Time(Iteration),EpsilonGreedyLinearBandit,LinUCB
78,16.434465485844846,10.245552258879503
79,16.55228142197852,10.309713161160259
80,16.751921736138577,10.373874063441017
81,17.025705848852198,10.438034965721773
82,17.215914440779535,10.50219586800253
83,17.38039082402547,10.566356770283289
84,17.55014387872376,10.630517672564045
85,17.701738700333475,10.694678574844803
86,17.764589498496175,10.758839477125559
87,17.929101816845247,10.823000379406317
88,18.083670218660615,10.887161281687074
89,18.207735367256944,10.95132218396783
90,18.27437775822571,11.015483086248588
91,18.357172476929502,11.079643988529345
92,18.503154223176246,11.143804890810102
93,18.696649947206446,11.20796579309086
94,18.88132192131368,11.272126695371616
95,19.101152534352927,11.336287597652374
96,19.26058164704505,11.40044849993313
97,19.375946526516465,11.464609402213888
98,19.595681038810923,11.528770304494646
99,19.653926480560195,11.592931206775402
100,19.849065837383478,11.65709210905616
101,20.086796612595883,11.721253011336916
102,20.240204519826307,11.785413913617674
103,20.456765405078208,11.849574815898432
104,20.49195115743829,11.913735718179188
105,20.68702897351483,11.977896620459946
106,20.808614458010428,12.042057522740702
107,20.841172864131998,12.10621842502146
108,20.873196630553927,12.170379327302218
109,20.932280332430462,12.234540229582974
110,21.044968009650184,12.298701131863732
111,21.11427206818623,12.362862034144488
112,21.172162532806574,12.427022936425246
113,21.349162216404693,12.491183838706004
114,21.467674388238805,12.55534474098676
115,21.560005160379898,12.619505643267518
116,21.598980372001794,12.683666545548274
117,21.69084088445984,12.747827447829032
118,21.69408058005435,12.81198835010979
119,21.808492110716106,12.876149252390544
120,21.86120761678402,12.9403101546713
121,21.9724937278385,13.004471056952056
122,21.975733423433013,13.068631959232812
123,22.155419153670692,13.132792861513568
124,22.39244253884163,13.196953763794323
125,22.39244253884163,13.261114666075079
126,22.412903478498755,13.325275568355835
127,22.522941982796244,13.389436470636591
128,22.707526383851576,13.453597372917347
129,22.94276867218836,13.517758275198101
130,23.15044840442725,13.581919177478857
131,23.193358320147517,13.646080079759614
132,23.231914084311995,13.71024098204037
133,23.274890278276942,13.774401884321126
134,23.413424853568422,13.83856278660188
135,23.48750359790159,13.902723688882636
136,23.516456766158395,13.966884591163392
137,23.533121251850325,14.031045493444148
138,23.539992656054288,14.095206395724905
139,23.691007629399135,14.159367298005659
140,23.794396101806505,14.223528200286415
141,23.927517372721685,14.287689102567171
142,24.068910905966018,14.351850004847927
143,24.110093037984356,14.416010907128683
144,24.17346699458715,14.480171809409438
145,24.17346699458715,14.544332711690194
146,24.19949494890073,14.60849361397095
147,24.324654525495877,14.672654516251706
148,24.38607055801632,14.736815418532462
149,24.415875302107224,14.800976320813216
150,24.421777757529917,14.865137223093972
151,24.484718267023567,14.929298125374729
152,24.619480230618226,14.993459027655485
153,24.65760508914299,15.05761992993624
154,24.806518960848646,15.121780832216995
155,24.840058729217866,15.185941734497751
156,24.880604968117424,15.250102636778507
157,24.880604968117424,15.314263539059263
158,25.06173472832323,15.37842444134002
159,25.14559209641175,15.442585343620774
160,25.28862205345784,15.50674624590153
161,25.28862205345784,15.570907148182286
162,25.372052811427135,15.635068050463042
163,25.505780690594555,15.699228952743798
164,25.61871724538646,15.763389855024553
165,25.61871724538646,15.827550757305309
166,25.817241197133217,15.891711659586065
167,25.817241197133217,15.955872561866821
168,25.899744323475723,16.020033464147577
169,26.079021853882843,16.08419436642833
170,26.15991172521574,16.14835526870909
171,26.233780751776543,16.212516170989844
172,26.31187038887243,16.276677073270598
173,26.37201602935886,16.340837975551356
174,26.45182112631129,16.40499887783211
175,26.573393064681305,16.469159780112868
176,26.671131568474202,16.533320682393622
177,26.756153002645863,16.597481584674377
178,26.774424112642322,16.661642486955135
179,26.886419963517586,16.72580338923589
180,26.946344865258236,16.789964291516647
181,27.181569118638134,16.8541251937974
182,27.181569118638134,16.918286096078155
183,27.286944500265356,16.982446998358913
184,27.445407143676583,17.046607900639668
185,27.445407143676583,17.110768802920425
186,27.445407143676583,17.17492970520118
187,27.565582258197498,17.239090607481934
188,27.66286609011514,17.303251509762692
189,27.67604458839001,17.367412412043446
190,27.757290941671084,17.431573314324204
191,27.882057461634673,17.49573421660496
192,27.90808541594825,17.559895118885713
193,27.994541905434716,17.62405602116647
194,28.090060944304206,17.688216923447225
195,28.170950815637106,17.752377825727983
196,28.28744580905157,17.816538728008737
197,28.3041102947435,17.88069963028949
198,28.360257822333388,17.94486053257025
199,28.53987279238158,18.009021434851004
