Time(Iteration),EpsilonGreedyLinearBanditTheta,LinUCBTheta,LinTSTheta,LinPHETheta
0,0.958480812867586,0.9786827292163623,0.9802979945539491,0.9786827292163623
1,0.8424726909257153,0.8816690780357757,0.8834659623594996,0.927736871498326
2,0.8057222530253704,0.847663831757225,0.8502701029277098,0.8837781482359075
3,0.7468512266834024,0.7696519657823807,0.7831985795902872,0.8245483877510378
4,0.7346185845067486,0.709456697873325,0.7242259969026201,0.7609052362731978
5,0.7351653134689853,0.6779399553094954,0.7017248307190789,0.6867914111106991
6,0.6753946520487151,0.6071581565548184,0.6405937637655237,0.6352694476403657
7,0.627330874270399,0.5844774273476284,0.6550056523409842,0.5395567549224668
8,0.622910839857373,0.5349839307084068,0.6137179640906186,0.5143216416107805
9,0.616939119690579,0.5163587579736186,0.6049482329778528,0.48196960509482806
10,0.6113012755028754,0.5068015606468452,0.6019793167890343,0.48532233656992324
11,0.5995396268198985,0.47643093233927913,0.5876779509311416,0.46009246046097446
12,0.5921472104731473,0.46407285035261775,0.5842971727089313,0.4240747021839536
13,0.5747255944943193,0.46031214624693134,0.5893013084983401,0.37597618106581887
14,0.5622571332333303,0.4582741945518629,0.5852209351939549,0.34569151121531655
15,0.5650652108787205,0.4548663881015374,0.5865611971802975,0.32990711926721217
16,0.5411504688269978,0.4557805111787179,0.5794538226606839,0.33886952102453327
17,0.512021496647493,0.45689325094507877,0.5761271845733618,0.31546114156616795
18,0.5087504908126743,0.45452783552386655,0.578264062677432,0.3046903955905612
19,0.5052380935475492,0.4558655606379666,0.5761053409157815,0.2767749152381737
20,0.4890058981976465,0.4552379936513458,0.5774946486177979,0.26135346958363426
21,0.48175168490704057,0.4546371619697327,0.5789016339290949,0.2624616610574563
22,0.4720810703470324,0.45578254650419164,0.5790517411651062,0.2509789265553211
23,0.4574840448498927,0.455946399092264,0.5771412805089418,0.23875703256993014
24,0.4462990393338476,0.4561292101359937,0.574622176158315,0.2368980648155698
25,0.425141422071256,0.4562731615736647,0.5752034564815849,0.2316587015714532
26,0.4356726063987987,0.45712712071973216,0.5753404920360602,0.22711235233687416
27,0.42248630232179696,0.45759257849188495,0.5753618267636557,0.22570203062381458
28,0.42495752352413635,0.457794575201651,0.5747825586282619,0.22420399728734966
29,0.4329475759137803,0.4588242316560852,0.5734196113448172,0.22659984503353253
30,0.43347340922931643,0.45882576063246805,0.5727117258598513,0.22649447979127962
31,0.42634725652153554,0.45910703324572283,0.5729947046459625,0.22646425971777723
32,0.4143146359081335,0.45838067046518355,0.5731201730157378,0.22435355275092053
33,0.41226029577405443,0.4589184650856639,0.5746156244185889,0.22501457212214873
34,0.3711873732513834,0.4596419585564323,0.5751500797627094,0.22489862704435856
35,0.3354376142914396,0.4602009383978312,0.5758424446544816,0.22618421344453762
36,0.33096989523011644,0.4598334514428914,0.5750694246421142,0.22534258099009233
37,0.3306248476599445,0.4594436234982318,0.57539967916681,0.22441589474342974
38,0.3427742893155391,0.4590541494749852,0.5750490843241238,0.22345699050925236
39,0.34066639314765695,0.45968860012942947,0.5755311480727662,0.22324118518964706
40,0.34094151033175446,0.45956880041431375,0.5745973136285061,0.22230077890018807
41,0.33986043531199156,0.4591424468041375,0.5757906800896438,0.2224599450182306
42,0.3349844941202881,0.45827567490870746,0.5764316836869672,0.2224846318397738
43,0.3328625967573912,0.45789958487556676,0.5762960487490083,0.2219892508198082
44,0.32568746914399027,0.45830159675717824,0.5771454098481836,0.22219234239908786
45,0.315706572123693,0.45822118184883864,0.5761136236252278,0.22185439846564042
46,0.3192040629674431,0.45866890469843413,0.5761218001375946,0.22143945640071552
47,0.31907494703813993,0.4587267761409947,0.5758723474949285,0.2213241062904257
48,0.31911214389199216,0.45866031303394694,0.5754760516670628,0.22101190961137526
