Time(Iteration),EpsilonGreedyLinearBandit,EpsilonGreedyMultiArmedBandit,UppperConfidenceBound
0,0.26256313462662406,0.31171527559465295,0.38865669718627727
1,0.7465072286520527,0.6698450777412922,0.8081481238887113
2,0.9851944984958442,1.063781641382363,1.2282830373606501
3,1.3530199561154823,1.4432125341975213,1.6123630671778835
4,1.6308918863765687,1.7391065048905925,1.955275068395408
5,1.9670056320832192,2.03395284074932,2.356246943623695
6,2.2859444599582273,2.4255668522990623,2.5885564428194434
7,2.500381302716646,2.7825182979686405,2.8423880190796407
8,2.7909119393399435,3.0890182104768193,3.2755726254163635
9,2.971426875191446,3.434229802624344,3.5874798624731783
10,3.247035501822257,3.716787685785691,3.9440082327146913
11,3.4838420079635624,3.9408842722485273,4.33151138656349
12,3.786121596608435,4.198209265753495,4.7147020824966965
13,4.1567790622871374,4.450906823073838,5.1046340384873865
14,4.395658371441656,4.733641212892649,5.594699163798709
15,4.547437728555272,5.0150125955749045,5.9878795709678885
16,4.823346948732981,5.265372043673499,6.388412438352768
17,4.938283432242927,5.453089313424264,6.7906065139545095
18,5.16002971959694,5.621083877494777,7.224451273701216
19,5.400809410767623,5.858626128624159,7.6384520741560324
20,5.70788657024401,6.064649760684767,8.110919718552495
21,5.844439530057256,6.246954858028403,8.5775114497696
22,6.013647728532083,6.506324866282798,8.904597162201236
23,6.203163675956909,6.718042218215859,9.354340677395085
24,6.307705255082416,6.896111129924909,9.757701402599555
25,6.505039328212722,7.209628204489651,10.048810567812186
26,6.754054986883088,7.404504580906301,10.464761433674946
27,6.844265686469586,7.675240696975782,10.871347147111793
28,7.07599495868943,7.931289535179438,11.224206858034623
29,7.3306552617547736,8.12734205865047,11.54051035615184
30,7.461932781129564,8.360557617328826,11.897393479810656
31,7.560518754147395,8.58444462247094,12.160491757927812
32,7.66396449829639,8.817674172840713,12.417149895838872
33,7.8342703682918735,9.004790871907769,12.61249615017995
34,7.975821602009624,9.179526175250583,12.947296203240324
35,8.37552034840781,9.318377865595659,13.225271971457758
36,8.46536711957636,9.510098899081493,13.621361943451381
37,8.593420642340797,9.813434163129719,13.868795333358383
38,8.668392244551821,10.042127756364739,14.182170114542037
39,8.808463842460759,10.226549466281698,14.524184379951844
40,8.89930085538115,10.35708070093757,14.703823641719264
41,9.05703665328253,10.489072093734622,14.951244990324236
42,9.183367928544744,10.635818941471307,15.293638483391959
43,9.32755929163946,10.731361942338294,15.658966767373567
44,9.468862479507203,10.93982221282894,15.940355648816567
45,9.637194696416286,11.229213396476435,16.127179261953952
46,9.793646750264234,11.510605353473194,16.368921570224533
47,9.994174624906295,11.756905451767219,16.65948790400638
48,10.169065053960221,11.975638434118089,17.000828601509355
49,10.382016144741582,12.168169879546873,17.2802535407531
50,10.545402525181307,12.292284894781956,17.526078725706792
51,10.7415911560948,12.456905017995853,17.865670954069206
52,10.870083702947259,12.54532197999129,18.21080357872762
53,10.951867140409137,12.679950772542384,18.498232780132916
