Time(Iteration),EpsilonGreedyLinearBanditTheta
0,0.9361012514286473
1,0.9110994331628033
2,0.8710699903927278
3,0.8393551881739952
4,0.8065579278320432
5,0.7817407447947117
6,0.7692349263957869
7,0.7621588331841597
8,0.751066649288898
9,0.6918128244815513
10,0.6932012682319202
11,0.692623520687914
12,0.6896386177827685
13,0.6839853063085838
14,0.6006354577756048
15,0.5706429134772317
16,0.555437259048946
17,0.553963718019743
18,0.5313822993696384
19,0.5031649425549616
20,0.4948853629980471
21,0.49312118672731725
22,0.492814876302521
23,0.4810508194798787
24,0.47777516718853796
25,0.47173635205204223
26,0.4510511487530443
27,0.45019126037828344
28,0.44944679118945163
29,0.450583997801923
30,0.4493088292699393
31,0.4499061628517945
32,0.44881163477009
33,0.43973460041625606
34,0.43134524532352775
35,0.42859145901874396
36,0.40336464858714427
37,0.40037382205043154
38,0.3992546035758796
39,0.3679174804415866
40,0.3663911056203345
41,0.35510003384671174
42,0.35076102292345346
43,0.34691173455156055
44,0.34444326069549663
45,0.3441983434766117
46,0.34464008256299605
47,0.34418279989582123
48,0.3442185083955632
49,0.34282737156509485
50,0.3429693393232468
51,0.3339137085437297
52,0.33349939151097174
53,0.3214528073260678
54,0.3240426732926047
55,0.32482567604808193
56,0.3241194457066266
57,0.3245291150844878
58,0.3266887052779255
59,0.32607611853166113
60,0.3243129421838833
61,0.32368567378878305
62,0.3227137362019151
63,0.3217786123008117
64,0.3217846951124561
65,0.32148576560163333
66,0.31982109968225814
67,0.3075633353661217
68,0.30652514806928804
69,0.30641804021507363
70,0.3040464335596117
71,0.30170502716438874
72,0.3016547283455959
73,0.30200075170941565
74,0.27816521209281186
75,0.27566584853337184
76,0.2713699629594436
77,0.268818032916771
78,0.23494177646982045
79,0.23471225974742166
80,0.2343457695765224
81,0.23423868190055758
82,0.23434357659040575
83,0.23441944688584745
84,0.2345264087648567
85,0.234238289094688
86,0.2342654028364551
87,0.23469278514905395
88,0.23459393096425818
89,0.1981312859870648
90,0.2002476499136571
91,0.20080106608734666
92,0.19988254374690026
93,0.19917330101464686
94,0.19912097315173943
95,0.20123266494767753
96,0.19699532340624384
97,0.19668121679575448
98,0.19509018005169668
99,0.19517355053413002
100,0.19597605923998662
101,0.19628156272923974
102,0.20058632824910086
103,0.20057738113234272
104,0.20125661626917069
105,0.20127101596642408
106,0.19601821281150894
107,0.19598310934966268
108,0.19780913904459688
109,0.1957841655679749
110,0.1953147266507991
111,0.19429839451124267
112,0.19445375570090523
113,0.1925272641076438
114,0.1924293417608311
115,0.1897517328992449
116,0.18975845870973687
117,0.18931512040160678
118,0.18903995726487136
119,0.18915489656449375
120,0.18168796182789404
121,0.1821839932337103
122,0.18308790978135006
123,0.1828860910788306
124,0.18287378675135327
125,0.1827219513309782
126,0.1826215156660212
127,0.18324580256047962
128,0.18337392024499766
129,0.1830404669811364
130,0.18301510364139287
131,0.18300336333075515
132,0.18236512797217616
133,0.18353049635904867
134,0.18303163349191992
135,0.18303147425365707
136,0.18135002340312253
137,0.1827444808323818
138,0.18268573356831216
139,0.18268366677050665
140,0.18254007110789067
141,0.18228545376363242
142,0.18226765079651636
143,0.18224909686742677
144,0.18230676874341356
145,0.18179156918377903
146,0.18337931165002302
147,0.18299095435226465
148,0.18213825377511336
149,0.18150811308415324
150,0.17742404863141564
151,0.17741379553689468
152,0.1789745049840227
153,0.178934735550297
154,0.1788807609298661
155,0.17464131781603232
156,0.17461896444491334
157,0.1744981175345585
158,0.17566814843973186
159,0.1758460267009408
160,0.17411285109258515
161,0.16992959343997663
162,0.1701177825608157
163,0.17009890149518947
164,0.17007056318811012
165,0.16660631791536848
166,0.1656559711013953
167,0.16563728675448322
168,0.16198021232150844
169,0.16194900730833475
170,0.16189390505964887
171,0.161876591317973
172,0.1618628334598094
173,0.1625454694277906
174,0.16264154104382444
175,0.1624586620038572
176,0.16469294492411263
177,0.16361978412733189
178,0.1637318222423581
179,0.1637397782209964
180,0.16351304093949612
181,0.1623199741932706
182,0.16245130369768968
183,0.16209076151921686
184,0.16277859873573552
185,0.1627908183948215
186,0.16069496536985234
187,0.16067641248663017
188,0.15934816271813604
189,0.15842446507101673
190,0.15886015822456662
191,0.15886480009468185
192,0.15848512581840105
193,0.15763390457443088
194,0.15787535290458615
195,0.15543445081255455
196,0.15541988145236948
197,0.15542458587134897
198,0.15546296023137304
