Time(Iteration),UppperConfidenceBound,ThompsonSampling,PHE
0,0.5782708457935555,0.5782708457935555,0.5782708457935555
1,0.9988100488624628,0.9988100488624628,0.9988100488624628
2,1.4588594339815035,1.4588594339815035,1.4588594339815035
3,1.844186841654853,1.844186841654853,1.844186841654853
4,2.3966653173331496,2.3966653173331496,2.3966653173331496
5,2.8200097504963444,2.8200097504963444,2.8200097504963444
6,3.139325786319241,3.139325786319241,3.139325786319241
7,3.4132524895004734,3.4132524895004734,3.4132524895004734
8,3.708088271364132,3.708088271364132,3.708088271364132
9,4.1089915517846896,4.1089915517846896,4.1089915517846896
10,4.487540821552377,4.524319875603994,4.1538860243649
11,4.7505682894870604,4.846903618410361,4.198780496945111
12,5.176399613538324,5.314362528604216,4.243674969525322
13,5.488021948354902,5.5172812614708295,4.2885694421055325
14,5.6178558223944,5.628346902071458,4.333463914685743
15,5.694560633732336,5.721430833442122,4.378358387265954
16,5.7570325602936725,5.8026262831528035,4.423252859846165
17,5.833532936533599,5.84300806218788,4.468147332426375
18,5.865574556285287,5.906244093808267,4.513041805006586
19,5.924627747633396,6.017932874861815,4.557936277586797
20,5.9805077463081435,6.052102742331161,4.602830750167008
21,6.052213298476721,6.172614330427762,4.647725222747218
22,6.074210837785218,6.216736175850144,4.692619695327429
23,6.198246019734351,6.305760760453906,4.73751416790764
24,6.229871683206208,6.367937858402567,4.7824086404878505
25,6.305098955270146,6.372451119276696,4.827303113068061
26,6.407787401993495,6.381547991292658,4.872197585648272
27,6.4334332234531475,6.445404685944507,4.917092058228483
28,6.4334332234531475,6.465093320293393,4.9619865308086935
29,6.476794825138425,6.565193469175614,5.006881003388904
30,6.553656766995154,6.644692265756303,5.051775475969115
31,6.556367919209636,6.647403417970786,5.096669948549326
32,6.556367919209636,6.649205526630432,5.141564421129536
33,6.577274927970739,6.654886104629831,5.186458893709747
34,6.620155236970217,6.6995685222889545,5.231353366289958
35,6.626744858524452,6.704081783163083,5.276247838870169
36,6.665788195398814,6.779749268639572,5.321142311450379
37,6.712946556128843,6.782460420854053,5.36603678403059
38,6.735347925396324,6.800983320781782,5.410931256610801
39,6.743895973081278,6.8503743596629905,5.4558257291910115
40,6.817398081398357,6.8503743596629905,5.500720201771222
41,6.834690303910181,6.87832804969901,5.545614674351433
42,6.837401456124662,6.880130158358656,5.590509146931644
43,6.840112608339145,6.884164945169482,5.635403619511854
44,6.849209480355105,6.884164945169482,5.680298092092065
45,6.851920632569588,6.890550664970961,5.725192564672276
46,6.851920632569588,6.910994596024944,5.770087037252487
47,6.864771379898893,6.910994596024944,5.814981509832697
48,6.935217802501126,6.935874320471493,5.859875982412908
49,6.937019911160772,6.935874320471493,5.904770454993119
50,6.937019911160772,6.949080812057842,5.9496649275733295
51,6.937019911160772,6.9622873036441915,5.99455940015354
52,6.937019911160772,6.964089412303838,6.039453872733751
53,6.937019911160772,6.972277240764963,6.084348345313962
54,6.937019911160772,6.974079349424609,6.1292428178941725
55,6.937019911160772,7.010133694086784,6.174137290474383
56,6.957849744991073,7.0249349783642,6.219031763054594
57,6.957849744991073,7.0249349783642,6.263926235634805
58,6.961884531801898,7.0249349783642,6.308820708215015
59,6.98072060289014,7.0249349783642,6.353715180795226
60,7.03023511764672,7.0249349783642,6.398609653375437
61,7.034269904457545,7.045764812194501,6.443504125955646
62,7.042183160608124,7.045764812194501,6.488398598535855
63,7.042183160608124,7.045764812194501,6.533293071116065
64,7.042183160608124,7.045764812194501,6.578187543696274
65,7.046061629947877,7.045764812194501,6.6230820162764825
66,7.04994009928763,7.045764812194501,6.667976488856692
67,7.04994009928763,7.045764812194501,6.712870961436901
68,7.04994009928763,7.045764812194501,6.757765434017111
69,7.053818568627383,7.045764812194501,6.80265990659732
70,7.053818568627383,7.045764812194501,6.847554379177529
71,7.053818568627383,7.045764812194501,6.892448851757739
72,7.053818568627383,7.045764812194501,6.937343324337948
73,7.057697037967136,7.045764812194501,6.982237796918158
74,7.057697037967136,7.045764812194501,7.027132269498367
75,7.057697037967136,7.045764812194501,7.072026742078576
76,7.057697037967136,7.045764812194501,7.1169212146587855
77,7.057697037967136,7.045764812194501,7.161815687238994
78,7.057697037967136,7.045764812194501,7.206710159819204
79,7.057697037967136,7.045764812194501,7.251604632399413
80,7.057697037967136,7.045764812194501,7.296499104979622
81,7.057697037967136,7.045764812194501,7.341393577559832
82,7.057697037967136,7.045764812194501,7.386288050140041
83,7.057697037967136,7.045764812194501,7.431182522720251
84,7.057697037967136,7.045764812194501,7.47607699530046
85,7.061575507306889,7.045764812194501,7.520971467880669
86,7.082019438360872,7.045764812194501,7.565865940460879
87,7.082019438360872,7.045764812194501,7.6107604130410875
88,7.095225929947222,7.045764812194501,7.655654885621297
89,7.095225929947222,7.045764812194501,7.700549358201506
90,7.095225929947222,7.045764812194501,7.745443830781715
91,7.095225929947222,7.045764812194501,7.790338303361925
92,7.095225929947222,7.045764812194501,7.835232775942134
93,7.095225929947222,7.045764812194501,7.880127248522344
94,7.097028038606868,7.045764812194501,7.925021721102553
95,7.098830147266514,7.047566920854147,7.969916193682762
96,7.098830147266514,7.047566920854147,8.01481066626297
97,7.098830147266514,7.047566920854147,8.059705138843182
98,7.098830147266514,7.047566920854147,8.10459961142339
99,7.098830147266514,7.047566920854147,8.1494940840036
