Time(Iteration),EpsilonGreedyLinearBandit,LinUCB
0,0.5717410485325795,0.6355885748650654
1,1.1745074306013694,1.1666958684182505
2,1.5397704508234378,1.493143708310826
3,1.986771407571379,2.1237435122748822
4,2.4952958208243503,2.6137310271664216
5,2.8228635564200726,3.1746507938272557
6,3.2960652184458055,3.859006812268857
7,3.7953243216820574,4.419426064058607
8,4.213121168999054,4.768411020167563
9,4.535017611230424,5.410461193110568
10,4.91379574736663,5.660233324874715
11,5.249312175418364,5.8047205970669316
12,5.421660197222744,5.921991527435488
13,5.797830672380616,5.977666075507068
14,5.9595052151167405,5.983879968008177
15,6.11445112229967,6.005234516488116
16,6.254202487982604,6.0146828500936715
17,6.4513561699438,6.019475378315738
18,6.8679721914660306,6.024267906537805
19,7.121128106491805,6.03371624014336
20,7.354449457895555,6.038508768365427
21,7.67863606960919,6.043301296587494
22,7.974755656418148,6.048093824809561
23,8.248536092187596,6.052886353031627
24,8.436117387535244,6.054444440149247
25,8.70828429023451,6.059236968371314
26,8.775813635988401,6.06402949659338
27,9.024278236787373,6.068822024815447
28,9.228648562695186,6.073614553037514
29,9.42089576398633,6.078407081259581
30,9.571311156732829,6.083199609481648
31,9.641132495626382,6.087992137703714
32,9.836204439467071,6.092784665925781
33,10.120914982071671,6.097577194147847
34,10.24749565145586,6.1023697223699145
35,10.382247075854236,6.107162250591982
36,10.648740892324755,6.111954778814048
37,10.827792577659036,6.116747307036115
38,11.023249773074497,6.121539835258181
39,11.143455362229506,6.126332363480248
40,11.48889366510334,6.131124891702315
41,11.748120707668775,6.1359174199243816
42,11.892558708756244,6.140709948146449
43,11.907900700419852,6.145502476368515
44,12.114249403227225,6.150295004590582
45,12.284960746473113,6.155087532812649
46,12.324593176055414,6.159880061034715
47,12.339935167719021,6.164672589256782
48,12.65035198642807,6.169465117478849
49,12.804582112920954,6.174257645700916
50,12.937031725667651,6.179050173922983
51,13.187558530012103,6.183842702145049
52,13.402440436159841,6.188635230367116
53,13.56063176636468,6.193427758589182
54,13.756214670204468,6.1982202868112495
55,13.823089997671792,6.203012815033317
56,13.985448825086143,6.207805343255383
57,14.1645979884278,6.21259787147745
58,14.277732658917845,6.217390399699516
59,14.41205517875415,6.222182927921583
60,14.484135738790437,6.22697545614365
61,14.869807347454861,6.2317679843657166
62,15.046004395826225,6.236560512587784
63,15.211463147644261,6.24135304080985
64,15.286137246871178,6.246145569031917
65,15.316621334184324,6.250938097253984
66,15.505925515823185,6.25573062547605
67,15.712932846127217,6.260523153698117
68,15.985579611477903,6.265315681920184
69,16.201103030395238,6.270108210142251
70,16.209813812233584,6.274900738364318
71,16.348035061739402,6.279693266586384
72,16.67227739435259,6.284485794808451
73,16.720306824774546,6.289278323030517
74,16.737642061849165,6.2940708512525845
75,16.949975499034714,6.298863379474652
76,17.13761319419157,6.303655907696718
77,17.285060812836086,6.308448435918785
78,17.41342739344637,6.313240964140851
79,17.46758029455009,6.318033492362918
80,17.576606535391488,6.322826020584985
81,17.707663511479446,6.3276185488070515
82,17.90253894290035,6.332411077029119
83,17.984244991455935,6.337203605251185
84,18.19964173510079,6.341996133473252
85,18.3748885879455,6.346788661695319
86,18.711227101869188,6.351581189917385
87,18.76313918019948,6.356373718139452
88,18.824384146761815,6.361166246361519
89,18.917686331626783,6.365958774583586
90,18.971533895856464,6.370751302805653
91,19.12736029916716,6.375543831027719
92,19.13598754752487,6.380336359249786
93,19.342782085120554,6.385128887471852
94,19.351409333478266,6.3899214156939195
95,19.63625444475943,6.394713943915987
96,19.867614440892105,6.399506472138053
97,19.9340506320237,6.404299000360119
98,19.98509096062558,6.409091528582185
99,20.04055929750559,6.413884056804251
100,20.15777005289683,6.418676585026317
101,20.268651792339902,6.423469113248383
102,20.27262323531412,6.428261641470449
103,20.471461154508134,6.433054169692515
104,20.587521969392263,6.437846697914582
105,20.82141703798208,6.442639226136647
106,20.8253884809563,6.447431754358713
107,20.86824895205857,6.452224282580779
108,21.004203218643223,6.457016810802846
109,21.276729482250026,6.461809339024912
110,21.280700925224245,6.466601867246977
111,21.352043771220867,6.471394395469043
112,21.589253465830147,6.47618692369111
113,21.643339482687708,6.480979451913176
114,21.822783786073735,6.485771980135242
115,21.87230907651911,6.490564508357307
116,22.07281473840885,6.495357036579374
117,22.11003627452555,6.50014956480144
118,22.171260973672727,6.504942093023506
119,22.28257119888776,6.509734621245572
120,22.362330551862488,6.514527149467638
121,22.527298585909598,6.519319677689704
122,22.67446827477408,6.52411220591177
123,22.953302355812347,6.528904734133836
124,23.044673629303965,6.533697262355902
125,23.06459600696392,6.538489790577968
126,23.18251631104115,6.543282318800034
127,23.236498651723785,6.5480748470221
128,23.321099072699408,6.552867375244166
129,23.323595962036645,6.557659903466233
130,23.363767319136084,6.562452431688298
131,23.411789861219333,6.567244959910364
132,23.46322472002715,6.57203748813243
133,23.644230885538555,6.576830016354497
134,23.68933634956407,6.581622544576563
135,23.86584529072231,6.586415072798628
136,24.039157514087968,6.591207601020694
137,24.178761172769384,6.596000129242761
138,24.32523494971958,6.600792657464827
139,24.409336116367772,6.605585185686893
140,24.49283814241021,6.610377713908958
141,24.560240311513446,6.615170242131025
142,24.64880183541033,6.619962770353091
143,24.80983110875006,6.624755298575157
144,24.812327998087298,6.629547826797223
145,25.09282467085849,6.6343403550192885
146,25.229829076750413,6.639132883241355
147,25.23232596608765,6.643925411463421
148,25.252248343747606,6.648717939685487
149,25.27094394153922,6.653510467907553
150,25.372310855333392,6.658302996129619
151,25.37480774467063,6.663095524351685
152,25.491897234240568,6.667888052573751
153,25.75531030399186,6.672680580795817
154,25.860106310940022,6.677473109017884
155,25.962720765646914,6.682265637239949
156,25.966692208621133,6.687058165462015
157,26.034565694692475,6.691850693684081
158,26.037062584029712,6.696643221906148
159,26.227192805465485,6.701435750128214
160,26.424423490853975,6.706228278350279
161,26.46600200434441,6.711020806572345
162,26.61124924716136,6.715813334794412
163,26.613746136498598,6.720605863016478
164,26.818327253914134,6.725398391238544
165,26.85247235490744,6.730190919460609
166,26.90662551837322,6.7349834476826755
167,26.941335210151237,6.739775975904742
168,27.086131756387203,6.744568504126808
169,27.236839381311647,6.749361032348874
170,27.28489011812004,6.7541535605709395
171,27.30481249578,6.758946088793006
172,27.338746038027164,6.763738617015072
173,27.394356366293987,6.768531145237138
174,27.475574847831563,6.773323673459204
175,27.554962150895186,6.77811620168127
176,27.65063210260924,6.782908729903336
177,27.689186804892,6.787701258125402
178,27.776169566639915,6.792493786347468
179,27.85359175867844,6.797286314569535
180,28.110041124005914,6.8020788427916
181,28.11253801334315,6.806871371013666
182,28.356773058722517,6.811663899235732
183,28.488984455600114,6.816456427457799
184,28.672227642420104,6.821248955679865
185,28.82157307834899,6.82604148390193
186,28.824069967686228,6.830834012123996
187,29.0144681814362,6.8356265403460625
188,29.07369201265638,6.840419068568129
189,29.48590802823849,6.845211596790195
190,29.7838640371369,6.85000412501226
191,29.825249954602185,6.8547966532343265
192,29.982929081466636,6.859589181456393
193,30.10830887499562,6.864381709678459
194,30.20931642886989,6.869174237900525
195,30.297543576696704,6.8739667661225905
196,30.461976502446948,6.878759294344657
197,30.531464371596094,6.883551822566723
198,30.6050605502222,6.888344350788789
199,30.68492400969253,6.893136879010855
