Time(Iteration),EpsilonGreedyLinearBanditTheta,LinUCBTheta,LinTSTheta,LinPHETheta
0,0.9606376644122037,0.9239499511172082,0.9239499511172082,0.9246199088371462
1,0.9288373050348244,0.8419976158651881,0.8419976158651881,0.92780903484142
2,0.8866686448342271,0.8059042994993616,0.8059042994993616,0.8360294483355248
3,0.8409284328838004,0.7594021177403316,0.7594021177403316,0.8382184444680961
4,0.8091786680718567,0.7334339336502524,0.7334339336502524,0.7884162424140284
5,0.7640368359875553,0.6671448111399345,0.6671448111399345,0.7871881846209615
6,0.7536520819385557,0.668997738185509,0.668997738185509,0.7364375025773819
7,0.7162983755581777,0.637817320782154,0.637817320782154,0.7829652667678638
8,0.6344730635915635,0.6297355036426443,0.6297355036426443,0.7631683554863986
9,0.6237172844678709,0.5899418309491089,0.5899418309491089,0.7186715163599282
10,0.6058077631571428,0.5094758488059259,0.549848067953549,0.637541429316068
11,0.6001593633776101,0.4994203799962255,0.5536801811854251,0.5481141426647319
12,0.5902945904468854,0.47276944733834503,0.551811801447959,0.48028494379699965
13,0.5670373219970364,0.45377963848320746,0.5456011117822595,0.4347281666663906
14,0.5495873435979024,0.45196128180466577,0.543826046548652,0.4117701284010978
15,0.5486253824077576,0.43170590325780767,0.5406896348422608,0.38344176923197504
16,0.5196577423713817,0.4239454970741473,0.5374669153555208,0.3207690585074977
17,0.5187356646498953,0.41788701239522963,0.5361461639065797,0.32032917922759935
18,0.47163144702973847,0.4192104340585764,0.5371637002330016,0.304011442488993
19,0.4755229781985716,0.41673441170123804,0.5357828590093944,0.2881752550895791
20,0.4768800402748584,0.41737105794350227,0.5339841362899581,0.28006868907525273
21,0.4948835353824725,0.41665956524208614,0.5335823105800184,0.27466422578693545
22,0.4890264808359153,0.418553341438323,0.5331657975964499,0.2597273865893583
23,0.4698993300243369,0.4173299657001476,0.531699868582269,0.25797499166028337
24,0.47191165261676205,0.41534720514722034,0.52969746199271,0.2603081371355485
25,0.4599596886283083,0.4145271977367878,0.5285012162721477,0.2505233886139214
26,0.46238326139718955,0.4149813866863628,0.5274074960004874,0.2480023272186517
27,0.45737210478653434,0.41589226965852566,0.5277981743241141,0.24842796164556913
28,0.45656468353798035,0.4180052993099414,0.5284685325344207,0.25124916848373674
29,0.455591120384329,0.4171567077937679,0.5276044348331475,0.24994761866289045
30,0.44718220589832736,0.4169470628510489,0.5265217930503927,0.24781297251432927
31,0.44455699948114474,0.41802622252746113,0.5275698865686753,0.24749527150907982
32,0.43784660610899645,0.4187797549128252,0.5280992272709365,0.24660067061218696
33,0.43377339392550185,0.41902691928288666,0.5288284683900708,0.24674774072189357
34,0.43374967432171224,0.4192252991272561,0.5286902193210146,0.24547520058195366
35,0.4254294509655782,0.41905024818213593,0.5285361853300083,0.24409414052500295
36,0.43164170076835273,0.41846373253430585,0.5279106995631427,0.24101385634375982
37,0.43873464808228996,0.41865130224905467,0.5287969184063466,0.23955462203323252
38,0.435601545890197,0.4184547573296216,0.5287241119064454,0.2403890595275425
39,0.4368337522745283,0.41774695620480956,0.5284157056419622,0.2394295172110934
40,0.4351432067531083,0.4167031591286016,0.528011204747083,0.2380881684483191
41,0.4403572955528334,0.41800770924865605,0.5284134075202661,0.2381884384847127
42,0.4415718880419421,0.4182671101711456,0.5281406866748974,0.23730107208178658
43,0.430879795386686,0.418032063711398,0.528100116152322,0.2386115049120693
44,0.43022264413072353,0.41793621024896926,0.5275438905536427,0.2385386078566722
45,0.4276757687722895,0.4184061997683397,0.5278504643113486,0.2391854504283797
46,0.4253420802256424,0.41791685792914074,0.5279240929951001,0.2390254172790825
47,0.42200847263559577,0.416798911865384,0.5275470272958619,0.23859131427608382
48,0.42233402830552735,0.41650646269765756,0.5276492366990245,0.23810569080328672
49,0.4218599471389529,0.4165190875306302,0.5275608469554133,0.23773061247066787
50,0.4218973954540669,0.41599069997067845,0.5273547784578935,0.23763002718385784
