Time(Iteration),EpsilonGreedyLinearBanditTheta,LinUCBTheta,LinTSTheta,LinPHETheta
0,0.9864004856707227,0.9791361535062656,0.9807859572727271,0.9807859572727271
1,0.9507727103317507,0.9170453988438473,0.91817958941772,0.9170870613771731
2,0.9219067206891969,0.8941477801326672,0.8963057436972275,0.8499126603762723
3,0.864050005781548,0.8450352356461666,0.8466060538714861,0.7560897309178671
4,0.8382270560889902,0.8148773133873307,0.8186535010837082,0.7493500679085418
5,0.7435709831010625,0.791489879386532,0.8226428512337721,0.7226890366751256
6,0.7184978607608914,0.7158923525667004,0.7539288450270429,0.6668189053651672
7,0.7097426373285933,0.6541495010221829,0.7176097996084284,0.6456724054938906
8,0.7000271538546594,0.6497310132670153,0.7316937295790544,0.6925810515807914
9,0.6994873604666157,0.6240837558707902,0.6823216231064767,0.7879302150563596
10,0.6906254295424078,0.5935299922638103,0.6725052054831293,0.7215591980846907
11,0.6733810610229117,0.5749026449194532,0.6874152418197021,0.6838811891803533
12,0.6619313084322422,0.5617481887348419,0.6807616264767846,0.5595358060068782
13,0.6335740356131786,0.5475943188112218,0.6951837093842601,0.5599743729208321
14,0.6319627509735699,0.5458154637332115,0.6597708469725544,0.5499390385477442
15,0.6195347626684619,0.5353145795555391,0.6421824983854696,0.49061669548268194
16,0.6010020898494743,0.5261775157845632,0.6288562805315314,0.5016692563625738
17,0.5920316154417142,0.5292949629681356,0.6262218754642981,0.46389875675344633
18,0.5796803470206088,0.5319878464124093,0.6299840846510871,0.4487610774349659
19,0.5776841518416088,0.5292065997652782,0.628930543821779,0.4251690309653416
20,0.5125617896036821,0.5333593064991196,0.640166158060444,0.36779720951037215
21,0.502173347444393,0.5347208312319689,0.6482043942691413,0.3642741823783709
22,0.496673950762572,0.5382366268950474,0.6557864309396713,0.3559549070444413
23,0.49700418866586993,0.5380500668909226,0.6636293123823226,0.32353595056158585
24,0.4918172841556333,0.5383931397709507,0.6585838747020668,0.24608069460106768
25,0.46725006598983876,0.5406003721225219,0.6627833001108123,0.25719072188151554
26,0.4626177332583895,0.5410738413429791,0.6653700599405349,0.24532505272616228
27,0.4705365626721756,0.5415544143389123,0.6646906297009315,0.24665596796914885
28,0.46595766002350836,0.536554371598872,0.6570677467668345,0.24598748939845852
29,0.4661029576311785,0.5354845503055908,0.6529782897589174,0.2451817252761757
30,0.4671218937399506,0.5371900603735033,0.657943627727176,0.2378170886322688
31,0.47085577757123975,0.5380352113723413,0.6601679670915013,0.23915768703720647
32,0.47832676999771956,0.5380955107159968,0.6587819652769338,0.23687752780014248
33,0.4693275475263642,0.5384831017056235,0.6558854949129391,0.23898852602780374
34,0.4554462125377641,0.5375451618456834,0.6526992240005034,0.23971361777753092
35,0.4527159566091762,0.5388439595907224,0.6546225758287856,0.24057928100298925
36,0.45332467610788924,0.538844266486113,0.6536650295498406,0.23714257794253588
37,0.45324828373547443,0.5381193884425202,0.6510946697543285,0.23887209992524722
38,0.44957026701239994,0.5385186655657267,0.6525851094937071,0.23746509304200375
39,0.4547886718130438,0.5381193052907429,0.6553434246867978,0.2376176862767856
40,0.4466629720175126,0.5382186402061268,0.655255139064433,0.23832670362029437
41,0.4293464193454758,0.5383894858780852,0.6572230360276486,0.2365230697543234
42,0.416970290882739,0.5385325772359917,0.6579690168526956,0.23709914607025878
43,0.38760373460927333,0.5380606759301807,0.6554898233570768,0.23846364490342542
44,0.38957405109679283,0.5384771015234564,0.6555343632382895,0.23927859728988526
45,0.38985601577756424,0.5381144263999418,0.6548032575578537,0.23871798358561525
46,0.3703155934916878,0.5379771175144135,0.6534291437827282,0.24051853309492977
47,0.3649151649731387,0.5374491060918121,0.6517682645958044,0.24012566628635623
48,0.3577676772297433,0.5373589508337238,0.6519125323255976,0.2389504875873471
49,0.3517090546529005,0.5370740447047128,0.6520021101230812,0.23954675445596663
50,0.3508945485945677,0.5376116670784955,0.6530034449245812,0.23872368768726493
51,0.3485224231957248,0.5374292027287793,0.651451570628944,0.2379393847491355
52,0.34207261530963495,0.537002070248543,0.6506273212443772,0.23759851832158269
53,0.34315171222114377,0.5373091275079382,0.6517027301981146,0.23770513839985757
54,0.3442751310857374,0.5365610338613291,0.6488092568601748,0.23902417213226856
55,0.3320003330319207,0.5373727554341783,0.6504171340358894,0.23916865492723444
56,0.33326687305454483,0.5373777602503924,0.6495700815449938,0.23916442979574853
57,0.3303855678086184,0.537401745704662,0.6489820045377439,0.23876232166454842
58,0.3276063097756235,0.5373096860427662,0.64987414611697,0.2385562359980693
59,0.3270248282549971,0.537496695207736,0.6499485066840895,0.23807608973339622
60,0.3269692418791537,0.5379324466551386,0.6518975549255849,0.23761146469013528
61,0.3263284931634054,0.5376817615314373,0.6510700583855731,0.23825467644079912
62,0.3264154968370522,0.5371006758753157,0.6493000462343301,0.23924231539902469
63,0.3248254367626811,0.5368998153307055,0.6495740240799248,0.23904653751551574
64,0.31919961401888863,0.5365304780364846,0.6481224260046647,0.23877161172620237
65,0.31971569091743585,0.5364664346421921,0.6476484711401975,0.23819014697775825
66,0.31996214995257644,0.5366756603621909,0.6487822314297664,0.2382119437281379
67,0.31688830693697484,0.5372324334879899,0.6499845860792925,0.23832034223923668
68,0.31153833317464635,0.536847155074993,0.6487361347607192,0.23828712489186282
69,0.30738768184908327,0.5370914390820622,0.6499442946367557,0.23763698344111656
70,0.30507269731420167,0.5369895084761106,0.6505244605381837,0.23748067240256807
71,0.3105979415043958,0.5372646701141749,0.6520732529527327,0.23720843952494747
72,0.3110170718249366,0.5368543797224222,0.6517567751782454,0.23768876387564836
73,0.3102120902483403,0.5376425801162305,0.6539167789160195,0.23722117577632504
74,0.3093218299254553,0.5372630137000645,0.6531112473752005,0.23688513665724806
75,0.30142155458156505,0.5369291486322989,0.651879847579436,0.23707361253944853
76,0.2986236998913895,0.5370095205361252,0.6526334032491354,0.23708841726987254
77,0.28468585259085755,0.5367105728653191,0.6519047353517328,0.23826160479491193
78,0.27298516413696217,0.5367421853753671,0.6512325488838955,0.2378462900283921
79,0.27156857137720275,0.536436115368547,0.6504247235943699,0.23813573300272042
80,0.27963132794785434,0.5365588362819895,0.6510142089934414,0.23814167587622953
81,0.284185427029477,0.5367113806812451,0.6512650159918437,0.23766300718151334
82,0.28516358437380984,0.5374578427435768,0.652745533115312,0.23723061517277974
83,0.28307050857989907,0.5373328838305929,0.6526812629403608,0.23711876213249453
84,0.28466295165179717,0.5373797654254882,0.6528974861114027,0.2365696694250047
85,0.2714308814538656,0.5375670070674696,0.6550129864493194,0.23590254473118283
86,0.26979926320293546,0.5371679121487206,0.6638910889275893,0.2360449143281796
87,0.26939336654174084,0.5371488378765039,0.6608068930851159,0.23581920694389527
88,0.2636247334361995,0.5369153006170638,0.6645770549526259,0.23604170053424373
89,0.2589980397826165,0.5368044145493492,0.660985900876042,0.23586332644965555
90,0.2634873186718738,0.5372118901883554,0.6655646264316077,0.23621860396820854
91,0.26477344430465755,0.5377649805300182,0.6699047218374988,0.23636781410243998
92,0.25831603447628193,0.5371361991577802,0.6681104789381906,0.23670823625809717
93,0.25880479285398195,0.5372893946753164,0.6674822988315773,0.2363523622291978
94,0.2524344566572736,0.5376397957559848,0.6660862331588367,0.23624927249843503
