Time(Iteration),EpsilonGreedyLinearBandit,LinUCB,LinTS
80,18.74550214742239,6.331210293561108,8.458801366540278
81,18.967951148404406,6.338587240214762,8.4793246902829
82,18.977966274660783,6.345964186868415,8.506016627688037
83,19.102445406366975,6.353341133522068,8.519148553095402
84,19.190392065551855,6.3607180801757215,8.550008895137687
85,19.362893994853657,6.368095026829375,8.560024021394064
86,19.561053292462965,6.3754719734830285,8.566900640150866
87,19.744945456423793,6.382848920136682,8.591806204692615
88,19.88002256944662,6.390225866790335,8.608611478842052
89,20.03116659853384,6.397602813443988,8.6291764035137
90,20.141300387138514,6.404979760097641,8.693993715001815
91,20.22604361231233,6.412356706751294,8.700870333758617
92,20.39585896773193,6.419733653404947,8.737520702984176
93,20.538782853995155,6.4271106000586,8.762273845760998
94,20.632719963393775,6.434487546712253,8.842907720689393
95,20.80452119104053,6.441864493365907,8.842907720689393
96,20.940501718259238,6.44924144001956,8.876135445438143
97,21.049928671925688,6.456618386673213,8.897052020883242
98,21.136990167557563,6.463995333326866,8.935204433568803
99,21.306789721541385,6.510280737125858,8.98352936669363
100,21.353414725374684,6.517657683779511,8.992040730879655
101,21.44093479265522,6.525034630433164,9.045252319838657
102,21.54134626095371,6.532411577086817,9.088155770791579
103,21.58546512786124,6.539788523740471,9.14059603489742
104,21.953070823600445,6.547165470394124,9.171748882376562
105,22.174563375338998,6.554542417047777,9.1894223657692
106,22.345388458253932,6.56191936370143,9.246016917150799
107,22.482281678865803,6.569296310355083,9.271835478236476
108,22.623499269531724,6.576673257008737,9.29384524561932
109,22.693392249239103,6.5840502036623905,9.316095703242999
110,23.0310886973868,6.5914271503160435,9.35164662160291
111,23.20124722114473,6.598804096969697,9.398033132113394
112,23.211262347401107,6.60618104362335,9.439064142032347
113,23.254882598993554,6.613557990277004,9.511821111385157
114,23.468969246943374,6.620934936930657,9.545903317391232
115,23.573863809002454,6.62831188358431,9.567589882065972
116,23.69249936697677,6.635688830237963,9.61278003093177
117,23.846018636054726,6.643065776891616,9.630706776000695
118,23.856033762311103,6.65044272354527,9.672897492287094
119,23.951193223101274,6.657819670198923,9.704922385926315
120,24.019177194198132,6.665196616852576,9.711799004683117
121,24.157822865298773,6.672573563506229,9.72788084864428
122,24.24011957283898,6.679950510159882,9.766374987336338
123,24.32241628037919,6.687327456813536,9.820615755624562
124,24.42517786912652,6.694704403467189,9.851229136371801
125,24.57630890847633,6.702081350120842,9.870830138436096
126,24.67083081455439,6.709458296774495,9.956667550908307
127,24.93843875452514,6.716835243428148,10.033747521930374
128,25.00961763705832,6.724212190081802,10.050342640401272
129,25.019632763314696,6.7315891367354554,10.058779073839057
130,25.211414244123127,6.7389660833891085,10.07460540054338
131,25.43854845080395,6.746343030042762,10.09560934663316
132,25.526365933879557,6.753719976696415,10.113269883412913
133,25.768201667580968,6.761096923350069,10.135279650795757
134,25.85531564807652,6.768473870003722,10.177260538448483
135,25.91930068016498,6.775850816657375,10.256397283283519
136,26.029790262654824,6.783227763311028,10.286007711900828
137,26.075475080041535,6.790604709964681,10.310672060119797
138,26.36644751901806,6.797981656618335,10.330983723115159
139,26.674437819496852,6.805358603271988,10.377460470683008
140,26.793620345496873,6.812735549925641,10.392128361701573
141,26.969666874702064,6.820112496579294,10.442603499210206
142,27.181594058627958,6.827489443232947,10.475883237088526
143,27.337460922989287,6.834866389886601,10.50562213162507
144,27.50664151964777,6.842243336540254,10.54276537868635
145,27.592186677365998,6.849620283193907,10.551201812124136
146,27.65626641149381,6.85699722984756,10.60295582851708
147,27.802122790177833,6.864374176501213,10.645580042542552
148,27.81213791643421,6.871751123154867,10.680259454394509
149,27.992803488250807,6.87912806980852,10.69054304452061
150,28.070886963551715,6.8865050164621735,10.74260522084015
151,28.12279377303666,6.893881963115827,10.82266878018076
152,28.1386071531281,6.90125890976948,10.833162525985397
153,28.22017933422314,6.908635856423134,10.930036559086428
154,28.421635189061032,6.916012803076787,10.940107737953436
155,28.616278434144412,6.92338974973044,10.954235065286415
156,28.893786110910433,6.930766696384093,11.004952168665431
157,29.02110833493267,6.938143643037746,11.047681950515216
158,29.108636220369437,6.9455205896914,11.100270580424718
159,29.298244872239497,6.952897536345053,11.116083960516157
160,29.48393504501779,6.960274482998706,11.166800000750925
161,29.631877685626318,6.967651429652359,11.167878365672665
162,29.736554780909028,6.975028376306012,11.191001568266625
163,29.776529453502597,6.982405322959666,11.230273440490103
164,29.919151438359712,6.989782269613319,11.257504828240013
165,30.309025859218714,6.997159216266972,11.290263868131323
166,30.50262610489337,7.004536162920625,11.333888923942306
167,30.54763761995188,7.011913109574278,11.351194994563595
168,30.550275799554605,7.019290056227932,11.394763941918482
169,30.560290925810982,7.026667002881585,11.394763941918482
170,30.57030605206736,7.0340439495352385,11.447625829467139
171,30.644281461216764,7.0414208961888916,11.471084620081953
172,30.65429658747314,7.048797842842545,11.505688561081024
173,30.782048396146216,7.056174789496199,11.52035645209959
174,30.792063522402593,7.063551736149852,11.5475878398495
175,30.950954932556918,7.070928682803505,11.616823957396674
176,31.009842144198338,7.078305629457158,11.63919897025335
177,31.104179236124168,7.085682576110811,11.691784558803873
178,31.114194362380545,7.093059522764465,11.712307882546494
179,31.41484036582998,7.100436469418118,11.722379061413502
180,31.52888857774471,7.107813416071771,11.723457426335242
181,31.64702016445822,7.115190362725424,11.757750774747242
182,31.72470285200232,7.122567309379077,11.763549028582304
183,31.763508681129913,7.129944256032731,11.805882117121444
184,31.851168991169573,7.137321202686384,11.833641804218852
185,31.923281009848257,7.144698149340037,11.845003759266692
186,32.01262189369055,7.15207509599369,11.880365296240253
187,32.07156283716826,7.159452042647343,11.89517524215819
188,32.17150145038563,7.166828989300997,11.91911006969585
189,32.24400827190239,7.17420593595465,11.951147909947956
190,32.30919521590856,7.1815828826083035,12.00542100806482
191,32.33726576916357,7.1889598292619565,12.018596208553536
192,32.52695149613847,7.19633677591561,12.043682338327892
193,32.63889838123701,7.203713722569264,12.059495718419331
194,32.76355923638927,7.211090669222917,12.068445426366852
195,32.766197415991996,7.21846761587657,12.109710453546054
196,32.76883559559472,7.225844562530223,12.163703091495336
197,32.86314183048108,7.233221509183876,12.187459213666951
198,32.8657800100838,7.24059845583753,12.22068289893464
199,33.07366212444326,7.247975402491183,12.263234708561097
