Time(Iteration),EpsilonGreedyLinearBandit,EpsilonGreedyMultiArmedBandit,UppperConfidenceBound
0,0.39544990823144865,0.3249837308418207,0.5289044387342742
1,0.7598338691609623,0.8966434824905768,0.8713790704825051
2,1.1407826288908953,1.226294561198897,1.2138537022307363
3,1.3880399939071457,1.6280775704173585,1.5563283339789673
4,1.6197466189528007,2.0592617076920674,1.8988029657271988
5,1.8757682676749607,2.468335007672329,2.24127759747543
6,2.2441018940546926,2.6409020199067763,2.583752229223662
7,2.716243226819185,2.890794009287693,2.9262268609718936
8,3.024326300834863,3.279318581283448,3.2687014927201252
9,3.3347409234271765,3.5125493937836785,3.6111761244683565
10,3.7357213472728468,3.9774543897112515,3.9536507562165872
11,3.974538519431326,4.297884942916537,4.2961253879648185
12,4.120108820844324,4.517069406212988,4.638600019713049
13,4.316301315408131,4.705616894486712,4.98107465146128
14,4.528569594306402,4.860502610063055,5.323549283209511
15,4.673764142809083,5.059629035252449,5.6660239149577425
16,5.027179642099382,5.288501678863063,6.008498546705973
17,5.26160992457719,5.471535967479834,6.350973178454204
18,5.569830066757875,5.822334370559708,6.693447810202434
19,5.7978621589126105,6.162894655419912,7.035922441950665
20,5.912183398514022,6.465191053150422,7.378397073698895
21,6.103105752191081,6.550367209776904,7.720871705447125
22,6.288824552121662,6.8577817097430325,8.063346337195355
23,6.482726932798606,7.056531878792539,8.405820968943585
24,6.618065793001793,7.378313132881287,8.748295600691815
25,6.880613222030021,7.621504076716731,9.090770232440047
26,6.942853185193876,7.801952267832517,9.433244864188277
27,7.087738875246018,8.02645748216337,9.775719495936507
28,7.261410061743346,8.503983028144315,10.118194127684736
29,7.612295702706794,8.646861239686551,10.460668759432966
30,7.871362477807651,8.862452225526487,10.803143391181198
31,7.991125620663901,8.989671452782321,11.145618022929428
32,8.054812299258176,9.121604062427288,11.488092654677658
33,8.26769666415775,9.34089857545315,11.830567286425888
34,8.584920351580738,9.524296113488521,12.173041918174118
35,8.752414201091693,9.643304361223448,12.51551654992235
36,8.957503333045612,9.81220224689158,12.857991181670581
37,9.05718305340271,9.974317163322628,13.200465813418813
38,9.104818377022308,10.107618192404725,13.542940445167044
39,9.302265465952573,10.37120290066285,13.885415076915276
40,9.424566602782352,10.633495859148937,14.227889708663508
41,9.525579593418385,10.857034668431345,14.57036434041174
42,9.577286841400461,11.039702959671695,14.912838972159971
43,9.77037192480052,11.314333337823753,15.255313603908203
44,9.87493179093378,11.412364913656493,15.597788235656434
45,9.990331804719581,11.592308526419732,15.940262867404666
46,10.05757095651947,11.761085544558082,16.282737499152898
47,10.26331105374727,11.936681020478918,16.62521213090113
48,10.401180361751694,12.034834369691234,16.96768676264936
49,10.513809772951001,12.074567212863107,17.310161394397593
50,10.681013041545981,12.319633260215298,17.652636026145824
51,10.905007797727361,12.480914890204643,17.995110657894056
52,11.051883499543663,12.768199436437639,18.337585289642288
53,11.173043262395804,13.046347020242536,18.68005992139052
54,11.329065690407337,13.083744885308585,19.02253455313875
55,11.547399227220428,13.17076991129658,19.365009184886983
56,11.750868869573367,13.294591230074408,19.707483816635214
57,11.945264030217384,13.441209423677217,20.049958448383446
58,12.171796986232449,13.472119950749896,20.392433080131678
59,12.349425995142662,13.599576054984727,20.73490771187991
60,12.453439816278323,13.60805533043459,21.07738234362814
61,12.645202252396462,13.735254187677336,21.419856975376373
62,12.764446408122419,13.84135762385059,21.762331607124604
63,12.798049265402854,13.884053639756184,22.104806238872836
64,12.83165212268329,14.015994100485164,22.447280870621068
65,12.937531548538766,14.102583713999977,22.7897555023693
66,13.059453887929255,14.240331441148157,23.13223013411753
67,13.171971573649326,14.327619538195822,23.474704765865763
68,13.240023524770018,14.378568942347357,23.817179397613994
69,13.393049273207197,14.391165022920486,24.159654029362226
70,13.593990534044329,14.451102634416639,24.502128661110458
71,13.69395652022331,14.567965165713755,24.84460329285869
72,13.727559377503747,14.78858005235764,25.18707792460692
73,13.781586102630417,14.932099247915593,25.529552556355153
74,13.853168709820741,15.188132675472513,25.87202718810338
75,14.05318398803702,15.273827653084975,26.21450181985161
76,14.39667550188239,15.447763983784228,26.556976451599837
77,14.505997948915965,15.590658003169583,26.899451083348065
78,14.629624952843793,15.64639296527012,27.241925715096293
79,14.750784715695934,15.70160594947389,27.584400346844525
80,15.030300522781951,15.804645418433878,27.926874978592753
81,15.192278912127971,15.85233814489906,28.26934961034098
82,15.273001323082573,15.921890741086688,28.61182424208921
83,15.349743061890418,15.993013473118504,28.954298873837438
84,15.464499070374407,16.396030415111554,29.29677350558567
85,15.539213323193291,16.402862891959277,29.639248137333897
86,15.76124149303011,16.458295384309107,29.981722769082126
87,15.942706400434489,16.61944853636483,30.324197400830354
88,16.135175414615027,16.72409037820434,30.66667203257858
89,16.32182112005216,16.732569653654203,31.009146664326813
90,16.453207258828638,16.91356246646113,31.35162129607504
91,16.607072269468,16.953993771955663,31.69409592782327
92,16.71853259441749,16.994647189671692,32.0365705595715
93,16.76012395305731,17.003126465121557,32.379045191319726
94,16.768058006481102,17.193410957979307,32.72151982306796
95,16.812530168936227,17.342879847480127,33.06399445481618
96,16.81397688436665,17.510046581767412,33.406469086564414
97,16.9449905214052,17.721567294085734,33.748943718312646
98,16.959622827713694,17.788898428219603,34.09141835006087
99,17.20561754957311,17.917639857028394,34.4338929818091
