Time(Iteration),EpsilonGreedyLinearBanditTheta,LinUCBTheta,LinTSTheta
81,0.26791686078606824,0.3864690360742936,0.5244184568093547
82,0.26775348443251085,0.3866062982855273,0.5245541856058255
83,0.2673986010360758,0.3866240816998348,0.5245963936165833
84,0.26928438404894417,0.38667026433723073,0.5245852789003692
85,0.2616078962895639,0.38664597346844376,0.5246793298910644
86,0.26316758742727553,0.3865228481245021,0.5246102514928058
87,0.2623463328408592,0.38641061558533185,0.5245493864804732
88,0.2599756073956049,0.38645317941455226,0.524581960902222
89,0.2600342652383357,0.38638330603388915,0.5244629730037131
90,0.260238952146787,0.3863167348869551,0.5244204266676513
91,0.2528024181568946,0.38649334083359616,0.5244586882875726
92,0.2535133461811897,0.38648722839361305,0.5244686878766618
93,0.25712461567651873,0.38638084919395455,0.5244265335299596
94,0.24700312005212316,0.38629427011808815,0.5243648997195288
95,0.2472466475461647,0.3861743261986671,0.5243754726474368
96,0.24679511224899225,0.38605066739076244,0.5243208353668036
97,0.2470570687377232,0.3858760754726571,0.5242909376728293
98,0.24720720937458704,0.3858435663680738,0.5242515258137168
99,0.24832986888402422,0.3857236455240959,0.5240849964937218
100,0.23846867708520456,0.3857048821355191,0.5241166475359287
101,0.23069834911510037,0.38563827458392563,0.5240967234432802
102,0.230547708684626,0.3856032271415946,0.5240706772612092
103,0.23507407975111533,0.38573355538501025,0.5240335642203914
104,0.23540313293749765,0.3857904714675212,0.5240033185775818
105,0.23541968424784013,0.3858259503558906,0.5239125066926162
106,0.23557710106064614,0.3857413290164053,0.523841699622652
107,0.23675085487816813,0.3858076688493084,0.5238797706613584
108,0.23676235096639747,0.38583800008001073,0.5238608031859028
109,0.23698146772308243,0.3859351693180095,0.5239920382973431
110,0.23734492985219532,0.38598898742006993,0.5240846852583695
111,0.23393170374693267,0.38609578931377164,0.5242069869492184
112,0.24151600642671447,0.3861687003342364,0.5241988186538622
113,0.24136701329589078,0.3860832753846454,0.5241826327976018
114,0.24141190108947894,0.3861263023417461,0.5242722718434211
115,0.24109797984556436,0.38618512741872457,0.5242324689944768
116,0.23827672611668085,0.38621497136629,0.524242377073383
117,0.23730556757361013,0.386383254644317,0.5243025505679694
118,0.237344817152577,0.3863760104085434,0.5242853238300841
119,0.23297212811623758,0.3863878332309774,0.5242483946293881
120,0.23076385671660224,0.38628372525295296,0.5242423493837001
121,0.2316801266805137,0.3862572195021594,0.5242198123826908
122,0.2237633266365507,0.38623937437659833,0.5241935086992593
123,0.22280498239732904,0.3863094163197032,0.5242668570571644
124,0.22075364110048068,0.3863531315162403,0.5243145303016885
125,0.22079925651980026,0.3863858307470532,0.524316769890157
126,0.22151707543974322,0.38645219480131116,0.5243674416966402
127,0.22145493543069925,0.38634664574534827,0.5243268337294754
128,0.22133153270557707,0.38639780100579935,0.5243696380305709
129,0.22197834533373992,0.3864082156297196,0.5244178396699131
130,0.22197387054213605,0.3865274921624483,0.5245346996378669
131,0.21813058315879497,0.3863536370936016,0.5244307222158007
132,0.21140465862331653,0.3863202179469613,0.5244526816993389
133,0.20991910209482204,0.38628597577453566,0.5243640776150944
134,0.20929847934639362,0.3864302197623432,0.5244273983134213
135,0.21184815152087227,0.38635012935883906,0.5243550036821107
136,0.21115187326252713,0.3863419311836816,0.5243061469223886
137,0.20817979041841136,0.386414584145457,0.5243352118375999
138,0.2082290186367682,0.38645764134601335,0.5243404639947424
139,0.2083258788795564,0.3863868192286934,0.5243086066147292
140,0.208501522866815,0.3864531661655144,0.5243758818155231
141,0.20860547434772533,0.38657505934513636,0.5243921299095615
142,0.208641595627427,0.38658744998644234,0.5243941352778146
143,0.2058322033850945,0.38656263912304306,0.524415329519563
144,0.20549055421401513,0.3865514755748357,0.5243673053393771
145,0.2055317634455646,0.38657522083676477,0.5243509213394939
146,0.20538950554605956,0.3865402371110495,0.5243656092737384
147,0.20510250661860807,0.38647520885256326,0.5243377185806398
148,0.21031689809797513,0.38647291967715824,0.5243247283483929
149,0.21993501308139513,0.3864177268765667,0.5243076128753
150,0.2224583231953356,0.3864174302749638,0.5243104732724897
151,0.2158400915656124,0.3863836385038414,0.5243641702075119
152,0.21618666732420017,0.3864217663557729,0.5243944641655325
153,0.21640690673449936,0.3864210755105158,0.5243937173369776
154,0.21536353842657824,0.38646554785690795,0.5244194307523826
155,0.2156047392651789,0.3865609044792924,0.5244930910328295
156,0.21556478127637693,0.3865261786732138,0.5244409305608411
157,0.21662764834664974,0.38652814694465154,0.5244564008133413
158,0.22026686293890294,0.38656114616087917,0.524526351976734
159,0.2203102122840917,0.3865009541969425,0.5244747104870644
160,0.22605892121947346,0.3864261817405794,0.5244169270408073
161,0.2260839139271555,0.38647065462158603,0.5244490301050265
162,0.22602310427657585,0.38643164474574554,0.524426234718171
163,0.2267530862435967,0.386428700356522,0.524413972844392
164,0.22616049920120346,0.386442542985959,0.5244722263858217
165,0.22616990707107557,0.3864064059876037,0.524427810244813
166,0.22715927717429912,0.3864383608231986,0.5244240127535047
167,0.22479641467186423,0.38641318684797127,0.5244539388071804
168,0.22482108167782436,0.3862705802389209,0.5243834247917699
169,0.22423349659208008,0.3861786035442936,0.5243174663383459
170,0.22502531035153633,0.3861254509703459,0.5243339329798713
171,0.22350437935547934,0.3861003786901652,0.5243036173729749
172,0.2094781483364842,0.3860440063076362,0.5242800195635919
173,0.20957884318702616,0.38609771914478624,0.5242772271377003
174,0.20998679799662426,0.38604604284197575,0.5242503844916389
175,0.20935656826589916,0.3860633014649372,0.5242372614228663
176,0.21141611099808655,0.38610709752324157,0.524224911205215
177,0.21132119033388547,0.3861169108824849,0.5242208073867285
178,0.20928748546937345,0.3860372370156633,0.5241753494467897
179,0.20925963059894861,0.3860237387386821,0.524175191102721
180,0.20719427570783272,0.38595063150778386,0.5241361594636449
181,0.20717822076929054,0.38593988507325294,0.524109003559746
182,0.20568337475051815,0.3859252247742158,0.5240793241426027
183,0.20105527779189444,0.38594698222758494,0.5240743482259389
184,0.2010282528730447,0.385888205577571,0.5240656043090126
185,0.20063296521850588,0.3859369487586176,0.5240758914307484
186,0.20036077749801867,0.3858465581270215,0.5240434876823996
187,0.2005523466030557,0.38586747451138204,0.5240535070584806
188,0.1997615136158498,0.38584964326881777,0.5240417749382189
189,0.19953470127717493,0.38586799550266737,0.5240074937719521
190,0.19917329765094038,0.3858085612657071,0.5239710691406911
191,0.19899568021572084,0.3857599004215902,0.5239408252796479
192,0.20171536975793444,0.3857109807999103,0.5239253605042895
193,0.2013080635872025,0.38561878494753266,0.5238634152319064
194,0.20236170581338425,0.38556650802731135,0.52382920330635
195,0.2026580482241421,0.38559831996978255,0.5238417168883247
196,0.20189860693501646,0.3855854060278213,0.5238406038054079
197,0.20148182372692913,0.3855790953496722,0.5238469843527029
198,0.20065059149584435,0.38567086127912414,0.5238997942525907
199,0.20059359786965242,0.38565719925205544,0.5238914670473093
