Time(Iteration),EpsilonGreedyLinearBandit,LinUCB,LinTS
126,23.416647697750093,6.357737310874393,7.907412436038537
127,23.52345136210345,6.359713153103845,7.9263184177241826
128,23.62586181604382,6.361688995333298,7.945224399409828
129,23.628733193874492,6.36366483756275,7.964130381095474
130,23.715998331902398,6.365640679792202,7.983036362781119
131,23.76821125932562,6.367616522021654,8.001942344466766
132,23.770127930657768,6.3695923642511065,8.02084832615241
133,23.953840225583715,6.371568206480559,8.039754307838056
134,24.088439452703945,6.373544048710011,8.058660289523703
135,24.172339090421254,6.375519890939463,8.077566271209347
136,24.31096479278774,6.3774957331689155,8.096472252894994
137,24.44258633535232,6.379471575398368,8.11537823458064
138,24.444503006684464,6.38144741762782,8.134284216266284
139,24.592402680027615,6.383423259857272,8.15319019795193
140,24.59431935135976,6.3853991020867245,8.172096179637576
141,24.62708211844366,6.387374944316177,8.191002161323222
142,24.791729512195023,6.389350786545629,8.209908143008867
143,24.872087575276012,6.391326628775081,8.228814124694512
144,25.000540528980885,6.393302471004533,8.247720106380159
145,25.09599608582708,6.395278313233986,8.266626088065804
146,25.35133907280843,6.397254155463438,8.28553206975145
147,25.408189638325435,6.39922999769289,8.304438051437096
148,25.543010699244416,6.401205839922343,8.32334403312274
149,25.585327585937534,6.403181682151796,8.342250014808387
150,25.648005352750715,6.4051575243812495,8.361155996494032
151,25.649922024082862,6.407133366610703,8.380061978179679
152,25.802176749103204,6.409109208840155,8.398967959865324
153,26.017451912682965,6.411085051069608,8.417873941550969
154,26.076694022155987,6.413060893299061,8.436779923236616
155,26.20314676728966,6.415036735528514,8.45568590492226
156,26.255381592466783,6.417012577757967,8.474591886607907
157,26.478764304355053,6.41898841998742,8.493497868293552
158,26.53898228891951,6.420964262216873,8.512403849979197
159,26.56190689085065,6.422940104446326,8.531309831664844
160,26.64553904203094,6.424915946675779,8.550215813350489
161,26.97750031937049,6.426891788905232,8.569121795036136
162,27.16885038494562,6.428867631134684,8.58802777672178
163,27.349675055736604,6.4308434733641375,8.606933758407425
164,27.35159172706875,6.432819315593591,8.625839740093072
165,27.468439945309143,6.434795157823044,8.644745721778717
166,27.699017887866923,6.436771000052497,8.663651703464364
167,27.75689894587856,6.438746842281949,8.682557685150009
168,27.802666597183475,6.440722684511402,8.701463666835654
169,27.80458326851562,6.442698526740855,8.7203696485213
170,27.929168301655487,6.4446743689703085,8.739275630206945
171,27.999092457713818,6.446650211199762,8.758181611892592
172,28.07143577910886,6.448626053429214,8.777087593578237
173,28.177284736963692,6.450601895658667,8.795993575263882
174,28.277909638307705,6.45257773788812,8.814899556949529
175,28.421896619904864,6.454553580117573,8.833805538635174
176,28.464353836163138,6.456529422347026,8.85271152032082
177,28.687046831401595,6.458505264576479,8.871617502006465
178,28.688963502733742,6.460481106805932,8.89052348369211
179,28.69088017406589,6.462456949035385,8.909429465377757
180,28.818484688251413,6.464432791264838,8.928335447063402
181,28.90822336105213,6.466408633494291,8.947241428749049
182,29.00730576991367,6.468384475723743,8.966147410434694
183,29.099068327841263,6.4703603179531965,8.985053392120339
184,29.131687908041943,6.47233616018265,9.003959373805985
185,29.23291987600761,6.474312002412103,9.02286535549163
186,29.492573298673467,6.476287844641556,9.041771337177277
187,29.63797299969098,6.478263686871008,9.060677318862922
188,29.690976393386933,6.480239529100461,9.079583300548567
189,29.69289306471908,6.482215371329914,9.098489282234214
190,29.757158362754137,6.484191213559368,9.117395263919859
191,29.8346497076422,6.486167055788821,9.136301245605505
192,29.853111199809234,6.488142898018273,9.15520722729115
193,29.910912084623153,6.490118740247726,9.174113208976795
194,29.912828755955296,6.492094582477179,9.193019190662442
195,30.001105402550785,6.494070424706632,9.211925172348087
196,30.00302207388293,6.4960462669360854,9.230831154033734
197,30.004938745215078,6.498022109165538,9.249737135719379
198,30.135348108296864,6.499997951394991,9.268643117405023
199,30.172292230124754,6.501973793624444,9.28754909909067
