Time(Iteration),UppperConfidenceBound,ThompsonSampling,PHE
47,7.168302258774212,6.966630066662326,7.357120176695813
48,7.171235469984785,6.992909896994445,7.376649779708354
49,7.174009291210465,7.0077153922641156,7.396179382720897
50,7.174009291210465,7.0139190164103,7.415708985733438
51,7.174168681195359,7.014078406395193,7.43523858874598
52,7.176942502421039,7.027480860658999,7.4547681917585225
53,7.17971632364672,7.033684484805183,7.474297794771064
54,7.182490144872401,7.079770331199484,7.4938273977836065
55,7.220140552557341,7.079929721184376,7.513357000796148
56,7.23951076558499,7.080089111169269,7.53288660380869
57,7.23951076558499,7.080248501154162,7.552416206821232
58,7.23951076558499,7.080407891139055,7.571945809833774
59,7.23951076558499,7.0805672811239475,7.591475412846316
60,7.23951076558499,7.08072667110884,7.611005015858858
61,7.239670155569883,7.080886061093733,7.630534618871399
62,7.253674784766038,7.100415664106275,7.650064221883942
63,7.256607995976611,7.100575054091168,7.6695938248964834
64,7.262811620122795,7.1007344440760605,7.689123427909026
65,7.265744831333369,7.100893834060953,7.7086530309215675
66,7.268678042543942,7.101053224045846,7.728182633934109
67,7.271611253754516,7.101212614030739,7.747712236946652
68,7.274544464965089,7.101372004015632,7.767241839959193
69,7.300824295297208,7.101531394000524,7.786771442971736
70,7.300983685282101,7.11553602319668,7.806301045984277
71,7.303916896492675,7.115695413181572,7.825830648996819
72,7.304076286477567,7.1158548031664655,7.845360252009361
73,7.30423567646246,7.116014193151358,7.864889855021903
74,7.304395066447353,7.11617358313625,7.884419458034445
75,7.304554456432245,7.1163329731211435,7.903949061046987
76,7.307487667642819,7.116492363106036,7.9234786640595285
77,7.307647057627712,7.116651753090929,7.943008267072071
78,7.310580268838285,7.116811143075822,7.962537870084613
79,7.313513480048859,7.116970533060714,7.982067473097155
80,7.313672870033751,7.117129923045607,8.001597076109697
81,7.316606081244325,7.126762920859713,8.021126679122238
82,7.319539292454898,7.129696132070286,8.04065628213478
83,7.322472503665471,7.132629343280859,8.060185885147323
84,7.325405714876045,7.135562554491433,8.079715488159865
85,7.328179536101726,7.1384957657020065,8.099245091172406
86,7.330953357327407,7.1414289769125805,8.118774694184948
87,7.330953357327407,7.141588366897473,8.13830429719749
88,7.331112747312299,7.141747756882365,8.157833900210033
89,7.334045958522873,7.14795138102855,8.177363503222574
90,7.334205348507766,7.148110771013442,8.196893106235116
91,7.334364738492658,7.148270160998335,8.216422709247658
92,7.334524128477551,7.148429550983228,8.2359523122602
93,7.334683518462444,7.1485889409681205,8.255481915272743
94,7.334683518462444,7.148748330953014,8.275011518285284
95,7.334683518462444,7.148907720937906,8.294541121297826
96,7.334842908447337,7.149067110922799,8.314070724310367
97,7.335002298432229,7.149226500907692,8.333600327322909
98,7.335161688417122,7.149385890892584,8.353129930335452
99,7.335321078402015,7.1495452808774775,8.372659533347994
100,7.3354804683869075,7.14970467086237,8.392189136360535
101,7.3354804683869075,7.149864060847262,8.411718739373077
102,7.335639858371801,7.150023450832156,8.431248342385619
103,7.335799248356693,7.150182840817048,8.450777945398162
104,7.335958638341586,7.150342230801941,8.470307548410704
105,7.336118028326479,7.150501620786834,8.489837151423245
106,7.336277418311371,7.150661010771726,8.509366754435787
107,7.3364368082962645,7.150820400756618,8.528896357448328
108,7.336596198281157,7.150979790741511,8.54842596046087
109,7.336755588266049,7.151139180726403,8.567955563473411
110,7.336914978250943,7.151298570711296,8.587485166485953
111,7.337074368235835,7.151457960696189,8.607014769498495
112,7.337074368235835,7.151617350681081,8.626544372511038
113,7.337074368235835,7.151776740665975,8.64607397552358
114,7.337074368235835,7.151936130650867,8.665603578536121
115,7.337074368235835,7.1520955206357595,8.685133181548663
116,7.337074368235835,7.152254910620653,8.704662784561204
117,7.337074368235835,7.152414300605545,8.724192387573748
118,7.339848189461516,7.1525736905904385,8.74372199058629
119,7.342622010687196,7.155506901801012,8.76325159359883
120,7.342622010687196,7.200680088604363,8.782781196611372
121,7.342622010687196,7.200839478589256,8.802310799623914
122,7.342622010687196,7.200998868574149,8.821840402636457
123,7.342622010687196,7.201158258559042,8.841370005648999
124,7.342622010687196,7.2013176485439345,8.86089960866154
125,7.342622010687196,7.201477038528827,8.880429211674082
126,7.342622010687196,7.20163642851372,8.899958814686624
127,7.342622010687196,7.201795818498613,8.919488417699167
128,7.342622010687196,7.201955208483506,8.939018020711709
129,7.342622010687196,7.202114598468398,8.95854762372425
130,7.342622010687196,7.202273988453291,8.978077226736792
131,7.34278140067209,7.202433378438184,8.997606829749333
132,7.342940790656982,7.202592768423076,9.017136432761877
133,7.3431001806418745,7.20275215840797,9.036666035774418
134,7.343259570626768,7.202911548392862,9.05619563878696
135,7.34341896061166,7.2030709383777545,9.075725241799502
136,7.3435783505965535,7.203230328362648,9.095254844812043
137,7.343737740581446,7.20338971834754,9.114784447824587
138,7.343897130566338,7.2035491083324334,9.134314050837128
139,7.343897130566338,7.203708498317326,9.15384365384967
140,7.343897130566338,7.203867888302218,9.173373256862211
141,7.343897130566338,7.2040272782871115,9.192902859874753
142,7.344056520551232,7.204186668272004,9.212432462887296
143,7.344215910536124,7.204346058256897,9.231962065899838
144,7.344375300521017,7.20450544824179,9.25149166891238
145,7.34453469050591,7.204664838226682,9.271021271924921
146,7.344694080490802,7.204664838226682,9.290550874937463
147,7.344853470475695,7.204664838226682,9.310080477950006
148,7.345012860460588,7.204664838226682,9.329610080962548
149,7.345172250445481,7.204664838226682,9.349139683975089
150,7.3453316404303735,7.204664838226682,9.36866928698763
151,7.345491030415266,7.204664838226682,9.388198890000172
152,7.345650420400159,7.204664838226682,9.407728493012716
153,7.345650420400159,7.204824228211575,9.427258096025257
154,7.345650420400159,7.204983618196468,9.446787699037799
155,7.345650420400159,7.205143008181361,9.46631730205034
156,7.345650420400159,7.205302398166253,9.485846905062882
157,7.3458098103850515,7.205302398166253,9.505376508075425
158,7.3458098103850515,7.205461788151146,9.524906111087967
159,7.3458098103850515,7.205621178136039,9.544435714100509
160,7.3458098103850515,7.209550024570632,9.56396531711305
161,7.345969200369945,7.209709414555524,9.583494920125592
162,7.348902411580518,7.209868804540418,9.603024523138135
163,7.34906180156541,7.21002819452531,9.622554126150677
164,7.349221191550304,7.210187584510203,9.642083729163218
165,7.349380581535196,7.210346974495096,9.66161333217576
166,7.349539971520089,7.210506364479988,9.681142935188301
167,7.349699361504982,7.210665754464881,9.700672538200845
168,7.349858751489874,7.210825144449774,9.720202141213386
169,7.350018141474767,7.210984534434667,9.739731744225928
170,7.35017753145966,7.211143924419559,9.75926134723847
171,7.350336921444553,7.211303314404452,9.778790950251011
172,7.3504963114294455,7.211462704389345,9.798320553263554
173,7.350655701414338,7.2116220943742375,9.817850156276096
174,7.353588912624912,7.211781484359131,9.837379759288638
175,7.353748302609804,7.238061314691249,9.85690936230118
176,7.353907692594698,7.238220704676142,9.87643896531372
177,7.35406708257959,7.238380094661035,9.895968568326264
178,7.354226472564482,7.248013092475141,9.915498171338806
179,7.354385862549376,7.248172482460033,9.935027774351347
180,7.357319073759949,7.251105693670607,9.954557377363889
181,7.360252284970523,7.25403890488118,9.97408698037643
182,7.363185496181096,7.256972116091754,9.993616583388974
183,7.366118707391669,7.259905327302327,10.013146186401515
184,7.366278097376562,7.26006471728722,10.032675789414057
185,7.366437487361455,7.260224107272113,10.052205392426599
186,7.366596877346348,7.260383497257005,10.07173499543914
187,7.36675626733124,7.260542887241899,10.091264598451684
188,7.39309568931701,7.260702277226791,10.110794201464225
189,7.393255079301904,7.2608616672116835,10.130323804476767
190,7.407259708498058,7.261021057196577,10.149853407489308
191,7.410192919708632,7.261180447181469,10.16938301050185
192,7.410352309693525,7.261339837166362,10.188912613514393
193,7.410511699678418,7.261499227151255,10.208442216526935
194,7.41067108966331,7.261658617136147,10.227971819539476
195,7.410830479648203,7.2618180071210405,10.247501422552018
196,7.410989869633096,7.261977397105933,10.26703102556456
197,7.411149259617988,7.262136787090826,10.286560628577103
198,7.411308649602882,7.276141416286981,10.306090231589645
199,7.411468039587774,7.276300806271874,10.325619834602186
200,7.4116274295726665,7.2764601962567665,10.345149437614728
201,7.41178681955756,7.27661958624166,10.36467904062727
202,7.414720030768133,7.276778976226552,10.384208643639813
203,7.414879420753026,7.276938366211445,10.403738246652354
204,7.417812631963599,7.277097756196338,10.423267849664896
205,7.420745843174172,7.27725714618123,10.442797452677437
206,7.420905233159066,7.277416536166124,10.462327055689979
207,7.421064623143958,7.277575926151016,10.481856658702522
208,7.421224013128851,7.277735316135908,10.501386261715064
209,7.421383403113744,7.277894706120802,10.520915864727606
210,7.421542793098635,7.278054096105694,10.540445467740145
211,7.421702183083528,7.278213486090587,10.559975070752689
212,7.421861573068421,7.27837287607548,10.57950467376523
213,7.422020963053313,7.278532266060372,10.599034276777772
214,7.422180353038206,7.2786916560452655,10.618563879790313
215,7.422339743023099,7.278851046030158,10.638093482802855
216,7.4224991330079915,7.279010436015051,10.657623085815398
217,7.422658522992885,7.2791698259999436,10.67715268882794
218,7.422817912977777,7.279329215984836,10.696682291840482
219,7.4229773029626696,7.279488605969729,10.716211894853023
220,7.423136692947563,7.279647995954622,10.735741497865565
221,7.423296082932455,7.2858516201008054,10.755271100878108
222,7.429499707078639,7.286011010085699,10.77480070389065
223,7.429659097063532,7.286170400070591,10.794330306903191
224,7.429818487048425,7.286329790055484,10.813859909915733
225,7.429977877033318,7.286489180040377,10.833389512928274
226,7.43013726701821,7.286648570025269,10.852919115940818
227,7.430296657003103,7.2868079600101625,10.87244871895336
228,7.430456046987996,7.286967349995055,10.891978321965901
229,7.4306154369728885,7.287126739979948,10.911507924978443
230,7.430774826957782,7.287286129964841,10.931037527990984
231,7.430934216942674,7.287445519949733,10.950567131003528
232,7.431093606927567,7.287604909934626,10.970096734016069
233,7.43125299691246,7.287764299919519,10.98962633702861
234,7.431412386897352,7.287923689904412,11.009155940041152
235,7.431571776882246,7.288083079889304,11.028685543053694
236,7.431731166867138,7.288242469874197,11.048215146066237
237,7.43189055685203,7.28840185985909,11.067744749078779
238,7.432049946836924,7.2885612498439825,11.08727435209132
239,7.432209336821816,7.288720639828876,11.106803955103862
240,7.432368726806709,7.288880029813768,11.126333558116404
241,7.432528116791602,7.2890394197986605,11.145863161128947
242,7.432687506776494,7.289198809783554,11.165392764141489
243,7.432846896761387,7.289358199768446,11.18492236715403
244,7.43300628674628,7.2895175897533395,11.204451970166572
245,7.433165676731173,7.289676979738232,11.223981573179113
246,7.4333250667160655,7.289836369723124,11.243511176191657
247,7.433484456700958,7.289995759708018,11.263040779204198
248,7.433643846685851,7.29015514969291,11.28257038221674
249,7.433803236670744,7.290314539677803,11.302099985229281
250,7.433962626655637,7.290473929662696,11.321629588241823
251,7.434122016640529,7.290633319647588,11.341159191254366
252,7.434281406625422,7.290792709632481,11.360688794266908
253,7.434440796610315,7.290952099617374,11.38021839727945
254,7.434600186595207,7.291111489602267,11.399748000291991
255,7.434759576580101,7.2912708795871595,11.419277603304533
256,7.434918966564993,7.291430269572052,11.438807206317076
257,7.4350783565498855,7.291589659556945,11.458336809329618
258,7.435237746534779,7.291749049541838,11.47786641234216
259,7.435397136519671,7.291908439526731,11.4973960153547
260,7.4355565265045644,7.292067829511623,11.516925618367242
261,7.435715916489457,7.292227219496516,11.536455221379786
262,7.435875306474349,7.292386609481409,11.555984824392327
263,7.4360346964592425,7.292545999466301,11.575514427404869
264,7.436194086444135,7.292705389451195,11.59504403041741
265,7.436353476429028,7.292864779436087,11.614573633429952
266,7.436512866413921,7.293024169420979,11.634103236442495
267,7.436672256398813,7.293183559405873,11.653632839455037
268,7.436831646383706,7.293342949390765,11.673162442467579
269,7.436991036368599,7.293502339375658,11.69269204548012
270,7.437150426353492,7.293661729360551,11.712221648492662
271,7.437309816338384,7.293821119345443,11.731751251505205
272,7.437469206323277,7.2939805093303365,11.751280854517747
273,7.43762859630817,7.294139899315229,11.770810457530288
274,7.4377879862930625,7.294299289300122,11.79034006054283
275,7.437947376277956,7.294458679285015,11.809869663555371
276,7.438106766262848,7.294618069269907,11.829399266567915
277,7.438266156247741,7.2947774592548,11.848928869580456
278,7.438425546232634,7.294936849239693,11.868458472592998
279,7.438584936217526,7.295096239224586,11.88798807560554
280,7.4387443262024195,7.295255629209478,11.907517678618081
281,7.438903716187312,7.295415019194371,11.927047281630625
282,7.439063106172204,7.295574409179264,11.946576884643166
283,7.439222496157098,7.295733799164156,11.966106487655708
284,7.43938188614199,7.29589318914905,11.98563609066825
285,7.439541276126883,7.296052579133942,12.005165693680791
286,7.439700666111776,7.2962119691188345,12.024695296693334
287,7.439860056096668,7.296371359103728,12.044224899705876
288,7.440019446081561,7.29653074908862,12.063754502718417
289,7.440178836066454,7.2966901390735135,12.083284105730959
290,7.440338226051347,7.296849529058406,12.1028137087435
291,7.4404976160362395,7.297008919043298,12.122343311756044
292,7.440657006021132,7.297168309028192,12.141872914768586
293,7.440816396006025,7.297327699013084,12.161402517781127
294,7.440975785990918,7.297487088997977,12.180932120793669
295,7.441135175975811,7.29764647898287,12.20046172380621
296,7.441294565960703,7.297805868967762,12.219991326818754
297,7.441453955945596,7.297965258952655,12.239520929831295
298,7.441613345930489,7.298124648937548,12.259050532843837
299,7.441772735915381,7.298284038922441,12.278580135856378
300,7.441932125900275,7.298443428907333,12.29810973886892
301,7.442091515885167,7.298602818892226,12.317639341881463
302,7.442250905870059,7.298762208877119,12.337168944894005
303,7.442410295854953,7.2989215988620115,12.356698547906547
304,7.442569685839845,7.299080988846905,12.376228150919088
305,7.442729075824738,7.299240378831797,12.39575775393163
306,7.442888465809631,7.29939976881669,12.415287356944173
307,7.443047855794523,7.299559158801583,12.434816959956715
308,7.4432072457794165,7.299718548786475,12.454346562969256
309,7.443366635764309,7.299877938771369,12.473876165981798
310,7.443526025749202,7.300037328756261,12.49340576899434
311,7.443685415734095,7.300196718741153,12.512935372006883
312,7.443844805718987,7.300356108726047,12.532464975019424
313,7.44400419570388,7.300515498710939,12.551994578031966
314,7.444163585688773,7.300674888695832,12.571524181044508
315,7.444322975673666,7.300834278680725,12.59105378405705
316,7.444482365658558,7.300993668665617,12.610583387069592
317,7.444641755643451,7.3011530586505105,12.630112990082134
318,7.444801145628344,7.301312448635403,12.649642593094676
319,7.4449605356132365,7.301471838620296,12.669172196107217
320,7.44511992559813,7.3016312286051885,12.688701799119759
321,7.445279315583022,7.301790618590081,12.708231402132302
322,7.4454387055679145,7.301950008574974,12.727761005144844
323,7.445598095552808,7.302109398559867,12.747290608157385
324,7.4457574855377,7.30226878854476,12.766820211169927
325,7.4459168755225935,7.302428178529652,12.786349814182469
326,7.446076265507486,7.302587568514545,12.80587941719501
327,7.446235655492378,7.302746958499438,12.82540902020755
328,7.446395045477272,7.30290634848433,12.844938623220092
329,7.446554435462164,7.303065738469224,12.864468226232631
330,7.446713825447057,7.303225128454116,12.883997829245171
331,7.44687321543195,7.3033845184390085,12.903527432257713
332,7.447032605416842,7.303543908423902,12.923057035270253
333,7.447191995401735,7.303703298408794,12.942586638282794
334,7.447351385386628,7.3038626883936875,12.962116241295334
335,7.447510775371521,7.30402207837858,12.981645844307874
336,7.4476701653564135,7.304181468363472,13.001175447320415
337,7.447829555341306,7.3043408583483656,13.020705050332955
338,7.447988945326199,7.304500248333258,13.040234653345497
339,7.4481483353110916,7.304659638318151,13.059764256358037
340,7.448307725295985,7.304819028303044,13.079293859370576
341,7.448467115280877,7.304978418287936,13.098823462383118
342,7.44862650526577,7.305137808272829,13.118353065395658
343,7.448785895250663,7.305297198257722,13.1378826684082
344,7.448945285235555,7.305456588242615,13.157412271420739
345,7.449104675220449,7.308389799453188,13.176941874433279
346,7.452037886431022,7.3085491894380805,13.19647147744582
347,7.452197276415914,7.308708579422974,13.21600108045836
348,7.452356666400807,7.308867969407866,13.235530683470902
349,7.4525160563857,7.3090273593927595,13.255060286483442
350,7.452675446370593,7.309186749377652,13.274589889495982
351,7.4528348363554855,7.309346139362544,13.294119492508523
352,7.452994226340378,7.309505529347438,13.313649095521063
353,7.453153616325271,7.30966491933233,13.333178698533604
354,7.453313006310164,7.309824309317223,13.352708301546144
355,7.453472396295057,7.309983699302116,13.372237904558684
356,7.453631786279949,7.310143089287008,13.391767507571226
357,7.453791176264842,7.310302479271901,13.411297110583766
358,7.453950566249735,7.310461869256794,13.430826713596307
359,7.454109956234627,7.310621259241687,13.450356316608847
360,7.454269346219521,7.310780649226579,13.469885919621387
361,7.454428736204413,7.310940039211472,13.489415522633928
362,7.454588126189305,7.311099429196365,13.508945125646468
363,7.454747516174199,7.3112588191812575,13.52847472865901
364,7.454906906159091,7.311418209166151,13.54800433167155
365,7.455066296143984,7.311577599151043,13.56753393468409
366,7.455225686128877,7.311736989135936,13.587063537696631
367,7.455385076113769,7.311896379120829,13.60659314070917
368,7.4555444660986625,7.312055769105721,13.626122743721712
369,7.455703856083555,7.312215159090615,13.645652346734252
370,7.455863246068448,7.312374549075507,13.665181949746792
371,7.456022636053341,7.312533939060399,13.684711552759333
372,7.456182026038233,7.312693329045293,13.704241155771873
373,7.456341416023126,7.312852719030185,13.723770758784415
374,7.456500806008019,7.313012109015078,13.743300361796955
375,7.456660195992912,7.313171498999971,13.762829964809494
376,7.456819585977804,7.313330888984863,13.782359567822036
377,7.456978975962697,7.3134902789697565,13.801889170834576
378,7.45713836594759,7.313649668954649,13.821418773847117
379,7.4572977559324825,7.313809058939542,13.840948376859657
380,7.457457145917376,7.3139684489244345,13.860477979872197
381,7.457616535902268,7.314127838909327,13.880007582884739
382,7.4577759258871605,7.31428722889422,13.899537185897278
383,7.457935315872054,7.314446618879113,13.91906678890982
384,7.458094705856946,7.314606008864006,13.93859639192236
385,7.4582540958418395,7.314765398848898,13.9581259949349
386,7.458413485826732,7.314924788833791,13.977655597947441
387,7.458572875811623,7.315084178818682,13.997185200959981
388,7.458732265796516,7.3152435688035755,14.016714803972523
389,7.458891655781409,7.315402958788468,14.036244406985062
390,7.4590510457663015,7.31556234877336,14.055774009997602
391,7.459210435751194,7.315721738758254,14.075303613010144
392,7.462143646961768,7.315881128743146,14.094833216022684
393,7.46230303694666,7.316040518728039,14.114362819035225
394,7.462462426931554,7.316199908712932,14.133892422047765
395,7.462462426931554,7.342539330698702,14.153422025060305
396,7.462621816916446,7.342698720683595,14.172951628072846
397,7.4627812069013375,7.342858110668487,14.192481231085386
398,7.46294059688623,7.34301750065338,14.212010834097928
399,7.463099986871123,7.343176890638273,14.231540437110468
400,7.463259376856016,7.3433362806231655,14.251070040123007
401,7.463418766840908,7.343495670608059,14.270599643135549
402,7.463578156825801,7.343655060592951,14.290129246148089
403,7.463737546810694,7.3438144505778435,14.30965884916063
404,7.463896936795587,7.343973840562737,14.32918845217317
405,7.464056326780479,7.344133230547629,14.34871805518571
406,7.464215716765372,7.3442926205325225,14.368247658198252
407,7.464375106750265,7.344452010517415,14.387777261210791
408,7.4645344967351575,7.344611400502307,14.407306864223333
409,7.464693886720051,7.344770790487201,14.426836467235873
410,7.464853276704943,7.344930180472093,14.446366070248413
411,7.4650126666898355,7.345089570456986,14.465895673260954
412,7.465172056674729,7.345248960441879,14.485425276273494
413,7.465172056674729,7.345408350426771,14.504954879286036
414,7.465331446659621,7.345567740411664,14.524484482298575
415,7.4654908366445145,7.345727130396557,14.544014085311115
416,7.465650226629407,7.34588652038145,14.563543688323657
417,7.465809616614299,7.3460459103663425,14.583073291336197
418,7.465969006599193,7.346205300351235,14.602602894348738
419,7.466128396584085,7.346364690336128,14.622132497361278
420,7.466287786568978,7.3465240803210206,14.641662100373818
421,7.466447176553871,7.346683470305914,14.66119170338636
422,7.466606566538763,7.346842860290806,14.6807213063989
423,7.466765956523656,7.347002250275699,14.70025090941144
424,7.466925346508549,7.347161640260592,14.71978051242398
425,7.467084736493442,7.347321030245484,14.73931011543652
426,7.4672441264783345,7.347480420230378,14.758839718449062
427,7.467403516463227,7.34763981021527,14.778369321461602
428,7.46756290644812,7.347799200200162,14.797898924474143
429,7.4677222964330126,7.347958590185056,14.817428527486683
430,7.467881686417906,7.348117980169948,14.836958130499223
431,7.468041076402798,7.348277370154841,14.856487733511765
432,7.468200466387691,7.348436760139734,14.876017336524304
433,7.468359856372584,7.351369971350307,14.895546939536846
434,7.468519246357476,7.3515293613352,14.915076542549386
435,7.46867863634237,7.351688751320093,14.934606145561926
436,7.468838026327262,7.351848141304986,14.954135748574467
437,7.468997416312154,7.352007531289878,14.973665351587007
438,7.469156806297048,7.352166921274771,14.993194954599549
439,7.46931619628194,7.352326311259664,15.012724557612088
440,7.469475586266833,7.352485701244556,15.032254160624628
441,7.469634976251726,7.35264509122945,15.05178376363717
442,7.469794366236618,7.352804481214342,15.07131336664971
443,7.4699537562215115,7.3529638711992344,15.090842969662251
444,7.470113146206404,7.353123261184128,15.110372572674791
445,7.470272536191297,7.35328265116902,15.12990217568733
446,7.47043192617619,7.353442041153913,15.149431778699872
447,7.470591316161082,7.353601431138806,15.168961381712412
448,7.470750706145975,7.353760821123698,15.188490984724954
449,7.470910096130868,7.3539202111085915,15.208020587737494
450,7.471069486115761,7.354079601093484,15.227550190750033
451,7.471228876100653,7.354238991078377,15.247079793762575
452,7.471388266085546,7.35439838106327,15.266609396775115
453,7.471547656070439,7.354557771048162,15.286138999787656
454,7.471707046055331,7.354717161033055,15.305668602800196
455,7.471866436040225,7.354876551017948,15.325198205812736
456,7.472025826025117,7.355035941002841,15.344727808825278
457,7.4721852160100095,7.355195330987733,15.364257411837817
458,7.472344605994903,7.355354720972626,15.383787014850359
459,7.472503995979795,7.355514110957519,15.403316617862899
460,7.4726633859646885,7.3556735009424115,15.422846220875439
461,7.472822775949581,7.355832890927305,15.44237582388798
462,7.472982165934473,7.355992280912197,15.46190542690052
463,7.473141555919367,7.3561516708970895,15.481435029913062
464,7.473300945904259,7.356311060881983,15.500964632925601
465,7.473460335889152,7.356470450866875,15.520494235938141
466,7.473619725874045,7.3566298408517685,15.540023838950683
467,7.473779115858937,7.356789230836661,15.559553441963223
468,7.47393850584383,7.356948620821553,15.579083044975764
469,7.474097895828723,7.357108010806447,15.598612647988304
470,7.474257285813616,7.357267400791339,15.618142251000844
471,7.474416675798508,7.357426790776232,15.637671854013385
472,7.474576065783401,7.36140144971654,15.657201457025925
473,7.474735455768294,7.361560839701433,15.676731060038467
474,7.4748948457531865,7.361720229686325,15.696260663051007
475,7.47505423573808,7.361879619671217,15.715790266063546
476,7.475213625722972,7.36203900965611,15.735319869076088
477,7.475373015707865,7.362198399641002,15.754849472088628
478,7.475532405692758,7.362357789625895,15.77437907510117
479,7.47569179567765,7.362517179610788,15.79390867811371
480,7.475851185662544,7.36267656959568,15.813438281126249
481,7.476010575647436,7.362835959580574,15.83296788413879
482,7.476169965632328,7.362995349565466,15.85249748715133
483,7.476329355617222,7.3631547395503585,15.872027090163872
484,7.476488745602114,7.363314129535252,15.891556693176412
485,7.476648135587007,7.363473519520144,15.911086296188952
486,7.4768075255719,7.3636329095050375,15.930615899201493
487,7.476966915556792,7.36379229948993,15.950145502214033
488,7.4771263055416854,7.363951689474822,15.969675105226575
489,7.477285695526578,7.3641110794597155,15.989204708239114
490,7.477445085511471,7.364270469444608,16.008734311251654
491,7.4776044754963635,7.364429859429501,16.028263914264194
492,7.477763865481256,7.364589249414394,16.047793517276737
493,7.477923255466149,7.364748639399286,16.067323120289277
494,7.478082645451042,7.364908029384179,16.086852723301817
495,7.478242035435935,7.365067419369072,16.106382326314357
496,7.478401425420827,7.365226809353965,16.125911929326897
497,7.47856081540572,7.365386199338857,16.14544153233944
498,7.478720205390613,7.36554558932375,16.16497113535198
499,7.478720205390613,7.365704979308643,16.18450073836452
500,7.478720205390613,7.3658643692935355,16.20403034137706
501,7.478720205390613,7.366023759278429,16.2235599443896
502,7.478720205390613,7.366183149263321,16.243089547402143
503,7.478720205390613,7.366342539248214,16.262619150414682
504,7.478720205390613,7.366501929233107,16.282148753427222
505,7.478720205390613,7.366661319217999,16.301678356439762
506,7.478879595375505,7.366820709202893,16.321207959452302
507,7.479038985360399,7.366980099187785,16.340737562464845
508,7.479198375345291,7.367139489172677,16.360267165477385
509,7.4793577653301835,7.367298879157571,16.379796768489925
510,7.479517155315077,7.367458269142463,16.399326371502465
511,7.479676545299969,7.367617659127356,16.418855974515004
512,7.4798359352848625,7.367777049112249,16.438385577527548
513,7.479995325269755,7.367936439097141,16.457915180540088
514,7.480154715254647,7.368095829082034,16.477444783552627
515,7.4803141052395405,7.368255219066927,16.496974386565167
516,7.480473495224433,7.36841460905182,16.516503989577707
517,7.480632885209326,7.3685739990367125,16.53603359259025
518,7.480792275194219,7.368733389021605,16.55556319560279
519,7.480951665179111,7.368892779006498,16.57509279861533
520,7.481111055164004,7.369052168991391,16.59462240162787
521,7.481270445148897,7.369211558976284,16.61415200464041
522,7.48142983513379,7.369370948961176,16.633681607652953
523,7.481589225118682,7.369530338946069,16.653211210665493
524,7.481748615103575,7.369689728930962,16.672740813678033
525,7.481908005088468,7.369849118915854,16.692270416690572
526,7.4820673950733605,7.370008508900748,16.711800019703112
527,7.482226785058254,7.37016789888564,16.731329622715656
528,7.482386175043146,7.3703272888705325,16.750859225728195
529,7.482386175043146,7.370486678855426,16.770388828740735
