Time(Iteration),EpsilonGreedyLinearBandit,EpsilonGreedyMultiArmedBandit,UppperConfidenceBound
0,0.43231294902884165,0.36404487068642744,0.281560038825286
1,0.8121184775469731,0.6544888763718252,0.6066103091329695
2,1.1547683843743932,0.9251239573844835,0.8971727808589692
3,1.4341372456314878,1.2881405666053722,1.156506163459089
4,1.714759109869835,1.6319117796553801,1.503721325032992
5,1.919172807277441,1.8243087848443031,1.8031750755940616
6,2.1550986731356097,2.183624105591498,2.1781434614784625
7,2.4170699048131166,2.406085183279448,2.5331830279813987
8,2.668549663664651,2.6174374783387226,2.990722481929724
9,3.068004292556692,2.9126976277242402,3.2430513821968416
10,3.233515886023961,3.1462869370058337,3.6706130069669975
11,3.478044617186162,3.280303249019096,4.016390409922408
12,3.6698125596391655,3.571858276585224,4.38951246230554
13,3.9282657900874263,3.7878077945906083,4.765743462475214
14,4.164937899271852,4.0101311924008325,5.068839769060604
15,4.3090957689106695,4.20199412615341,5.500183655785818
16,4.5506005716214,4.376421548809189,5.924450857496424
17,4.790676594559935,4.586066048146962,6.298580012503964
18,4.903613115924705,4.699528400613151,6.544235148874037
19,5.099998180829178,4.823754632571413,6.902594110831004
20,5.232033472530238,4.956315523509167,7.120911147269894
21,5.481599522056369,5.097574173721563,7.4074570739419645
22,5.605517078677366,5.248493002068104,7.791387134566513
23,5.817463532102964,5.333576963403063,8.112210001490103
24,5.908549267712372,5.5171754297149995,8.4562633407197
25,6.071156878188097,5.710333477944417,8.59049693045628
26,6.185601948477987,5.870814636776084,8.819253864604097
27,6.436860958111394,6.055456186553497,9.12787476347751
28,6.484225316843739,6.3006335594313985,9.437167505548512
29,6.606274014608995,6.511964101414547,9.724850739817256
30,6.691725219269868,6.627909260425085,10.0985554461876
31,6.762841242908169,6.851860400263796,10.352721848218748
32,6.869294777693997,7.005529862237305,10.509684421139415
33,7.0755330099594955,7.166012360131438,10.775713266151033
34,7.1633511434414014,7.340321930748644,11.029615026503334
35,7.432257675327752,7.418809672547323,11.302276253685784
36,7.519656921754861,7.537592824096367,11.476486377006973
37,7.739896757400061,7.695052890365527,11.645816882375405
38,7.8590471359694565,7.811372740803749,11.892204301880819
39,8.022639975027753,7.943017688140246,12.086775779692804
40,8.128931706190805,8.122837495773153,12.389943770227564
41,8.223237539418985,8.251049792204375,12.67178923277418
42,8.308732097022238,8.359650106747031,12.885057392884102
43,8.464192256522537,8.497177487267244,13.131674902792321
44,8.647890164218198,8.613473812476922,13.32351146299988
45,8.680801582479646,8.672945388646335,13.610088341574777
46,8.859206048137652,8.772632991724029,13.925855090432226
47,9.011656243383873,8.917761416672015,14.130169395991905
48,9.170997198192913,9.00229996868073,14.350255440845055
49,9.35030127356494,9.176518668790365,14.694772106558574
50,9.38604999991544,9.306443716163974,15.013363766441369
51,9.530111562499984,9.455078074566682,15.283692697134654
52,9.619125865036105,9.584128220944724,15.668518011361982
53,9.684906759859448,9.720722749369152,15.90319456047872
54,9.806824088535851,9.887003962672676,16.084709568088293
55,9.898234995786929,10.044966509021794,16.31964721599288
56,9.948165217737625,10.372019253777449,16.564521100830007
57,9.988873573561,10.46750550129388,16.7618526994836
58,10.021784991822447,10.506955346156662,16.939682065215848
59,10.311562412607337,10.616189145898474,17.154903329069857
60,10.402456773594622,10.710101089735112,17.302030235678092
61,10.46647566005659,10.830396972513096,17.5750722469903
62,10.691742574035867,11.023379605452135,17.90091450348977
63,10.778493191648181,11.141689987551683,18.149048069039065
64,10.832387928064637,11.264642538423715,18.35737310631338
65,10.857661003428612,11.345483702475619,18.663020984600777
66,10.965810859361618,11.472643756615003,18.979876618256363
67,11.015722155609142,11.592875578776459,19.26669634498569
68,11.147157143819221,11.635132556475588,19.563568393591307
69,11.261222699930624,11.72279836642855,19.74869372307682
70,11.295600748433012,11.923105809992153,19.964872063259698
71,11.413847014170596,12.0583827388616,20.195693045603868
72,11.484613984404998,12.189754250489113,20.42884608770947
73,11.642324250744549,12.22870397725189,20.678892276720383
74,11.796816697802019,12.308528421978872,20.927504242647323
75,11.92149395043111,12.377040934063997,21.25878779424882
76,12.019869008082951,12.485470888560105,21.65409495828986
77,12.1382359874231,12.606096667444252,21.959298268138255
78,12.263709321537682,12.624881121597083,22.244421556473778
79,12.333480906182238,12.696665636718532,22.59272802089057
80,12.474755641297744,12.844096865495889,22.7860198978818
81,12.501351664487256,12.889737510836246,23.00133883928207
82,12.574057625681052,12.917235201431438,23.239465429173187
83,12.704310927730033,13.009635956201388,23.446709392185113
84,12.820178120032125,13.15149998806694,23.661080532340033
85,12.926089973138795,13.17028444221977,23.926772991637314
86,12.999095927909334,13.20215107751965,24.111610941130774
87,13.178550714553728,13.298431866176738,24.320918488813586
88,13.216270238490319,13.45080001783353,24.551504974873925
89,13.242866261679831,13.526996885228362,24.871578185597066
90,13.411238988008972,13.71207889020782,25.076871305011103
91,13.509809995567451,13.882063141394251,25.4462810304092
92,13.562997448691124,13.924981981891822,25.846301955346284
93,13.572825573338296,14.040248556815069,26.228780828337012
94,13.63613736822756,14.091858665139497,26.443728738042648
95,13.715303263896734,14.256954684565127,26.642998210620327
96,13.725131388543906,14.336797145075838,26.837493981258042
97,13.751978316880326,14.446468531274132,26.98192612354515
98,13.84685500865109,14.461897316200766,27.227045652404207
99,13.942897563545454,14.561191491197249,27.48915806568028
100,14.125129861194495,14.58313267728507,27.755999496930258
101,14.166119601341318,14.598561462211702,28.011277267711012
102,14.17594772598849,14.625802568966117,28.239219070227204
103,14.271052434632072,14.673780500085275,28.47619843109984
104,14.346820516392444,14.77712073795115,28.712438889858316
105,14.505441621451606,14.845619156890049,29.035949674300213
106,14.609747807791356,14.944344754140266,29.24326102284324
107,14.650083175528746,15.081677747517569,29.484236230029666
108,14.708307692246828,15.254094530487773,29.681715986662475
109,14.836379242599374,15.426053378586658,29.957089041701472
110,14.90615082724393,15.47966740606412,30.109214020968324
111,14.974682719057597,15.57211897911563,30.43244557855242
112,15.078490401696484,15.643489372448366,30.690887642448974
113,15.226502945422634,15.716655408693445,30.937408510752597
114,15.286405600682574,15.804494751239053,31.185874432963182
115,15.419383232952972,16.006973456124765,31.454452527970243
116,15.49652145370051,16.097850090110008,31.663852999781483
117,15.56250872308757,16.147922701463756,31.979425888840503
