Time(Iteration),EpsilonGreedyLinearBandit,LinUCB
0,0.3936864831658406,0.662513634991074
1,0.8976159161432044,1.426308098665443
2,1.2534156666595941,2.145944362535549
3,1.607801601202926,2.771518185470564
4,2.0768277066677516,3.392553428021036
5,2.346822495666665,3.961084477453207
6,2.8141791250890362,4.5113475460556405
7,3.1036810475170684,5.212896601918244
8,3.463746591044118,5.801690521756987
9,3.805978019987318,6.537197923181052
10,4.058282678188499,6.749617304481956
11,4.591514714348934,6.771036182808925
12,4.992971233666812,6.862631822876904
13,5.504331890981602,6.87096315636263
14,5.882218691442628,6.880883156615023
15,6.210183037807824,6.880883156615023
16,6.479876565298895,6.920798413215449
17,6.978238390893949,6.925924883572345
18,7.251579190989595,6.925924883572345
19,7.481913510212055,6.925924883572345
20,7.825836882740234,6.925924883572345
21,8.087526442448674,6.925924883572345
22,8.405691060390314,6.929129746701176
23,8.536070901589328,6.929129746701176
24,8.665501338528985,6.929129746701176
25,8.900895785005105,6.943635678499784
26,9.027060164643823,6.958141610298393
27,9.176613216856115,6.9639803702771275
28,9.458772171847137,6.966987964580797
29,9.70060712427675,6.972826724559532
30,9.871177590755831,6.972826724559532
31,10.115532862036426,6.972826724559532
32,10.442094075834861,6.972826724559532
33,10.565873107654989,6.972826724559532
34,10.81846664460163,6.972826724559532
35,10.935931653504433,6.972826724559532
36,11.263062947211592,6.972826724559532
37,11.339261627547634,6.972826724559532
38,11.63292916994971,6.972826724559532
39,11.834047714867658,6.972826724559532
40,12.17904168146637,6.972826724559532
41,12.404672825439352,6.972826724559532
42,12.721217292915096,6.972826724559532
43,12.884371546474142,6.972826724559532
44,13.074740048834894,6.972826724559532
45,13.271908275724922,6.972826724559532
46,13.361102945189591,6.972826724559532
47,13.40564712996265,6.972826724559532
48,13.533982927665093,6.972826724559532
49,13.60315245538076,6.972826724559532
50,13.72061746428356,6.972826724559532
51,13.772796355252137,6.972826724559532
52,13.936554170989577,6.972826724559532
53,14.136821835629556,6.972826724559532
54,14.15483878402095,6.972826724559532
55,14.451873319220965,6.972826724559532
56,14.659700107355315,6.972826724559532
57,14.764472068731228,6.972826724559532
58,15.010515230435832,6.972826724559532
59,15.169983600549335,6.972826724559532
60,15.42536991657578,6.972826724559532
61,15.618965515010398,6.972826724559532
62,15.722148871385926,6.972826724559532
63,15.754581692501654,6.972826724559532
64,15.949738310225893,6.976031587688363
65,16.143231850634194,6.984698759508236
66,16.49818393226184,6.984698759508236
67,16.78666759359046,6.984698759508236
68,16.86718042226821,6.984698759508236
69,16.891661400193808,6.984698759508236
70,17.02525048131033,6.984698759508236
71,17.39529122095637,6.984698759508236
72,17.409797152754976,6.984698759508236
73,17.4926928402865,6.984698759508236
74,17.731261655995432,6.9905375194869706
75,17.85289813892465,6.9905375194869706
76,17.966750582527926,6.9905375194869706
77,18.063059988543053,6.9905375194869706
78,18.122295485518162,6.9905375194869706
79,18.438413688955087,6.9905375194869706
80,18.660733650479518,6.9905375194869706
81,18.914280760812023,6.9905375194869706
82,19.200090649717975,6.9905375194869706
83,19.3338080838723,6.9905375194869706
84,19.51597722687101,6.9905375194869706
85,19.62817930151307,6.9905375194869706
86,19.71260005853425,6.9905375194869706
87,19.906893916695672,6.9905375194869706
88,19.92139984849428,6.9905375194869706
89,20.05080812516297,6.9905375194869706
90,20.122536527150388,6.9905375194869706
91,20.25540474034721,6.9905375194869706
92,20.464100961172175,6.9905375194869706
93,20.71320968172931,6.9905375194869706
94,20.800864045207256,6.9905375194869706
95,20.98937920192673,6.9905375194869706
96,21.004709349902136,6.9905375194869706
97,21.020039497877544,6.9905375194869706
98,21.25840319469148,6.9905375194869706
99,21.471705509133784,6.9905375194869706
100,21.593942019648175,6.9905375194869706
101,21.82292163588276,6.9905375194869706
102,21.89904420048091,6.9905375194869706
103,21.935047851650005,6.9905375194869706
104,21.950377999625413,6.9905375194869706
105,22.0244925848384,6.9905375194869706
106,22.038998516637005,6.9905375194869706
107,22.2463049774201,6.9905375194869706
108,22.34802311721052,6.9905375194869706
109,22.458384490734893,6.9905375194869706
110,22.472890422533503,6.9905375194869706
111,22.58649070293383,6.9905375194869706
112,23.168214523299294,6.9905375194869706
113,23.1827204550979,6.9905375194869706
114,23.404353583075526,6.9905375194869706
115,23.509316781178192,6.9905375194869706
116,23.74292072044889,6.9905375194869706
117,23.87301744340348,6.9905375194869706
118,24.123293533657538,6.9905375194869706
119,24.273964780848296,6.9905375194869706
120,24.320604957626013,6.9905375194869706
121,24.44552826855639,6.9905375194869706
122,24.579119037023084,6.9905375194869706
123,24.74564481298929,6.9905375194869706
124,24.94123188549102,6.9905375194869706
125,25.136968440478043,6.9905375194869706
126,25.244313625363517,6.9905375194869706
127,25.256868265063872,6.9905375194869706
128,25.36686996398311,6.9905375194869706
129,25.536693464759217,6.9905375194869706
130,25.677408953491742,6.9905375194869706
131,25.822926406511765,6.9905375194869706
132,25.831970029619335,6.9905375194869706
133,25.925694561602313,6.9905375194869706
134,25.998823585862546,6.9905375194869706
135,26.017842255097104,6.9905375194869706
136,26.026885878204673,6.9905375194869706
137,26.365035723446187,6.9905375194869706
138,26.466818677231384,6.9905375194869706
139,26.532260599120963,6.9905375194869706
140,26.700023359096853,6.9905375194869706
141,26.887733501695504,6.9905375194869706
142,27.044742756710196,6.9905375194869706
143,27.124125941589938,6.9905375194869706
144,27.373515004770173,6.9905375194869706
145,27.488397190052318,6.9905375194869706
146,27.69730696712251,6.9905375194869706
147,27.75310335757507,6.9905375194869706
148,27.77451332405807,6.9905375194869706
149,27.980482177857095,6.9905375194869706
150,28.186962823766084,6.9905375194869706
151,28.552141133698484,6.9905375194869706
152,28.606844947319342,6.9905375194869706
153,28.610049810448174,6.9905375194869706
154,28.788746696425783,6.9905375194869706
155,28.907009097733834,6.9905375194869706
156,28.971633573517927,6.9905375194869706
157,29.14586788685009,6.9905375194869706
158,29.19258578396416,6.9905375194869706
159,29.19930166368578,6.9905375194869706
160,29.366395870926663,6.9905375194869706
161,29.509693355321737,6.9905375194869706
162,29.67647762758429,6.9905375194869706
163,29.683193507305912,6.9905375194869706
164,29.8074252179937,6.9905375194869706
165,30.00553942644755,6.9905375194869706
166,30.15995797457601,6.9905375194869706
167,30.26051642773467,6.9905375194869706
168,30.584354389230544,6.9905375194869706
169,30.69254082652862,6.9905375194869706
170,30.69574568965745,6.9905375194869706
171,30.857129900813057,6.9905375194869706
172,30.860334763941886,6.9905375194869706
173,31.17870213952263,6.9905375194869706
174,31.336427612034242,6.9905375194869706
175,31.60338502989751,6.9905375194869706
176,31.88047518115523,6.9905375194869706
177,32.02614052169716,6.9905375194869706
178,32.02934538482599,6.9905375194869706
179,32.184565728306225,6.9905375194869706
180,32.30384103297955,6.9905375194869706
181,32.54752078467264,6.9905375194869706
182,32.56263188063191,6.9905375194869706
183,32.873499150822894,6.9905375194869706
184,33.22640632632641,6.9905375194869706
185,33.37145311242784,6.9905375194869706
186,33.49011496241762,6.9905375194869706
187,33.623470016383095,6.9905375194869706
188,33.70650258513497,6.9905375194869706
189,33.82708246166357,6.9905375194869706
190,34.087820952880385,6.9905375194869706
191,34.16060386803935,6.9905375194869706
192,34.34379158246182,6.9905375194869706
193,34.42711350834037,6.9905375194869706
194,34.5933920358168,6.9905375194869706
195,34.69357217948129,6.9905375194869706
196,34.69677704261012,6.9905375194869706
197,34.84269881332349,6.9905375194869706
198,34.870325443788246,6.9905375194869706
199,34.93033657395497,6.9905375194869706
