Time(Iteration),EpsilonGreedyLinearBanditTheta,LinUCBTheta
72,0.3720347272695322,0.5132946537747594
73,0.3653840426903915,0.5133460241137577
74,0.3481686271079645,0.5132649462687924
75,0.3435547030548014,0.5131256925953289
76,0.3508108973880167,0.5131932124340685
77,0.3447767087030833,0.5132821454631558
78,0.34312721108240724,0.5134465630818672
79,0.3427150320986119,0.5132788637269342
80,0.34205258616642154,0.5133084518192907
81,0.3402213030725715,0.5136030479442758
82,0.3443344596664574,0.5137026719396796
83,0.3322590869322538,0.5136707807735982
84,0.3317345152685455,0.513591126758022
85,0.3276082197944968,0.513613945108952
86,0.3276844163289693,0.5134829026584224
87,0.3164411769217163,0.5135870461413259
88,0.3201569647948526,0.5136895052117735
89,0.31737288304291383,0.5136517792201114
90,0.31449873845228105,0.5136329280407069
91,0.3165492803643052,0.5136759735393414
92,0.316637451527933,0.513654936668244
93,0.3160673666950416,0.5135408992434218
94,0.31784246586672876,0.5138083666729252
95,0.31522181874028626,0.5139563361824411
96,0.31579602218070224,0.514081488752978
97,0.3170346275788253,0.5142147372868485
98,0.317685356190686,0.5142343175011691
99,0.3231555191408749,0.51421695759217
100,0.3216188925718217,0.5141884259440328
101,0.3156148563357032,0.5141770687597848
102,0.3133299807755885,0.5140360500044352
103,0.30790676069786976,0.5140418333509527
104,0.3126884299197018,0.5138980231960166
105,0.2996644867449335,0.5137983996393181
106,0.2897344808990237,0.513800416199476
107,0.2896229924328953,0.5138577624086951
108,0.2897471137091717,0.513903329147462
109,0.29212795253779333,0.5139517311688813
110,0.293378172369689,0.5140477699649026
111,0.30070971231318655,0.5141995850692506
112,0.3003373009487539,0.5141548703531622
113,0.29543905368053536,0.5141908340470018
114,0.29706366842255916,0.5141042248711167
115,0.2972188224177033,0.5143069639676854
116,0.2910342523528272,0.5143263924667969
117,0.28875272833165033,0.5144166115979207
118,0.2871090076247274,0.5145414678093265
119,0.283957827661277,0.5143821501754982
120,0.2843284185273232,0.5143818474951158
121,0.28264580123747174,0.5142521518764854
122,0.2850672501128221,0.5143592297424163
123,0.27335605847528316,0.5146209033428443
124,0.27070180818423756,0.5145690223514335
125,0.27083632702803245,0.5145300530777425
126,0.270406699143977,0.514409413139284
127,0.2650923843411489,0.5144846491857318
128,0.26492609207472684,0.5145227570909972
129,0.26940667389347317,0.5144204966973966
130,0.2709875452901698,0.5144193624402057
131,0.2558863208860066,0.5144272346912808
132,0.25632053905579416,0.5144668472670544
133,0.25392771874401077,0.5144112272737215
134,0.25531757457841947,0.5145212969111029
135,0.2534141436316232,0.5146130848578245
136,0.25280051314777524,0.5146109265417353
137,0.25304160042160156,0.5146915082381444
138,0.2537869587234087,0.5146286650770493
139,0.2532425763086927,0.5144959294849143
140,0.2531087223433569,0.5144250436252465
141,0.25276371616208443,0.5144842452406888
142,0.25297973610130847,0.514476340007082
143,0.2530288619655625,0.5144738407061134
144,0.25051742845757186,0.5144405248360695
145,0.2506089940854447,0.5144582730871314
146,0.25091851187483594,0.514456474870241
147,0.25009698010230047,0.5143574834889766
148,0.25318420224491045,0.514226114841615
149,0.2509812963588225,0.5141403480997475
150,0.24984398867168003,0.5141391029986744
151,0.24784952971205856,0.5141548359442718
152,0.24879302131873016,0.514185900094465
153,0.24843346901618052,0.5141145277041549
154,0.250580229097333,0.5140800255195515
155,0.250076147050684,0.5139491661590871
156,0.24843156516812176,0.5138781156501729
157,0.24655424564131487,0.5138636739822396
158,0.24627536635065672,0.5138870520000101
159,0.24717506942665732,0.5138139715302665
160,0.24877936285201524,0.5138124938918847
161,0.24848767927009235,0.5138328418411396
162,0.2473078514156252,0.5138199964824962
163,0.24810152446455738,0.5139128263921717
164,0.2478708719337086,0.5137709882057788
165,0.2477096959721857,0.5137659695307397
166,0.24273134296263693,0.5136358040738516
167,0.23940482552220196,0.513713838669819
168,0.237412530734121,0.5137680967912205
169,0.23748925777673507,0.5137850695653708
170,0.23743318237457411,0.513847947937966
171,0.23749456333740498,0.5138980755983551
172,0.24197578742122522,0.5138779974809473
173,0.2419343230618256,0.5138959298512195
174,0.24180663440061617,0.5139500803968866
175,0.24120201847614342,0.5138463758237808
176,0.2422168349334247,0.5138205347225562
177,0.24210714988778737,0.5138483715289439
178,0.23984304302888063,0.5137256487569153
179,0.23766022076982224,0.5138232763503577
180,0.2371342305703846,0.5137051028610786
181,0.23710601973249554,0.5138060092966326
182,0.23577440393060126,0.5138564998624259
183,0.2350906078167489,0.513832575113008
184,0.2351501285537883,0.5138410735604191
185,0.23653006299270243,0.5138251212822315
186,0.23651327030107883,0.5138942835167934
187,0.23641543879903887,0.5138280259553053
188,0.2368339276747115,0.5137904855062524
189,0.237924719166768,0.5137544281379397
190,0.23678929456230824,0.513668698177056
191,0.23311740406157871,0.513688022341916
192,0.23409895579925327,0.5136660862369637
193,0.2343583906686361,0.5137122970010652
194,0.23622146841015573,0.5137098811975438
195,0.2363528001770394,0.5136768036365507
196,0.23338041059686826,0.5136963484873928
197,0.23291951847063502,0.5137334048076305
198,0.23296669299751405,0.5136498938278218
199,0.23445627029688274,0.5135995823066559
