Time(Iteration),EpsilonGreedyLinearBanditTheta
0,0.9730548546160284
1,0.9555062644222667
2,0.9452297133668084
3,0.9447808347602397
4,0.9442259604574325
5,0.9454724995601298
6,0.9445135935427238
7,0.932867780167912
8,0.9149071540214369
9,0.9071263815234879
10,0.9030134015693836
11,0.8946740884779321
12,0.893875336449559
13,0.8926676883642107
14,0.8872312196421042
15,0.879675118043526
16,0.867526803857834
17,0.8537973813493851
18,0.8523106612048256
19,0.8504619759118877
20,0.847388201386846
21,0.84712525198722
22,0.8420779848822335
23,0.8395045895059905
24,0.8198373891096148
25,0.8082318325776747
26,0.8029751130137907
27,0.7919498723670358
28,0.7849413563319402
29,0.7708231796298263
30,0.7690202773474792
31,0.7666866065084638
32,0.7658016207936729
33,0.7523174221665163
34,0.7521848299601642
35,0.7520846044781871
36,0.7508375924918549
37,0.7490810272590522
38,0.7441834604066788
39,0.7428459813275009
40,0.7409105551018268
41,0.7402082147400527
42,0.7341455305248203
43,0.7295118273925658
44,0.7281396911453126
45,0.7281328488730917
46,0.7215321595997841
47,0.7211206665869264
48,0.7215441433518867
49,0.7160813169500173
50,0.7155149662012302
51,0.7113838233827329
52,0.70878203882418
53,0.7061266397742018
54,0.7070329738876715
55,0.7027893333150684
56,0.6966845780524495
57,0.6979493990112708
58,0.6974450862916355
59,0.6975047077435246
60,0.7010999324784422
61,0.7019153287862231
62,0.7023194641904337
63,0.6883075035385875
64,0.687807766074732
65,0.685119434596966
66,0.6853629027725477
67,0.6853759113612707
68,0.6859069166479351
69,0.6856902227427848
70,0.6854767624824887
71,0.6833619239584323
72,0.6837894489294625
73,0.684053743665
74,0.6842730412781333
75,0.6843410058223116
76,0.6844058920991208
77,0.6832711580327835
78,0.6833114622186665
79,0.683177326675175
80,0.6830457121334947
81,0.6840480667578444
82,0.6836972044126913
83,0.6489057084292568
84,0.6472535599263451
85,0.634676505533266
86,0.6337332927960253
87,0.6336070458402165
88,0.6226870840829929
89,0.6228723376472048
90,0.6234943425355398
91,0.618781686400398
92,0.6182692090838513
93,0.6054196708514838
94,0.5998571653175153
95,0.5995379327553734
96,0.5995145747808005
97,0.5994729440702352
98,0.596733118313048
99,0.596760636435116
100,0.595423216106007
101,0.5953820764307141
102,0.5920885552246038
103,0.5818478433110663
104,0.5826188012997058
105,0.5814162776336056
106,0.5807926183629564
107,0.5802005073239794
108,0.5800637565217841
109,0.5806193640873298
110,0.5805243601015415
111,0.5798824455172753
112,0.5796869142998691
113,0.5796466475716152
114,0.5798907378199546
115,0.579099965664543
116,0.5793889631718617
117,0.5794724171831674
118,0.5794751806765589
119,0.5795435586259344
120,0.5795191966490263
121,0.5784670310711645
122,0.5782756312862793
123,0.5778693776750156
124,0.5778754103523656
125,0.577527334645153
126,0.5799053812713325
127,0.5771679476604855
128,0.5772975847105292
129,0.5743780233809874
130,0.576664334843364
131,0.575455376611848
132,0.5739006045809872
133,0.5733707301115138
134,0.574162413682684
135,0.5740595385551273
136,0.5730390282096944
137,0.5673323077519246
138,0.5671161928932749
139,0.5671227015182185
140,0.5663973133172384
141,0.5651282885634774
142,0.5650644892605616
143,0.5536771526329376
144,0.553474395264946
145,0.5529893115045696
146,0.5523491925122783
147,0.5510614638312894
148,0.5512474118546526
149,0.5540055326955183
150,0.5539835395849613
151,0.5550788143457235
152,0.5549373435648022
153,0.555780188963377
154,0.5542315304581418
155,0.5542225695992007
156,0.5545331539267733
157,0.5545187457035294
158,0.5545064693276474
159,0.5536189944080863
160,0.5536274402342831
161,0.5536391840676121
162,0.5531793955397355
163,0.5527858094209694
164,0.546001224049855
165,0.5457815398741268
166,0.5464123570671434
167,0.5457720570245483
168,0.5457687945100355
169,0.5424162013022868
170,0.5394810356460455
171,0.5388362731319064
172,0.5384884072154026
173,0.5385218724915191
174,0.5385821275364041
175,0.5372780100699442
176,0.5375826547439492
177,0.537578583337292
178,0.5381573972848266
179,0.533882082999656
180,0.5338853120059949
181,0.5337335551364742
182,0.5339948668078972
183,0.5339880040621922
184,0.5339860645784517
185,0.5338753080066546
186,0.5338738931292765
187,0.5337957420996083
188,0.5337036766582368
189,0.5296832292075648
190,0.5291481970661923
191,0.5289817407691876
192,0.5205065981632715
193,0.5205745268223813
194,0.5205764650430421
195,0.5205784191645052
196,0.5203744969573886
197,0.5203540230093011
198,0.5117581518033947
199,0.511640321055503
