Time(Iteration),EpsilonGreedyLinearBandit,LinUCB,LinTS,LinPHE
0,0.7685018878544474,0.49140803068615496,0.49140803068615496,0.49140803068615496
1,1.241495943006548,1.0665843107514985,1.0665843107514985,1.2439654697052485
2,1.649504559781463,1.6915164642433056,1.6915164642433056,1.9156565410511401
3,2.0889716075189346,2.370964782052994,2.370964782052994,2.494035669418982
4,2.574944427574965,2.9763276383770547,2.9763276383770547,3.092277187542204
5,2.9875160216452437,3.393635167304563,3.393635167304563,3.5981649216955915
6,3.2017210246434047,3.926457094900191,3.926457094900191,4.294064369856558
7,3.5366891070577298,4.563568454373627,4.563568454373627,4.9606928939974315
8,3.835389135605312,4.917800098287197,4.917800098287197,5.358915317692586
9,3.940526369971702,5.466493497345946,5.466493497345946,5.998230891118409
10,4.333129961654858,5.693577982902543,5.557812693723877,6.613526127525145
11,4.740397459456683,5.930310561348924,5.64914021851551,7.147312334075105
12,4.7982058098922735,6.102277243925979,5.7025385245707145,7.7207791588950485
13,5.104812086956662,6.14481616942371,5.737038747039046,8.471181262463352
14,5.3846555264918035,6.157463383256894,5.803060980828305,9.110244243606896
15,5.521396853919497,6.163429858397045,5.837561203296636,9.671852384550025
16,5.9143394306310935,6.163703480197987,5.861795177532701,10.328167045811856
17,6.043189657812651,6.163703480197987,5.886029151768766,10.958394103828267
18,6.340408958814144,6.163703480197987,5.910263126004831,11.506940923920011
19,6.5709846072960945,6.163703480197987,5.934497100240896,12.195345194338614
20,6.6756879516171255,6.163703480197987,5.958731074476961,12.71320066196669
21,6.9258923862656685,6.163703480197987,5.982965048713026,13.096946794046719
22,7.224717303622467,6.163977101998929,6.007199022949091,13.738177692094828
23,7.526767994076958,6.163977101998929,6.0314329971851555,14.308542432564016
24,7.770096851854601,6.163977101998929,6.05566697142122,14.838696060789127
25,7.946910191261115,6.163977101998929,6.121130216519253,14.849309244271955
26,8.08224488752165,6.1642507237998725,6.145364190755318,14.858292150737663
27,8.291710396381319,6.164524345600815,6.169598164991383,14.867275057203369
28,8.370869108172235,6.164797967401757,6.193832139227448,14.869141616178993
29,8.488600377880129,6.165071589202699,6.218066113463513,14.871008175154618
30,8.50269639431631,6.1653452110036415,6.242300087699578,14.87287473413024
31,8.612696435564338,6.165618832804585,6.266534061935642,14.874741293105865
32,8.690810085613391,6.165892454605527,6.290768036171707,14.876607852081488
33,8.857954209450462,6.166166076406469,6.315002010407772,14.878474411057113
34,9.10852752751373,6.1664396982074114,6.339235984643837,14.880340970032737
35,9.503254334153922,6.166713320008354,6.363469958879902,14.88220752900836
36,9.529335616800335,6.166986941809297,6.387703933115967,14.884074087983985
37,9.797858489784467,6.167260563610239,6.411937907352032,14.885940646959607
38,10.123815685615638,6.167534185411181,6.436171881588097,14.887807205935232
39,10.244680527177835,6.167807807212124,6.460405855824161,14.889673764910857
40,10.421173123057724,6.168081429013066,6.484639830060225,14.89154032388648
41,10.48774349579785,6.168355050814009,6.508873804296289,14.893406882862104
42,10.64945952579747,6.168628672614951,6.533107778532353,14.895273441837727
43,10.771670172849058,6.1689022944158936,6.5573417527684175,14.897140000813351
44,10.948588194020715,6.169175916216836,6.5815757270044815,14.899006559788976
45,11.053541269489417,6.169449538017778,6.6058097012405455,14.900873118764599
46,11.15470052409861,6.169723159818721,6.630043675476609,14.902739677740223
47,11.519912163801235,6.1699967816196635,6.654277649712673,14.904606236715846
48,11.696912875849822,6.170270403420606,6.678511623948738,14.90647279569147
49,11.698505813024505,6.170544025221548,6.702745598184802,14.908339354667095
50,11.888036923424966,6.17081764702249,6.726979572420866,14.910205913642718
51,12.143055417861383,6.171091268823433,6.75121354665693,14.912072472618343
52,12.16516801842394,6.171364890624376,6.775447520892994,14.913939031593966
53,12.17049860887047,6.171638512425318,6.799681495129059,14.91580559056959
54,12.390052843361612,6.17191213422626,6.823915469365123,14.917672149545215
55,12.61652032531517,6.172185756027202,6.848149443601187,14.919538708520838
56,12.8294613790921,6.172459377828146,6.872383417837251,14.921405267496462
57,13.176986537535635,6.172732999629088,6.896617392073315,14.923271826472085
58,13.234592118342226,6.17300662143003,6.92085136630938,14.92513838544771
59,13.458257556182147,6.173280243230972,6.945085340545444,14.927004944423334
60,13.66723944207275,6.173553865031915,6.969319314781508,14.928871503398957
61,13.86423508254516,6.173827486832858,6.993553289017572,14.930738062374582
62,13.998815731774664,6.1741011086338,7.017787263253636,14.932604621350205
63,14.15691574886014,6.174374730434742,7.042021237489701,14.93447118032583
64,14.446041594743054,6.1746483522356845,7.066255211725765,14.936337739301454
65,14.57502342677987,6.174921974036627,7.090489185961829,14.938204298277077
66,14.62303687117487,6.17519559583757,7.118147772123824,14.940070857252701
67,14.833087214013204,6.175469217638512,7.145806358285819,14.941937416228324
68,14.940501792247403,6.1757428394394545,7.173464944447813,14.943803975203949
69,15.061792095020127,6.176016461240397,7.2011235306098085,14.945670534179573
70,15.329568651671575,6.176290083041339,7.228782116771804,14.947537093155196
71,15.543528435522376,6.176563704842282,7.256440702933799,14.94940365213082
72,15.711343008145892,6.176837326643224,7.284099289095794,14.951270211106443
73,16.129621061009377,6.177110948444167,7.311757875257788,14.953136770082068
74,16.354675029209854,6.177384570245109,7.339416461419783,14.955003329057693
75,16.421205054812955,6.177658192046051,7.367075047581778,14.956869888033316
76,16.55197281457143,6.177931813846994,7.3947336337437735,14.95873644700894
77,16.577211612618434,6.178205435647937,7.422392219905769,14.960603005984563
78,16.88209024854201,6.178479057448879,7.446626194141833,14.962469564960188
79,16.93283123216938,6.178752679249821,7.470860168377897,14.964336123935812
80,16.990977446912957,6.179026301050763,7.495094142613961,14.966202682911435
81,17.214684125904753,6.1792999228517065,7.519328116850025,14.96806924188706
82,17.216277063079435,6.179573544652649,7.54698670301202,14.969935800862682
83,17.3331554630145,6.179847166453591,7.574645289174015,14.971802359838307
84,17.416394481114256,6.180120788254533,7.598879263410079,14.973668918813932
85,17.6997159231446,6.1803944100554755,7.623113237646143,14.975535477789554
