Time(Iteration),EpsilonGreedyLinearBandit,EpsilonGreedyMultiArmedBandit,UppperConfidenceBound
0,0.5407911450826404,0.4417021087714,0.4487896429916778
1,1.0639077532686765,0.976349485823046,0.8745121976794412
2,1.4899266637237143,1.5681090093173395,1.3002347523672044
3,1.784845742775802,1.9736739872960218,1.7259573070549679
4,2.1024802636071556,2.341931411072701,2.1516798617427315
5,2.344844104521105,2.705864982522347,2.577402416430495
6,2.5763814678047487,3.1221891572302956,3.0031249711182584
7,2.8017594221391326,3.514975406015118,3.4288475258060225
8,3.1229624605928485,3.9738470787457265,3.8545700804937857
9,3.4426228030263433,4.232146271962014,4.280292635181549
10,3.5880723090028908,4.530174192245511,4.706015189869313
11,3.7891014084514447,4.814371627735314,5.131737744557077
12,4.127663362899104,5.180739129799191,5.557460299244839
13,4.258565344225429,5.4522502141493465,5.983182853932603
14,4.5170917224229585,5.900202209624009,6.408905408620366
15,4.724005051794554,6.146675006531569,6.834627963308128
16,4.856806570147583,6.529692871973717,7.2603505179958905
17,4.994267284970404,6.742205391052822,7.686073072683652
18,5.3849613235245375,7.144119950094678,8.111795627371414
19,5.525878494989934,7.4479619741356915,8.537518182059177
20,5.955441207267368,7.666300734320025,8.963240736746938
21,6.136074423946213,7.91718860343953,9.3889632914347
22,6.383972577135586,8.036094389509655,9.814685846122462
23,6.489553576520207,8.204395174192449,10.240408400810225
24,6.596340037844084,8.43481075466874,10.666130955497987
25,6.810919902021091,8.728163450234149,11.091853510185748
26,6.883867260458652,8.973238915128908,11.517576064873511
27,6.999307450093227,9.242871468095382,11.943298619561272
28,7.314823671534749,9.605868695755657,12.369021174249035
29,7.578113056046424,9.815855512142814,12.794743728936798
30,7.778889418136551,10.000776510362387,13.22046628362456
31,8.004326901048923,10.152736855230923,13.646188838312323
32,8.111952670625788,10.379601531493034,14.071911393000088
33,8.39610905404616,10.600006859569554,14.49763394768785
34,8.532193285591479,10.928382096169177,14.923356502375615
35,8.669705598098023,11.11308631859449,15.349079057063378
36,8.906518193045372,11.359250470880587,15.77480161175114
37,9.071398504130284,11.643248587197558,16.200524166438903
38,9.269889027409215,11.812589151859815,16.62624672112667
39,9.401494474379792,12.016425444670197,17.051969275814432
40,9.592897454508307,12.213090433466078,17.477691830502195
41,9.763738152758764,12.385517936130402,17.903414385189958
42,9.763901943017196,12.483547865182278,18.32913693987772
43,9.870380516835047,12.782710954124004,18.754859494565487
44,9.964255270702171,12.959689879347355,19.148684591572774
45,10.127687015347583,13.298203260741502,19.54250968858006
46,10.225344954770435,13.450437753431682,19.936334785587352
47,10.352478576726538,13.51906484958899,20.33015988259464
48,10.35891231572512,13.797728192021822,20.72398497960193
49,10.779088007781933,13.955481713939069,21.117810076609217
50,10.779251798040367,14.100987727347533,21.511635173616504
51,10.949389001018421,14.203321883818216,21.905460270623795
52,11.053553235255666,14.353038306348154,22.299285367631082
53,11.176243864509697,14.39475142734067,22.693110464638373
54,11.49264101783783,14.572359386696476,23.08693556164566
55,11.492804808096261,14.657210631065752,23.480760658652947
56,11.598236738570199,14.803523671790689,23.874585755660238
57,11.68672742353905,14.875834606512475,24.268410852667525
58,11.697994686278879,14.921115146468585,24.662235949674816
59,11.908699811197044,14.973886559251573,25.056061046682103
60,12.064918880840978,15.173232526772148,25.44988614368939
61,12.071603598818264,15.32574811562263,25.843711240696678
62,12.140580944094443,15.428181093429194,26.237536337703965
63,12.140580944094443,15.58269357868576,26.631361434711255
64,12.184597668922244,15.755879761013304,27.025186531718543
65,12.405736572064152,15.797592882005821,27.419011628725833
66,12.494563880632246,15.839306002998338,27.81283672573312
67,12.59459291975039,15.996823626082278,28.206661822740408
68,12.811107901924657,16.0875261788607,28.6004869197477
69,12.902490541390526,16.21919744244769,28.994312016754986
70,13.036066902076431,16.359999422571313,29.388137113762276
71,13.036230692334863,16.648078444328885,29.781962210769564
72,13.125710334208232,16.775596552947864,30.17578730777685
73,13.223364339114122,16.958862895426957,30.56961240478414
74,13.47687650955153,17.273523860245383,30.96343750179143
75,13.82995875241978,17.315236981237902,31.35726259879872
76,13.833689961641804,17.417571137708585,31.751087695806007
77,13.833853751900236,17.51990529417927,32.144912792813294
78,13.83758496112226,17.66376539615439,32.53873788982058
79,14.005367318888176,17.891022671661307,32.932562986827875
80,14.015619455829054,18.059166644375058,33.32638808383516
81,14.095887059514524,18.363688339882817,33.72021318084245
82,14.239001054074379,18.442683992581888,34.11403827784974
83,14.255655333714108,18.50697788477018,34.507863374857024
84,14.313254694136688,18.5486910057627,34.90168847186432
85,14.474001962274457,18.97591470679192,35.295513568871606
86,14.828317194287596,19.21914613838279,35.68933866587889
87,14.998831177360653,19.37666376146673,36.08316376288618
88,15.008576395765015,19.41837688245925,36.47698885989347
89,15.092216217496357,19.508441810067513,36.87081395690076
90,15.26932265446625,19.64169675593976,37.26463905390805
91,15.463184304703486,19.766657455445145,37.658464150915336
92,15.540086892040279,19.865759054244226,38.05228924792262
93,15.64619421378642,19.908822990616635,38.44611434492991
94,15.64635800404485,19.950536111609154,38.839939441937204
95,15.891630406310279,20.042944734984825,39.23376453894449
96,16.02194394681334,20.125714029921788,39.62758963595178
97,16.172488479042666,20.303487335122593,40.021414732959066
98,16.284484020896336,20.36410837060076,40.41523982996635
99,16.501819345039483,20.54837208682636,40.80906492697365
100,16.679897439560598,20.68971059413423,41.202890023980935
101,16.827918274530916,20.849959763795717,41.59671512098822
102,16.972895873060555,21.038395117028223,41.99054021799551
103,17.007264676320844,21.219004705846267,42.384365315002796
104,17.007428466579277,21.250305870034058,42.77819041201009
105,17.190513592599423,21.359639323639062,43.17201550901738
106,17.384002364606662,21.37549070052514,43.565840606024665
107,17.384166154865092,21.45597623700811,43.95966570303195
108,17.469281353576182,21.62675733084156,44.35349080003924
109,17.65589012229908,21.693662373896768,44.74731589704653
110,17.870222334744255,21.693662373896768,45.14114099405382
111,17.970267086524718,21.764533016046034,45.53496609106111
112,18.183371971868297,21.90531027046466,45.928791188068395
113,18.247176415579833,22.029299517000773,46.32261628507568
114,18.406308262955804,22.181994786102454,46.71644138208298
115,18.518454450040217,22.22584772067182,47.110266479090264
116,18.59404778784027,22.40594400207242,47.50409157609755
117,18.86190497020863,22.505388655083355,47.89791667310484
118,18.970907828792395,22.608802270134,48.291741770112125
119,19.012689609847598,22.767962707140903,48.68556686711942
120,19.090937325863024,22.767962707140903,49.07939196412671
121,19.175375687844213,23.022892738698125,49.473217061133994
122,19.312694964840055,23.181192107966858,49.86704215814128
123,19.41537077364353,23.241065469554655,50.26086725514857
124,19.551590498138587,23.345065913533467,50.65469235215586
125,19.701845634196957,23.487203694651495,51.04851744916315
126,19.70200942445539,23.563176029006552,51.44234254617044
127,19.85411216583652,23.607960416658706,51.836167643177724
128,19.94550015651922,23.618048763341154,52.22999274018501
129,20.008888163208336,23.809742012666995,52.623817837192306
130,20.039849172271428,23.908859587636336,53.01764293419959
131,20.304467788914824,24.040648020898438,53.41146803120688
132,20.365882993817817,24.087321261126384,53.80529312821417
133,20.561496826185103,24.157204000288182,54.199118225221454
134,20.616709844153213,24.233226710759546,54.59294332222875
135,20.699343643862456,24.38110904367334,54.986768419236036
136,20.88352747396663,24.428312593344963,55.38059351624332
137,20.97491546464933,24.45910981214962,55.77441861325061
138,21.184381110502883,24.619222917363476,56.1682437102579
139,21.31043445185367,24.747708554312165,56.56206880726519
140,21.482856787864137,24.925519967339387,56.95589390427248
141,21.48302057812257,24.925519967339387,57.349719001279766
142,21.59898887047242,24.969372901908752,57.74354409828705
143,21.71172822048657,25.136066952071722,58.13736919529434
144,21.76940379963906,25.136066952071722,58.531194292301635
145,21.829277161226862,25.231109070161985,58.92501938930892
146,21.829440951485292,25.35203654225117,59.31884448631621
147,22.0199664695894,25.409747736220616,59.712669583323496
148,22.219089987348546,25.434277973291096,60.10649468033078
149,22.230357250088375,25.504495842650602,60.50031977733808
150,22.230521040346808,25.563689369052828,60.894144874345365
151,22.32190903102951,25.563689369052828,61.28796997135265
152,22.32207282128794,25.580179858434125,61.68179506835994
153,22.477520042874406,25.59490077814462,62.075620165367226
154,22.72183886682911,25.59490077814462,62.46944526237452
155,22.72200265708754,25.728943433236566,62.86327035938181
156,22.72200265708754,25.920641534258674,63.257095456389095
157,22.848058967685844,26.13948555481822,63.65092055339638
158,22.96627936358659,26.13948555481822,64.04474565040367
159,22.977546626326422,26.265256476018198,64.43857074741096
160,23.04544806572356,26.346749756240776,64.83239584441824
161,23.141630999235463,26.402581157499043,65.22622094142554
162,23.156515709204392,26.620734296208717,65.62004603843283
163,23.374117010876958,26.911115763391603,66.01387113544011
164,23.468206432555572,26.943064392500766,66.4076962324474
165,23.468370222814006,27.01159631628267,66.80152132945469
166,23.619128070577922,27.091588693553653,67.19534642646198
167,23.619291860836356,27.129283134481852,67.58917152346928
168,23.718088727740746,27.129283134481852,67.98299662047656
169,23.749049736803837,27.243632234032663,68.37682171748385
170,23.844091854894096,27.25321366217859,68.77064681449113
171,23.901616241710496,27.34243526031393,69.16447191149842
172,24.000709404112413,27.525927850387326,69.55829700850572
173,24.160070662270556,27.69762070867504,69.952122105513
174,24.254639610713646,27.69762070867504,70.34594720252029
175,24.44818312841354,27.841401398129722,70.73977229952757
176,24.464837408053267,27.901274759717516,71.13359739653487
177,24.548063754188565,28.016878162062675,71.52742249354216
178,24.600301124060202,28.291463474291056,71.92124759054944
179,24.745092794851413,28.291463474291056,72.31507268755674
180,24.745256585109846,28.422890746459093,72.70889778456402
181,24.97039503664293,28.531678649247688,73.10272288157131
182,24.995686328316836,28.531678649247688,73.4965479785786
183,25.17373523502027,28.64258631515388,73.89037307558588
184,25.303754335274014,28.64258631515388,74.28419817259318
185,25.36034679113571,28.848296738927548,74.67802326960046
186,25.360510581394145,29.017166272582227,75.07184836660775
187,25.476478873743996,29.054647630414173,75.46567346361505
188,25.73055265305163,29.115806774249727,75.85949856062233
189,25.82172571998176,29.159659708819095,76.25332365762962
190,25.944520489715046,29.292387537394045,76.6471487546369
191,26.234270971026802,29.387185979104448,77.0409738516442
192,26.234434761285236,29.387185979104448,77.43479894865149
193,26.234598551543666,29.55798865793482,77.82862404565877
194,26.241283269520956,29.66719499433514,78.22244914266606
195,26.34518172790481,29.66719499433514,78.61627423967334
196,26.430269349144517,29.71227716326279,79.01009933668064
197,26.441536611884345,29.767490181230905,79.40392443368793
198,26.51224577971211,29.767490181230905,79.79774953069521
199,26.568134885115285,29.82492575139505,80.19157462770251
200,26.624409595947725,29.87443175109282,80.58539972470979
201,26.62457338620616,29.93430511268062,80.97922482171708
202,26.734023090783637,30.03491686804881,81.37304991872438
203,26.767621783925712,30.03491686804881,81.76687501573166
204,26.88568540729056,30.03491686804881,82.1354815433488
205,26.93862061033198,30.060044369464283,82.50408807096595
206,26.938784400590414,30.117432847270845,82.8726945985831
207,27.02495056627479,30.117432847270845,83.24130112620024
208,27.05571217026249,30.213736141548424,83.60990765381739
209,27.055875960520922,30.372617529217592,83.97851418143453
210,27.06714322326075,30.372617529217592,84.34712070905168
211,27.067307013519184,30.465608002499,84.71572723666883
212,27.067470803777617,30.533129365883713,85.08433376428597
213,27.067634594036047,30.53907231165485,85.45294029190312
214,27.09909954848227,30.627399206365265,85.82154681952026
215,27.132568579600964,30.63392013408412,86.19015334713741
216,27.1710105380841,30.695171548728684,86.55875987475456
217,27.326742889707408,30.695171548728684,86.9273664023717
218,27.3866162512952,30.864755189548873,87.29597292998885
219,27.47332489635851,30.868322608512464,87.664579457606
220,27.47348868661694,30.95432498393841,88.03318598522314
221,27.59347188873998,30.99558558783889,88.40179251284029
222,27.766635005176585,31.037298708831408,88.77039904045743
223,27.989829284419358,31.196138162134183,89.13900556807458
224,28.12226836931252,31.37927026494999,89.50761209569173
225,28.358012844351872,31.413475277951854,89.87621862330887
226,28.43537771563898,31.613064004299268,90.24482515092602
227,28.43554150589741,31.613064004299268,90.61343167854317
228,28.467785127742133,31.72886850639069,90.98203820616031
229,28.57728237160557,31.8268722990453,91.35064473377746
230,28.666762013478937,31.975409178942762,91.7192512613946
231,28.799455361980062,32.01597341178059,92.08785778901175
232,28.799619152238495,32.30718625417579,92.4564643166289
233,28.810886414978324,32.30718625417579,92.82507084424604
234,28.811050205236757,32.37433691718941,93.19367737186319
235,28.856132374164407,32.46355851532475,93.56228389948033
236,28.856296164422837,32.565991493131314,93.93089042709748
237,28.968283376405697,32.63339747205666,94.29949695471463
238,29.107174764497238,32.69075806861463,94.66810348233177
239,29.113608503495822,32.715885570030096,95.03671000994892
