Time(Iteration),EpsilonGreedyLinearBandit,EpsilonGreedyMultiArmedBandit,UppperConfidenceBound,ThompsonSampling
0,0.5979299912189866,0.5183911430472544,0.5408660439067537,0.5408660439067537
1,1.104664654106187,0.834942702025006,1.0061463018844217,1.0061463018844217
2,1.5382805634599614,1.1807875031147295,1.5278277289480384,1.5278277289480384
3,1.8439476570621616,1.575839158467795,1.9690786099833997,1.9690786099833997
4,2.1471303514229683,1.8760480527718861,2.3664738704669173,2.3664738704669173
5,2.765458973497119,2.1857299938587804,3.0634701621156166,3.0634701621156166
6,3.164277136815208,2.6656866543635496,3.6787674460526945,3.6787674460526945
7,3.378269662619503,3.0348723630699648,4.164504203394762,4.164504203394762
8,3.5155344211756763,3.326998319693409,4.702705646562913,4.702705646562913
9,3.8050021155217406,3.5295889187224434,5.152049726463692,5.152049726463692
10,4.145806676503344,3.867729210949252,5.739932908585727,5.27945254450079
11,4.297067048907868,4.1867565263236886,6.04425586348211,5.430647329851819
12,4.576581592283111,4.536056741402518,6.3734779715035526,5.571042296136609
13,4.702320343097875,4.799119745864319,6.817061216729719,5.764634711745247
14,5.059820744491507,5.084910625619034,6.906939505718478,5.938176333657393
15,5.324647074997247,5.374507750754776,6.942680342072225,6.092253822958418
16,5.500328092662292,5.574618844577417,7.001022464509971,6.220872229076129
17,5.702466516796183,5.782145662115608,7.023910568533606,6.466520046838262
18,5.976658134238614,5.994104227766202,7.125757347688852,6.593922864875362
19,6.1999320485807115,6.088112221036624,7.20650996911516,6.789724657949161
20,6.252818544813087,6.3446841751841365,7.36254399552755,6.942263564052347
21,6.612546683617691,6.579453600695247,7.47987788581576,7.104237101003231
22,6.7320246370988714,6.749175047197385,7.5384521455201705,7.265581802896993
23,6.888293560027554,6.876463555398196,7.553487912379846,7.4031626817973
24,7.148442963751775,7.157663173668243,7.589947406928843,7.5774305756849385
25,7.358368098402555,7.298011710658672,7.649767673972799,7.770396532038549
26,7.705323408398128,7.631541345184475,7.736402768700723,7.912628844606982
27,7.99254369143511,7.780877231469245,7.759026415386418,8.07493452314773
28,8.244460394087664,7.868518838108161,7.761840502770902,8.19384878204632
29,8.4303126884316,7.9799758506395,7.764654590155385,8.332188991968989
30,8.492015946901846,8.301040630220331,7.773687682161674,8.48081183236235
31,8.665455876695024,8.503517528043464,7.779925377242755,8.669460040577164
32,8.801887421269386,8.664027486400027,7.78581800934966,8.81228399867654
33,8.912834084034097,8.760319222860254,7.8266965791905605,8.936872729329156
34,9.085229721378301,8.803055730068586,7.832589211297465,9.116500426988544
35,9.215251414243513,8.956218505628454,7.838481843404371,9.303443232471807
36,9.42676394120281,9.077485167003317,7.852720612548434,9.459621775120016
37,9.688419949195339,9.245452936682417,7.866959381692498,9.607887219847687
38,9.802768621731596,9.403333898763831,7.870037926414919,9.849318603156387
39,9.98010585961073,9.595540642404064,7.873116471137341,9.981846768505699
40,10.27289642869932,9.715713630817385,7.8761950158597624,10.107651087238926
41,10.600469393079964,9.732364039759938,7.879273560582185,10.226565346137516
42,10.808530060834705,9.804423761637663,7.879273560582185,10.372249688606434
43,10.906381526030959,10.015827203168827,7.879273560582185,10.532887936146647
44,11.083151728798365,10.211641768946098,7.879273560582185,10.687897531724742
45,11.324914546068072,10.300601146187368,7.879273560582185,10.829051829031894
46,11.487223377759125,10.35313530451799,7.942572873527825,10.96739203895456
47,11.717592329733629,10.634126049988012,7.942572873527825,11.10573224887723
48,11.869020626823412,10.726473861942221,7.950406520232508,11.248680617516566
49,12.104442473926811,10.899438037457537,7.95824016693719,11.424737775327365
50,12.11641838652334,11.076658788300284,7.992845604246705,11.543652034225955
51,12.21154922528486,11.521026303801579,7.992845604246705,11.70186798075296
52,12.29935390997974,11.532921610761871,7.992845604246705,11.82927079879006
53,12.590811301950502,11.65796268833596,7.992845604246705,12.014329407072445
54,12.72847325026078,12.104983277565726,7.992845604246705,12.140133725805672
55,13.000869209324094,12.273030619989028,7.992845604246705,12.332288987519547
56,13.161952545628463,12.564274547992849,8.006898255573192,12.451203246418137
57,13.35310763079793,12.57309131023072,8.031783880196715,12.575791977070754
58,13.429753536217666,12.633209278209799,8.031783880196715,12.694706235969344
59,13.475287079771586,12.6740878480507,8.031783880196715,12.823324642087055
60,13.48726299236812,12.845804124686115,8.031783880196715,12.942238900985647
61,13.64102980271414,12.897105330427323,8.031783880196715,13.066827631638262
62,13.814042124302954,13.124493215304444,8.031783880196715,13.19423044967536
63,14.063584250084626,13.378804023561127,8.031783880196715,13.31314470857395
64,14.075560162681157,13.378804023561127,8.031783880196715,13.451484918496615
65,14.230382453971988,13.378804023561127,8.031783880196715,13.585777796368351
66,14.33694976768038,13.378804023561127,8.039617526901397,13.711582115101578
67,14.348925680276912,13.691215989089642,8.039617526901397,13.836170845754193
68,14.385730237800086,13.691215989089642,8.039617526901397,13.955085104652785
69,14.488681385302689,13.740932344638233,8.039617526901397,14.101154542691598
70,14.575929876299842,13.858116594922503,8.039617526901397,14.249274078435059
71,14.724868775923895,13.903309423336845,8.039617526901397,14.391506391003489
72,14.771530098055067,14.054191826326436,8.039617526901397,14.516095121656104
73,14.844873849170048,14.180803603182293,8.04243161428588,14.685580588740034
74,15.0009920638315,14.313901770615985,8.04243161428588,14.811384907473263
75,15.168068937204552,14.41267435711487,8.04243161428588,14.930299166371853
76,15.204469654041707,14.58220189260949,8.04243161428588,15.094504252635158
77,15.277056490194147,14.618627111520137,8.04243161428588,15.24262378837862
78,15.330984125131199,14.709544672872036,8.04243161428588,15.368428107111848
79,15.516524117470865,14.81052494998537,8.04243161428588,15.494232425845075
80,15.743888169971356,14.899429889255092,8.04243161428588,15.625711216332329
81,15.870093021062951,14.98564229942148,8.04243161428588,15.750299946984944
82,15.882068933659482,15.155139546854912,8.101144322703234,15.881778737472198
83,15.920149757785826,15.197415903179001,8.104222867425657,16.009181555509294
84,16.027965279773078,15.47799857343775,8.104222867425657,16.133770286161912
85,16.082585415902063,15.637883172470655,8.104222867425657,16.268421824438857
86,16.133800634793722,15.708688595626404,8.104222867425657,16.397040230556566
87,16.57348101451708,15.895686399165806,8.104222867425657,16.525658636674276
88,16.621426187471194,16.04975846300235,8.104222867425657,16.70794002720052
89,16.71148664604253,16.04975846300235,8.104222867425657,16.83374434593375
90,16.871232048394848,16.13021096799627,8.104222867425657,16.96627251128306
91,17.00062925815533,16.222218167926584,8.104222867425657,17.08518677018165
92,17.12643374287539,16.336447106421648,8.104222867425657,17.21380517629936
93,17.31834493328099,16.520955859953126,8.104222867425657,17.361387459852757
94,17.366823298286842,16.627716226269662,8.104222867425657,17.49391562520207
95,17.44913435828926,16.63087537662832,8.104222867425657,17.647172380509495
96,17.532840599801034,16.78288372542981,8.104222867425657,17.768900726792566
97,17.636167777023374,16.908756549977088,8.104222867425657,17.919090792454732
98,17.913375956127332,17.06974295450843,8.104222867425657,18.04770919857244
99,17.95145678025367,17.17417066003241,8.104222867425657,18.20919977667353
100,17.963432692850205,17.363396458943804,8.104222867425657,18.333788507326144
101,18.271234003260595,17.514073919114864,8.104222867425657,18.48107353344557
102,18.354699964271198,17.514073919114864,8.104222867425657,18.646535631542626
103,18.624707735314754,17.736431231226803,8.104222867425657,18.7682639778257
104,18.65472277546975,17.772741515516934,8.104222867425657,18.892852708478316
105,18.727083371194055,17.904102357914375,8.104222867425657,19.018657027211542
106,18.88867890061128,17.904102357914375,8.104222867425657,19.14446134594477
107,19.088717030737115,17.975592406328452,8.104222867425657,19.302677292471774
