Time(Iteration),EpsilonGreedyLinearBandit,EpsilonGreedyMultiArmedBandit,UppperConfidenceBound
0,0.3795800318957094,0.34641046223117467,0.3666369473048227
1,0.8024155637901252,0.8169937062140535,0.763755176192363
2,1.2110866415871389,1.1533854368482956,1.1340002173065253
3,1.557257916259686,1.4031959040216126,1.473472945888765
4,1.7717382015162868,1.8654106260400158,1.8884594160588453
5,2.0836538690609134,2.1939993035774834,2.340776599996768
6,2.406838720839233,2.5706706008078415,2.7429982708138887
7,2.725441123825213,2.7988605431030082,2.990019521703155
8,3.011814368581216,3.0793435255748176,3.272074783444166
9,3.4257963498532127,3.4824707482589203,3.58605215376648
10,3.6847858854216247,3.7798357947949035,3.9356853860197525
11,3.863402771494873,4.049527952050488,4.28148231285765
12,4.070271671539579,4.21818651164458,4.676663803177753
13,4.317812328901829,4.502155448817694,5.120304681873062
14,4.518923176436326,4.672254427646413,5.43123628445181
15,4.723014921280806,4.925732482693235,5.897724101584133
16,4.961248672792046,5.160228224751745,6.210071126708208
17,5.292581464431502,5.3950472010433135,6.603223485717462
18,5.4161799797679695,5.642218158424701,6.962773493423869
19,5.620026828562792,5.862048100879821,7.243384590720029
20,5.972848391793627,6.058370051620476,7.560129983449824
21,6.257544170425321,6.270470534109878,7.963252656899513
22,6.494239988471992,6.589019407123084,8.36189176537177
23,6.765014444010182,6.889243554663567,8.741451328356607
24,6.971921320341913,7.05042119303279,9.179435291891128
25,7.209099766945421,7.363730007489697,9.366666058113191
26,7.42668300512135,7.506817182664546,9.633998571676319
27,7.627029644819051,7.706208803583529,9.975490526690548
28,7.865170380777352,7.905970946515197,10.270387274105072
29,8.117555999018837,8.083601423591992,10.565031676854119
30,8.371304101555918,8.366355490055607,10.943632528229523
31,8.542156908639281,8.668518242903486,11.162349626831226
32,8.68725361402946,8.919240938078094,11.388171190794795
33,8.830624994100484,9.146188885275285,11.712010476910281
34,8.985725431522068,9.373684925518342,11.994329905100702
35,9.21374544911875,9.597246837097314,12.148623990876988
36,9.388523634395062,9.733799993025208,12.392133713781117
37,9.589179647051765,9.882691250329044,12.645033885069363
38,9.728211009355643,10.042810884627709,12.886996262734518
39,9.867947500420708,10.270344233549713,13.130637847711466
40,10.105025815120015,10.420246016482725,13.458999845596031
41,10.214840579809383,10.60240895389135,13.70339014268402
42,10.396235762234426,10.749399950708895,14.039311769150512
43,10.50509526525111,10.9220797336758,14.3811337403441
44,10.700281872752303,10.969561179316097,14.499117528097461
45,10.837231235495892,11.155596624009211,14.853512592053491
46,10.95635339859285,11.278566221322624,15.06431213193685
47,11.12990723782781,11.387357153150887,15.35903330505992
48,11.34542790535751,11.59821042562066,15.677342033766484
49,11.59748194567047,11.712823637929421,15.97992461167382
50,11.690455230527213,11.798666732778319,16.330015624776102
51,11.808977330964643,11.873511876335757,16.581499015011126
52,11.942170476450462,11.91518634627887,16.858971842091133
53,12.152939456970415,11.977827959942873,17.201875045619765
54,12.36166147484928,12.274317440192902,17.52681364497546
55,12.622163971329984,12.504612740403239,17.745880446447124
56,12.730502309774078,12.591869271222002,17.96193791554287
57,12.834373826060254,12.717409627493668,18.262381559260955
58,12.922411011803728,12.84360137706012,18.566779238838585
59,13.05784832766032,12.861200206298406,18.828449099063977
60,13.231467852383147,12.934035347816225,19.077124857631752
61,13.330378625696664,13.133868427376038,19.319487480472066
62,13.46562649649484,13.198490926249821,19.67748488503802
63,13.576035834352691,13.32694840104997,20.01793176677735
64,13.720031049123929,13.4530434002102,20.316985733344833
65,13.893198350522084,13.540678607021032,20.624453630058834
66,14.082381086455097,13.74192186957355,20.868495038638486
67,14.247189654298051,13.841018800187168,21.18632351259338
68,14.418629039324363,13.898354066160143,21.491881407563348
69,14.557747739861188,13.994935182278173,21.752056099153034
70,14.699241968353286,14.034707552659489,22.03797564404098
71,14.838859283079156,14.048840844910632,22.39066529394328
72,14.980068187490701,14.146900104315833,22.77566389728711
73,15.079786024176247,14.44408753970067,23.13583479890638
74,15.182191002699714,14.591488168034914,23.418909695979018
75,15.400711040518482,14.653170418659041,23.67900999880782
76,15.561839342010364,14.735433694894454,23.96301130677768
77,15.69008846252594,14.816131357920057,24.27005346271716
78,15.762741917215894,14.847735210324638,24.60726385280838
79,16.031141610366397,15.043120164981307,24.866318189329554
80,16.124337499715818,15.182742876723442,25.11829820604226
81,16.222168396104202,15.314719336402877,25.426304556652944
82,16.438991689137385,15.385105221986048,25.730057541529522
83,16.520939164903023,15.495331871315026,26.032247917277015
84,16.61622282478904,15.61311819218391,26.344381734367108
85,16.735457366523924,15.79366651849374,26.609732891320505
86,16.840201136284183,15.85676152033881,26.93508669486576
87,16.932553516188104,16.06142845042536,27.146787059648716
88,17.166626862360605,16.107280285404673,27.506719386263722
89,17.323584666130035,16.18567917678055,27.76204746764939
90,17.429882523359474,16.2461718083564,28.13857028163472
91,17.54110495510484,16.492535755937265,28.38214130693978
92,17.691595009683702,16.631811100964807,28.606744789912124
93,17.82639101880457,16.788836784720488,28.90571980074595
94,18.03201317385519,16.801517946085475,29.137468257391248
95,18.158925169305274,17.01807726195522,29.461638412583703
96,18.213070211296618,17.067120230548387,29.782358095706535
97,18.274956877558942,17.131030617652787,30.068718120038188
98,18.35427798918375,17.191246684188723,30.390309410323074
99,18.371258860740454,17.274393342450583,30.62937815465263
100,18.45487854413836,17.390345282087402,30.847889503692482
