Time(Iteration),EpsilonGreedyLinearBanditTheta
0,0.9895759394525394
1,0.9852793705818851
2,0.9663232256931205
3,0.9563954874026155
4,0.942914242882992
5,0.9190772992393702
6,0.9008853179571297
7,0.8877300410707287
8,0.8823897053625224
9,0.8829493787015078
10,0.8681945999733045
11,0.8677405010355853
12,0.8605526358108888
13,0.8598683232342743
14,0.8567259320772715
15,0.8543398353001749
16,0.8528822774322711
17,0.8474530687904546
18,0.835723912343893
19,0.8335350174650407
20,0.8245456511142397
21,0.8174064261742242
22,0.8142179050901145
23,0.8159131910791325
24,0.8054085854791093
25,0.8023830642730629
26,0.8027683818784668
27,0.8039790068858739
28,0.7940923180775479
29,0.7932201309795396
30,0.7938113309942703
31,0.7927666754922875
32,0.7894551867923887
33,0.7877750147084688
34,0.7839227930248291
35,0.7824104512104706
36,0.7820259786353785
37,0.7763019611874639
38,0.7775139573330762
39,0.7713487052717335
40,0.758364109616932
41,0.7581301282021677
42,0.7512898224432687
43,0.7441029411734181
44,0.7417192461795115
45,0.7418576242573894
46,0.7420587412538417
47,0.7439955893336899
48,0.7339438428564983
49,0.7288247179682813
50,0.7279584504781995
51,0.7284939799319835
52,0.7238789480544476
53,0.7230781645848545
54,0.716577922350077
55,0.7165926484140398
56,0.7163395150475111
57,0.7163419422721798
58,0.7151576072172794
59,0.7151543730391832
60,0.7150207823983117
61,0.7152595331417647
62,0.7042696611579842
63,0.7043679825837588
64,0.7029764209833671
65,0.6898906776191568
66,0.679473073512218
67,0.6781741357790054
68,0.678586420746351
69,0.676496118250816
70,0.6714794274291146
71,0.6679359947840753
72,0.6659150307486318
73,0.6659041277237799
74,0.6658303717498315
75,0.6529773791412886
76,0.6440156393507249
77,0.643425877649358
78,0.642761343247533
79,0.630040415387644
80,0.6285208787619281
81,0.6123839335520909
82,0.608406282033829
83,0.6083993061727586
84,0.5988438667097595
85,0.5973211604447305
86,0.597015770579261
87,0.5905444593655776
88,0.5900543246716474
89,0.5900471900956472
90,0.5883719471483356
91,0.5893039282474306
92,0.5491017671727653
93,0.5479000176642854
94,0.5423612947605281
95,0.5430489225464094
96,0.5424497996821699
97,0.5435693906791441
98,0.5445270103381709
99,0.5439086690296547
100,0.5447768208865212
101,0.544088125811837
102,0.5425734955940187
103,0.542367226608301
104,0.5317206828134092
105,0.5267567636473662
106,0.5276886882273234
107,0.5284111689089201
108,0.5284272790085696
109,0.5283564156086002
110,0.5181234802795096
111,0.5194923059628718
112,0.5177753274415293
113,0.5147087245959382
114,0.5146997728179812
115,0.5150193555541143
116,0.511976192405484
117,0.5084792165744498
