Time(Iteration),EpsilonGreedyLinearBanditTheta
0,0.9770142293090365
1,0.9586041695943308
2,0.9038156795908734
3,0.8797022171634218
4,0.8123557046770606
5,0.7899383333083947
6,0.786182320537284
7,0.746698072715992
8,0.7422323527386219
9,0.6803570736181969
10,0.6740942882743852
11,0.6725912008048285
12,0.6157990853677815
13,0.6170010983152265
14,0.5971806311964818
15,0.5922558089205481
16,0.5543774081692068
17,0.5388892416693414
18,0.5369897046164178
19,0.5358965899762671
20,0.5349991380973577
21,0.5231583760723721
22,0.5243325632776514
23,0.5106626955759515
24,0.508577095804086
25,0.511247209952028
26,0.4931980236764185
27,0.49135486412667884
28,0.4880113368701447
29,0.48928488195027137
30,0.4900133639317808
31,0.4881927905736643
32,0.4877850699643297
33,0.4865232999699467
34,0.47669563967658546
35,0.4767579900722473
36,0.47666355676042266
37,0.4763476065273505
38,0.4759091054930895
39,0.46591059331918494
40,0.46907044038850804
41,0.46880102719324335
42,0.4512109587376164
43,0.4511382937753824
44,0.4277057929098052
45,0.42827039422859875
46,0.4282092702936036
47,0.42215085464075763
48,0.4153183035072091
49,0.4151730422050261
50,0.41331419250625884
51,0.41014338244057874
52,0.41015339237479037
53,0.4112897070404462
54,0.41165625458135047
55,0.4083260950149891
56,0.40718706724601317
57,0.3999785282464672
58,0.39995836784520167
59,0.3999667492478411
60,0.39286496443610164
61,0.39271434109022263
62,0.3931413111486251
63,0.3931886037143121
64,0.39335120647824307
65,0.392446376698409
66,0.36746103464198854
67,0.3674962944707548
68,0.362757535228284
69,0.3621139500879904
70,0.3629215017626416
71,0.36111920016422944
72,0.3611360812566421
73,0.3602797741495566
74,0.3603890646854339
75,0.3510147724917582
76,0.35046264517579
77,0.35035367590012817
78,0.35034360262807696
79,0.3472970697725028
80,0.3476455969625699
81,0.3466805844974692
82,0.30181281405170424
83,0.29658945981913154
84,0.2979379082117967
85,0.2969922221961059
86,0.29685434407366723
87,0.295698617352384
88,0.29523381665232196
89,0.2949470510632534
90,0.29544380690738986
91,0.23940712495950792
92,0.23928158618200598
93,0.23904332069055859
94,0.23885435870341282
95,0.2406541263453046
96,0.2405013061856848
97,0.2123897869571021
98,0.21314295302687308
99,0.21347262992263846
100,0.21268892416462296
101,0.21256677093665735
102,0.21231651688537284
103,0.2118028477670947
104,0.21146159285700708
105,0.21135938360596468
106,0.20959648657361285
107,0.20858469692466977
108,0.20747089703755095
109,0.20751629962475496
110,0.21033147333670632
111,0.20791762932025876
112,0.1920751969369689
113,0.18913021214503467
114,0.18944432878915515
115,0.18951541312412143
116,0.189479731799163
117,0.18771509225876798
118,0.18846082696212735
119,0.1893187443652482
120,0.1893140167185963
121,0.187884028191034
122,0.18684262337615112
123,0.18723005276614738
124,0.1878724563050932
125,0.18788966020599976
126,0.18782099192985088
127,0.18584422553866312
128,0.18585801950491723
129,0.18587451826924242
130,0.18584179447398663
131,0.18580852251625346
132,0.18553019804308835
133,0.1855261159898919
134,0.18471317844173582
135,0.1821763275913622
136,0.18259482158547588
137,0.18176479656756778
138,0.18204617376386628
139,0.18083712099557153
140,0.1807466075291494
141,0.1803834551649569
142,0.17941724160698724
143,0.17942228759383516
144,0.1788550809667308
145,0.18221975580950714
146,0.18291508962863187
147,0.18213650905151466
148,0.1821983021293797
149,0.18220760296559071
150,0.1822230265365541
151,0.18222817369980898
152,0.18246411947393387
153,0.18075201063852697
154,0.18003471869696747
155,0.18004963361215962
156,0.17942955763827945
157,0.17923331332224152
158,0.17895307084672624
159,0.17897013441745532
160,0.17964968241595125
161,0.17966989876303266
162,0.1775527596712639
163,0.17680618967869843
164,0.17740703223885648
165,0.17713009166635232
