Time(Iteration),EpsilonGreedyLinearBanditTheta,LinUCBTheta
0,0.9578979640034604,0.9597198321340021
1,0.9055363702260231,0.9197077246897077
2,0.8754932453658812,0.8805824271287449
3,0.8528460627337477,0.7885232185915808
4,0.7905326174080628,0.7482145525750431
5,0.7625349185095764,0.7213192091509721
6,0.7421736972536932,0.6910119482922876
7,0.7005376392380326,0.6558643171275971
8,0.6851263272884843,0.6527430219453063
9,0.6842072042757118,0.6481697971285232
10,0.6703647112159411,0.5913168705786843
11,0.6614322908023469,0.5660636098538315
12,0.6309153532555529,0.5634653297350034
13,0.6335180819365632,0.5644228380523784
14,0.6272104469588926,0.5449916145824287
15,0.5906922816950233,0.5293039791702357
16,0.5834934801299342,0.5196561851291488
17,0.5346321626675642,0.5238704168590141
18,0.5474047239190221,0.5220181749569981
19,0.5354336251845428,0.5243323693224005
20,0.5457958394998184,0.5212781021892644
21,0.5407932650826719,0.5194976880970421
22,0.5446432589805562,0.5201771038097809
23,0.5408819117405577,0.5178087427151764
24,0.5429170362402693,0.5177586020366189
25,0.5374630053217462,0.5177281715044411
26,0.531505383546697,0.5170458709127473
27,0.5181842817570788,0.5179107031315621
28,0.5147381947182662,0.518426166412932
29,0.49023223507625496,0.5180164828707844
30,0.48022905145396305,0.5174059542696303
31,0.48195917624111484,0.5184740371321931
32,0.45381535334550216,0.5180722380752601
33,0.4404109728178229,0.5185886669458881
34,0.44527809157903125,0.5177353429607716
35,0.4452506732804612,0.518489602160189
36,0.44926230463550487,0.5172916163925205
37,0.44743128715526465,0.5170415207555039
38,0.4468732470655348,0.5167683093919415
39,0.4430530194193495,0.516131650039412
40,0.4488684036489047,0.5164818795060204
41,0.4506234352998598,0.5167235169753159
42,0.4491072714435423,0.5174073706152817
43,0.4480660794213886,0.5170461227157084
44,0.44725622916892005,0.5159802012209855
45,0.4468572215980089,0.5162273239744294
46,0.4430802965768903,0.5164457205051913
47,0.4427665938391348,0.5164431113804775
48,0.44310181454706915,0.517088997894953
49,0.4404907310091919,0.5173402485142761
50,0.43739479872956677,0.5174942095017389
51,0.4409961058319257,0.5176490814443848
52,0.43907960131261226,0.5171738267246001
53,0.43194908429135187,0.5169256154659747
54,0.42925527698488397,0.5167555124868435
55,0.42155497517472434,0.5164315365570927
56,0.41863857089404244,0.5169027481666625
57,0.41962130103920003,0.5170031162250972
58,0.4144831571904336,0.5172511611285804
59,0.4125051974715648,0.5173536707113541
60,0.4144012190148273,0.5169410568164923
61,0.4075483326589011,0.5166075520487997
62,0.4077523888963384,0.5163767497899819
63,0.3853880512457952,0.5161891094876869
64,0.38254231330696337,0.516241992215557
65,0.3609973131577718,0.5162289994173381
66,0.3589321323059885,0.5163174373194596
67,0.3555575662389741,0.5164278761212431
68,0.35851235467627973,0.5168106648337798
69,0.357641660550186,0.516588129715325
70,0.3584278090911044,0.5168032159493448
71,0.3597746825957037,0.5167845595663249
72,0.3611709589393238,0.5169661616827111
73,0.3626098350812806,0.5170828491561991
74,0.3586789203373587,0.5169423929562725
75,0.3579577589037371,0.5173064364502119
76,0.3575225110122703,0.5173362421208066
77,0.35807710242790736,0.5171818917548354
78,0.35672382913095374,0.5172002736542239
79,0.35710284727107366,0.5171792916432377
80,0.35565602264740115,0.5176008943511016
81,0.35012556761954905,0.5175171887938083
82,0.349743917623642,0.5175701885340038
83,0.3553920450443537,0.5174154952819813
84,0.3454695094347816,0.5173895541750493
85,0.34173323423558505,0.5171410204697481
86,0.3289878660329084,0.517162328949064
87,0.33048310379753404,0.5171077984818998
88,0.33012218221704703,0.516936244066948
89,0.3296766393446379,0.516989788247183
90,0.3342132882893123,0.5168506328035914
91,0.3397675634654772,0.5167663039685846
92,0.3398933752371684,0.5166265907119534
93,0.3384581214389741,0.5166014853601809
94,0.3378945730697856,0.5164380070552708
95,0.3383912393165376,0.5162041333805367
96,0.3366134012172401,0.5162280332546979
97,0.32667327559070075,0.5160831032988618
98,0.3331550083406883,0.5158498644305214
99,0.33369352192890367,0.5159315195331219
100,0.33135982574356426,0.5158331291324798
101,0.33578097162628934,0.5159696762075664
102,0.33329595565833114,0.5158744996290149
103,0.31844986298989303,0.5158276867814117
104,0.31761657941900046,0.5158875485945562
105,0.323815853286258,0.5160144299513585
106,0.32388279269181197,0.5161017572636958
107,0.3158414931549349,0.5161329560509954
108,0.3149696416218604,0.5161551278816351
109,0.31558029155832074,0.5160826384244782
110,0.31832363055969004,0.5160683332522252
111,0.3195893146587016,0.5161532816190205
112,0.3183251801586938,0.5161666438934837
113,0.3230005667122039,0.5163264650386792
114,0.3150683071880731,0.51627527734134
115,0.31460748345435,0.5163453411269331
116,0.31424098858128424,0.516495227033517
117,0.31162436733575494,0.5165142134210298
118,0.31424031172526057,0.5165757995189104
119,0.31255010754724527,0.516527767484604
120,0.30913074932903883,0.516736372692952
121,0.31145962374296765,0.5166062450776077
122,0.3105393587737007,0.5168211089031312
123,0.3120767050349048,0.5166960913742764
124,0.30728586512207123,0.5169119928934226
125,0.3078977142291916,0.5169138433404832
126,0.30967316241918,0.5169451086860501
127,0.306909859241019,0.517001883323174
128,0.30527828577956334,0.5169985851020624
129,0.30933914799089335,0.5171791139670842
130,0.31167232507984743,0.5169090185283368
131,0.31293014424943255,0.5170221071204752
132,0.3208466113361493,0.516989950504643
133,0.3195956978934499,0.5169831525829041
134,0.31413298965106823,0.5168556946996443
135,0.3147740748773489,0.5168188445349305
136,0.3125807828166606,0.5167841823039165
137,0.31311655194971916,0.5169414378278909
138,0.312495961638234,0.5169058717429945
139,0.3103449885420542,0.5168348414087361
140,0.31121881601963386,0.5168272427115418
141,0.31191494936339215,0.5169413747818644
142,0.3117988624281315,0.5169047665349404
143,0.3124101312290133,0.516840924867876
144,0.3136296225109453,0.5167872725004127
145,0.3137674115524138,0.5167758106823077
146,0.31380132855382836,0.5166772395132241
147,0.3138357167594489,0.5164980804053826
148,0.31542326991534736,0.5165144976438725
149,0.3162468394011246,0.5164066902424285
150,0.3151141136969121,0.5163191354065492
151,0.3150475845888824,0.516316170605583
152,0.31312705811650776,0.5163443626329332
153,0.31332595377705086,0.5162592828488572
154,0.31153023911901867,0.5162698558663192
155,0.3080000202771356,0.5161997706097609
156,0.3090389608300473,0.5161942759464351
157,0.30934488408637845,0.5161134483020018
158,0.3035328905380607,0.5161944252469917
159,0.3032073722222508,0.5162926488920868
160,0.3038570603029067,0.5164020674911433
161,0.3038302106427005,0.516497609877058
162,0.3038692104628615,0.5164656037717459
163,0.303622485955242,0.5165609461840486
164,0.29891682674756287,0.5166008747950256
165,0.2991218488552284,0.5166496869016453
166,0.29788309489686404,0.5166002956754345
167,0.29764983793479527,0.516636965773367
168,0.2966551067245632,0.5167871477308645
169,0.28962157782412234,0.5166413055935836
170,0.28992893846203033,0.5166808149882417
171,0.2861170232679079,0.5166775609061562
172,0.286111276555326,0.5166858394911057
173,0.28587961022672204,0.5166898106010728
174,0.28584645172820655,0.5166492429358949
175,0.2837926616864529,0.5166579546860568
176,0.2855972858996091,0.5166706045514228
177,0.2816807989174706,0.5166107701441842
178,0.2809086391920887,0.5165477124533114
179,0.2785887487485411,0.5164998548775748
180,0.2804524338631831,0.5165342294224098
181,0.27622991378987977,0.5164392344371032
182,0.27591714021072833,0.5165305331230299
183,0.27559877645758835,0.5165338734493731
184,0.27654002258588195,0.5166007545021664
185,0.2766335992436607,0.516544178246972
186,0.2764648139941731,0.5165280940375219
187,0.2750100993292893,0.5164655294217159
188,0.2706771623830431,0.5164554300179761
189,0.2730908384239076,0.5165793373172739
190,0.27283854460719453,0.5165654152568571
191,0.2761521055990146,0.5164879381949877
192,0.2763571974492632,0.5164024236719613
193,0.2660341613768465,0.5164839197347654
194,0.254971439711558,0.5165235737987898
195,0.25282923052674666,0.5165472023169373
196,0.24770967627221857,0.5166658113411668
197,0.24779257989697667,0.5166483121029055
198,0.24761958505641396,0.5166830221862372
199,0.24341806527679025,0.5165713756735989
