Time(Iteration),EpsilonGreedyLinearBandit,EpsilonGreedyMultiArmedBandit,UppperConfidenceBound,ThompsonSampling
0,0.29187950198848045,0.5978736681719592,0.5152226535357803,0.5152226535357803
1,0.8699397517916223,0.9697264785550063,0.9545724892409128,0.9545724892409128
2,1.3348166945970346,1.3554657886410926,1.30776729475932,1.30776729475932
3,1.6604783473935552,1.6881827225201544,1.7948444575508904,1.7948444575508904
4,2.104257480459279,1.9788243524513736,2.1959355415900226,2.1959355415900226
5,2.5166182803000177,2.3687848696271123,2.6541971419912818,2.6541971419912818
6,2.7913980146082866,2.7394166753800477,3.0733093919486727,3.0733093919486727
7,3.1723762675174383,3.194753931780073,3.6626483495964357,3.6626483495964357
8,3.394973738905265,3.5388488182387183,4.34045102496856,4.34045102496856
9,3.766536646218209,3.8426792113740396,4.885772173607451,4.885772173607451
10,4.005138497442482,4.256299178837196,5.497112771113465,4.962210231122099
11,4.20357075569151,4.571969203185941,6.016290399298747,5.052867730954547
12,4.424866521088878,4.779736273196772,6.547876927844355,5.135955237662084
13,4.660245889435632,4.950489778163217,6.787136153007616,5.212393295176732
14,4.954072855516769,5.214763388215697,6.87593542994571,5.3005102232615116
15,5.265291028210834,5.53694787911463,6.935214980257369,5.417459351346444
16,5.461370477433127,5.8089869037364394,6.977977820117671,5.512174560004901
17,5.6809513674885235,5.902860036476374,7.035705210463938,5.610557801527831
18,5.9724877243041075,6.101988339221599,7.05239225782596,5.6913798459818485
19,6.172778807830367,6.326158082044273,7.0577267127312115,5.76008706969712
20,6.424412992566137,6.601677338019796,7.104582931678135,5.850905410204034
21,6.514078181336911,6.650507289896463,7.112106139790325,5.934638351349444
22,6.756278839845798,6.799933604844476,7.124758463969988,6.012432705267966
23,6.8863260833538575,6.8879814798138455,7.130092918875239,6.117831487572244
24,7.079972283681878,7.09460811311767,7.142722257411252,6.23255544081295
25,7.339790163435235,7.437202279253183,7.18772188730573,6.3048868150367445
26,7.558386260698711,7.863824321850787,7.212683184612224,6.367221893207641
27,7.648051449469486,8.06161622991477,7.219978068242986,6.457879393040088
28,7.925070595219955,8.201111157121236,7.219978068242986,6.554191045141114
29,8.216980803893305,8.351221537168275,7.25165319016889,6.635527607392397
30,8.366944197474606,8.420760118246942,7.264305514348552,6.723595561012331
31,8.762030211887843,8.532044371198051,7.293981532156212,6.792302784727601
32,8.987454766641466,8.65168265024791,7.299315987061464,6.866039429820114
33,9.276623440696614,8.720463810021103,7.299315987061464,6.9494020460218
34,9.529232233794591,8.934933587602337,7.304673427610365,7.034362758781606
35,9.690437848952993,9.122205858484023,7.337612310901372,7.11837300357553
36,9.961939015985367,9.211081457548856,7.337612310901372,7.197444103573294
37,10.200915456365811,9.530326553664,7.337612310901372,7.266151327288564
38,10.42216255435041,9.791042407351199,7.337612310901372,7.3284864054594605
39,10.595039959292851,10.03577185050014,7.337612310901372,7.418868795797759
40,10.774402290691286,10.16350644702953,7.337612310901372,7.502552762478324
41,10.89787171390859,10.36189382357725,7.367784139246122,7.570222295554471
42,11.139559793940453,10.50269870144022,7.384471186608144,7.636664057016222
43,11.33174366976574,10.585133008691901,7.389805641513395,7.713102114530869
44,11.715769931368216,10.60046375965005,7.395140096418646,7.784878330897871
45,11.88041153838142,10.681065108770412,7.407997759436087,7.853585554613142
46,12.012854445761942,10.873250849360943,7.420855422453528,7.922292778328412
47,12.10788016896804,11.02208139114721,7.428378630565717,7.99598044895608
48,12.382465680987883,11.14590506534189,7.435901838677907,8.074683968724248
49,12.64559599046102,11.291439003927021,7.441236293583158,8.157771475431783
50,12.859671342156005,11.430787122188407,7.446570748488409,8.234209532946432
51,13.245694070487076,11.51345027226482,7.45190520339366,8.31824750761985
52,13.444705850155009,11.530741451948478,7.45190520339366,8.418459492549264
53,13.652251956462417,11.935179524519066,7.45190520339366,8.509792350853445
54,13.925950218761546,12.070144496854947,7.45190520339366,8.597909278938223
55,14.232389230021502,12.238787461121435,7.45190520339366,8.677535536792778
56,14.42433347444945,12.329325033975547,7.45190520339366,8.7715420776396
57,14.590398210961416,12.469326808027459,7.465513908243383,8.876940859943877
58,14.83568105523052,12.47662169165822,7.470848363148635,8.939275938114774
59,15.003284071513514,12.714087498558081,7.476182818053886,9.00161101628567
60,15.054774051603047,13.08612453055095,7.481517272959136,9.080314536053837
61,15.193328208291666,13.185179571433519,7.481517272959136,9.170696926392136
62,15.461591045040427,13.312874645473897,7.481517272959136,9.249400446160305
63,15.553168828616473,13.4398240844302,7.481517272959136,9.321176662527305
64,15.637003020534403,13.707420849330365,7.486851727864388,9.390806624328963
65,15.802972297082224,13.820761583436944,7.492186182769639,9.469510144097132
66,16.024239345167246,13.889112696385046,7.492186182769639,9.543246789189643
67,16.11581712874329,13.89640758001581,7.492186182769639,9.60558186736054
68,16.161946574397504,14.001329195257437,7.49752063767489,9.673251400436687
69,16.29175175454109,14.269681762938902,7.502855092580141,9.741958624151959
70,16.443342196710226,14.328466626659198,7.502855092580141,9.810665847867229
71,16.51343662067226,14.335761510289961,7.508189547485392,9.884353518494896
72,16.576414857819888,14.492467212964886,7.508189547485392,9.973420914545557
73,16.816907667454096,14.533639396760787,7.508189547485392,10.039862676007306
74,16.844512095839853,14.624146496563219,7.5135240023906436,10.102197754178203
