Time(Iteration),EpsilonGreedyLinearBanditTheta,LinUCBTheta,LinTSTheta,LinPHETheta
0,0.9608027694510086,0.9554093702732755,0.9561804988379056,0.9554093702732755
1,0.9288563861586262,0.8848749214707043,0.8851139212525968,0.9241842615531761
2,0.9186209385975437,0.8310928519633771,0.82753369998493,0.9003256095967268
3,0.8842068891238555,0.7562681925710024,0.7505519438163606,0.8375806743245093
4,0.8729525557098473,0.7553782447773113,0.7552184517302927,0.733519761382765
5,0.8491658927932058,0.7565643783965373,0.7928622676588749,0.6992930376901112
6,0.8413267378468513,0.6881935856114063,0.7391485227145648,0.6444104549221286
7,0.8146056185304882,0.6428775547717279,0.6952147703638751,0.6273336222441657
8,0.7881154950343323,0.6258717788116992,0.6719423600198107,0.522756384655302
9,0.7344622693052616,0.5886102053124822,0.6547810410044994,0.4981128648484191
10,0.6885323061463977,0.5640997406769314,0.6144930709796992,0.4753940259022295
11,0.7028222646813784,0.5063587695748314,0.5805396444730341,0.40399908489261227
12,0.6750079349039803,0.460625449957704,0.5783844629007973,0.38465688811697285
13,0.6469287308144462,0.4473232542173797,0.5947811936447104,0.3704815195530987
14,0.6371454078447109,0.44403294992560705,0.6052353247691619,0.3553305579789333
15,0.6448813970780305,0.43613483064553343,0.6043661495530536,0.3214937599348676
16,0.6249921817197767,0.4368376463306329,0.6067960083749623,0.33824576740191475
17,0.5858321767111467,0.4373773692950819,0.6039928460916861,0.32785616240765575
18,0.5821069369944476,0.43682384541915853,0.6052919356371755,0.34929255134712645
19,0.5895272606255033,0.43294151364929306,0.5894699512905739,0.3523801405420067
20,0.5836324966596502,0.43273842655495515,0.590417158915319,0.35521398678620253
21,0.5658304718627502,0.43026469882441426,0.5879624896876461,0.3474468595028055
22,0.5581688674558374,0.42862901962991684,0.5835968391742935,0.31394141680844645
23,0.5356623306139727,0.42776960784888096,0.583422798666531,0.3049840125606823
24,0.5309189106816674,0.4250490959944532,0.5821492483825457,0.29873054160220736
25,0.5114573173455985,0.4259459119322001,0.590509317211796,0.2842994595186269
26,0.4977709911066072,0.42349937615376304,0.5882100604797251,0.2791707204798425
27,0.4897860746252502,0.42271941436584637,0.58947655243225,0.27798198579160127
28,0.48795588727701994,0.42337011672345354,0.5867870339080471,0.2785036223857009
29,0.49111795119420576,0.42334170929170833,0.5878884962064567,0.2769265706868135
30,0.4855154100770506,0.4241952184473585,0.587737591719941,0.27578093166810197
31,0.4869311881805164,0.4234423723167321,0.5859295388850745,0.27542128162733953
32,0.4858863306469413,0.42464878451639504,0.5850906946946914,0.2766643235790408
33,0.4816386773450552,0.42483117183231167,0.5844055712363597,0.2772148270904241
34,0.4743090518107623,0.4264141973532126,0.5845278224372853,0.28094031620501325
35,0.45629251186558967,0.4258557998364962,0.5831170178582209,0.2819843661574626
36,0.443639366539015,0.4256084590472943,0.5831214773487952,0.2813260307102566
37,0.4433718589838344,0.4258977371964484,0.5830165117483332,0.2815598782088311
38,0.44625767255485027,0.4255689818559324,0.5813153334965593,0.2827382177424442
39,0.459858622930083,0.42964201205496827,0.582617595530042,0.2816224289150671
40,0.45948699762629824,0.4335478443471362,0.5828762941383971,0.28164599912872734
