Time(Iteration),EpsilonGreedyLinearBanditTheta
0,0.9927489812266133
1,0.9634666488421043
2,0.959410808139425
3,0.9507924637414769
4,0.9306695116021153
5,0.9087001741526949
6,0.9023755740314854
7,0.9002487793964236
8,0.8990001649254229
9,0.8927516585121843
10,0.8901883014974977
11,0.8785495113107185
12,0.8715944571923417
13,0.8591639588428007
14,0.8578206334776557
15,0.8550530734173314
16,0.8504996242949086
17,0.8503070551005842
18,0.8490067384717286
19,0.8483055711181535
20,0.8465815540710515
21,0.8385019040745443
22,0.8387435104602163
23,0.8323788424910761
24,0.8313613978529775
25,0.831249759195958
26,0.8299555950631794
27,0.8205096879616915
28,0.8082493864648177
29,0.8087851001402026
30,0.8002460087854025
31,0.7999956355052603
32,0.7964804916359749
33,0.7851560643243926
34,0.7754832960574476
35,0.7712442546758165
36,0.7549856648681993
37,0.7506095575179892
38,0.737874299242965
39,0.737323526633505
40,0.7372601435770905
41,0.734439588996867
42,0.7341645872799404
43,0.7351514201229122
44,0.7335110640015416
45,0.7338342184123072
46,0.7335395210850213
47,0.729635371008817
48,0.7296982937180182
49,0.7294229881500159
50,0.7276211911284262
51,0.7148959362606254
52,0.7147428251286498
53,0.7134385233543895
54,0.7133619727085824
55,0.7097747390841782
56,0.7056984833446589
57,0.705726759850525
58,0.6959678272969998
59,0.6894577036046109
60,0.6884968921244105
61,0.6783647409654175
62,0.6790570304972956
63,0.6769695716676954
64,0.6756415757998608
65,0.6755868105635665
66,0.6764351405933293
67,0.67405568422158
68,0.6741591793240422
69,0.6694579527743996
70,0.6650394525222079
71,0.6667836004840224
72,0.6635852600269347
73,0.6636502250144324
74,0.6640418879716973
75,0.6655227166757486
76,0.6655148262008922
