Time(Iteration),EpsilonGreedyLinearBandit,EpsilonGreedyMultiArmedBandit,UppperConfidenceBound,ThompsonSampling
0,0.48512616035119277,0.3909629834920648,0.5447109813963789,0.5447109813963789
1,1.045863591831904,0.9580698045505555,0.9364687596334174,0.9364687596334174
2,1.3958747710407322,1.3616479495266656,1.3604423527813219,1.3604423527813219
3,1.7429192588890068,1.84674367956002,1.922701852328403,1.922701852328403
4,2.1394660917346537,2.2302650257200805,2.408864511153176,2.408864511153176
5,2.5191073958995003,2.5547855702390114,2.9756725897354994,2.9756725897354994
6,2.8798531988863316,2.822606935886023,3.496691952126092,3.496691952126092
7,3.220211632762678,3.163863604318022,4.025330362659576,4.025330362659576
8,3.6006743502600536,3.5252211095021018,4.6171124024093295,4.6171124024093295
9,4.078865372668121,3.881834915308974,5.231679041007009,5.231679041007009
10,4.550087296734369,4.1526808615981405,5.760163523490835,5.322760150190504
11,4.912074138751457,4.381029422928042,6.294503636260732,5.439671551706743
12,5.199477384634394,4.677776123292327,6.703792713987697,5.556582953222983
13,5.517714460607746,4.806932172828047,7.022108007489526,5.624280001458785
14,5.923345008385439,5.052666578207965,7.2103963778934315,5.713127819134513
15,6.145362108875364,5.10836920130206,7.254197741625157,5.780824867370315
16,6.406304818292907,5.27937269717877,7.358539759599401,5.869200092393022
17,6.684695114096277,5.592267156363719,7.431733366315285,5.936897140628824
18,6.899274038302591,5.7604690686385025,7.451551582668796,6.026555184771377
19,7.1503406836181425,5.8669320121110236,7.467096466635224,6.115403002447105
20,7.440139980457675,6.0850054540447305,7.503597169809488,6.190480282294241
21,7.788905021126389,6.259039410696861,7.54333915178618,6.265557562141377
22,7.965552256262351,6.471918987655722,7.61288349595268,6.327120456524376
23,8.482062223210296,6.890183960375699,7.710051775549035,6.4585877690879325
24,8.759503783805405,7.192567242529867,7.7484729851698875,6.546962994110641
25,8.853602304507026,7.495119750748533,7.7484729851698875,6.668015256813358
26,9.115262678038189,7.713653985730761,7.760886915175583,6.7357123050491605
27,9.318772291464873,7.799897574016055,7.765920613569945,6.836073700636369
28,9.445012240327499,7.9750390645776275,7.806926635748203,6.921891073289477
29,9.574360227912617,8.030603453243655,7.811960334142566,7.021740699245081
30,9.8045956152765,8.116565476256815,7.811960334142566,7.089437747480884
31,10.045207062669153,8.429596178299468,7.832924404523913,7.197216116040742
32,10.267086929924966,8.662972443580617,7.837958102918276,7.266159242035075
33,10.43263243677724,8.790302269587174,7.837958102918276,7.381317842206267
34,10.786488534437785,9.064046052347415,7.842991801312638,7.442880736589265
35,10.98369402178993,9.120834863074428,7.854159653559805,7.53293498633473
36,11.2782008481732,9.228679291934107,7.865327505806971,7.622989236080196
37,11.603159412299592,9.459079740971337,7.892499187390496,7.715458630424466
38,12.013538531343054,9.590058685907326,7.914460183297247,7.80156034096678
39,12.226876246429589,9.902144781660251,7.975389800550159,7.870503466961113
40,12.354958092022429,10.01940072516191,8.02321602893923,7.977440043135102
41,12.514699509457015,10.289397877507731,8.02321602893923,8.066256294891788
42,12.715694958989339,10.726706355155269,8.039001538997457,8.145939513692092
43,13.07978034114451,10.856146564008583,8.039001538997457,8.246733856243528
44,13.30820222257121,11.040550849784042,8.039001538997457,8.332551228896637
45,13.60914248220113,11.27252769630285,8.039001538997457,8.401494354890968
46,13.898453175716554,11.490471205662756,8.039001538997457,8.498532630644856
47,14.023412953217383,11.533468562041643,8.067345840990138,8.560095525027855
48,14.14134287152849,11.617651492002866,8.067345840990138,8.642336596197758
49,14.185175340513727,11.9539117660843,8.108738126672812,8.722019814998061
50,14.410357286241828,11.998862577514531,8.108738126672812,8.790962940992394
51,14.523685837064217,12.188258499281437,8.108738126672812,8.86604022083953
52,14.60430799143742,12.334063413517157,8.108738126672812,8.95923782510397
53,14.803550822685304,12.431859357516933,8.108738126672812,9.020800719486969
54,14.901159290523827,12.702752598645493,8.135991484046498,9.082363613869969
55,15.163886292238534,12.832700078012376,8.135991484046498,9.171179865626653
56,15.241652468884046,12.937584478807821,8.135991484046498,9.260801168407891
57,15.344895521722037,12.993124440595839,8.135991484046498,9.328498216643693
58,15.612823822918532,13.30770808970524,8.135991484046498,9.417346034319422
59,15.712084164112877,13.471469364616308,8.18099646265496,9.485043082555226
60,15.895921222859997,13.790897823814115,8.18099646265496,9.58668729726228
61,15.9425037867618,13.825606107396444,8.18099646265496,9.648250191645278
62,16.034812972647664,13.879522732695127,8.18099646265496,9.737066443401964
63,16.14005465652773,13.91597497006903,8.212463467434862,9.806009569396297
64,16.301656152337188,14.049578497560214,8.212463467434862,9.89211127993861
65,16.423343784037428,14.23043265599011,8.212463467434862,9.967976333407679
66,16.442403906914194,14.323461692266449,8.212463467434862,10.06451956366365
67,16.515380655089643,14.433025240892396,8.212463467434862,10.167321067723481
68,16.640639948304976,14.433025240892396,8.212463467434862,10.256979111866034
69,16.70447269383133,14.518987263905558,8.212463467434862,10.318542006249034
70,16.792262737036964,14.61883796630664,8.212463467434862,10.380104900632032
71,16.96893138474773,14.775251078360787,8.212463467434862,10.540641355585446
72,17.000429492366674,14.869312816247591,8.212463467434862,10.62288242675535
73,17.180515865010413,15.117830636361834,8.212463467434862,10.69182555274968
74,17.327113374940488,15.138508813148738,8.212463467434862,10.800039772601243
75,17.39889591771554,15.227908876894713,8.212463467434862,10.867736820837047
76,17.40627614932687,15.348297756228344,8.212463467434862,10.957830716271305
77,17.50792480888383,15.540052768379606,8.212463467434862,11.041531593843466
78,17.58329229980143,15.559870984733118,8.212463467434862,11.124245257666391
79,17.641640856446696,15.75835325118192,8.212463467434862,11.215149379567475
80,17.761647668916382,15.785524932765444,8.212463467434862,11.276712273950473
81,17.769027900527714,15.902054956991691,8.212463467434862,11.378533475939939
82,17.835851226141404,16.12866526262127,8.212463467434862,11.469437597841022
83,17.902058305589932,16.155836944204793,8.212463467434862,11.559095641983577
84,18.152886651322756,16.216061753492628,8.212463467434862,11.626792690219379
85,18.33395745444128,16.312864751835487,8.232281683788372,11.694489738455182
86,18.397426863313978,16.466694750404876,8.232281683788372,11.774172957255486
87,18.40480709492531,16.478374641670307,8.232281683788372,11.863794260036723
88,18.570270078757478,16.478374641670307,8.239661915399704,12.008285329430336
89,18.73878343695636,16.593692935276145,8.239661915399704,12.07598237766614
90,18.940762985873242,16.649257323942173,8.239661915399704,12.137545272049138
91,19.173854742187082,16.854592428353712,8.239661915399704,12.212622551896274
92,19.412084305941516,17.135305298138757,8.239661915399704,12.280319600132078
93,19.45742819553737,17.342624657791355,8.239661915399704,12.341882494515076
94,19.517032611709077,17.48907526859593,8.239661915399704,12.425406384804827
95,19.738051808944668,17.48907526859593,8.247042147011038,12.535742605734285
96,19.836815027812595,17.646965142561246,8.247042147011038,12.62536390851552
97,19.923882161616426,17.784922905541205,8.247042147011038,12.694307034509853
98,19.99803565747289,17.806883901447954,8.247042147011038,12.755869928892853
99,20.196626555938966,17.826702117801467,8.247042147011038,12.817432823275851
100,20.296644990610055,17.993083897122347,8.247042147011038,12.885129871511655
101,20.331196903804916,18.169638677584892,8.247042147011038,12.97219332192329
102,20.38430375740031,18.2928708992008,8.247042147011038,13.081722177269066
103,20.391683989011643,18.382558756872932,8.247042147011038,13.16140539606937
104,20.53120927559019,18.529575752489688,8.247042147011038,13.222968290452371
105,20.738757589771208,18.730044736766978,8.247042147011038,13.316953668338744
106,20.884630991837994,18.769961849802847,8.247042147011038,13.39663688713905
107,20.99171032466635,18.965445994087872,8.247042147011038,13.458199781522051
108,21.135996753242107,19.04513289628037,8.247042147011038,13.546575006544762
109,21.20602520115281,19.085227579719806,8.247042147011038,13.648723630279203
110,21.293605651081723,19.210802795363705,8.247042147011038,13.724588683748271
111,21.38298112915096,19.310653497764786,8.247042147011038,13.806587891070143
112,21.44590132255031,19.376846282198,8.247042147011038,13.909349542031999
113,21.505505738722015,19.56779797705357,8.247042147011038,13.970912436415
114,21.579593784368534,19.643675598259,8.247042147011038,14.104292640046172
115,21.834504828062386,19.845567812721026,8.247042147011038,14.22527536163802
116,21.932253922346305,19.845567812721026,8.247042147011038,14.315329611383486
117,22.065334813729653,20.038337713916203,8.247042147011038,14.404709050316692
118,22.179418428069287,20.175665424894422,8.268229952835785,14.473652176311024
119,22.335703905757235,20.271960762923165,8.268229952835785,14.582676622629412
120,22.42491128703066,20.356867714700975,8.268229952835785,14.650373670865218
121,22.587615307482512,20.356867714700975,8.268229952835785,14.739994973646455
122,22.76224132310969,20.39826000038365,8.268229952835785,14.801557868029454
123,22.805568099504143,20.65737849720231,8.268229952835785,14.863120762412455
124,22.878375355312905,20.869785940707867,8.268229952835785,14.945834426235383
125,22.9916552415483,21.056283234292785,8.268229952835785,15.007397320618384
126,23.25223946365086,21.136483452610364,8.268229952835785,15.07509436885419
127,23.281580691168944,21.26815799321659,8.268229952835785,15.142791417089992
128,23.281580691168944,21.449822386630277,8.268229952835785,15.228893127632304
129,23.288960922780277,21.651170871041902,8.268229952835785,15.297836253626636
130,23.41756355692599,21.77323814025713,8.268229952835785,15.40607594735811
131,23.433349066984217,21.98556664860508,8.268229952835785,15.495733991500666
132,23.626560681319063,21.98556664860508,8.268229952835785,15.557296885883664
133,23.729061841603585,22.071087642156744,8.268229952835785,15.662148532895753
134,23.880603676005634,22.10599031479311,8.268229952835785,15.723711427278754
135,23.887983907616967,22.188516416670897,8.268229952835785,15.820749703032643
136,24.069299795338953,22.26441104417831,8.268229952835785,15.931558516615123
137,24.076680026950285,22.357173289783724,8.268229952835785,16.02117981939636
138,24.130486242638657,22.488593600081778,8.268229952835785,16.10955504441907
139,24.24827013058439,22.60836378663936,8.268229952835785,16.238988591446244
140,24.390843341111562,22.60836378663936,8.268229952835785,16.34366325117592
141,24.48240650268412,22.63983079141926,8.268229952835785,16.411360299411722
142,24.609558068837977,22.866086603829785,8.268229952835785,16.480303425406056
143,24.787302791413833,23.033101865498686,8.268229952835785,16.555380705253192
144,24.99120401924823,23.224730381856578,8.268229952835785,16.616943599636194
145,25.047070762265946,23.314116368109232,8.268229952835785,16.707037495070452
146,25.05445099387728,23.436587619582614,8.268229952835785,16.775980621064782
147,25.06183122548861,23.52254964259577,8.268229952835785,16.843677669300586
148,25.185302913620266,23.654572627107672,8.268229952835785,16.91262079529492
149,25.192683145231598,23.747334872713086,8.268229952835785,16.974183689677922
150,25.314882222477973,23.80963747707608,8.268229952835785,17.043126815672256
151,25.48537629341265,23.92406446676791,8.268229952835785,17.122810034472558
152,25.720346781033232,24.007616361661402,8.273263651230149,17.191753160466895
153,25.895897143634972,24.114815399812574,8.273263651230149,17.2801283854896
154,25.97463599271172,24.422873522916433,8.273263651230149,17.347825433725404
155,26.0018893500854,24.422873522916433,8.273263651230149,17.42290271357254
156,26.15805913124995,24.522724225317514,8.273263651230149,17.529682600901758
157,26.373020454101738,24.59815246578549,8.273263651230149,17.609365819702067
158,26.41997065395308,24.70925968631339,8.273263651230149,17.670928714085065
159,26.427350885564415,24.732921185211847,8.273263651230149,17.7460059939322
160,26.43473111717575,24.837360363168735,8.273263651230149,17.8075688883152
161,26.442111348787087,25.023938362987586,8.273263651230149,17.912952156584762
162,26.52085019786383,25.023938362987586,8.273263651230149,18.0137464991362
163,26.61510067604628,25.18156318346462,8.273263651230149,18.15554972484556
164,26.698522135880165,25.29703485835304,8.273263651230149,18.2306270046927
165,26.826174999035448,25.59871574912584,8.273263651230149,18.31644437734581
166,26.926317476252194,25.65428013779187,8.273263651230149,18.399158041168736
167,26.981523936252596,25.776861113601218,8.273263651230149,18.468101167163066
168,26.988904167863932,25.909929931316896,8.273263651230149,18.5370442931574
169,27.02608461515801,25.94587647610001,8.273263651230149,18.643539842597413
170,27.09439446402226,25.95755636736544,8.273263651230149,18.70510273698041
171,27.146547318283183,25.95755636736544,8.273263651230149,18.787343808150318
172,27.15392754989452,26.039315127826303,8.273263651230149,18.862421087997454
173,27.196453749331845,26.039315127826303,8.273263651230149,18.95126890567318
174,27.20383398094318,26.159167671855705,8.273263651230149,19.04089020845442
175,27.32744674734887,26.348884584696084,8.273263651230149,19.102453102837423
176,27.346506870225635,26.420982054196163,8.273263651230149,19.188554813379735
177,27.52445576533131,26.52257199903629,8.273263651230149,19.250117707762733
178,27.547621507000873,26.584134030532727,8.273263651230149,19.317814755998537
179,27.649361516675974,26.624228713972162,8.273263651230149,19.37937765038154
180,27.794667845646746,26.67979310263819,8.273263651230149,19.440940544764537
181,27.884043323715986,26.67979310263819,8.273263651230149,19.52293975208641
182,27.89142355532732,26.67979310263819,8.273263651230149,19.60875712473952
183,28.029480999849586,26.719363070878195,8.273263651230149,19.676454172975326
184,28.1271551887309,27.112926958916507,8.273263651230149,19.738017067358328
185,28.208720600809357,27.157739227254886,8.273263651230149,19.79957996174133
186,28.342472160729237,27.269445000604485,8.273263651230149,19.90860440805972
187,28.410782009593486,27.43313543963348,8.273263651230149,19.970167302442718
188,28.418162241204822,27.567547800708713,8.273263651230149,20.039110428437052
189,28.56929744863554,27.567547800708713,8.273263651230149,20.10067332282005
190,28.63041305568038,27.65372936171201,8.273263651230149,20.23007530392818
