Time(Iteration),EpsilonGreedyLinearBanditTheta
0,0.9600056906495672
1,0.9208608811014554
2,0.896138125578898
3,0.872405422616011
4,0.8698171558463874
5,0.8471084786973109
6,0.8167729787985314
7,0.803475142684644
8,0.776418345774198
9,0.7100464361271003
10,0.6902629063420286
11,0.6858021892589521
12,0.64354346103739
13,0.6387796950998449
14,0.6243343588835432
15,0.6141134892993099
16,0.5802222099866069
17,0.5624406247363016
18,0.5477586212239691
19,0.5424888176798148
20,0.5139796109044592
21,0.512085985956312
22,0.4923890132854732
23,0.47066660176766606
24,0.42409484865718783
25,0.42470891349815776
26,0.4195578907893528
27,0.3604067224291856
28,0.36230452505615707
29,0.35648846716191185
30,0.33418771188849394
31,0.3333794820786379
32,0.3276772321716778
33,0.3182963599598562
34,0.31764300713548155
35,0.31322243288545354
36,0.3125558956519815
37,0.30535230954429926
38,0.3053911238825528
39,0.2813003040167187
40,0.28069839301795735
41,0.2807568316433558
42,0.27775348715461184
43,0.26903342668966035
44,0.27247921006072673
45,0.27246480046458066
46,0.2728281342543534
47,0.2730126350814598
48,0.27533071876287735
49,0.2729575438292619
50,0.26705823579083876
51,0.2663856337077041
52,0.2655594958603147
53,0.26611332044154234
54,0.26680374184293826
55,0.2668252412769803
56,0.2666838228848759
57,0.26668281074615696
58,0.26670203185417957
59,0.26506815791188904
60,0.26535836383867356
61,0.2639201792751355
62,0.2637837486419353
63,0.25315827960501636
64,0.25311890253719727
65,0.22868234481275063
66,0.22796354331857888
67,0.22755834372521017
68,0.22753082024993607
69,0.22699576553827341
70,0.22581413241667864
71,0.2243273795842548
72,0.22362693297518454
73,0.22198123084746885
74,0.22206890414979888
75,0.22031400249493607
76,0.22011801694744354
77,0.2198799244058533
78,0.2224497460385137
79,0.2216429265494953
80,0.22249003469446432
81,0.22045355705568398
82,0.21978393151556785
83,0.2150589955101047
84,0.21339701528970498
85,0.21199980233516563
86,0.21101362541946672
87,0.21133159839011234
88,0.20930937715964135
89,0.20928356177716703
90,0.20782889295474055
91,0.2059265864974879
92,0.20588413098939368
93,0.205438104626757
94,0.20539385615146016
95,0.20538750654314683
96,0.205353713410959
97,0.20361585596326132
98,0.2035762129796792
99,0.2036154816896471
100,0.2035763876681449
101,0.20292084727144538
102,0.20294229859686896
103,0.20270220563198035
