Time(Iteration),EpsilonGreedyLinearBandit,LinUCB,LinTS,LinPHE
0,0.6220158724407862,0.5579174650369718,0.5579174650369718,0.5579174650369718
1,1.125907506068717,1.316101742623687,1.316101742623687,1.0669511304936232
2,1.6104365921478656,1.9458829676209664,1.9458829676209664,1.6940315018717977
3,2.0061762163797114,2.4941155720036887,2.4941155720036887,2.3219997274718174
4,2.4657168583801954,3.0609417368226817,3.0609417368226817,3.045184935076633
5,2.9213127305636046,3.5883320048106158,3.5883320048106158,3.6484170623174825
6,3.453948478408594,4.092008060370043,4.092008060370043,4.357684667051212
7,3.7517111317570624,4.822959843951086,4.822959843951086,5.016708035102658
8,3.971614877196841,5.5348720848827275,5.5348720848827275,5.731067918070691
9,4.326126205285018,6.095977255063807,6.095977255063807,6.463534680657834
10,4.800785353882366,6.250409543802425,6.121835035026851,7.0249812664493465
11,5.1644280319391935,6.3078606197293565,6.147692814989894,7.583745809416932
12,5.573419735515067,6.33393019853604,6.173550594952938,8.228508494551367
13,5.786185411850691,6.343536618783562,6.206828634997302,8.835776068758138
14,6.159342834726183,6.376671012404348,6.240106675041664,9.492111712489757
15,6.584065171273271,6.399176320189699,6.273384715086028,10.095238233634399
16,6.93259527363322,6.407351826332461,6.2992424950490715,10.796098159491866
17,7.165022442328189,6.415527332475224,6.325100275012115,11.36632293120878
18,7.238176369977202,6.423702838617987,6.350958054975159,11.982204282045478
19,7.445051031408417,6.424458084679431,6.376815834938203,12.548197741696846
20,7.742163665897382,6.425213330740874,6.402673614901246,13.07759573595905
21,7.872459717514002,6.425968576802317,6.428531394864291,13.631094036777023
22,8.090251930758615,6.426723822863761,6.454389174827336,14.244919166400646
23,8.17938153766942,6.427479068925204,6.480246954790379,14.877963683885081
24,8.364980217276521,6.428234314986648,6.506104734753424,15.479297884421587
25,8.714493055601471,6.428989561048091,6.531962514716469,15.49791023062507
26,8.847502214387038,6.446509952318868,6.557820294679513,15.513664492371813
27,8.92514457093048,6.447265198380312,6.583678074642558,15.529418754118558
28,9.355908807635423,6.455440704523075,6.609535854605602,15.545173015865302
29,9.480014222314988,6.456195950584518,6.635393634568646,15.559496363507284
30,9.913680157658241,6.456951196645962,6.661251414531691,15.56721453756354
31,10.014198980216019,6.470188174492021,6.687109194494735,15.574932711619798
32,10.225928709813077,6.478363680634784,6.71296697445778,15.582650885676054
33,10.478640459550226,6.487509025043019,6.738824754420824,15.59036905973231
34,10.698891228672684,6.4882642711044625,6.764682534383868,15.60647733213536
35,10.894020502647809,6.4890195171659055,6.790540314346913,15.622585604538406
36,11.190239366954918,6.4897747632273495,6.816398094309958,15.638693876941455
37,11.42491582460196,6.4905300092887925,6.842255874273002,15.654802149344501
38,11.698639510352747,6.4912852553502365,6.868113654236046,15.67091042174755
39,11.911021713702524,6.4920405014116795,6.8939714341990905,15.687018694150598
40,12.197683813312018,6.492795747473123,6.919829214162135,15.694736868206855
41,12.30640178188808,6.4935509935345666,6.94568699412518,15.710845140609901
42,12.522706840192956,6.49430623959601,6.971544774088224,15.72695341301295
43,12.679527629349316,6.495061485657454,6.997402554051268,15.734671587069206
44,13.019434402395504,6.495816731718897,7.023260334014313,15.742389761125462
45,13.165230066103984,6.49657197778034,7.049118113977357,15.75010793518172
46,13.331222147228496,6.497327223841784,7.074975893940402,15.757826109237977
47,13.448049446402838,6.498082469903227,7.1008336739034466,15.765544283294233
48,13.562299063903982,6.498837715964671,7.12669145386649,15.773262457350489
49,13.615983581840393,6.499592962026114,7.152549233829535,15.780980631406745
50,13.784124061704897,6.500348208087557,7.1784070137925795,15.788698805463003
51,13.895641408303765,6.501103454149001,7.204264793755624,15.79641697951926
52,13.964042990413375,6.501858700210444,7.230122573718669,15.804135153575515
53,14.027489762817144,6.502613946271888,7.2559803536817125,15.811853327631772
54,14.217121960089276,6.503369192333331,7.281838133644757,15.819571501688028
55,14.584116487504128,6.504124438394774,7.307695913607802,15.827289675744286
56,14.914520211416098,6.504879684456218,7.333553693570846,15.835007849800542
57,15.099326007448074,6.505634930517661,7.359411473533891,15.842726023856798
58,15.205626144837542,6.506390176579105,7.385269253496935,15.850444197913054
59,15.322369138977535,6.507145422640548,7.411127033459979,15.85816237196931
60,15.63468936556934,6.507900668701991,7.436984813423024,15.865880546025569
61,15.844036446439546,6.508655914763435,7.4628425933860685,15.873598720081825
62,15.849568460329598,6.509411160824878,7.488700373349113,15.881316894138081
63,15.912874005701246,6.510166406886322,7.514558153312157,15.889035068194337
64,15.977887408737649,6.510921652947765,7.540415933275201,15.896753242250593
65,16.03069080077466,6.511676899009208,7.566273713238246,15.904471416306851
66,16.282129370506446,6.512432145070652,7.592131493201291,15.912189590363107
67,16.440840983927206,6.513187391132095,7.617989273164335,15.919907764419364
68,16.674582697464164,6.513942637193539,7.643847053127379,15.92762593847562
69,16.979913606198995,6.514697883254982,7.669704833090424,15.935344112531876
70,17.031468226415896,6.515453129316425,7.695562613053468,15.943062286588134
71,17.1551257617649,6.516208375377869,7.721420393016513,15.95078046064439
72,17.31611723696332,6.516963621439312,7.7472781729795575,15.958498634700646
73,17.321649250853373,6.517718867500756,7.773135952942601,15.966216808756903
74,17.429081762028538,6.518474113562199,7.798993732905646,15.973934982813159
75,17.629423860570032,6.519229359623642,7.82485151286869,15.981653156869417
76,17.666496460769448,6.519984605685086,7.850709292831735,15.989371330925673
77,17.780000268208585,6.520739851746529,7.87656707279478,15.997089504981929
78,17.843305813580233,6.521495097807973,7.902424852757823,16.004807679038187
79,17.965219678626802,6.522250343869416,7.928282632720868,16.01252585309444
80,17.970751692516856,6.523005589930859,7.954140412683913,16.0202440271507
81,18.05635124995014,6.523760835992303,7.979998192646957,16.027962201206954
82,18.35221574274157,6.524516082053746,8.005855972610002,16.03568037526321
83,18.533010382108674,6.52527132811519,8.031713752573046,16.04339854931947
84,18.685456691604138,6.526026574176633,8.057571532536091,16.051116723375724
85,19.14148250364385,6.526781820238076,8.083429312499135,16.058834897431982
