Time(Iteration),EpsilonGreedyLinearBandit,LinUCB,LinTS,LinPHE
0,0.7036103791318935,0.5217714501007015,0.5217714501007015,0.5217714501007015
1,1.272980226209188,1.1326312811333288,1.1326312811333288,1.2855505631583934
2,1.8012687119393178,1.8163839654657508,1.8163839654657508,2.0010296589996086
3,2.167859125403837,2.4818111264592835,2.4818111264592835,2.5173352964123143
4,2.445197031899027,3.168376928038862,3.168376928038862,3.1568994190588873
5,2.917380569236219,3.8028102701988353,3.8028102701988353,3.8083975620463852
6,3.4518497545626596,4.504150717619637,4.504150717619637,4.449559294444306
7,3.810364194371245,5.083119789350061,5.083119789350061,5.041041455948887
8,4.096459601700616,5.747669907089869,5.747669907089869,5.747705318507121
9,4.42883714222924,6.428423314579527,6.428423314579527,6.408570993670411
10,4.707465883639662,6.757174111537772,6.53196839841466,7.194283493540524
11,5.0758846304550085,6.850191169734467,6.640083652099598,7.969930532316137
12,5.260491268533345,6.939544068659906,6.706078552533614,8.790343721552036
13,5.560939730560111,7.028859595787952,6.789204072744323,9.430673509901654
14,5.885223330340749,7.052108319000797,6.815617406955248,9.960793139917154
15,6.1794906180152465,7.075837846879973,6.890148637560071,10.643196021906322
16,6.2800087766023065,7.13346684071408,6.929113349013861,11.19138809222272
17,6.842334158049073,7.159641590277019,6.988386975241977,11.8452276889418
18,7.07300407502935,7.173370438876442,7.04414281587607,12.386069926492583
19,7.3662579142849065,7.187099287475865,7.101607220591856,12.882143096267423
20,7.730192674681881,7.200828136075289,7.208650037571076,13.566076226002462
21,8.107136661122949,7.214556984674712,7.27777134468109,14.193966776603338
22,8.286232329525621,7.2282858332741355,7.3365700893268295,14.88695284471675
23,8.685274365351447,7.242014681873559,7.36761676398717,15.572026257190014
24,8.879975309920015,7.255743530472982,7.474312855493575,16.209860577671265
25,9.275070582316435,7.298814885495574,7.510007479669936,16.237603870079976
26,9.460267577129116,7.324989635058513,7.6069331255557575,16.24425415654622
27,9.849495195387844,7.351164384621453,7.633346459766682,16.250904443012463
28,10.077073000278752,7.3602598927714595,7.688356174969806,16.257554729478706
29,10.343385407947121,7.369355400921466,7.785123750397443,16.264205015944945
30,10.51905693290718,7.378450909071473,7.817878596604575,16.27085530241119
31,11.02837462636791,7.387546417221481,7.846494658647757,16.27085530241119
32,11.357536359410037,7.396641925371488,7.896305267107506,16.27085530241119
33,11.705847064474105,7.4057374335214945,7.9514092143008,16.27085530241119
34,11.973141555590221,7.414832941671501,8.047282264997676,16.27085530241119
35,12.188995609966234,7.423928449821508,8.087064211546672,16.27085530241119
36,12.442986773893985,7.433023957971516,8.137296544331788,16.27085530241119
37,12.715231787884473,7.442119466121523,8.176108892811548,16.27085530241119
38,13.026297861856495,7.4512149742715295,8.190262107874386,16.27085530241119
39,13.119228558778673,7.460310482421536,8.275212973337087,16.27085530241119
40,13.263481830044825,7.469405990571543,8.28186325980333,16.27085530241119
41,13.528084244583274,7.478501498721551,8.301802769274628,16.27085530241119
42,13.53271758503269,7.487597006871558,8.314248670238145,16.27085530241119
43,13.765712743425762,7.496692515021564,8.325532297153805,16.27085530241119
44,13.9709351706343,7.505788023171571,8.370492302977564,16.27085530241119
45,14.097516316871758,7.514883531321578,8.393874968159784,16.27085530241119
46,14.449853867301092,7.523979039471586,8.494439142036548,16.27085530241119
47,14.680726736895641,7.533074547621593,8.500262667224458,16.27085530241119
48,14.827707170607201,7.542170055771599,8.529979507554211,16.27085530241119
49,14.925298434542706,7.551265563921606,8.54733985337237,16.27085530241119
50,15.2945852005918,7.560361072071613,8.573885541274153,16.27085530241119
51,15.594654935148984,7.569456580221621,8.695907150014751,16.27085530241119
52,15.884801306169283,7.5785520883716275,8.760678659866716,16.27085530241119
53,16.022532643600474,7.587647596521634,8.796402368047117,16.27085530241119
54,16.256259254653184,7.596743104671641,8.89692121574385,16.27085530241119
55,16.612367751106387,7.605838612821648,8.920251455498208,16.27085530241119
56,16.798807072642365,7.614934120971656,8.920251455498208,16.27085530241119
57,17.066222852102634,7.6240296291216625,8.920251455498208,16.27085530241119
58,17.205340083419927,7.633125137271669,8.954135530789051,16.27085530241119
59,17.4866669170244,7.642220645421676,8.960785817255296,16.27085530241119
60,17.567573029539858,7.651316153571683,8.978122089645975,16.27085530241119
61,17.652004379499314,7.660411661721691,8.992261553089678,16.27085530241119
62,17.925869925933334,7.6695071698716974,9.01306505461876,16.27085530241119
63,18.101756751104634,7.678602678021704,9.041657043234462,16.27085530241119
64,18.18945230385216,7.687698186171711,9.060429847127581,16.27085530241119
65,18.194085644301577,7.696793694321718,9.106073523186568,16.27085530241119
66,18.46329567927863,7.705889202471726,9.161707656834228,16.27085530241119
67,18.674198312605476,7.714984710621732,9.20242275714397,16.27085530241119
68,18.791105773940952,7.724080218771739,9.251502829451036,16.27085530241119
69,19.05985814024933,7.733175726921746,9.338421421764377,16.27085530241119
70,19.204362241095684,7.742271235071753,9.365011217701918,16.27085530241119
71,19.2089955815451,7.751366743221761,9.369644558151334,16.27085530241119
72,19.213628921994516,7.760462251371767,9.369644558151334,16.27085530241119
73,19.560165626649578,7.769557759521774,9.40313541625824,16.27085530241119
74,19.689868638887496,7.778653267671781,9.457494597631712,16.27085530241119
75,19.694501979336913,7.787748775821788,9.491738938686499,16.27085530241119
76,19.78783057579364,7.7968442839717955,9.510511742579618,16.27085530241119
77,19.879978902263968,7.805939792121802,9.516335267767527,16.27085530241119
78,19.9421244390119,7.815035300271809,9.556261209075924,16.27085530241119
79,19.946757779461315,7.824130808421816,9.566546901964424,16.27085530241119
80,19.95139111991073,7.833226316571823,9.612829445084168,16.27085530241119
81,20.198659258647943,7.8423218247218305,9.642312308329203,16.27085530241119
82,20.29508550029491,7.851417332871837,9.677554583411148,16.27085530241119
83,20.44664373891931,7.860512841021844,9.697517572042761,16.27085530241119
84,20.631889954044023,7.869608349171851,9.719483347619699,16.27085530241119
85,20.819251332093256,7.878703857321858,9.739446336251312,16.27085530241119
86,21.05741295976554,7.887799365471865,9.74854184440132,16.27085530241119
87,21.34458192381458,7.896894873621872,9.789620168979237,16.27085530241119
88,21.394873954014063,7.905990381771879,9.828305799428449,16.27085530241119
89,21.56390831872397,7.915085889921886,9.86274538665954,16.27085530241119
90,21.651066893512194,7.924181398071893,9.873455446011455,16.27085530241119
