Time(Iteration),EpsilonGreedyLinearBanditTheta,LinUCBTheta,LinTSTheta,LinPHETheta
0,0.9816352844759837,0.9703341609303247,0.9698917909996764,0.9703341609303247
1,0.9353710772033287,0.9172777934315655,0.9205112557970068,0.9291096557339223
2,0.906949660396523,0.8950691849169482,0.9006902976551527,0.8961462526127117
3,0.8417483725302578,0.8453081749529467,0.8534913711023524,0.8792513609877434
4,0.8065105823688479,0.8383335370375888,0.8503252861076318,0.8319442560268389
5,0.7708820402458124,0.8003400667571133,0.8384424366726246,0.797404085038158
6,0.7654958512294746,0.7174129166716663,0.777394044011631,0.7247386375831051
7,0.7131874520532544,0.6729903770195993,0.7721231510103379,0.7176804181512222
8,0.6719185574579077,0.6575979836743961,0.8117387186721752,0.6306584376376416
9,0.6696284251241496,0.5974186687396468,0.7559952648698464,0.5828544578829521
10,0.6499216299586127,0.5230063490432952,0.6972246878378342,0.5315190058656676
11,0.6342027640169106,0.523198619327587,0.7163574815329354,0.5083827885774416
12,0.632240067313987,0.5098309699534103,0.7170920410185966,0.4656513068443534
13,0.5801787679575336,0.4901500496694455,0.7386911749034186,0.4554830819299897
14,0.5149961025016545,0.48494219776563174,0.7246483842733786,0.4487411795806978
15,0.5046866393057309,0.47957594493947137,0.7152694324372927,0.42276013669237755
16,0.4869503129849706,0.48668848567701256,0.6886071178939204,0.392744207530531
17,0.4602729163305902,0.49088589425727636,0.7057421049573944,0.3705733256895757
18,0.4642800804237465,0.49207651968183663,0.6950772028464673,0.36284359794465393
19,0.4592595585422002,0.4945764429547223,0.6966688119905634,0.34159917715130284
20,0.44016438384427853,0.4928343766300637,0.6947635476715985,0.3286424847801723
21,0.4287354801859391,0.49635916120827456,0.6988935932132272,0.31315768639921693
22,0.41081764511620006,0.4944293238165359,0.6935671148203022,0.30567982367677193
23,0.4047162333125998,0.49287448052503907,0.6923737656153207,0.3018549934564524
24,0.39170487211577365,0.4914071694575394,0.6915881041486697,0.28812218400420536
25,0.39050666161328457,0.48760681642151427,0.6879891424514051,0.28275091264523083
26,0.39487714610724883,0.48772373354474075,0.6865938045178653,0.2702881378360057
27,0.39196305194115766,0.4866358894264208,0.6856881245367937,0.268539626101177
28,0.40805837469233336,0.48765501697305147,0.6879622236252213,0.26861439897475103
29,0.3970023053052699,0.485955120950774,0.6853318872260845,0.2672158084171507
30,0.3999457800508142,0.48730863476930075,0.6886873229081136,0.26494522457079533
31,0.38159335530512595,0.4868204417127219,0.6875764680142769,0.26524302726899474
32,0.3831648233847335,0.4854017148827894,0.6849664371761289,0.26458115088415457
33,0.3837801554005276,0.485418446154266,0.6853473280735153,0.2636663930867787
34,0.3804303716723556,0.48526052523580565,0.686835077378636,0.2643644132118942
35,0.3529448121773592,0.48454342023403807,0.6857660727378688,0.26614149131703624
36,0.3522381710901633,0.4835569583289859,0.6841703637253607,0.2658940771887677
37,0.3592576962364885,0.4843937083642137,0.6865765171850364,0.26591367530177235
38,0.35933982277466636,0.484181746389698,0.6866229524436002,0.26715118850581343
39,0.35835069846056544,0.4835962936695992,0.6856955677645022,0.2669048754103141
40,0.3561397180927797,0.4826355455821239,0.6850165845135859,0.2672675605350573
41,0.34888837458889094,0.48308627214337313,0.685395650982777,0.2671596941510489
42,0.354193356087077,0.48392930548554325,0.6866188030275782,0.26702952542988767
43,0.3530681535807575,0.48396447001389403,0.6863044376043508,0.26695027786362036
44,0.35288353206924117,0.4846983005549153,0.687249477202527,0.2676815174796015
45,0.35699092951417016,0.4848604877926818,0.68780429384088,0.26822598429384914
46,0.35921020613384014,0.48479385880611525,0.6876177922492809,0.268243490370236
47,0.35288620651106395,0.4843679318424877,0.686460546148085,0.2678416136812041
48,0.3449700494569496,0.4841342969334308,0.6866585132412828,0.26783331706005
49,0.3442385525457203,0.4839622984322281,0.6862777058990661,0.26792257741727515
50,0.3514859667926546,0.4849584390804639,0.6883673719887465,0.2676754450116067
51,0.3480067949485277,0.4849516837802358,0.6884285699025244,0.267688930968197
52,0.3506491623844544,0.4844728339650858,0.6874029992658736,0.2673843632986794
53,0.3520926180749104,0.484303759835676,0.6876880412812761,0.26747106020021766
54,0.3481098162753925,0.48393980754751986,0.6871039507163851,0.26711242241376226
55,0.33556548116756896,0.4836148123579707,0.6863466954183506,0.26675917768038665
56,0.3290956197107473,0.4837811128569056,0.6859644013416377,0.2665898267138484
57,0.3253346257948439,0.4833864792753285,0.6852071858693345,0.26686124910772535
58,0.31415966475277785,0.4824885714590721,0.6835542325605641,0.2669795573164572
59,0.30131939599847757,0.4824498050831293,0.6836857877298556,0.2671181493786551
60,0.3007646725103915,0.4819903039849523,0.6826858403338054,0.2665927692922695
61,0.3055685902074553,0.48141170695205987,0.6814324327754159,0.26642683807019396
62,0.2946912787446289,0.48122464642734897,0.6813554887320417,0.2664736680216059
63,0.2959695235560559,0.4816070836273824,0.6818371972030932,0.2661876452998729
64,0.296662092783769,0.4815888012659409,0.682037377459594,0.26600803087302205
65,0.2952266755763219,0.48151092339771706,0.68213378213584,0.2660334227465912
66,0.2915449436312548,0.4812444811580239,0.6821734779271289,0.26653982648494856
67,0.2871889513049366,0.48121873813194493,0.6820422264514642,0.2663875440665041
68,0.2793961849784615,0.4811733904201348,0.6817452331847857,0.26636600692194434
69,0.28072486958415843,0.48083775346637114,0.6809957175354965,0.265961996699009
70,0.2840920402998839,0.4806467249817888,0.6810978748568071,0.2661332260011023
71,0.2857926664682889,0.4805889969381062,0.6811518006480578,0.26595116278327147
72,0.28313247955577875,0.4813254156319708,0.6823014285400991,0.2656039330015457
73,0.28273926270512145,0.48097227052966735,0.6819459336396376,0.26588404109894437
74,0.28059975432759887,0.4807646136396073,0.6816693311183505,0.2658097775964835
75,0.270102787158038,0.48064645978967063,0.681544437662127,0.2658407364418286
76,0.26723226061979355,0.4805471609707168,0.6813747461026533,0.265609904324851
77,0.2678565583920907,0.4807287781776199,0.6816696946970691,0.2656530436640078
78,0.2678158229105282,0.48083793361967747,0.6822695556120743,0.2660111738625789
79,0.2605244542637317,0.4805539675132506,0.6813059805091244,0.26579257545324075
80,0.2580635409444509,0.48055400911699203,0.6814334631283342,0.26584011373893246
81,0.2553708368954848,0.4805570438181298,0.6815982180950929,0.2659134788252745
82,0.2518194166174293,0.4808948670177095,0.6821062876040331,0.2660509053422765
83,0.2474015232099715,0.4806934291835697,0.681780841952343,0.26614667053802055
84,0.2474122346575069,0.48073518891824474,0.681485162776102,0.2657421056847637
85,0.24357127222078406,0.4808869929954323,0.6815904124394937,0.26564200080470673
86,0.24686260177634836,0.4806968146244038,0.68117775310554,0.265414931053373
87,0.24523579700994377,0.480779191863022,0.6811847326894644,0.2652452673119732
88,0.23840261759515174,0.48083757855250714,0.6812081101290597,0.2650770208782236
89,0.23741628096584222,0.4806934885094156,0.6808625494973047,0.26515589794632577
90,0.23589004365765626,0.48086005702334395,0.6813516408287266,0.26561389968194205
91,0.23320890409252742,0.4806219924604555,0.6808535703297651,0.26520011945964966
92,0.2346922473199581,0.4806562189488435,0.6811455237314233,0.2652691445510788
93,0.23712948642618165,0.48062893695168835,0.681375384677209,0.2656466699194797
94,0.24013793407139644,0.48046921208139437,0.6811270816430477,0.2655990544499015
95,0.23986120361242286,0.4808645090500693,0.6817116652260642,0.2653565379190036
96,0.23573194608128922,0.48115783942645746,0.6823177229896609,0.26558103020113744
97,0.2362267788117341,0.4809881361712393,0.6824366866876257,0.2658833670271782
98,0.23605566468468958,0.48093630777752916,0.6822392027686149,0.26579872160805096
99,0.2356251293455503,0.4807673096181303,0.6821177556875486,0.2659497240842647
100,0.23582956700996824,0.4808943583763622,0.6821974126321163,0.265499515442553
101,0.23461811504738014,0.480827361358913,0.6818706408771805,0.26541579942404964
102,0.2349178833897651,0.48047085470393675,0.6812377314339015,0.2654153427206163
103,0.23486985223161666,0.480568278027851,0.6814665007433968,0.2655305058420928
104,0.23464494792349888,0.48052094655995586,0.6814877820846268,0.2656951873643528
105,0.23141084872803389,0.48066706109387425,0.6818149349446945,0.26585973093468196
106,0.23425953113936218,0.48113070026422144,0.6826318417663861,0.26583024444716274
107,0.2345150400436847,0.48113947961864606,0.6825066193572661,0.2660692609601642
108,0.23285916440212623,0.4809868229954562,0.6822777846301183,0.2661890561481001
109,0.23288089054377242,0.48070836015303575,0.6815736628240285,0.2660158798462456
110,0.2293791282033598,0.48078179934862436,0.6817198448313216,0.2661829116274912
111,0.23065760276406472,0.4807198731033071,0.6814862128421267,0.26582043076861706
112,0.23042841069393338,0.48105044346118025,0.6818717491224764,0.2656696687339635
113,0.2287105001209328,0.48122219444909725,0.682043927283672,0.2658202899931595
114,0.23213708974934183,0.48090459944968733,0.6813539654469294,0.26569942491294524
115,0.22795274089236175,0.48074830631659704,0.6811549019895229,0.2657675240724199
116,0.22293539915527544,0.48076637293025926,0.6809460618846883,0.2655134569068639
117,0.2227309723668891,0.48062446482252463,0.680492508058501,0.2655345951496163
118,0.21993554256116377,0.4806495121503021,0.6803876236455267,0.2653914022165226
119,0.21598033202989148,0.4806452894583522,0.6802932293691708,0.26521492400173613
120,0.21563229546250406,0.4806862241352599,0.6805224237584168,0.2654240334212801
121,0.21538536206151798,0.4807548303118668,0.6804352705114026,0.2653806704136134
122,0.2130015356198105,0.4807927064459917,0.6807107190832348,0.2654729581434161
123,0.21291253583747521,0.48101715187831334,0.6811769390639875,0.2656369105023852
124,0.213470277024372,0.4810949516605524,0.6814007016855781,0.2656591070905669
125,0.21467954997717636,0.4812407147261825,0.6815339163357218,0.26546201230748195
126,0.21464638456161822,0.481055131060608,0.6810385685738657,0.2653487664429898
127,0.21559240015319933,0.4813727971079464,0.6813784743165584,0.26501161474679236
128,0.21557667698286515,0.48112523200637325,0.6808935382869249,0.26501522069269007
129,0.21532195043235566,0.4811471644147537,0.6809213828664671,0.265016430442493
130,0.21470291062840818,0.4809545419125045,0.6805397737775067,0.26507198842893925
131,0.21314566338317253,0.48085620375520993,0.6806069784375296,0.2650515729202981
132,0.21316131579569828,0.4809825400219335,0.6806844417686719,0.2649077086023066
133,0.21224243430071765,0.48108299162040485,0.6809338128187117,0.26491253804240766
134,0.21144037719037317,0.481211409593603,0.6811384946494923,0.2649252691065574
135,0.2116379965918233,0.48110900398096873,0.680955865188919,0.2647150652154825
136,0.21172118407471516,0.481067987569148,0.6809619767703529,0.26477647027069534
137,0.21154385460248734,0.48091125001679147,0.6807352850341277,0.2648071168287237
138,0.21137146205840213,0.4809900098500006,0.6806930119806867,0.2646402385934978
139,0.2065286089451425,0.4808330957449404,0.6803167952381126,0.2647861217014759
140,0.2057287064992379,0.48089711120250495,0.6802269022673615,0.26479937141356696
141,0.20292573345294063,0.48096508097687674,0.6804003014673484,0.26481722678063935
142,0.1981500878532631,0.4811254676749213,0.6806726587747185,0.26485094168519585
143,0.19815264768547197,0.48112202661262654,0.6806142807914406,0.2647962168148311
144,0.1972166042959699,0.4812441349840075,0.6809914703303503,0.2649432982859391
145,0.19590077775984654,0.48109019828002103,0.6807250046497293,0.2647949116706917
146,0.19729544111166247,0.4810846998052038,0.6805547775149151,0.2646001569141361
147,0.2013716357302881,0.4809791263457012,0.6801666672725009,0.26456983317356164
148,0.20175119260049285,0.48074267415581257,0.6797595836537943,0.26448388553970487
149,0.19707572536509943,0.4805755042028982,0.6793551506891911,0.2645247422477723
150,0.1973755821791358,0.48039027480341445,0.6792065641507548,0.26462893432921497
151,0.1985830178464632,0.48058380796881595,0.6793361347665593,0.2644320318078442
152,0.1986177385864838,0.48058087851477077,0.6793499109179748,0.26449041539953344
153,0.19650509245319445,0.48061731546369063,0.6793247438941334,0.2645142618584799
154,0.19662121358695955,0.48048241268323777,0.67917530931909,0.26469369191728187
155,0.19400479944880195,0.4805108654191117,0.6790779471529325,0.2644557408715906
156,0.19506739552993227,0.48050623609082416,0.6791741080099785,0.264555341100202
157,0.19416789466490214,0.4805478356854569,0.6792158266658582,0.2644822239974737
158,0.19604371033301043,0.48041097443034253,0.6791769444603457,0.26453692059614087
159,0.19333122302573771,0.48031159315663946,0.6788605268050925,0.2644778293491894
160,0.1848334193254111,0.48008748049817385,0.6783573837584072,0.2643907742772166
161,0.18481536306795954,0.4801997460975377,0.6784051849827669,0.26432887371553
162,0.1847212040994622,0.48015867738129725,0.6782125886314374,0.2642453668178709
163,0.18867569883571272,0.480204880985547,0.6780761310958734,0.2642413490295908
164,0.18856757136090094,0.4801684552997477,0.6780659502091885,0.264333541185623
