Time(Iteration),EpsilonGreedyLinearBandit,EpsilonGreedyMultiArmedBandit,UppperConfidenceBound
0,0.5990721264871116,0.45198273126704774,0.3973299388794538
1,0.8869754298716565,1.0182973964400897,0.888541011256858
2,1.1795545817571351,1.5060378996330255,1.4898218085046506
3,1.3909725524013834,2.1150086744308094,1.764623094401521
4,1.6729440592451166,2.4797195152744047,2.207145797780732
5,1.9525709644851699,2.7161914973828347,2.643249826346234
6,2.166824277839547,3.020210499534959,3.0024160057445792
7,2.4030690118164646,3.2461642646785123,3.426857555201314
8,2.8493654595056954,3.5174231635976154,3.8295170411401087
9,3.0930028798627798,3.7979379410934087,4.601773600628599
10,3.3130461834184475,4.0330517143508855,4.841980227625156
11,3.5102525557292488,4.459435654326908,4.957405935501487
12,3.761513805959738,4.724220732806129,5.0966606017573675
13,3.899432805144044,5.071103432973887,5.274853200017233
14,4.153400795076376,5.39158562790039,5.585491782183022
15,4.461262026868388,5.537162209537158,5.717630448786698
16,4.712257716139046,5.985521347188789,5.842424642797516
17,5.027696758450001,6.239691677744383,6.095446841166297
18,5.372825527959831,6.361377657311925,6.285599579902248
19,5.6356250502611935,6.515581538745804,6.406730533585298
20,5.796927032149207,6.850319918956079,6.740476022471934
21,5.964931417962259,7.126214850056273,6.966172612047936
22,6.169360119506803,7.174556705969425,7.208542180937192
23,6.373825267651171,7.285104846781778,7.515857766289441
24,6.516735191599118,7.434142228089688,7.630209448633282
25,6.856310259238034,7.574781392160434,7.764552395241258
26,7.2215066381616015,7.596417245180573,7.944731250349847
27,7.402975026188656,7.722907348894512,8.14392869828688
28,7.60230003469348,7.957056841145089,8.444484967669023
29,7.900213248302424,8.027668894998055,8.692670736129376
30,8.13512882127441,8.047565741135951,8.920482443895832
31,8.32123867444812,8.18572022547919,9.0629913509206
32,8.576384403087248,8.482072173996503,9.324438059807276
33,8.78106216764255,8.695388080905786,9.593659520320674
34,8.984369792158828,8.744782079414893,9.90513378978563
35,9.314171101201817,8.860754662167142,10.022780325603854
36,9.579908624782087,9.037712597100976,10.157043527394205
37,9.876279325954453,9.2349662768025,10.469848202935422
38,9.95061652123054,9.41010344165354,10.725204304018412
39,10.141259695472133,9.553821698469076,10.97011708676735
40,10.264658715095432,9.795582461304281,11.271434671387045
41,10.40654041859747,9.930230341323755,11.516961103633522
42,10.658034592831346,10.09234136735331,11.796847989768555
43,10.871466402778681,10.264205016462082,12.048212130043828
44,10.969479387508368,10.415140270976618,12.31155072442671
45,11.155416269522451,10.55555329178382,12.536857411941822
46,11.335072441847382,10.713729027609624,12.765294972013042
47,11.391588109501892,10.85286322489436,12.866758494608277
48,11.448103777156405,10.890740045280229,13.082396470832986
49,11.544502262116437,10.909008565475336,13.428136875602528
50,11.699285090461732,10.990299781504683,13.606497036433282
51,11.877978563532,11.136027527722076,13.857221051350098
52,12.008859974445796,11.353496530887693,13.996789298018692
53,12.0507770023601,11.402360736478794,14.134743842317533
54,12.216578838088585,11.44939491574041,14.395759197445518
55,12.372585791345113,11.653349229368981,14.507443877887406
56,12.53254830041751,11.82356051069868,14.749081422439483
57,12.564484839810472,11.922429527370682,14.950742604300109
58,12.752351024942984,12.186002678551935,15.078421637158385
59,12.773599696265315,12.24916301574484,15.256090875335753
60,12.906930317351847,12.325492112468034,15.508898663190283
61,13.088137310242137,12.450910254706706,15.685058707028324
62,13.27929288599702,12.565191694403222,15.749203586550161
63,13.470568739432604,12.646694827538017,15.90848332924314
64,13.532114341595488,12.664963347733124,16.062410472007254
65,13.553363012917819,12.772110786004529,16.2028000920713
66,13.653108926944451,13.094284346002004,16.402771514353482
67,13.814556495817456,13.196948127625902,16.460295060703032
68,13.8876411638532,13.377148529086966,16.624198463389497
69,14.115694988111406,13.433724381105264,16.788263250561794
70,14.326767734878043,13.50759489342729,17.02691012255872
71,14.364545919513242,13.5258634136224,17.207676460760005
72,14.385794590835573,13.54413193381751,17.481829296303115
73,14.438363592985521,13.91796314274464,17.833433308224652
74,14.682120359763758,13.995621999355418,17.90872128754234
75,14.746878959885729,14.147745781080427,18.15634657439884
76,14.755648576555856,14.317401008710451,18.44223022973783
77,14.782239720847562,14.381220053057746,18.71364391092585
78,14.853430800919469,14.416438361153407,18.89973967758199
79,15.043515631182682,14.519264701901136,19.133386949005452
80,15.336397288522486,14.576790922989764,19.351527292245333
81,15.474613624772056,14.663856490414773,19.6186893192892
82,15.539367860216055,14.799522229063362,19.706776074873837
83,15.831692864646547,14.891547234261164,19.775650665924466
84,15.991674859536122,15.093902193202847,19.961324258793134
85,16.000444476206248,15.377394587564387,20.054451358050493
86,16.05536074575893,15.616409554648223,20.225009528492745
87,16.13046436573819,15.698044043248967,20.374928616101826
88,16.276407007695646,15.751175558448171,20.578156294444096
89,16.311591988360327,15.752914565330414,20.728158082232245
90,16.545209679005644,15.866561830748385,20.85127239683088
91,16.808179662110643,15.97714579288576,21.152571913318862
92,16.927329392766786,16.05510423126,21.2716532170043
93,17.018485199856077,16.166048067331708,21.477665538884743
94,17.195253535169556,16.24675797619207,21.733300432142887
95,17.204023151839685,16.351226766290218,21.87026284702035
96,17.398009404051372,16.616295729516928,22.087485634420283
97,17.53106729902974,16.712057811174017,22.306874242753345
98,17.78234541075677,16.853546807322342,22.738590714809597
99,17.92611210630999,16.941277935936064,22.883909803024434
100,18.162104154001383,17.25886300349189,23.0225983318925
101,18.29215503326352,17.338684197156173,23.21255487045019
102,18.35802850427885,17.48011295102479,23.417229342674524
103,18.35802850427885,17.62891574282903,23.607368529551618
104,18.398622144735526,17.630654749711276,23.95149406292776
105,18.602477094890272,17.805276148005298,24.126039563053773
106,18.7861425497706,17.995815602933256,24.368944374375044
107,18.7861425497706,18.193941523989018,24.506709798656633
108,18.858287864100166,18.28381444311739,24.626133934011452
109,19.047931460128993,18.394410490052913,24.712275357930167
110,19.23508091810401,18.609507632955196,24.7955455342113
111,19.31023073174171,18.98767027406602,24.858138001609127
112,19.490201621085806,19.07396710150088,25.070788102537314
113,19.679613692332218,19.275874965936918,25.21049418072758
114,19.774256182509525,19.340327317438536,25.399369010513063
115,19.799943145361105,19.41766989347387,25.66742252291818
116,20.01936239120973,19.54206240409065,25.85457017100585
117,20.094857883094665,19.698870469115317,26.04189168148664
118,20.18257847647944,19.824037762422062,26.22387540823948
119,20.25772829011714,19.958522803001266,26.3310971116888
120,20.417684415805617,20.192170692231535,26.5024769802413
121,20.497880043168625,20.19390969911378,26.637720227937876
122,20.597202720076382,20.443047177363447,26.752716218059874
123,20.768120649267942,20.48454449443862,26.872115614267813
124,20.849946012434362,20.48454449443862,27.034509371504747
125,21.118663541679986,20.57681308082101,27.175498787385514
126,21.24688384397563,20.65681274623561,27.22619928695471
127,21.335644676132304,20.744200205949184,27.452313137092297
128,21.621979555280802,20.7666075694234,27.68896534795214
129,21.768801989441936,20.850732766724803,27.76666188185164
130,21.768801989441936,20.93378434674678,27.86363492398676
131,21.901218763906293,20.977050094727442,28.02528523882804
132,21.936485760238472,21.032284735290286,28.084704490634316
133,22.01444419861271,21.13661537959493,28.18988333755709
