Time(Iteration),EpsilonGreedyLinearBandit,LinUCB,LinTS,LinPHE
0,0.5273004512574946,0.6313936435271295,0.6313936435271295,0.6313936435271295
1,1.042224448335548,1.2278882717847674,1.2278882717847674,1.2708540245452788
2,1.457461140228212,1.846190796765161,1.846190796765161,1.9042712510625317
3,1.955992272572341,2.6527542126177734,2.6527542126177734,2.3855875882644915
4,2.501028389883179,3.345625053292909,3.345625053292909,2.95506169514978
5,2.821147327858802,4.126926592646704,4.126926592646704,3.428954933919311
6,3.195111596113356,4.763095766420146,4.763095766420146,3.997971890059458
7,3.56628352200036,5.300519313404044,5.300519313404044,4.689814881701166
8,3.947988846072536,5.95150150884473,5.95150150884473,5.439403016073575
9,4.151510647929998,6.658297662143793,6.658297662143793,5.970756656179605
10,4.443665131972326,6.6994305216415695,6.737632146025623,6.581076815958352
11,4.8881495675508235,6.947659622992427,6.778288131735299,7.319435752035187
12,5.37953392696689,6.996429201366752,6.807087485891991,8.265477311439174
13,5.656295046768101,7.008202880947769,6.8358868400486825,8.808573243708976
14,5.880483774064139,7.076262724332869,6.864686194205374,9.529806255383782
15,6.177860296988468,7.110233879005439,6.893485548362067,10.343868620351062
16,6.532582757258064,7.158598735774577,6.9415003452670545,11.046631779585763
17,6.784681703107992,7.169994486956898,6.970299699423746,11.65490226084723
18,7.0372171405560575,7.175122007666009,6.999099053580439,12.28649431510111
19,7.4054001920579084,7.1802495283751195,7.027898407737131,13.001947391235802
20,7.521982094619614,7.1916452795574415,7.0566977618938225,13.80476890622854
21,7.673757096457422,7.197150728665248,7.085497116050514,14.487032739784363
22,8.034377418164153,7.208924408246266,7.114296470207206,15.209677658284864
23,8.204728158065132,7.220698087827283,7.143095824363899,15.865556348544468
24,8.629007864137712,7.232471767408301,7.17189517852059,16.62756964847147
25,8.92695066678377,7.244245446989318,7.200694532677282,16.63805906566906
26,9.293046548568926,7.25564119817164,7.229493886833974,16.64854848286665
27,9.472445009759767,7.267036949353961,7.258293240990666,16.65903790006424
28,9.763859721938458,7.278432700536283,7.287092595147358,16.66420944484803
29,9.99194250712707,7.289828451718604,7.31589194930405,16.66938098963182
30,10.186796317419688,7.315252479798778,7.344691303460742,16.674552534415607
31,10.311335443127431,7.358366497236593,7.373490657617434,16.679724079199396
32,10.512166576291925,7.369762248418915,7.4022900117741255,16.684895623983188
33,10.783872867607087,7.381157999601237,7.431089365930818,16.690067168766976
34,10.81062997614406,7.392553750783558,7.45988872008751,16.695238713550765
35,11.114481811589618,7.40394950196588,7.488688074244202,16.700410258334554
36,11.213669482600892,7.415345253148201,7.5174874284008935,16.705581803118342
37,11.427329264446046,7.426741004330523,7.546286782557585,16.710753347902134
38,11.570080819456319,7.438136755512845,7.575086136714278,16.715924892685923
39,11.835476767540253,7.449532506695166,7.60388549087097,16.72109643746971
40,11.93441965638826,7.460928257877488,7.632684845027661,16.7262679822535
41,12.278567600911071,7.472324009059809,7.661484199184353,16.73143952703729
42,12.524677618940334,7.483719760242131,7.690283553341045,16.73661107182108
43,12.816777492968896,7.495115511424453,7.719082907497738,16.74178261660487
44,13.089538924828522,7.506511262606774,7.747882261654429,16.746954161388658
45,13.109133192357291,7.517907013789096,7.776681615811121,16.752125706172446
46,13.191791167420414,7.529302764971417,7.805480969967813,16.757297250956235
47,13.567422642867353,7.540698516153739,7.834280324124505,16.762468795740027
48,13.769498749909065,7.552094267336061,7.863079678281197,16.767640340523815
49,13.997396257047182,7.563490018518382,7.891879032437889,16.772811885307604
50,14.209460165582334,7.574885769700704,7.920678386594581,16.777983430091393
51,14.332744776091667,7.586281520883025,7.949477740751273,16.78315497487518
52,14.447256880809068,7.597677272065347,7.978277094907964,16.788326519658973
53,14.465573711250153,7.609073023247669,8.007076449064657,16.793498064442762
54,14.753081691700624,7.62046877442999,8.035875803221348,16.79866960922655
55,14.844829544235001,7.638184715795265,8.06467515737804,16.80384115401034
56,14.89416541194392,7.655900657160539,8.093474511534733,16.809012698794128
57,15.15547191569092,7.667296408342861,8.122273865691424,16.81418424357792
58,15.265561044167033,7.678692159525182,8.151073219848117,16.819355788361708
59,15.443192668747647,7.690087910707504,8.179872574004808,16.824527333145497
60,15.788946897440713,7.701483661889826,8.2086719281615,16.829698877929285
61,16.009863714879916,7.70956462851874,8.237471282318193,16.834870422713074
62,16.2178150766021,7.7209603797010615,8.266270636474884,16.840041967496866
63,16.257806093930363,7.7323561308833835,8.295069990631577,16.845213512280655
64,16.55924849742807,7.7437518820657045,8.323869344788267,16.850385057064443
65,16.585980616224223,7.7551476332480265,8.35266869894496,16.85555660184823
66,16.59748674518745,7.7665433844303475,8.381468053101653,16.86072814663202
67,16.734689185454734,7.7779391356126695,8.410267407258344,16.865899691415812
68,16.801164207821497,7.789334886794991,8.439066761415036,16.8710712361996
69,16.927510214755852,7.8007306379773125,8.467866115571727,16.87624278098339
70,17.141267284371647,7.812126389159634,8.49666546972842,16.881414325767178
71,17.357591146521735,7.8235221403419555,8.525464823885113,16.886585870550967
72,17.588413526772168,7.834917891524277,8.554264178041803,16.89175741533476
73,17.623793596208003,7.846313642706599,8.583063532198496,16.896928960118547
74,17.754359122487756,7.85770939388892,8.611862886355187,16.902100504902336
75,17.966360681580387,7.869105145071242,8.64066224051188,16.907272049686124
76,18.039189784245732,7.880500896253563,8.669461594668572,16.912443594469913
77,18.26906461293492,7.891896647435885,8.698260948825263,16.917615139253705
78,18.443124307599444,7.903292398618207,8.727060302981956,16.922786684037494
79,18.676554584811566,7.914688149800528,8.755859657138647,16.927958228821282
80,18.783052291465218,7.92608390098285,8.78465901129534,16.93312977360507
81,18.96582424616598,7.943799842348125,8.813458365452032,16.93830131838886
82,18.966202174564675,7.955195593530446,8.842257719608723,16.94347286317265
83,19.02781953335944,7.966591344712768,8.871057073765416,16.94864440795644
84,19.110685762358067,7.97798709589509,8.899856427922106,16.95381595274023
85,19.555425501927832,7.989382847077411,8.928655782078799,16.958987497524017
86,19.848076385607058,8.000778598259732,8.957455136235492,16.964159042307806
87,20.088430656025004,8.012174349442054,8.986254490392183,16.969330587091598
88,20.239577012862775,8.023570100624376,9.015053844548875,16.974502131875386
89,20.23995494126147,8.034965851806698,9.043853198705566,16.979673676659175
90,20.264307310138157,8.04636160298902,9.072652552862259,16.984845221442963
91,20.34331343150111,8.05775735417134,9.101451907018951,16.990016766226752
92,20.513253287268405,8.069153105353662,9.130251261175642,16.995188311010544
93,20.701242652098536,8.080548856535984,9.159050615332335,17.000359855794333
94,20.81031104805935,8.09380136794869,9.187849969489026,17.00553140057812
95,21.08128961204434,8.10519711913101,9.216649323645719,17.01070294536191
96,21.44333521275761,8.116592870313331,9.245448677802411,17.0158744901457
97,21.539540205867404,8.127988621495653,9.274248031959102,17.02104603492949
98,21.717907957820945,8.139384372677975,9.303047386115795,17.02621757971328
99,21.786454869474056,8.150780123860297,9.331846740272486,17.031389124497068
100,21.806948062903484,8.162175875042617,9.360646094429178,17.036560669280856
101,21.806948062903484,8.17357162622494,9.389445448585871,17.041732214064645
102,21.859521419867427,8.184967377407261,9.418244802742562,17.046903758848437
103,22.229934458818228,8.196363128589583,9.447044156899254,17.052075303632225
104,22.70789984967922,8.207758879771905,9.475843511055945,17.057246848416014
105,22.903818019578658,8.219154630954225,9.504642865212638,17.062418393199803
106,23.073376540658476,8.230550382136547,9.53344221936933,17.06758993798359
107,23.161748061407494,8.24194613331887,9.562241573526022,17.072761482767383
108,23.333702952172747,8.253341884501191,9.591040927682714,17.077933027551172
109,23.39182978051519,8.264737635683513,9.619840281839405,17.08310457233496
110,23.552800284872283,8.276133386865833,9.648639635996098,17.08827611711875
111,23.768879392624882,8.287529138048155,9.67743899015279,17.093447661902538
112,23.768879392624882,8.298924889230477,9.706238344309481,17.09861920668633
113,23.8291571355469,8.3103206404128,9.735037698466174,17.103790751470118
114,23.931350984705198,8.321716391595121,9.763837052622865,17.108962296253907
115,24.089723816836717,8.333112142777441,9.792636406779557,17.114133841037695
116,24.215581007691622,8.344507893959763,9.82143576093625,17.119305385821484
117,24.49548168192295,8.355903645142085,9.850235115092941,17.124476930605276
118,24.497294418078656,8.367299396324407,9.879034469249634,17.129648475389065
119,24.75984935958479,8.378695147506729,9.907833823406325,17.134820020172853
120,24.82835701923822,8.39009089868905,9.936633177563017,17.13999156495664
121,24.960118462029442,8.401486649871371,9.96543253171971,17.14516310974043
122,25.06676930133941,8.412882401053693,9.9942318858764,17.150334654524222
123,25.234993906935905,8.424278152236015,10.023031240033093,17.15550619930801
124,25.2894015813344,8.435673903418337,10.051830594189784,17.1606777440918
125,25.38334444450524,8.447069654600657,10.080629948346477,17.165849288875588
126,25.59199734131689,8.45846540578298,10.10942930250317,17.171020833659377
127,25.9172591069115,8.469861156965301,10.13822865665986,17.17619237844317
128,26.13006806807585,8.481256908147623,10.167028010816553,17.181363923226957
129,26.251544867079577,8.492652659329945,10.195827364973244,17.186535468010746
130,26.335764276416086,8.504048410512265,10.224626719129937,17.191707012794534
131,26.335764276416086,8.515444161694587,10.25342607328663,17.196878557578323
132,26.49092867580548,8.526839912876909,10.28222542744332,17.202050102362115
133,26.649543442824672,8.538235664059231,10.311024781600013,17.207221647145904
134,26.889798737004774,8.549631415241553,10.339824135756704,17.212393191929692
135,26.889798737004774,8.561027166423873,10.368623489913396,17.21756473671348
136,27.087849558473135,8.572422917606195,10.397422844070089,17.22273628149727
137,27.133024704987484,8.583818668788517,10.42622219822678,17.22790782628106
138,27.329569950726672,8.595214419970839,10.455021552383473,17.23307937106485
139,27.364166488906722,8.60661017115316,10.483820906540164,17.23825091584864
140,27.65427495359878,8.618005922335481,10.512620260696856,17.243422460632427
