Time(Iteration),EpsilonGreedyLinearBandit,LinUCB,LinTS,LinPHE
0,0.519311987799046,0.7187256520376011,0.7187256520376011,0.7187256520376011
1,0.936959652367993,1.180743228396564,1.180743228396564,1.180743228396564
2,1.384417829468377,1.8943256788883933,1.8943256788883933,1.8943256788883933
3,1.8462904895741687,2.4438445994884708,2.4438445994884708,2.4438445994884708
4,2.1699059471744153,3.0660598469284874,3.0660598469284874,3.0660598469284874
5,2.4103117589208276,3.715787650461002,3.715787650461002,3.715787650461002
6,2.7144038655758966,4.357258868730765,4.357258868730765,4.357258868730765
7,3.0784275718331613,4.970413649799949,4.970413649799949,4.970413649799949
8,3.505732749209712,5.538312790141724,5.538312790141724,5.538312790141724
9,3.9182442508893915,6.071073450954267,6.071073450954267,6.071073450954267
