Time(Iteration),EpsilonGreedyLinearBandit,EpsilonGreedyMultiArmedBandit,UppperConfidenceBound,ThompsonSampling
0,0.4253650758379902,0.4951882842494175,0.47241643950514306,0.47241643950514306
1,0.8987253086918997,0.9451873475414075,1.0909235097378882,1.0909235097378882
2,1.2419964646917037,1.4079208391603086,1.651882751696047,1.651882751696047
3,1.6764482344836467,1.8023201822756292,2.1607915183712314,2.1607915183712314
4,2.0697702117841112,2.181702716928912,2.587053773800706,2.587053773800706
5,2.236239947401005,2.3686917912923704,3.1343758020486443,3.1343758020486443
6,2.5484683259408567,2.7614301303198623,3.5658518144715927,3.5658518144715927
7,2.927590197467414,3.045672548904066,3.90182890558264,3.90182890558264
8,3.0648365386057264,3.2442176299767524,4.431326736288206,4.431326736288206
9,3.198654483578969,3.5104146965492133,4.892566021007266,4.892566021007266
10,3.458488641229984,3.553941259970147,4.936074364381203,4.9513230542146385
11,3.6451905132888216,3.7265988180238723,4.987234574240228,5.002483264073663
12,4.028931813520275,4.035543425171608,5.023090962861671,5.053180620683455
13,4.104248336399855,4.23047821048228,5.058947351483114,5.0890370093048976
14,4.587350531640969,4.562026282982175,5.094803740104556,5.124893397926341
15,4.84815203629163,4.772525069544043,5.1306601287259985,5.175998476381219
16,5.1993929428910866,5.148474152027032,5.166516517347441,5.211854865002661
17,5.364589374792608,5.281089708140275,5.202372905968884,5.247711253624104
18,5.566003225011497,5.431273927413131,5.238229294590327,5.283567642245546
19,5.691264273398433,5.623315174355619,5.274085683211769,5.319424030866989
20,5.895601606457705,5.893800092461871,5.309942071833212,5.355280419488432
21,6.000301841737762,6.15750379184505,5.345798460454654,5.3911368081098745
22,6.216445900713217,6.364346308342158,5.381654849076098,5.426993196731317
23,6.568701097778492,6.66585417345628,5.41751123769754,5.462849585352759
24,6.739988901698832,7.034096649944462,5.4533676263189825,5.498705973974202
25,7.00269566086155,7.255256688733068,5.489224014940425,5.534562362595645
26,7.144044029920876,7.5929911867447215,5.5250804035618675,5.570418751217088
27,7.291977442931435,7.741967996830792,5.560936792183311,5.60627513983853
28,7.543844206123268,8.00794942301457,5.596793180804753,5.642131528459973
29,7.674573377064556,8.34718503623709,5.632649569426196,5.677987917081415
30,7.781005514657409,8.452377890057662,5.668505958047638,5.7138443057028585
31,7.95005930969437,8.71011097365002,5.704362346669081,5.749700694324301
32,8.30591742697994,8.957761616180392,5.740218735290524,5.7855570829457434
33,8.623951744529174,9.26761163315711,5.7760751239119665,5.821413471567186
34,8.816168968655308,9.575386427103977,5.811931512533409,5.857269860188628
35,8.874364962630844,9.811075129406756,5.8477879011548515,5.893126248810072
36,8.874808511939314,9.960573552518287,5.883644289776294,5.928982637431514
37,8.961754355380148,10.041497045619677,5.919500678397737,5.964839026052957
38,9.0425198770907,10.253129835332201,5.95535706701918,6.000695414674399
39,9.115694606187422,10.541950033082788,5.991213455640622,6.036551803295842
40,9.168316040112291,10.593428371177973,6.027069844262065,6.072408191917285
41,9.308267653560803,10.616426003622045,6.062926232883507,6.1082645805387275
42,9.468858063967136,10.700676486928895,6.0987826215049505,6.14412096916017
43,9.50721086878647,10.855621987695319,6.134639010126393,6.179977357781612
44,9.83052126515712,11.042367316849324,6.1704953987478355,6.215833746403055
45,10.054539799579548,11.186599344618918,6.206351787369278,6.251690135024498
46,10.1758370865543,11.231009319650244,6.24220817599072,6.287546523645941
47,10.27911948684788,11.34157256015796,6.278064564612164,6.323402912267383
48,10.296574366578282,11.450415878719566,6.313920953233606,6.359259300888826
49,10.371339221090944,11.606117398312056,6.349777341855049,6.395115689510268
50,10.573445762344933,11.783907201669177,6.385633730476491,6.4309720781317115
51,10.711039937107405,11.978941111479367,6.421490119097934,6.466828466753154
52,10.817511025759686,12.048901244178767,6.457346507719376,6.502684855374596
53,10.817954575068155,12.203938826840771,6.493202896340819,6.538541243996039
54,10.921421256711959,12.28053467277934,6.529059284962261,6.574397632617481
55,11.049547433548515,12.474132543747391,6.5649156735837035,6.610254021238925
56,11.093345931493467,12.770233195893805,6.600772062205147,6.646110409860367
57,11.36595607988134,12.980225210820759,6.636628450826589,6.68196679848181
58,11.434119411378266,13.053739227338138,6.672484839448032,6.717823187103252
59,11.545532741306898,13.08698012464023,6.708341228069474,6.753679575724695
60,11.829140169106996,13.263283050195529,6.744197616690917,6.789535964346138
61,11.975305416680488,13.435232460596092,6.78005400531236,6.82539235296758
62,12.088712168524177,13.508336704454639,6.815910393933803,6.861248741589023
63,12.21479449740679,13.558893784639693,6.851766782555245,6.897105130210465
64,12.248382323138593,13.706449543095943,6.8876231711766875,6.932961518831908
65,12.351284048731674,13.978867688322378,6.92347955979813,6.968817907453351
66,12.38452494603376,14.155608103737109,6.959335948419573,7.004674296074794
67,12.637745388772478,14.30688969824682,6.995192337041016,7.040530684696236
68,12.827142702959668,14.342231387630907,7.031048725662458,7.076387073317679
69,13.047092966433974,14.47523962110697,7.066905114283901,7.112243461939121
70,13.07986511164564,14.525796701292027,7.102761502905343,7.148099850560564
71,13.191880095081553,14.57119650731276,7.138617891526787,7.183956239182007
72,13.405709884844143,14.57164005662123,7.174474280148229,7.219812627803449
73,13.562082930245754,14.631607928422275,7.2103306687696715,7.255669016424892
74,13.600863105691072,14.653376773445663,7.246187057391114,7.291525405046334
75,13.704445871119626,14.653820322754134,7.2820434460125565,7.327381793667778
76,13.877358199611624,14.698230297785463,7.317899834634,7.36323818228922
77,14.111566794827766,14.698673847093934,7.353756223255442,7.399094570910663
78,14.225959732422549,14.75916220063895,7.389612611876885,7.434950959532105
79,14.241627785975435,14.796559130319405,7.425469000498327,7.4708073481535475
80,14.474307223046656,14.919262900603607,7.46132538911977,7.506663736774991
81,14.6338697047985,15.155171106257953,7.497181777741213,7.542520125396433
82,14.706983629473285,15.281662544149773,7.5330381663626556,7.578376514017876
83,14.774625141742016,15.382992389855733,7.568894554984098,7.614232902639318
84,14.914697497069543,15.74355545856739,7.6047509436055405,7.650089291260761
85,15.145243940591067,15.980720624602373,7.640607332226983,7.685945679882204
86,15.317857853677078,16.088780886035508,7.676463720848426,7.721802068503647
87,15.324276254793318,16.16471587054268,7.712320109469869,7.757658457125089
88,15.406249514750005,16.2250944116846,7.748176498091311,7.7935148457465315
89,15.629776523945296,16.320961739185673,7.784032886712754,7.829371234367974
90,15.690155065087216,16.53735045638677,7.819889275334196,7.865227622989417
91,15.723395962389308,16.70437286170958,7.85574566395564,7.90108401161086
92,15.729814363505549,16.87027431001344,7.891602052577082,7.936940400232302
93,15.891505157428117,16.89285406320444,7.9274584411985245,7.972796788853745
94,15.942983495523302,16.906167818904652,7.963314829819967,8.008653177475187
95,16.016329489767838,17.07272952519291,7.999171218441409,8.04450956609663
96,16.236568242552885,17.13310806633483,8.035027607062853,8.080365954718072
97,16.397407336612755,17.275738574400545,8.070883995684294,8.116222343339516
98,16.397850885921226,17.654151300298775,8.106740384305738,8.152078731960959
99,16.44438698274006,17.914470223575783,8.142596772927181,8.1879351205824
100,16.73037035584995,17.989364468775314,8.178453161548623,8.223791509203844
101,16.836695693647396,18.094153887041287,8.214309550170066,8.259647897825285
102,16.837139242955868,18.155028927758114,8.250165938791508,8.295504286446729
103,16.83758279226434,18.155472477066585,8.286022327412951,8.331360675068172
104,16.83802634157281,18.241730575133694,8.321878716034394,8.367217063689614
105,17.01188739873494,18.38774908106763,8.357735104655836,8.403073452311057
106,17.065081171542623,18.511128453714242,8.39359149327728,8.438929840932499
107,17.36272549262934,18.7384857216092,8.42944788189872,8.474786229553942
108,17.458064228892646,18.824004397902,8.465304270520164,8.510642618175385
109,17.58001703568589,18.830422799018244,8.501160659141608,8.546499006796827
110,17.728556057826705,19.025418985687878,8.53701704776305,8.58235539541827
111,17.8903745943071,19.06085572442155,8.572873436384493,8.618211784039712
112,17.960334727006504,19.190668587412894,8.608729825005934,8.654068172661155
113,18.121736167977055,19.329238734801002,8.644586213627377,8.689924561282599
114,18.182371233995596,19.40275275131838,8.68044260224882,8.72578094990404
