Time(Iteration),EpsilonGreedyLinearBanditTheta,LinUCBTheta,LinTSTheta,LinPHETheta
0,0.9747666364684118,0.961627340652849,0.9614329529007553,0.961627340652849
1,0.9485555751634077,0.9251314093665381,0.9261898215627877,0.9326864582386236
2,0.9166878283185366,0.871478066265286,0.8745164028015822,0.8617081664240379
3,0.8881068100826038,0.8556720131068618,0.8594870951507275,0.8358381488790438
4,0.8677843914869232,0.8079736597869436,0.8139857772078856,0.7722805635657864
5,0.8643065636613215,0.7768321584953396,0.8011856146967945,0.6942239441721381
6,0.8423534623187219,0.7272589910281761,0.763408406477274,0.671484133547426
7,0.809527168182087,0.7012064333874728,0.7522799032939302,0.6367536185484016
8,0.7809986209820418,0.6848923724370825,0.7575686327615426,0.6146586693007439
9,0.7358007570553159,0.6465086987594273,0.7708409607900671,0.6027781202486697
10,0.7238822450515978,0.5231787501051165,0.7705114359542321,0.5182068386814855
11,0.6810102265063587,0.48932081881014844,0.7034433222380889,0.5211138732291787
12,0.6936824500077033,0.45581332175259004,0.6658350237359982,0.5153274672771769
13,0.6928444026982308,0.4394442381218571,0.6552746168548207,0.47816764649673066
14,0.6756761488926131,0.4424771885643276,0.6299650509330212,0.43736798167580504
15,0.651410573522737,0.44065579077297945,0.6279460180506777,0.39946374250015027
16,0.6221351004812866,0.4240999896700591,0.6216423723747483,0.3864314051674329
17,0.6050926917788727,0.4236209423994127,0.6220996594191386,0.34633209314305075
18,0.6033866537503325,0.42443631630780504,0.6248121621677717,0.34037163102102963
19,0.5805055639629368,0.42098914824310213,0.6166508913426257,0.29625760550191266
20,0.5621273686193915,0.4208041815685579,0.617526559170672,0.2945428245776337
21,0.5665479575590419,0.40434292834740304,0.6180402341989243,0.2750292934720476
22,0.5175137817516059,0.40112885567493056,0.6178465111713634,0.26341852442543917
23,0.5198498915107002,0.4002315773607756,0.617427229482346,0.26315880097601596
24,0.5172954848784098,0.4024825406392072,0.6209944937478549,0.2616154130897354
25,0.5086856486154532,0.4048436550750562,0.6226708478951059,0.2590790584808581
26,0.47414454992875205,0.40539243194499913,0.6268000788927731,0.25725982233501865
27,0.47148226525452336,0.4043616785281084,0.6282741661836474,0.2565308228854028
28,0.4678184393573206,0.4042103035911821,0.6289472358584908,0.25154987752695657
29,0.46711567336279664,0.4023666459822291,0.6259549530937437,0.249594294891505
30,0.4644317541166245,0.4021535731368672,0.6235047522372122,0.2506959987320116
31,0.4539075831729448,0.4001630672573814,0.6177772826971989,0.24914549020518453
32,0.43909442445779534,0.40008316012342326,0.6203285234374207,0.24892007335419514
33,0.43641216989115683,0.4002658583509118,0.6208307805645469,0.24811692197589105
34,0.44105911349424487,0.4014124875756885,0.6220224979047823,0.24901221046115501
35,0.4276810734941138,0.400602337156655,0.6170350668009708,0.24785422376476896
36,0.4187287318313845,0.3996586566980754,0.6168339871119484,0.2495701938646313
37,0.41751645708136653,0.40174100372712934,0.6143341107629375,0.25126528994704633
38,0.41389404936678426,0.4022523951724305,0.6161911855344834,0.25097147033945066
39,0.41369608428803,0.40149276875540885,0.6136719819649448,0.25043312532947987
40,0.41231741791090776,0.40228495258002556,0.6139818120523284,0.24976849451663577
41,0.41480361126704607,0.4030159010623245,0.6152055466489312,0.25108877702775667
42,0.4102067843628793,0.4038290612428388,0.6155165024329918,0.25043955140661006
43,0.41246531526141544,0.40370931756662126,0.6141403207337622,0.25016542319648033
44,0.3992911317713014,0.4038744300065494,0.6157390321032826,0.2510472930519895
45,0.39530643015703193,0.40410785607236865,0.6153947770636885,0.2508400786289096
46,0.39561035670314765,0.40462881515361515,0.6166054960908571,0.2522540812947944
47,0.3852383784898194,0.40488200239940786,0.6164046363895694,0.2517848626641193
48,0.4118575426922259,0.404347012806569,0.6168854398729581,0.2508796350345771
49,0.41281860334925014,0.404350383995734,0.6154027824699099,0.2513947584898687
50,0.41348497750769564,0.40463537968724994,0.6155299637766155,0.2519369901920718
51,0.41466511256356064,0.4025781625695384,0.6143381372070944,0.25171468752537546
52,0.4141099116237438,0.4027133716137456,0.6140094359469466,0.2519087350514889
53,0.4007431610536435,0.4025779364570738,0.61414219412537,0.25177012288816786
54,0.4030790569768078,0.4032183426506368,0.6152961136344001,0.2522262334491009
55,0.4065879901752176,0.40278574185393873,0.6147848288257436,0.2526452074799795
56,0.39429325374475793,0.40317857128329804,0.6162201622171745,0.2526739404087214
57,0.39450825056012395,0.40285235675692965,0.6165704625221222,0.25241777422482314
58,0.3950708867172656,0.402838557127299,0.615728462519797,0.2526879993104824
59,0.3922609044882237,0.4043726615680569,0.6159587881536563,0.2529842490495014
60,0.3906215824022715,0.40442289912295404,0.6156411678715318,0.2518378353794042
61,0.3983612694011994,0.4037424476357495,0.6159878043780225,0.25153632883556365
62,0.3982884812044627,0.4034876747673983,0.6161771429799273,0.25125825019332554
63,0.39493998583323764,0.40374685188612036,0.6155743449736285,0.25134342782672264
64,0.3905960734939985,0.40362864210458477,0.6134488502901154,0.25158767699229834
65,0.3893959142511956,0.40324209951867174,0.6141763035991019,0.2522305080692719
66,0.38743873208794516,0.40343221980300265,0.6134101164106778,0.25238861331512324
67,0.39025730326356317,0.40406360731846086,0.6129392380814542,0.25241445799834766
68,0.37943475047021635,0.4049824679972008,0.6134551613301831,0.25188519542120164
69,0.37993566424069536,0.4041657706110623,0.61393748541164,0.2525403567252004
70,0.3777296816808005,0.4048251375244572,0.6139598298972414,0.25267364400305337
71,0.37819560437645305,0.4051621710906003,0.6137065637407809,0.2527019306288833
