Time(Iteration),UppperConfidenceBound,ThompsonSampling,PHE
0,0.3691583501360345,0.3691583501360345,0.3691583501360345
1,0.8118829183566522,0.8118829183566522,0.8118829183566522
2,1.362332573605617,1.362332573605617,1.362332573605617
3,1.5879459374999667,1.5879459374999667,1.5879459374999667
4,2.161780422945605,2.161780422945605,2.161780422945605
5,2.6697629799160913,2.6697629799160913,2.6697629799160913
6,3.0470190821041823,3.0470190821041823,3.0470190821041823
7,3.5475584640118685,3.5475584640118685,3.5475584640118685
8,3.9443315073757916,3.9443315073757916,3.9443315073757916
9,4.469678829891221,4.469678829891221,4.469678829891221
10,4.9852828821412105,4.794271656790711,4.653542896206673
11,5.369611321219599,5.40248201995952,4.835239145982815
12,6.033589167590876,5.814526425753015,5.070372208023537
13,6.417310690819437,6.262739136566287,5.2596156362299835
14,6.544510404692924,6.495175135901627,5.445653018416164
15,6.634494605842778,6.658246050296375,5.548207049403507
16,6.7138424727255614,6.720857019332821,5.700518474361015
17,6.803070310944777,6.780813862540141,5.814407612727516
18,6.837311310075725,6.835707248708988,5.944414200949186
19,6.935516497874298,6.891030026369316,6.065460384226013
20,6.998100588567927,7.000078686921141,6.153633985817293
21,7.080456737203984,7.062458375521909,6.241807587408574
22,7.098301618163814,7.082659529265484,6.329981188999854
23,7.114016788625928,7.128842511764148,6.429088141450556
24,7.114016788625928,7.141531462294661,6.517261743041838
25,7.134189912970051,7.166468262916806,6.630372145255265
26,7.179899688553566,7.189780558785168,6.718545746846547
27,7.288039942176582,7.247766954144358,6.806719348437829
28,7.383046276351112,7.380757454854312,6.894892950029112
29,7.504363319266515,7.453526576729298,6.983066551620394
30,7.571310815751842,7.490112331081231,7.071240153211676
31,7.574572406267359,7.543976832104592,7.159413754802958
32,7.587261356797872,7.569498001456386,7.24758735639424
33,7.598354425585626,7.581753420348589,7.3357609579855225
34,7.600120159417303,7.5946596452548745,7.4239345595768045
35,7.6070316895177115,7.5946596452548745,7.512108161168086
36,7.632216359690867,7.608878959033149,7.600281762759368
37,7.703581657621591,7.644766992576116,7.68845536435065
38,7.726499005289322,7.65883556758685,7.776628965941933
39,7.735421784031324,7.671741792493135,7.864802567533215
40,7.743741179046097,7.727611613552597,7.952976169124497
41,7.754159814471938,7.734768658462921,8.04114977071578
42,7.7970418509571955,7.742529087100475,8.129323372307061
43,7.813756068292453,7.743132470827703,8.217496973898344
44,7.814918418396902,7.743735854554932,8.305670575489625
45,7.816684152228578,7.745835094966,8.393844177080908
46,7.818449886060255,7.747934335377069,8.48201777867219
47,7.819053269787483,7.751195925892586,8.570191380263472
48,7.836370870849969,7.753295166303654,8.658364981854755
49,7.838136604681646,7.755394406714723,8.746538583446036
