Time(Iteration),EpsilonGreedyLinearBanditTheta
0,0.9440966915008037
1,0.8953741793320825
2,0.8386979261229301
3,0.8151388677867921
4,0.8017575256702854
5,0.7745620137768116
6,0.7588058019136824
7,0.7396396887392273
8,0.6915957073087623
9,0.6866179958454379
10,0.6611726965348953
11,0.5990138382011458
12,0.5980584582458827
13,0.598014500800176
14,0.5990733477326055
15,0.5846910045501345
16,0.5495281527839327
17,0.5468524013391068
18,0.5054159747532897
19,0.46473199830660833
20,0.46547830112508876
21,0.45989611763553145
22,0.4476978387300855
23,0.4487081409857483
24,0.44720109567564215
25,0.4364371966135736
26,0.4133314218369925
27,0.41079101000700763
28,0.41039691998508643
29,0.4106900477865829
30,0.3830757799611104
31,0.3826362256407848
32,0.38042349978882467
33,0.38038810401696105
34,0.38009241439263386
35,0.3740259815615976
36,0.3702618721972692
37,0.3648416124528492
38,0.3641611270392583
39,0.3657765033048796
40,0.36340495933410066
41,0.3554941127946133
42,0.34850832739658555
43,0.3474347909138408
44,0.3428271921093642
45,0.3350639627871045
46,0.3348562429507377
47,0.33566690824050127
48,0.33611154872758364
49,0.33040839093772123
50,0.33026215864667197
51,0.3286557174761282
52,0.3232474574683416
53,0.3224944149840695
54,0.3218677190693281
55,0.3150248255964812
56,0.3146692850727441
57,0.3131493107766665
58,0.3107346716826739
59,0.3106974172383678
60,0.29203953701504404
61,0.2914126156235855
62,0.29091108096154705
63,0.29089849765848064
64,0.2920331760651659
65,0.2916721052491148
66,0.2944540047599102
67,0.2947379357682086
68,0.2939139566740282
69,0.2883479059928859
70,0.28819238001871106
71,0.2820695540105341
72,0.2820253169008463
73,0.2559214449761242
74,0.2563892979085771
75,0.25461270834216626
76,0.2545032975921096
77,0.25437807916962657
78,0.24975928772874698
79,0.25219071118699926
80,0.25213572970604314
81,0.25215023554132765
82,0.2522478442312714
83,0.25180122540732086
84,0.25185984451671245
85,0.25334570121665917
86,0.2539975388688458
87,0.25227572575122764
88,0.2517672612347142
89,0.25151872558851496
90,0.2519222400974078
91,0.2528016274535967
92,0.25139712954707044
93,0.24892975395207576
94,0.24734613317343843
95,0.24532692184437915
96,0.24534457592451164
97,0.2453256172255399
98,0.24633354323634493
99,0.24634880520630978
100,0.2465647251201113
101,0.24654019501341012
102,0.2410179150868587
103,0.24220790619794919
104,0.24388358949460992
105,0.24342016750028264
106,0.24309993933995272
107,0.16278422435478174
108,0.16638964233789622
109,0.16750882885388169
110,0.16690827269757091
111,0.1650582017706187
112,0.16380343372799636
113,0.16368083504019548
114,0.164317365585761
115,0.15348256960311668
