Time(Iteration),EpsilonGreedyLinearBanditTheta,LinUCBTheta,LinTSTheta,LinPHETheta
0,0.97214868603493,0.9835968302641694,0.9835968302641694,0.9835968302641694
1,0.9335335713594632,0.927391787838008,0.927391787838008,0.927391787838008
2,0.9035620096029439,0.8636329205933684,0.8636329205933684,0.8636329205933684
3,0.8587581185858673,0.8226466410119888,0.8226466410119888,0.8226466410119888
4,0.8444313140703674,0.8229813040297334,0.8229813040297334,0.8229813040297334
5,0.84583959011666,0.79808764794208,0.79808764794208,0.79808764794208
6,0.8451163103181049,0.8052068408183295,0.8052068408183295,0.8052068408183295
7,0.7817606484036098,0.7649643826116835,0.7649643826116835,0.7649643826116835
8,0.7611846462770744,0.6997718928213328,0.6997718928213328,0.6997718928213328
9,0.7281433209064231,0.6704552825913702,0.6704552825913702,0.6704552825913702
