Time(Iteration),EpsilonGreedyLinearBandit,LinUCB,LinTS,LinPHE
0,0.5810464296353517,0.5575245500615147,0.5575245500615147,0.5575245500615147
1,1.1298271622998528,0.9565564757926754,0.9565564757926754,1.1593555648405713
2,1.674726381343109,1.4506179373509895,1.4506179373509895,1.6971738518868509
3,2.0217455226281973,1.8763522988827688,1.8763522988827688,2.464865778115292
4,2.3915930684559408,2.4234106481123545,2.4234106481123545,3.077458365960582
5,2.882618082132967,2.9738099666812077,2.9738099666812077,3.501250152839586
6,3.0488275181684923,3.6552538390108813,3.6552538390108813,4.123211119652324
7,3.329634747781404,4.18042425397484,4.18042425397484,4.753003667055511
8,3.5234651713408125,4.71863958440372,4.71863958440372,5.359478914980669
9,3.7428830566061437,5.214170355442253,5.214170355442253,5.966199174760781
10,3.8559959479065666,5.453822353105748,5.271115730000414,6.3814688094537875
11,4.13272946303027,5.801309811932448,5.327851694691139,6.939050586093745
12,4.332771176548407,5.895609136647616,5.377593112037965,7.511210376286437
13,4.659201463596248,5.984621326081053,5.441808958469158,8.170459345110366
14,4.805470586132364,6.01510916554112,5.5345532586463415,8.807264704149434
15,4.98158462392466,6.043155275426918,5.583286243152781,9.231001850887521
16,5.2827398001383905,6.058340762850575,5.625751238216678,9.585324915867533
17,5.36513934297929,6.073526250274233,5.672144954329269,10.236110337737115
18,5.61076145999087,6.088711737697889,5.718538670441861,10.550289558604229
19,5.84350201526655,6.111105903562795,5.7586990625932,11.06986007701053
20,6.19893063627754,6.128809764870459,5.8084404799400255,11.591126934201
21,6.343876160983176,6.143995252294117,5.8509054750039216,11.92028320447874
22,6.536069512503038,6.159180739717773,5.8933704700678184,12.299289142233766
23,6.812933821252112,6.18454145039968,5.935835465131715,12.815562345953001
24,6.9838324906343345,6.199726937823337,5.991161082657753,13.558524060522661
25,7.16713960018329,6.214912425246994,6.0336260777216495,13.571594092852237
26,7.329356688631739,6.230097912670651,6.076091072785546,13.589537443834814
27,7.555048898192313,6.245283400094308,6.118556067849442,13.592284171982405
28,7.672552144198126,6.260711352848725,6.161021062913339,13.592526637313165
29,7.708026749194582,6.276139305603143,6.203486057977235,13.592769102643924
30,7.733387459876489,6.291567258357561,6.245951053041132,13.593011567974685
31,8.233343878547448,6.306995211111978,6.288416048105029,13.593254033305445
32,8.315969996820728,6.327839604028763,6.330881043168925,13.593496498636204
33,8.364040647271366,6.348683996945548,6.373346038232822,13.593738963966965
34,8.490071430054444,6.364111949699966,6.415811033296718,13.593981429297724
35,8.600118463728347,6.3795399024543835,6.458276028360615,13.594223894628485
36,8.854036936886216,6.394967855208801,6.500741023424512,13.594466359959245
37,9.05283282392961,6.410395807963219,6.543206018488408,13.594708825290004
38,9.295580330847892,6.4258237607176385,6.585671013552305,13.594951290620765
39,9.550749343205421,6.441251713472058,6.628136008616201,13.595193755951524
40,9.620869007059515,6.456679666226476,6.670601003680098,13.595436221282284
41,10.10887721880265,6.472107618980895,6.7130659987439945,13.595678686613045
42,10.302521904556246,6.4875355717353145,6.7555309938078905,13.595921151943804
43,10.39278876148502,6.502963524489734,6.797995988871787,13.596163617274565
44,10.537070664693832,6.518391477244153,6.840460983935683,13.596406082605323
45,10.734137982544556,6.533819429998571,6.88292597899958,13.596648547936084
46,10.792947228640264,6.5492473827529905,6.925390974063477,13.596891013266845
47,10.888912197015394,6.56467533550741,6.967855969127373,13.597133478597604
48,11.123113715307191,6.580103288261829,7.01032096419127,13.597375943928364
49,11.36168202549951,6.595531241016248,7.052785959255166,13.597618409259123
50,11.393330781685226,6.610959193770666,7.095250954319063,13.597860874589884
51,11.52587337198217,6.626387146525086,7.13771594938296,13.598103339920645
52,11.640688896424187,6.641815099279505,7.180180944446856,13.598345805251403
53,11.79516395997654,6.657243052033924,7.222645939510753,13.598588270582164
54,12.141541253886993,6.672671004788343,7.265110934574649,13.598830735912923
55,12.372897338558108,6.688098957542762,7.307575929638546,13.599073201243684
56,12.60459023856956,6.703526910297181,7.3500409247024425,13.599315666574444
57,12.717797006663432,6.7189548630516,7.3925059197663385,13.599558131905203
58,12.80525451249746,6.734382815806019,7.434970914830235,13.599800597235964
59,12.972232723178418,6.7498107685604385,7.477435909894131,13.600043062566723
60,12.996230171345042,6.765238721314857,7.519900904958028,13.600285527897483
61,13.010447436839044,6.780666674069276,7.562365900021925,13.600527993228244
62,13.170269361265664,6.796094626823695,7.604830895085821,13.600770458559003
63,13.247039610828427,6.8115225795781145,7.647295890149718,13.601012923889764
64,13.249786338976017,6.826950532332534,7.689760885213614,13.601255389220523
65,13.505568381772672,6.842378485086952,7.732225880277511,13.601497854551283
66,13.516983753013681,6.857806437841371,7.774690875341408,13.601740319882044
67,13.655962879877828,6.87323439059579,7.817155870405304,13.601982785212803
68,13.699624622268649,6.88866234335021,7.859620865469201,13.602225250543563
69,13.731596499293229,6.904090296104629,7.902085860533097,13.602467715874322
70,13.762833373217992,6.919518248859047,7.944550855596994,13.602710181205083
71,13.932066013219574,6.934946201613466,7.987015850660891,13.602952646535844
72,14.037922588145463,6.950374154367886,8.029480845724787,13.603195111866603
73,14.074070918660842,6.965802107122305,8.071945840788683,13.603437577197363
74,14.18141581975443,6.981230059876724,8.11441083585258,13.603680042528122
75,14.389821266323006,6.996658012631142,8.156875830916476,13.603922507858883
76,14.504071529734588,7.012085965385562,8.199340825980373,13.604164973189643
77,14.555126864621775,7.027513918139981,8.24180582104427,13.604407438520402
78,14.612005931470955,7.0429418708944,8.284270816108165,13.604649903851163
79,14.765499534544341,7.058369823648819,8.326735811172062,13.604892369181922
80,14.94243657343965,7.073797776403238,8.369200806235959,13.605134834512683
81,15.005040229008923,7.089225729157657,8.411665801299856,13.605377299843443
82,15.141337993888442,7.104653681912076,8.454130796363753,13.605619765174202
83,15.1495011621984,7.120081634666495,8.496595791427648,13.605862230504963
84,15.226723744537603,7.1355095874209145,8.539060786491545,13.606104695835722
85,15.50116790584301,7.150937540175333,8.569175674670962,13.606347161166482
86,15.597241888248956,7.166365492929752,8.599290562850381,13.606589626497243
87,15.67814167301953,7.181793445684171,8.629405451029799,13.606832091828002
88,15.835666415510994,7.19722139843859,8.659520339209216,13.607074557158763
89,16.002197310330263,7.21264935119301,8.689635227388633,13.607317022489521
90,16.330642372041808,7.228077303947428,8.71975011556805,13.607559487820282
91,16.362291128227522,7.243505256701847,8.74986500374747,13.607801953151043
92,16.416202551677262,7.258690744125505,8.779979891926887,13.608044418481802
93,16.41894927982485,7.2738762315491625,8.810094780106304,13.608286883812562
94,16.561161232518156,7.28906171897282,8.840209668285722,13.608529349143321
95,16.663556391699128,7.304247206396478,8.870324556465139,13.608771814474082
96,16.8897400144042,7.319675159150897,8.900439444644558,13.609014279804843
97,16.976954478129564,7.335103111905316,8.930554332823975,13.609256745135601
98,17.11922158431193,7.3505310646597355,8.960669221003393,13.609499210466362
99,17.21939303036954,7.365959017414154,8.99078410918281,13.609741675797121
100,17.29782710055635,7.381386970168573,9.020898997362227,13.609984141127882
101,17.3093040437444,7.396814922922992,9.052424232706333,13.610226606458642
102,17.363308326357018,7.4122428756774115,9.082539120885752,13.610469071789401
103,17.447662164524964,7.427670828431831,9.112654009065169,13.610711537120162
104,17.5980058831934,7.443098781186249,9.142768897244586,13.61095400245092
105,17.711635548943224,7.458526733940668,9.172883785424004,13.611196467781681
106,17.72305092018423,7.4739546866950874,9.202998673603421,13.611438933112442
107,17.82658883529793,7.489382639449507,9.23311356178284,13.611681398443201
108,17.940157244380774,7.504810592203926,9.263228449962257,13.611923863773962
109,18.002190365566925,7.520238544958344,9.293343338141675,13.61216632910472
110,18.269024145799857,7.535666497712763,9.323458226321092,13.612408794435481
111,18.300808377903753,7.551094450467183,9.35357311450051,13.612651259766242
112,18.489551918225533,7.566522403221602,9.383688002679929,13.612893725097
113,18.549828150415646,7.581950355976021,9.413802890859346,13.613136190427761
114,18.777332412649447,7.597378308730439,9.443917779038763,13.61337865575852
115,18.85617817553265,7.612806261484859,9.47403266721818,13.613621121089281
116,18.920994343260396,7.628234214239278,9.504147555397598,13.613863586420042
117,19.011067431604083,7.643662166993697,9.534262443577017,13.6141060517508
118,19.179386416949228,7.659090119748116,9.564377331756434,13.614348517081561
119,19.324074058832725,7.674518072502535,9.594492219935852,13.61459098241232
