Time(Iteration),EpsilonGreedyLinearBandit,LinUCB,LinTS,LinPHE
0,0.49545807724764124,0.6125017684857161,0.6125017684857161,0.6125017684857161
1,1.0888891698422836,0.9939528500648797,0.9939528500648797,1.43662340427569
2,1.5729788674540084,1.7223611327591002,1.7223611327591002,1.958344690566594
3,2.069995474356329,2.2481191562132765,2.2481191562132765,2.602602345186439
4,2.557730655065125,2.76632000612511,2.76632000612511,3.265102478456086
5,3.070330185291737,3.3793360280968825,3.3793360280968825,3.9617794894858482
6,3.5538866413542736,4.065153083019584,4.065153083019584,4.508743982345018
7,3.9100536588682346,4.694592925154563,4.694592925154563,5.0865332822552265
8,4.1264922878899775,5.323234923079052,5.323234923079052,5.551354070444161
9,4.54986915308587,5.892274722139439,5.892274722139439,6.23438024640114
10,4.713093000754261,5.997000413860553,5.9651463899349135,6.816395429420318
11,5.16659841858383,6.077994481993699,5.998822030619386,7.539017499408009
12,5.4617441435438066,6.194956832779185,6.025159761833345,8.171928470248869
13,5.763450638276495,6.255907720261794,6.046884880137092,8.82951026035991
14,6.109398198782307,6.257713953730489,6.073222611351051,9.2891204696594
15,6.604185216735229,6.259520187199185,6.099560342565011,9.951642889007449
16,7.016180248509144,6.259888260651148,6.168053060552808,10.650870270641574
17,7.302951822520052,6.261694494119844,6.1883400188398205,11.164908958829574
18,7.5691154372301455,6.26350072758854,6.208626977126833,11.765081407737414
19,7.8099386081031765,6.265306961057236,6.228913935413846,12.231021369587062
20,8.078413841416243,6.2671131945259315,6.249200893700859,12.784696128163711
21,8.358998690252148,6.268919427994628,6.269487851987872,13.366013723955657
22,8.661138337411856,6.283421521613542,6.289774810274885,13.791251772389947
23,8.79012964127042,6.285227755082238,6.310061768561898,14.359007047726404
24,8.952618712799122,6.2870339885509345,6.330348726848911,15.066213106660896
25,9.30654736722238,6.288840222019631,6.350635685135924,15.087938224964642
26,9.45308543901367,6.290646455488327,6.3709226434229365,15.089744458433339
27,9.74359040054307,6.292452688957022,6.391209601709949,15.091550691902034
28,10.040818684490064,6.294258922425718,6.411496559996964,15.093356925370731
29,10.160249998823039,6.296065155894414,6.431783518283977,15.095163158839426
30,10.216030455871541,6.29787138936311,6.452070476570991,15.096969392308122
31,10.405759208658287,6.2996776228318065,6.472357434858004,15.098775625776819
32,10.600086856200443,6.301483856300502,6.492644393145018,15.100581859245514
33,10.674213619569318,6.303290089769198,6.512931351432032,15.102388092714211
34,10.809452705182922,6.305096323237894,6.533218309719045,15.104194326182906
35,10.950462882695636,6.30690255670659,6.553505268006059,15.106000559651601
36,11.087027881368293,6.308708790175286,6.573792226293072,15.107806793120298
37,11.552356791449434,6.3105150236439815,6.594079184580086,15.109613026588994
38,11.554163024918129,6.312321257112678,6.6143661428671,15.11141926005769
39,11.652084091052403,6.314127490581374,6.634653101154113,15.113225493526386
40,11.947086124053417,6.31593372405007,6.6549400594411265,15.115031726995081
41,12.16276878309117,6.317739957518766,6.67522701772814,15.116837960463778
42,12.394892514691067,6.319546190987461,6.695513976015154,15.118644193932473
43,12.456440592554276,6.321352424456157,6.715800934302168,15.12045042740117
44,12.763642534638745,6.3231586579248535,6.736087892589181,15.122256660869866
45,13.095334417107825,6.32496489139355,6.7563748508761945,15.12406289433856
46,13.175741240667943,6.326771124862246,6.776661809163208,15.125869127807258
47,13.31859953855531,6.328577358330941,6.796948767450222,15.127675361275953
