Time(Iteration),EpsilonGreedyLinearBanditTheta,LinUCBTheta,LinTSTheta
39,0.3783359473155016,0.4529450492745063,0.5405618515474113
40,0.3804913621615814,0.45260916370188065,0.539820798594314
41,0.38111893986747647,0.4528858365264754,0.5400875645970656
42,0.38002502733727567,0.45231849213388964,0.5394763045297475
43,0.38148548390299314,0.45269760788109714,0.5402792432920377
44,0.37610945436799564,0.4516548671065251,0.5400170148097747
45,0.3742344350298204,0.4512543573105644,0.5398014126698324
46,0.36271529236506794,0.4506602885622411,0.5395147508194745
47,0.3728600459367063,0.4516000088342981,0.5400735624160918
48,0.37623487310782955,0.4513118192431409,0.5400203036082212
49,0.3822498096819252,0.451447430662579,0.5398241307946272
50,0.36717084043904885,0.4513272839038434,0.5398477549573804
51,0.3707529167090184,0.4514404971039584,0.5399233105256995
52,0.37920822323755676,0.4508175534086297,0.5396167858703269
53,0.3803062199303878,0.45115376634360144,0.5396662763660343
54,0.3846345988456865,0.450881414639167,0.5393458142244042
55,0.3798778108686874,0.450555708349056,0.5392587663684498
56,0.37708067899478637,0.4501785135613699,0.5391231451547703
57,0.3779257848628868,0.4505051297247376,0.5394780276630498
58,0.37234874732912215,0.45002322978811204,0.5391291603775084
59,0.36187396625159135,0.44951627803954414,0.5390149396433606
60,0.35128962841030753,0.44966664944500234,0.539203805619062
61,0.34138127247689354,0.44907115369032224,0.5388680368394861
62,0.33390341512885763,0.4490005817715484,0.5388055052879096
63,0.33425835911910495,0.44871903328268364,0.5387486149960109
64,0.32985730666084645,0.4485438476462022,0.5388450956261774
65,0.33024816614698416,0.4488372977521632,0.5389372792602354
66,0.3291356793298549,0.4490815870379111,0.5388568537865897
67,0.3297305056154523,0.4491443870935671,0.5391245936369818
68,0.32422690265976006,0.44925160376678575,0.5393180878795732
69,0.32391993889996507,0.44897874040463037,0.5392053736681343
70,0.31986984411647923,0.4491120870446137,0.5393997595218617
71,0.321771583747259,0.4491933099819837,0.5395121350528745
72,0.3228057246705099,0.4493302835368344,0.5393954637763493
73,0.3207981835292706,0.4493579428501266,0.5393983824662554
74,0.31438736298036934,0.44979778621004407,0.5396711292311361
75,0.31458613988468376,0.4497035397541942,0.5398540469804672
76,0.31259475854845764,0.44920970224146134,0.5397250564897433
77,0.30280445558903063,0.44874269425178615,0.5393651652542685
78,0.31362542580332164,0.4485456609284196,0.5392857440219283
79,0.31246429531884995,0.4480935811729997,0.539056499218289
80,0.3132348376681898,0.4481816736707079,0.5389300184652359
81,0.31287342312598415,0.44809659085828646,0.5388030533137835
82,0.3093456070621602,0.44776507310155217,0.5386632099522364
83,0.30658773441235454,0.4478722120427004,0.538912857393475
84,0.3028802940895775,0.44803385619178904,0.5392140860794854
85,0.30516101056558015,0.4482123476932139,0.5392179094342168
86,0.3041495877865968,0.44831531431977184,0.5392913386870235
87,0.30499074067941834,0.4483600940943827,0.5391383344855519
88,0.3069267748950996,0.44868326058762353,0.5389771751831536
89,0.30110010222279976,0.4487794997852772,0.5390099909086012
90,0.3023016350051326,0.4489495510552947,0.5390095089807575
91,0.30238114100096053,0.44892411257676024,0.5390109469413442
92,0.2998650477663157,0.4489241851900099,0.539180704447905
93,0.3000976141703272,0.44911200393208084,0.539332891339874
94,0.29918940792477644,0.4491968350021498,0.5393549442314113
95,0.29775490957774775,0.4492652521437205,0.5393885267102012
96,0.2974961814678032,0.4492092830752771,0.5393138040400786
97,0.296085318789011,0.4489339297327902,0.5392450604520272
98,0.29494346540569577,0.4490418596567925,0.5393825510649736
99,0.29155619620332085,0.44917653624444337,0.5396077106438806
100,0.2883421740957185,0.44922342120057446,0.5395872380055508
101,0.28612609172827075,0.44949916190971273,0.5396473990725998
102,0.2853090209183521,0.44919005642457244,0.5394091793805996
103,0.28167677667173463,0.4492350445813681,0.5395850478883432
104,0.2853218786750688,0.44905248373501605,0.5391077245208509
105,0.28493201247433886,0.44931220694324087,0.5393101738043073
106,0.2847231300750603,0.4495125854994841,0.5393565616633909
107,0.2851780963160049,0.4495353926845781,0.5394158930873887
108,0.2736025304444532,0.4493469279262749,0.5393307944330686
109,0.27366317409119423,0.4494135620940637,0.5394376693293285
110,0.27364560392079873,0.4492884348805908,0.5394107875572389
111,0.27320565778130357,0.44918875470439074,0.5394257482718099
112,0.2885583928480054,0.4491623488940519,0.5395476239204813
113,0.28801714976495835,0.44897318891560883,0.5394987704321792
114,0.2887207989417433,0.44914754166422793,0.5398067768239027
115,0.28487373088183043,0.4493007361651914,0.5397466927271883
116,0.2850893945743096,0.44929226723959675,0.5395957788310985
117,0.2889908048883894,0.4493176490078591,0.5395309813318901
118,0.2845496686281156,0.4492788416147184,0.5394859198855538
119,0.27689240268480214,0.4492117997059264,0.5392820764989092
120,0.27770847789422254,0.4491503955077934,0.5393118331852482
121,0.2780918661170653,0.4490557373554145,0.5391948358744382
122,0.27758358789333426,0.448841657933163,0.5390673131848409
123,0.2776286043434734,0.44891703372626257,0.5392056329274514
124,0.27851325729959153,0.4489035288722344,0.5391401515952483
125,0.28408692452461465,0.4484660672373062,0.538972593100549
126,0.2843274475264658,0.44857532696432445,0.539083961860347
127,0.2848112330753357,0.44870477807973225,0.5390869340494041
128,0.2793674126843622,0.44897326815086114,0.5392915227104205
129,0.2794589755791095,0.44918144470446925,0.539412015525551
130,0.27707560933521946,0.4491368952248481,0.539441064185014
131,0.2694580660218613,0.4491667539484737,0.5393223731127448
132,0.2694115538740496,0.44919196507328596,0.5394430570798457
133,0.2631563324715945,0.44902654385679097,0.5392879676178877
134,0.2518712423235533,0.4488752563412808,0.5391980534715437
135,0.25197568231240675,0.4487632433015355,0.5391587737471126
136,0.2534078925087576,0.44848401546220346,0.5389701981039138
137,0.25299002961084704,0.44853273406342503,0.5390261258883177
138,0.25238203546402427,0.448729922375522,0.5392390933292894
139,0.23793229123355308,0.44871070078200515,0.539266305884787
140,0.23811941193919725,0.44871370100516195,0.5393627943223966
141,0.23835625739809546,0.4486045299083184,0.5392807291156358
142,0.2441228553734866,0.4487413988500485,0.5393203031163274
143,0.2419434655344565,0.44871964064632464,0.5394285151292897
144,0.23587333805166147,0.4487551825580778,0.5394717218310034
145,0.23494783457050888,0.4488985805412377,0.5396451604907981
146,0.23208971809076012,0.44903176252033267,0.5396874289336117
147,0.23332506182348967,0.4490768945105305,0.5397188859900257
148,0.23278788427267894,0.44915334949481406,0.5398573812782261
149,0.2327157124120561,0.44894761289411644,0.539694627014737
150,0.23315462540480186,0.448963776367364,0.5396600879121214
151,0.23314036821812462,0.44932749092167584,0.539859330432866
152,0.2337576486200394,0.4491703700121164,0.5397585019039821
153,0.2315669429619573,0.4491650927019276,0.5397712644927742
154,0.23170260484500133,0.4490902664994357,0.53961116787777
155,0.23204283564706882,0.44897762231979665,0.5394903441931731
156,0.23623209860444713,0.4488370766584565,0.5394040782687455
157,0.2369676797003461,0.44886960646848284,0.5393901878365172
158,0.23107450989750222,0.4488778446632574,0.5395436498611264
159,0.23135996616083543,0.4489081558901664,0.5395572329197271
160,0.23147114536333202,0.44878194958576556,0.539455071883827
161,0.22820699663328328,0.44882758592284794,0.5395228126411166
162,0.22615367253494606,0.4488512395018639,0.5396185575110555
163,0.22648277695498525,0.4487150705862481,0.5395755774535499
164,0.22641519996632758,0.44877482501910315,0.5396816135972052
165,0.2282620000952506,0.4489614741718804,0.5396882257360197
166,0.22697292617790402,0.4489214228705623,0.5396267969760624
167,0.22486907603131162,0.4489220460759135,0.5396806905024186
168,0.22389298170562025,0.44886966154522784,0.5396578307318222
169,0.223932479110168,0.4488039878429794,0.539657496691481
170,0.2243214418838571,0.44887212371182217,0.5396399584658456
171,0.22291268480949067,0.4489550387328797,0.5396555716208317
172,0.2209241076921586,0.44904398965333703,0.5397351770985483
173,0.2211249540334322,0.448972916762172,0.5397162051000153
174,0.22234080646214296,0.4491155538725562,0.5398156289269441
175,0.22022996561156888,0.44892796346153335,0.5396821421875504
176,0.21986223096449153,0.44895217466582926,0.5395863399643174
177,0.21964380460540767,0.4489905614486022,0.5396770211819721
178,0.21976811091365006,0.4490634538216195,0.5396735916997024
179,0.21976921455758097,0.4489661432982361,0.5395903767344115
180,0.22978814215413207,0.4489503774948463,0.5395343081128657
181,0.22996061504641613,0.4488846576806401,0.5394498218658189
182,0.2300187381580736,0.4488048789096668,0.53940446651458
183,0.22775703366445638,0.44885981484720483,0.5394524587384137
184,0.22818072449844434,0.44866150756445944,0.5393563919537322
185,0.22820479582815736,0.4487498018261572,0.5394742440291888
186,0.23007689523431693,0.4487639375463027,0.5394895328732637
187,0.22874134073748484,0.44866134248476347,0.5394531346747401
188,0.2289584914917616,0.4486202394424873,0.5394168981342793
189,0.22904784205498183,0.44862848181748916,0.5394150640731781
190,0.23196788702742127,0.4484783161332331,0.5393352906495712
191,0.22945405899513957,0.44836191496058797,0.5392577036059452
192,0.22956897445008853,0.4484245812766593,0.5392320772012547
193,0.22719041160946726,0.4484417388134392,0.5392167790413828
194,0.22716898128297372,0.44855977391068846,0.5392330623137807
195,0.22804133283376465,0.44846803193575474,0.5391993191650385
196,0.22789354276705548,0.4484872089061794,0.5392005965679139
197,0.22789486005272144,0.44841050617273037,0.5391567817304151
198,0.23011330437955832,0.4485451637188739,0.5392472677196734
199,0.230141241757646,0.4484094129907956,0.5391944241366721
