Time(Iteration),EpsilonGreedyLinearBanditTheta,LinUCBTheta,LinTSTheta
101,0.2920004192172493,0.4230603515876103,0.46732095718072475
102,0.27744890351142926,0.4232869689902192,0.46732074525036255
103,0.27360358724946165,0.42420255861415807,0.4672876306214488
104,0.27290717692524125,0.42395532599822944,0.467380554862243
105,0.2689799947720929,0.4230823354916452,0.4673246548792414
106,0.2679996254671874,0.4234314544769154,0.4675464782302826
107,0.2641278773511567,0.4231239733619758,0.4673752082168501
108,0.26079670689413376,0.42295005317659234,0.46745584061829204
109,0.2635951045447247,0.4235460585682412,0.4675755346289078
110,0.26729426444967724,0.4230049063876167,0.46721110604446137
111,0.2677612022389668,0.4230691639337694,0.4670521846323149
112,0.26824668700182247,0.42325222026315695,0.46704261590759194
113,0.2624487002227629,0.4230802087375059,0.46686555372667726
114,0.26236391935020553,0.42334230233457426,0.4669693588738067
115,0.26030794845453825,0.42401826218354105,0.4672732662627951
116,0.25952075032742405,0.4242084720181342,0.46741457581760243
117,0.25662007027523,0.42464645726162054,0.46767072745372695
118,0.25330577838608387,0.4246673960102175,0.4676607463695901
119,0.2521899544514909,0.42490674594430533,0.46758409151770114
120,0.2518719080563564,0.42437056816258834,0.46742411287652363
121,0.24756543930133787,0.4245182747005817,0.4673453385638201
122,0.2473619928956023,0.42452514213161274,0.4675159559186494
123,0.24707111279299404,0.4245516465898233,0.4674206254925758
124,0.24663073652437614,0.42481180239721555,0.46750924533251614
125,0.2467239181104083,0.42464794224338653,0.4675638510012113
126,0.24081878850335472,0.4248151268064649,0.46756681883236073
127,0.2415870030583404,0.4245871820113566,0.46751870488562375
128,0.24015906369395465,0.4249488011269345,0.46732685683631187
129,0.23552128081775262,0.4253149756368619,0.46741676691967216
130,0.23483427966309814,0.4250886455296576,0.4673101490103152
131,0.23504880443595505,0.4247770509521199,0.4670316747580417
132,0.23679515063609732,0.4249390826916305,0.46707611157272916
133,0.2368870998675209,0.42487666359648735,0.4671833454091175
134,0.2370878063187921,0.42480166705971456,0.46710126482498515
135,0.23597924982957438,0.4248417237151426,0.4669529413344978
136,0.2376796466008842,0.4252386062797351,0.4670067102248499
137,0.2406192362446316,0.425088013955863,0.4667955013011381
138,0.24041770599356221,0.4251510072303894,0.4668984114556344
139,0.23595907740877134,0.425258999655519,0.4668460326140478
140,0.23081339126462486,0.42526834077086645,0.4668182026478064
141,0.2273875638808458,0.4252613660490178,0.4668696928308121
142,0.227562679489068,0.42522537435888974,0.46676254222046315
143,0.22731756202619322,0.4253304857965204,0.4667007949426246
144,0.22724987955077416,0.42541117646116006,0.46668228018561536
145,0.22634399761683216,0.4249655443671821,0.4666568747464693
146,0.22493218284825267,0.424782184521149,0.4666079302034614
147,0.2233737733594658,0.42500420960497926,0.4665834390593059
148,0.22350282320172843,0.4250797073429247,0.4665779760247645
149,0.22344494233754544,0.42512252965946173,0.46658881384723816
150,0.21926489913180128,0.42485701271661097,0.46655156404541476
151,0.21649889193913802,0.4247475287935273,0.46642830665607393
152,0.21540477263099236,0.424771993586109,0.466487161075281
153,0.21019384461889318,0.42491164596416303,0.4665624063122248
154,0.20975163129203941,0.4246753172088188,0.4665397880955586
155,0.21153497714378494,0.42464750057764916,0.46640499605208985
156,0.2105256243446194,0.4245371185131785,0.46643060272742687
157,0.20914764843281936,0.42450222933560877,0.46640134331950583
158,0.2088903056989503,0.424615026133624,0.46633795011749035
159,0.20662355809761107,0.42484475245843817,0.4664484847374196
160,0.20550442432760252,0.4248821208802192,0.46643642425292475
161,0.20375224456572733,0.4247555870198001,0.4663631840370243
162,0.20503846849152602,0.42498055240563837,0.4664097540515454
163,0.20178966790059166,0.42488579354138933,0.46626164135051623
164,0.20284381202156498,0.42456286798925386,0.4660240483182202
165,0.20167172124364585,0.42456940491336725,0.4659869532658516
166,0.20311262005550185,0.4247316246787854,0.4661240296483589
167,0.20265084667088282,0.42511763138346137,0.4663604944164114
168,0.2028386240267431,0.42514715186078444,0.46631806317397845
169,0.202192928512187,0.42533090659651795,0.4664467785755769
170,0.20178697128565132,0.42538336610532623,0.46647593330716236
171,0.19730958234482995,0.42508555592403807,0.4664837070956545
172,0.19895092417337343,0.4249641204825873,0.46650038053096143
173,0.19618328828900106,0.42497448050858966,0.46655402629720627
174,0.19630916915400526,0.42486065321411887,0.4664655079179477
175,0.19402328362096294,0.42496416003053444,0.46654426538880733
176,0.19315577652573013,0.42488285700989514,0.4665410682259604
177,0.19484202924097999,0.42492119867338857,0.4665850953108208
178,0.1948307479729374,0.4250344020771048,0.4667197704789793
179,0.19653466779460102,0.4248920533431543,0.46669961339007004
180,0.19555580817574753,0.42512173794824476,0.46672367801973474
181,0.1932342638911149,0.4252063304213089,0.4667958675953624
182,0.1948133068201584,0.4249809319692254,0.46656722686702706
183,0.1972221679253856,0.42509352852926885,0.4665145182915517
184,0.19488644747350709,0.42520663796700414,0.46655741597504513
185,0.19178263641344767,0.42504179981903717,0.4664430996850763
186,0.19170041539044042,0.4249384580149106,0.46630684092971497
187,0.19367692271665707,0.42485829284937626,0.4663020177016318
188,0.19325570080719087,0.42467696993759396,0.466053508096781
189,0.19327966507590116,0.4247042990254147,0.4660456143052789
190,0.19434217357327896,0.42489284853262194,0.4661010296756877
191,0.18972880620051163,0.4251998794536723,0.4661630685487054
192,0.19079814375536613,0.4251711364049514,0.4660974391242643
193,0.19195384359824405,0.42529558673100115,0.46622822443350403
194,0.1991493259732208,0.42526395780593773,0.46612771583061424
195,0.19972590957102598,0.42545939577518455,0.46611735577460356
196,0.20040649017222364,0.4254059716397533,0.46609290419196314
197,0.19999383717707264,0.42519747580443684,0.46587711600703735
198,0.1949416552604603,0.42504061419978034,0.46569075704316487
199,0.1944716310805522,0.42508118762609215,0.4656832309714144
