Time(Iteration),UppperConfidenceBound,ThompsonSampling,PHE
149,8.700341357812965,8.8294151224975,17.83908913296371
150,8.700341357812965,8.8294151224975,17.9212020025602
151,8.700341357812965,8.8294151224975,18.003314872156693
152,8.700341357812965,8.8294151224975,18.085427741753186
153,8.700341357812965,8.8294151224975,18.167540611349676
154,8.700341357812965,8.8294151224975,18.24965348094617
155,8.700341357812965,8.8294151224975,18.331766350542658
156,8.700341357812965,8.8294151224975,18.41387922013915
157,8.700341357812965,8.8294151224975,18.495992089735644
158,8.700341357812965,8.8294151224975,18.578104959332133
159,8.700341357812965,8.8294151224975,18.660217828928626
160,8.700341357812965,8.8294151224975,18.742330698525116
161,8.700341357812965,8.8294151224975,18.82444356812161
162,8.700341357812965,8.8294151224975,18.906556437718102
163,8.700341357812965,8.8294151224975,18.98866930731459
164,8.700341357812965,8.8294151224975,19.070782176911084
165,8.720343835164167,8.8294151224975,19.152895046507574
166,8.720343835164167,8.8294151224975,19.235007916104067
167,8.720343835164167,8.8294151224975,19.31712078570056
168,8.720343835164167,8.8294151224975,19.39923365529705
169,8.720343835164167,8.8294151224975,19.481346524893542
170,8.720343835164167,8.8294151224975,19.56345939449003
171,8.720343835164167,8.8294151224975,19.645572264086525
172,8.720343835164167,8.8294151224975,19.727685133683018
173,8.720343835164167,8.8294151224975,19.809798003279507
174,8.720343835164167,8.8294151224975,19.891910872876
175,8.720343835164167,8.8294151224975,19.97402374247249
176,8.720343835164167,8.8294151224975,20.056136612068983
177,8.720343835164167,8.8294151224975,20.138249481665476
178,8.720343835164167,8.8294151224975,20.220362351261965
179,8.720343835164167,8.8294151224975,20.302475220858458
180,8.720343835164167,8.8294151224975,20.384588090454947
181,8.720343835164167,8.8294151224975,20.46670096005144
182,8.720343835164167,8.8294151224975,20.548813829647933
183,8.720343835164167,8.8294151224975,20.630926699244423
184,8.720343835164167,8.8294151224975,20.713039568840916
185,8.720343835164167,8.8294151224975,20.795152438437405
186,8.720343835164167,8.8294151224975,20.8772653080339
187,8.720343835164167,8.8294151224975,20.95937817763039
188,8.720343835164167,8.8294151224975,21.04149104722688
189,8.720343835164167,8.8294151224975,21.123603916823374
190,8.720343835164167,8.8294151224975,21.205716786419863
191,8.720343835164167,8.8294151224975,21.287829656016356
192,8.720343835164167,8.8294151224975,21.36994252561285
193,8.720343835164167,8.8294151224975,21.45205539520934
194,8.720343835164167,8.8294151224975,21.53416826480583
195,8.720343835164167,8.8294151224975,21.61628113440232
196,8.720343835164167,8.8294151224975,21.698394003998814
197,8.720343835164167,8.8294151224975,21.780506873595307
198,8.720343835164167,8.8294151224975,21.862619743191797
199,8.720343835164167,8.8294151224975,21.94473261278829
