Time(Iteration),EpsilonGreedyLinearBandit,LinUCB,LinTS,LinPHE
0,0.47178597089127805,0.47183027058674776,0.47183027058674776,0.47183027058674776
1,0.9191321705247729,0.8551011407585983,0.8551011407585983,1.0463677061133203
2,1.5545912063315677,1.619522577852188,1.619522577852188,1.496491993054598
3,2.0530044368668205,2.1247088197486343,2.1247088197486343,2.223575035946736
4,2.5938060135413092,2.756390466669891,2.756390466669891,2.7455412843127998
5,3.219964417101301,3.3809345439656417,3.3809345439656417,3.3280146835155975
6,3.672633778380219,3.847221694790395,3.847221694790395,4.045701858110634
7,4.04122044556894,4.407018602828992,4.407018602828992,4.765323810140202
8,4.434358141024061,5.112245572902978,5.112245572902978,5.433106741706004
9,4.901434287368442,5.726906772989466,5.726906772989466,6.095896815366772
10,5.3161651781907215,5.923075581201806,5.87568381769887,6.677695890258093
11,5.5485673489086,6.022298431273499,6.077029822882932,7.075261325809616
12,5.91250270113637,6.0946404123669,6.229689159438796,7.761073871934113
13,6.031159196853283,6.164520579241119,6.331668568304957,8.38962140069249
14,6.29019901583384,6.209780109452664,6.443535212251845,9.088106947251243
15,6.395988641779852,6.230569374569355,6.545514621118007,9.589681810140027
16,6.763966397583306,6.257136403946057,6.669382372018518,10.274587670820168
17,6.908189726261709,6.26431619954045,6.7852729728313195,10.684824258858594
18,7.234150100879708,6.271495995134843,6.897139616778206,11.279224192525978
19,7.438702393416895,6.278675790729236,7.014529204132631,11.93323543517919
20,7.7547288066814986,6.285855586323628,7.131918791487057,12.632755721960526
21,7.781435371302162,6.2930353819180205,7.233898200353218,13.299530415040152
22,8.123913479539116,6.300215177512413,7.335877609219379,13.988642154792874
23,8.38506444613055,6.307394973106806,7.447744253166266,14.541916212423743
24,8.690858069584376,6.314574768701199,7.549723662032427,14.886430618689719
25,8.884225179065634,6.321754564295592,7.651703070898589,14.899665779384105
26,9.118192243148572,6.328934359889985,7.75368247976475,14.912900940078492
27,9.472394444127655,6.336114155484378,7.855661888630911,14.92613610077288
28,9.532543494446426,6.3432939510787705,7.957641297497072,14.939371261467267
29,9.881998656622534,6.350473746673163,8.059620706363233,14.953397490442592
30,10.05505333299055,6.357653542267556,8.161600115229394,14.96663265113698
31,10.219095239250162,6.364833337861948,8.263579524095556,14.979867811831365
32,10.316378079569828,6.372013133456341,8.365558932961717,14.993102972525753
33,10.470788325260239,6.379192929050734,8.480444313966197,15.00633813322014
34,10.639594580556004,6.386372724645127,8.582423722832358,15.019573293914528
35,10.663624364355012,6.39355252023952,8.68440313169852,15.032808454608915
36,10.83895841468639,6.400732315833912,8.78638254056468,15.0460436153033
37,10.97761292067672,6.407912111428304,8.888361949430841,15.059278775997688
38,11.327583839736745,6.415091907022696,8.990341358297004,15.072513936692076
39,11.561762646403391,6.422271702617088,9.092320767163164,15.085749097386463
40,11.704215828610868,6.42945149821148,9.194300176029326,15.09898425808085
41,11.738725866261728,6.436631293805872,9.296279584895487,15.112219418775236
42,11.865017307003422,6.443811089400265,9.398258993761647,15.125454579469624
43,11.938263717563904,6.450990884994657,9.50023840262781,15.138689740164011
44,12.038093843877043,6.458170680589049,9.60221781149397,15.151924900858399
45,12.413238217421519,6.465350476183441,9.704197220360133,15.165160061552786
46,12.46069009521656,6.472530271777833,9.806176629226293,15.178395222247172
47,12.511768424955449,6.479710067372226,9.908156038092454,15.19163038294156
48,12.709060391408952,6.486889862966618,10.010135446958616,15.204865543635947
49,12.853008537842125,6.49406965856101,10.112114855824776,15.218100704330334
50,13.108725394739142,6.501249454155402,10.214094264690939,15.231335865024722
51,13.278301913026983,6.508429249749794,10.3160736735571,15.244571025719107
52,13.367790694767473,6.515609045344187,10.41805308242326,15.257806186413495
53,13.490843077810965,6.522788840938579,10.520032491289422,15.271041347107882
54,13.64727366345085,6.5299686365329705,10.622011900155583,15.28427650780227
55,13.800256164541139,6.5371484321273625,10.723991309021745,15.297511668496657
56,13.808588278437242,6.5443282277217545,10.825970717887905,15.310746829191043
57,13.88626371350818,6.551508023316147,10.927950126754066,15.32398198988543
58,14.029391351416251,6.558687818910539,11.004984902692968,15.337217150579818
59,14.09174607016772,6.565867614504931,11.08201967863187,15.350452311274205
60,14.26837005538275,6.573047410099323,11.15905445457077,15.363687471968593
61,14.408579817856154,6.580227205693715,11.24899520264799,15.376922632662978
