Time(Iteration),EpsilonGreedyLinearBandit,EpsilonGreedyMultiArmedBandit,UppperConfidenceBound,ThompsonSampling
0,0.35264565596595043,0.44130680033278535,0.5209485718727314,0.5209485718727314
1,0.7122081448297055,0.9006123851170127,1.0396374341040082,1.0396374341040082
2,1.132527898942056,1.3725683894691785,1.3895980693200216,1.3895980693200216
3,1.632078213900685,1.6761331940770652,1.6678881924184155,1.6678881924184155
4,1.8401431179930623,2.0644698584414174,2.0781921401655015,2.0781921401655015
5,2.3300786657743258,2.2774262095918156,2.5735738434412543,2.5735738434412543
6,2.5154620470041196,2.6367716389815405,2.969124326012509,2.969124326012509
7,2.7588316559259116,2.963378179199545,3.3454894411694562,3.3454894411694562
8,2.9413267276728,3.235046415593864,3.801716404291734,3.801716404291734
9,3.413427521553923,3.601135578748587,4.301539048288431,4.301539048288431
10,3.6153117685829654,3.8311557573444377,4.728514783226259,4.339064708105986
11,3.70683974917027,4.084326621719502,5.200918838102801,4.376590367923542
12,3.9967013100898847,4.251293957178658,5.660290046430701,4.4141160277410965
13,4.1615992202745975,4.382357791271331,5.897803898143737,4.451641687558652
14,4.263552259480043,4.470380546532574,6.293935117068157,4.489167347376208
15,4.357976284008184,4.722546869501597,6.450257982662959,4.526693007193763
16,4.575168444412844,4.892079823294614,6.489523114710856,4.5642186670113185
17,4.832771916939775,5.049202409841709,6.52882905333355,4.601744326828873
18,5.08464301124024,5.283157694339581,6.565416468692709,4.639269986646429
19,5.257337422752228,5.350358815770485,6.694536596924104,4.676795646463985
20,5.37822624549744,5.497555400277357,6.730086804904495,4.71432130628154
21,5.509373725383197,5.690493765993791,6.73746855583757,4.751846966099095
22,5.760397329465508,5.986778231914373,6.7876280098989215,4.78937262591665
23,5.76594987614473,6.206261476544961,6.823188868399465,4.829181010514284
24,5.956379704153694,6.518216636141415,6.861472325342928,4.880268122717446
25,6.0752379055107415,6.620505062130739,6.907925902831627,4.920076507315079
26,6.1080688840796435,6.78993771634939,7.048680619379157,4.959884891912712
27,6.140568023512424,6.9676445278187344,7.051974094385853,5.003781552436723
28,6.406707832729003,7.20840561018113,7.054256819165931,5.047678212960735
29,6.608778487905174,7.48238171811673,7.091834172219424,5.0915748734847455
30,6.678830498643853,7.851301099640667,7.098087042169273,5.135471534008756
31,6.905420240524814,7.95760890773432,7.11645094633231,5.179368194532768
32,7.268294742822905,8.037122639430061,7.119744421339007,5.219176579130401
33,7.4440762757370464,8.159530671853588,7.124973362475212,5.258984963728034
34,7.7109979842692455,8.42099048765942,7.133841790531837,5.302881624252045
35,7.860318195824009,8.490742579852887,7.14372096881508,5.342690008849678
