Time(Iteration),EpsilonGreedyLinearBandit,LinUCB
117,23.140277499369706,6.772118265695374
118,23.274752207468133,6.773219544749841
119,23.35356841918087,6.774320823804308
120,23.57755325201447,6.775422102858775
121,23.5936117635513,6.7765233819132416
122,23.59471304260577,6.777624660967708
123,23.859662328691755,6.778725940022175
124,24.01701386695112,6.779827219076642
125,24.075827105816664,6.780928498131109
126,24.07692838487113,6.782029777185576
127,24.155758701064762,6.783131056240043
128,24.15685998011923,6.78423233529451
129,24.204595005867215,6.785333614348977
130,24.27569052342245,6.7864348934034435
131,24.313225121177148,6.78753617245791
132,24.314326400231614,6.788637451512377
133,24.31542767928608,6.789738730566844
134,24.405665521988173,6.790840009621311
135,24.471310492126648,6.791941288675778
136,24.709265946088244,6.793042567730245
137,24.790217718013388,6.794143846784712
138,24.909118182116476,6.795245125839179
139,25.011867392530657,6.7963464048936455
140,25.186896064229007,6.797447683948112
141,25.34522416453343,6.798548963002579
142,25.57123748752452,6.799650242057046
143,25.77365602864728,6.800751521111513
144,25.916522598709992,6.80185280016598
145,25.920301479119793,6.802954079220447
146,25.992281451682068,6.804055358274914
147,26.046550479343495,6.805156637329381
148,26.21679262645651,6.8062579163838475
149,26.39007516473597,6.807359195438314
150,26.391176443790435,6.808460474492781
151,26.52983989778084,6.809561753547248
152,26.65077442644381,6.810663032601715
153,26.671827143593056,6.811764311656182
154,26.695540853099732,6.812865590710649
155,26.7741124391678,6.813966869765116
156,26.819263384091233,6.815068148819583
157,26.960580858025857,6.8161694278740494
158,27.101981489038813,6.817270706928516
159,27.176004836713965,6.818371985982983
160,27.32955848542009,6.81947326503745
161,27.542009515296474,6.820574544091917
162,27.90384506699187,6.821675823146384
163,27.952260602538267,6.822777102200851
164,28.080221198001926,6.823878381255318
165,28.158073396699667,6.8249796603097845
166,28.200058842246857,6.826080939364251
167,28.336974744544044,6.827182218418718
168,28.33807602359851,6.828283497473185
169,28.40372099373699,6.829384776527652
170,28.688137314687275,6.830486055582119
171,28.68923859374174,6.831587334636586
172,28.790054358237278,6.832688613691053
173,28.947494110104817,6.83378989274552
174,29.043289676629314,6.8348911717999865
175,29.22522776674223,6.835992450854453
176,29.365253047799126,6.83709372990892
177,29.592848071989533,6.838195008963387
178,29.72841223049835,6.839296288017854
179,29.862559694407043,6.840397567072321
180,29.949583665405875,6.841498846126788
181,30.128368103381018,6.842600125181255
182,30.291499241040277,6.843701404235722
183,30.401716733226856,6.8448026832901885
184,30.402818012281323,6.845903962344655
185,30.627541158759005,6.847005241399122
186,30.666786098492423,6.848106520453589
187,30.913681854274024,6.849207799508056
188,31.230901301062083,6.850309078562523
189,31.31296694256742,6.85141035761699
190,31.398334861619993,6.852511636671457
191,31.561827150206465,6.853612915725924
192,31.690966839376948,6.8547141947803905
193,31.79954517109338,6.855815473834857
194,31.967143962657083,6.856916752889324
195,32.132680304703385,6.858018031943791
196,32.294348767882255,6.859119310998258
197,32.49213445660074,6.860220590052725
198,32.559757072519716,6.861321869107192
199,32.64134162927468,6.862423148161659
