Time(Iteration),EpsilonGreedyLinearBandit,EpsilonGreedyMultiArmedBandit,UppperConfidenceBound
0,0.599121785089741,0.5564248402109511,0.5765051611782972
1,1.0734811749557178,0.9672442329436766,1.2245653889339352
2,1.6055953930812716,1.291387965960959,1.6676744500765686
3,2.0857327424948293,1.6572405667113936,2.3048420300431007
4,2.468603340751527,2.2116547625202205,2.7813422679641326
5,2.9494198561042766,2.6166724829808166,3.409663535600558
6,3.4028917296251158,3.0260567628314092,3.738529020467273
7,3.8656174738381965,3.3705940383501782,4.424634678116396
8,4.272703900943922,3.723124477216504,4.989358034835075
9,4.641179092119657,3.9292287541674527,5.5374256139691145
10,4.890334950212789,4.300114820225456,5.714261545999844
11,5.230391697792408,4.579232258909647,5.881648256902368
12,5.46287466123549,4.960435036723465,6.058484188933098
13,5.586893463876754,5.233749802708692,6.218096114428521
14,5.822322220477991,5.6220048357960755,6.377708039923943
15,6.112481025510219,5.799327095437609,6.537319965419367
16,6.39540991222687,6.044783211365895,6.69693189091479
17,6.673233002833993,6.411342334377082,6.8565438164102135
18,6.9289538618817605,6.659053432730522,7.016155741905637
19,7.076806129700294,6.949082287578956,7.175767667401059
20,7.595481685193488,7.2115272823867915,7.335379592896483
21,7.843689008587029,7.295624957200386,7.494991518391906
22,8.012797143090859,7.558475903632439,7.654603443887329
23,8.32128027857497,7.579798783541705,7.814215369382753
24,8.539275085525224,7.940012075791882,7.973827294878175
25,8.7862060231115,8.039611457910912,8.1334392203736
26,8.953503543017417,8.295408324872543,8.293051145869022
27,9.180576306319491,8.65229492100784,8.452663071364444
28,9.502675840877146,8.746969828323135,8.612274996859869
29,9.71049249425427,8.856031225177848,8.771886922355291
30,9.900621538976221,8.989899949810525,8.931498847850715
31,10.161884204624979,9.047908431371749,9.091110773346138
32,10.529765791729039,9.159678925542831,9.25072269884156
33,10.796668399076921,9.449157036729813,9.410334624336985
34,11.027078676373137,9.80841886327917,9.569946549832407
35,11.150094181707754,10.089913513968359,9.729558475327831
36,11.195689191867011,10.264329243367506,9.889170400823254
37,11.375050889121473,10.425604003129004,10.048782326318676
38,11.490700423394252,10.679225997000598,10.2083942518141
39,11.634299754496862,10.757932009044127,10.368006177309523
40,12.017858212254742,10.950104127955852,10.527618102804947
41,12.121482096576269,11.046503491326309,10.68723002830037
42,12.364512748199756,11.106760117923999,10.846841953795792
43,12.516219599280445,11.457380610836307,11.006453879291216
44,12.627330899284448,11.537190727430012,11.166065804786639
45,12.828469108419688,11.754765651091155,11.325677730282063
46,13.116941962707878,11.818103873049395,11.485289655777486
47,13.36327728683323,12.063275863378658,11.644901581272908
48,13.528762932869828,12.152993012369395,11.804513506768332
49,13.67500606840071,12.292745280974618,11.964125432263755
50,13.70773672844437,12.408774845361906,12.123737357759179
51,13.89686505741189,12.762347875612623,12.283349283254601
52,14.040830365502734,13.03559171609854,12.442961208750024
53,14.224541203327803,13.308759855999705,12.602573134245448
54,14.540210135605687,13.361975222782766,12.76218505974087
55,14.75971124316926,13.603397472869412,12.921796985236293
56,14.885742711120708,13.833266918951576,13.081408910731716
57,15.029342042223316,13.941439470310026,13.24102083622714
58,15.190279410189115,14.230858893806712,13.400632761722562
59,15.412099957911845,14.535882116492033,13.560244687217985
60,15.76136696985464,14.620545543793813,13.719856612713409
61,15.782791997612787,14.845105621366153,13.879468538208831
62,15.910243555815175,15.071314157317918,14.039080463704256
63,16.058216401642817,15.295913839622187,14.198692389199678
64,16.092505779516557,15.29761390270551,14.3583043146951
65,16.15797267550828,15.546327750363185,14.517916240190525
66,16.348945605111595,15.654054343890746,14.677528165685947
67,16.514930221016694,15.854492679153736,14.837140091181372
68,16.686676719866167,15.920666378125523,14.996752016676794
69,16.965560054674786,16.11502852528327,15.156363942172216
70,17.14794829919113,16.369513827365026,15.31597586766764
71,17.27709906384474,16.37121389044835,15.475587793163063
72,17.372629307261533,16.47894048397591,15.635199718658487
73,17.647290624671214,16.51202908986951,15.79481164415391
74,17.923522724146828,16.559260980180152,15.954423569649332
75,18.241885130824773,16.66826121569494,16.114035495144755
76,18.471713464748184,16.86874346502579,16.27364742064018
77,18.493138492506333,17.137900382744878,16.433259346135603
78,18.70344160960837,17.38393494826914,16.592871271631026
79,19.02925200510861,17.578569689080204,16.75248319712645
80,19.184489438602135,17.580269752163524,16.91209512262187
81,19.461505563178008,17.706079036578746,17.071707048117297
82,19.754546885696318,17.81197719116071,17.23131897361272
83,20.032943745615093,18.020857117239494,17.39093089910814
84,20.097988745929893,18.05078341290075,17.550542824603564
85,20.276844359656312,18.052483475984072,17.710154750098987
86,20.37401801528019,18.313550043318024,17.869766675594413
87,20.617408225689253,18.379723742289812,18.029378601089835
88,20.72965243122525,18.52868502402086,18.188990526585258
89,20.94869941682888,18.535762021537302,18.34860245208068
90,21.15838928756458,18.587130951440493,18.508214377576103
91,21.446533472272655,18.66655755326767,18.66782630307153
92,21.4679585000308,18.83482196558428,18.82743822856695
93,21.503645503192416,19.080211568631345,18.987050154062374
94,21.75771113203527,19.498811823812794,19.146662079557796
95,21.835962534462556,19.671102415807486,19.30627400505322
96,21.937299729889993,19.678179413323928,19.465885930548644
97,22.12210781172552,19.768418911694432,19.625497856044067
98,22.6059922683754,19.770118974777755,19.78510978153949
99,22.716170871791444,19.88160463168614,19.944721707034912
100,22.995086861687366,20.08419430363508,20.104333632530334
101,23.182365240457774,20.121403782368223,20.26394555802576
102,23.326861205876824,20.27566835886028,20.423557483521183
103,23.348286233634973,20.45519151530371,20.583169409016605
104,23.369711261393117,20.663221901939625,20.742781334512028
105,23.46567152238743,20.734976489136468,20.90239326000745
106,23.569112777883788,20.77963831460992,21.062005185502876
107,23.75486979298453,20.911424591611166,21.2216171109983
108,23.854138879050012,20.933783226736097,21.38122903649372
109,24.071052577930047,20.961553263472595,21.540840961989144
110,24.163931243563813,21.040831780400683,21.700452887484566
111,24.29333059538556,21.153133156079473,21.860064812979992
112,24.460046360389434,21.349854390511396,22.019676738475415
113,24.48147138814758,21.475910003859067,22.179288663970837
114,24.594232197689607,21.6249160800849,22.33890058946626
115,24.71031691789637,21.941772478262184,22.498512514961682
116,24.835097953578032,21.943472541345507,22.658124440457108
117,24.957476955806108,21.98125521052794,22.81773636595253
118,25.035043030217132,22.053009797724787,22.977348291447953
119,25.05646805797528,22.131039568419492,23.136960216943375
120,25.09533399409216,22.316216734552732,23.296572142438798
121,25.214020591475922,22.33299017575078,23.456184067934224
122,25.367286530794537,22.422225762064905,23.615795993429646
123,25.470884311196663,22.62136146661246,23.77540791892507
124,25.61756413379708,22.623061529695782,23.93501984442049
125,25.88228356131224,22.83254339716198,24.094631769915914
126,25.968494431559055,22.891790168661597,24.25424369541134
127,26.051568702372844,22.89349023174492,24.413855620906762
128,26.08159738428183,22.895190294828243,24.573467546402185
129,26.10302241203998,23.001981313909464,24.733079471897607
130,26.186674188933683,23.165221555924585,24.89269139739303
131,26.299564665558243,23.16692161900791,25.052303322888456
132,26.320989693316392,23.242730956260452,25.211915248383878
133,26.353720353360053,23.547024242560973,25.3715271738793
134,26.375145381118198,23.945053957238752,25.531139099374723
135,26.396570408876347,24.06813422707025,25.690751024870146
136,26.41799543663449,24.134307926042034,25.850362950365565
137,26.62702211099802,24.192149035778236,26.009974875860983
138,26.7790765396232,24.275268194229092,26.169586801356406
139,26.84328393442998,24.43657243264403,26.329198726851825
140,27.00844887173408,24.438272495727354,26.488810652347247
141,27.47861866651497,24.545999089254913,26.648422577842666
142,27.61444320359602,24.6121727882267,26.808034503338085
143,27.64359477260975,24.613872851310024,26.967646428833508
144,27.94669050499918,24.826237613137245,27.127258354328927
145,27.964536441727393,24.915466059005293,27.28687027982435
146,27.982382378455604,25.12226886414046,27.446482205319768
147,28.09165647696063,25.193131214416052,27.606094130815187
148,28.24300645288964,25.196212809776604,27.76570605631061
149,28.36179053923741,25.199294405137152,27.925317981806028
150,28.448731856840304,25.200994468220475,28.08492990730145
151,28.470156884598453,25.386965215457593,28.24454183279687
152,28.52762017125829,25.425157316967162,28.40415375829229
153,28.65507172946068,25.503014565008673,28.56376568378771
154,28.845948151402375,25.5141638492202,28.72337760928313
155,28.90154225637209,25.5472524551138,28.882989534778552
156,29.094168642396085,25.742219991337954,29.04260146027397
157,29.280346952609722,25.955588006636894,29.20221338576939
158,29.341804418543564,25.98726974408865,29.361825311264813
159,29.49874710290687,26.075364738755276,29.52143723676023
160,29.6887006197382,26.085668455989442,29.681049162255654
161,29.867931920250452,26.204557471717436,29.840661087751073
162,29.954858509516402,26.297593316584642,30.000273013246492
163,30.225121626066624,26.516154524010126,30.159884938741914
164,30.399277420868877,26.72368675457402,30.319496864237333
165,30.58925319549786,26.846919899795562,30.479108789732756
166,30.871264352282175,27.044387793770113,30.638720715228175
167,31.010668136234443,27.352457690341886,30.798332640723594
168,31.03209316399259,27.402754246973068,30.957944566219016
169,31.297984564325343,27.510926798331518,31.117556491714435
170,31.448769734292945,27.592723672178483,31.277168417209857
171,31.553978661458125,27.594423735261806,31.436780342705276
172,31.67015255958671,27.808879549892442,31.596392268200695
173,31.82224100239919,27.81196114525299,31.756004193696118
174,31.843666030157333,27.815042740613542,31.915616119191537
175,32.09177813462658,27.874871575623636,32.07522804468696
176,32.239750980454225,27.958595084917512,32.23483997018238
177,32.40827203009583,27.968146404241942,32.3944518956778
178,32.57241051813966,28.136281109450152,32.554063821173216
179,32.81542393478101,28.236721763400322,32.71367574666864
180,32.83326987150922,28.341857257353873,32.87328767216406
181,32.89061904118637,28.44294574881413,33.03289959765948
182,33.11593872461911,28.600379020697734,33.1925115231549
183,33.171364924051865,28.603460616058282,33.35212344865032
184,33.24413774698075,28.70312402520877,33.51173537414574
185,33.26198368370896,28.742697658995564,33.67134729964116
186,33.42388071897726,28.868906846412546,33.83095922513658
187,33.448196379669355,28.91920340304373,33.990571150632
188,33.76310421193821,29.060859725579853,34.15018307612742
189,33.94385850091268,29.30725502277387,34.309795001622845
190,34.04399003763846,29.308955085857196,34.469406927118264
191,34.25907104129168,29.373120783616105,34.62901885261368
192,34.364157920716494,29.37482084669943,34.7886307781091
193,34.4233442291453,29.551950762447046,34.94824270360452
