Time(Iteration),EpsilonGreedyLinearBandit,EpsilonGreedyMultiArmedBandit,UppperConfidenceBound
0,0.42724119018324763,0.5850852203815071,0.45070634829734385
1,0.763871915839648,0.9987627062997779,1.0539125287808715
2,1.1428546048360766,1.5033776043331886,1.4548836792854196
3,1.4980198957835458,1.9473886213349423,1.8409744011834086
4,1.7558783265801114,2.342242628173026,2.3958726512535695
5,2.0739951738368316,2.673307253477941,2.615350052223422
6,2.495625851496409,2.995250868082084,3.207545851834221
7,2.898054253651157,3.376996762316589,3.723376531792332
8,3.2702702263079892,3.5482282968368546,4.262971194158261
9,3.7251375030104237,3.9513081398079075,4.738308965192823
10,3.823280651155625,4.505612359441994,4.797668639404401
11,4.095892339690321,4.729840727116625,4.869565069416883
12,4.389400685104784,5.102671366134343,4.9289247436284604
13,4.633994395093302,5.34697686090999,4.988284417840038
14,4.798701812766943,5.496057567606954,5.047644092051616
15,5.115595958873014,5.886514226454819,5.103012276260879
16,5.312796640304261,6.28364626363774,5.15838046047014
17,5.49129651173178,6.392993941179036,5.217740134681718
18,5.815633558471722,6.5150733973155965,5.277099808893296
19,6.154630192674305,6.773043819655859,5.336459483104874
20,6.563151879113205,7.057959387909397,5.395819157316452
21,6.719591636945422,7.436375527489021,5.45517883152803
22,6.8874006264717185,7.518265735642818,5.5145385057396075
23,7.106711869807893,7.713224911877648,5.573898179951185
24,7.523046686883463,7.94869385491575,5.633257854162763
25,7.829320057618361,8.112989569944807,5.692617528374341
26,8.040185138799558,8.223780067873502,5.751977202585919
27,8.31521554462822,8.346293996229697,5.811336876797497
28,8.601179490113598,8.544452695991442,5.8706965510090745
29,8.781136795988337,8.752875035582154,5.930056225220652
30,8.841066174989932,8.95062557699132,5.98941589943223
31,9.08091736828127,9.11683524229353,6.048775573643808
32,9.153218791254542,9.30209034958548,6.108135247855386
33,9.305468171984984,9.393051142721431,6.167494922066964
34,9.718208062389603,9.645937003461501,6.2268545962785415
35,9.837336803276957,9.799380423094899,6.286214270490119
36,10.005873475153338,9.999681806725203,6.345573944701697
37,10.330950140874524,10.183742496567039,6.404933618913276
38,10.427421102573394,10.408907859699088,6.464293293124856
39,10.570955830950142,10.503561161467037,6.523652967336434
40,10.717832746329233,10.716404192044495,6.583012641548014
41,10.865450920004113,10.85399278425761,6.642372315759593
42,10.947095639153302,10.985104841594103,6.701731989971172
43,11.148958980932262,11.093400966254364,6.761091664182752
44,11.417101754870599,11.36645960026189,6.820451338394331
45,11.726390169450715,11.691146047125978,6.87981101260591
46,11.759415959710747,11.832280989531492,6.939170686817489
47,11.907256649548293,11.877131942752916,6.998530361029069
48,11.940282439808325,12.153131204090938,7.057890035240648
49,12.08980548637899,12.22102150126858,7.117249709452227
50,12.226253663115987,12.408850248374788,7.1766093836638065
