Time(Iteration),EpsilonGreedyLinearBanditTheta,LinUCBTheta,LinTSTheta,LinPHETheta
0,0.9793518541177537,0.9780732258732687,0.9780732258732687,0.9780732258732687
1,0.9568470344620537,0.9011999705838816,0.9011999705838816,0.9011999705838816
2,0.8895625752096692,0.8436797913897941,0.8436797913897941,0.8436797913897941
3,0.8708200333960414,0.8383493741317507,0.8383493741317507,0.8383493741317507
4,0.8224078407207598,0.786480940965754,0.786480940965754,0.786480940965754
5,0.7525500400734868,0.7427845443733403,0.7427845443733403,0.7427845443733403
6,0.7005037677763244,0.7079453820714239,0.7079453820714239,0.7079453820714239
7,0.6474558557092285,0.6734568635392182,0.6734568635392182,0.6734568635392182
8,0.6349085321324075,0.6140185305210358,0.6140185305210358,0.6140185305210358
9,0.6176650754693354,0.57858502677487,0.57858502677487,0.57858502677487
