Time(Iteration),EpsilonGreedyLinearBanditTheta
0,0.9751936441045078
1,0.9731915490734828
2,0.9572026114640135
3,0.9374082885311334
4,0.9211293902581165
5,0.9159430851369776
6,0.8991097536782926
7,0.8903047622165621
8,0.8809062505502695
9,0.8816809006829802
10,0.8771559439289129
11,0.8733908686383378
12,0.8725911936237418
13,0.865654389613244
14,0.8578950645493266
15,0.8564428272730653
16,0.854037736580552
17,0.844447169297295
18,0.8422018513766079
19,0.842384994137474
20,0.8338934975975585
21,0.822629476922141
22,0.8227322012454291
23,0.8159304549721668
24,0.8069452030737374
25,0.7985998508930523
26,0.7915032626649087
27,0.7683849606814184
28,0.7670984824746727
29,0.7672244843041578
30,0.7620250703469986
31,0.7492193498236496
32,0.7444794536975363
33,0.7397394568398581
34,0.7363546660757296
35,0.7402656318966923
36,0.7308721521843056
37,0.7265011817057914
38,0.7165578874740384
39,0.7167511055217908
40,0.7137270007332359
41,0.6840782629530858
42,0.6842633894633755
43,0.6842624047827779
44,0.6802863084333544
45,0.6775735423282748
46,0.6537397639873187
47,0.6524885364609585
48,0.653876092093382
49,0.6548275970213611
50,0.6540200018854363
51,0.652213294192987
52,0.6507943224819934
53,0.6516309615885495
54,0.6515222389919897
55,0.6497869418331923
56,0.6498939593204847
57,0.638040809742999
58,0.6374925833792257
59,0.6384453161431723
60,0.6384338100840291
61,0.6383727441416801
62,0.6389890560624374
63,0.637582071146601
64,0.6288831519651792
65,0.6246121448616507
66,0.6224572617452412
67,0.6205195413230777
68,0.6205878294995151
69,0.6196289403507155
70,0.6151066567258361
71,0.6134535456418723
72,0.6134597635839292
73,0.6127108979918725
74,0.6102847010030775
75,0.6101461021069572
76,0.6068228774443035
77,0.6056050025174524
78,0.6055333851655134
79,0.6053922487322215
80,0.6036277696321066
81,0.5992153750429657
82,0.5989275084541099
83,0.5989532927865644
84,0.5967733712531631
85,0.5975859131766401
86,0.5944378950182114
87,0.5934065048306142
88,0.5886507153203423
89,0.5885350243262876
90,0.5731375815761437
91,0.5731481390475558
92,0.5624532862528928
93,0.5625762487761966
94,0.5623337140309819
95,0.5629888037928816
96,0.557644361127857
97,0.5546300253280734
98,0.54541490290938
99,0.5413852448929709
100,0.5413630071811326
101,0.5405640468980724
102,0.540173563769702
103,0.533615070595839
104,0.529217948422842
105,0.5293284826896245
106,0.5281607095350335
107,0.5281569209810648
108,0.5227878901826166
109,0.5227512228316813
110,0.5227447372235162
111,0.5233202015551559
112,0.5198069601961138
113,0.5130390390047913
114,0.5124339403297692
115,0.512441288871699
116,0.5123308338512741
117,0.5123925765715744
118,0.5133579869340481
119,0.5106138325939161
120,0.5106122958353152
121,0.5137362645757193
122,0.5122873075966793
123,0.5092422436627468
124,0.5092432635278724
125,0.5094396555038839
126,0.5094362225249196
127,0.509655076342841
128,0.509712331584603
129,0.5097962979085923
130,0.5097228749410975
131,0.5080876175319065
132,0.508165167502648
133,0.4986066032988477
134,0.4972634202633858
135,0.49712739022369334
136,0.4970184410371884
137,0.49672789644139037
138,0.4971322611854806
139,0.4972263749087541
140,0.49802593244345966
141,0.49787752860863527
142,0.49781383835497384
143,0.4981175498649585
144,0.498116460925044
145,0.4947008391322232
146,0.49440466193463967
147,0.49440682997723256
148,0.49274921434838037
149,0.49279869325135983
150,0.49396254387750416
151,0.4947645951597561
152,0.47609016696190115
153,0.4758722463042204
154,0.47582552601214145
155,0.47484216433474347
156,0.4732069837718435
157,0.4738727730830606
158,0.47263637189008945
159,0.4717224969947467
160,0.4707156361287793
161,0.4694774294539531
162,0.4697251984733762
163,0.46971914013558813
164,0.4694523452105595
165,0.4696601620150845
166,0.4686403885338796
167,0.46864231577672477
168,0.46884629119745036
169,0.4678404696884336
170,0.4664766097224799
171,0.46585508794919733
172,0.46584401382716123
173,0.46229018939025757
174,0.4622606379234685
175,0.4617454243680504
176,0.46174667671582714
177,0.45820014793867625
178,0.45652556405470407
179,0.4532950666738012
180,0.45329648573394365
181,0.453391694895517
182,0.45250140715858783
183,0.45184197253836833
184,0.45129663420330735
185,0.4513000272545565
186,0.44968490729031074
187,0.4499301743419449
188,0.44828024040079917
189,0.44827760134590616
190,0.44828623633248305
191,0.44381804383823364
192,0.44365006790956274
193,0.4388942331284066
194,0.43907153135956234
195,0.43899804346039256
