Time(Iteration),EpsilonGreedyLinearBanditTheta
0,0.980186266082519
1,0.9026252076056934
2,0.8795392669158707
3,0.8722734467456259
4,0.8706931310668915
5,0.8497667844559814
6,0.8417861082977453
7,0.7826643319276344
8,0.7777177451191848
9,0.7748796243336571
10,0.7473715069885946
11,0.7276100165375525
12,0.6931508172088969
13,0.6639720022705047
14,0.6606070274385178
15,0.6581647727807564
16,0.6579866602828324
17,0.6365315092505767
18,0.6354620801111139
19,0.6256636549310196
20,0.6187562619015341
21,0.5887057772052785
22,0.5602347373778512
23,0.5555564593605699
24,0.5459019978915282
25,0.5448009457117451
26,0.5434239019808613
27,0.5464335810848813
28,0.47236556308331795
29,0.4726686100270795
30,0.47237608354951427
31,0.4712820344205907
32,0.4680686438966525
33,0.45474406473699547
34,0.4556401257035721
35,0.45609424086184863
36,0.4229834164131212
37,0.42209865807205293
38,0.4148622218079832
39,0.4174065693344966
40,0.4172549080757655
41,0.37043829253496396
42,0.369624706481433
43,0.36925919684060454
44,0.36962301420516286
45,0.36493623371275635
46,0.3652944416856092
47,0.3652770800966797
48,0.3642809704063499
49,0.36421859873943924
50,0.3669846533120582
51,0.366870024601999
52,0.36825216290461416
53,0.36847794038653403
54,0.3698616230168831
55,0.36998039644834574
56,0.3699263112746032
57,0.369898989209838
58,0.36753226956150314
59,0.3629376997933909
60,0.3417239374782125
61,0.3415819866775879
62,0.3413294427676476
63,0.3413841189305332
64,0.33905500809012923
65,0.3393069272858897
66,0.3393568164702093
67,0.33935003812062675
68,0.34006731636924414
69,0.34043242764512455
70,0.3403022028218891
71,0.33955573623093727
72,0.32907990819680155
73,0.32709962804265297
74,0.326954010974988
75,0.2765088721101361
76,0.2780576305141056
77,0.2781365857561745
78,0.28434879164140336
79,0.28489149409415176
80,0.28338020886644155
81,0.2840545868432947
82,0.287006059730761
83,0.2849881418494041
84,0.2844988518134439
85,0.2837866134095227
86,0.287185070035347
87,0.28704830362147954
88,0.2607870941968395
89,0.2558005892187595
90,0.25239903163573607
91,0.2511646813364401
92,0.24941016997081505
93,0.23715677563541745
94,0.23547531845612307
95,0.2366907711674274
96,0.23685109830417148
97,0.2370514893375036
98,0.23753323897040218
99,0.2373592435887432
100,0.23623867635034745
101,0.23602951937512967
102,0.23615733603552097
103,0.23608174820431577
104,0.23442713283635896
105,0.23453859363371773
106,0.23553324255471103
107,0.23581747851844642
108,0.2354254441529117
109,0.23541460859641852
110,0.23546904803669944
111,0.2362423730357094
112,0.2360680434094154
113,0.2358962420230221
114,0.2358775599492208
115,0.23552554463834188
116,0.23551946975938004
117,0.23641939263190043
118,0.2316459406758938
119,0.23164742644837388
120,0.22616302923472564
121,0.22578533557211972
122,0.22519617206435893
123,0.22569331792639477
124,0.2211188676910087
125,0.22136035878436316
126,0.2226235149013661
127,0.21851203791405469
128,0.2166761112006605
129,0.21661512178829584
130,0.21656789423948242
131,0.21680930941247006
132,0.22226754472665786
133,0.22314499983352717
134,0.22272958069346743
135,0.22269648707018108
136,0.22232366536640277
137,0.22229584860506738
138,0.22134883974610747
139,0.22127805214535373
140,0.21528823816578457
141,0.215363394285888
142,0.2158922331567878
143,0.21565640600213903
144,0.21030624734424816
145,0.20938788644317996
146,0.2093942401766466
147,0.20938320712653358
148,0.19636215280301134
149,0.1963342429551509
150,0.19730398952655614
151,0.19710610142026685
152,0.19532760661063422
153,0.19502356735694054
154,0.19503258130699364
155,0.19553277636079178
156,0.19584066233939035
157,0.19469291299515032
158,0.19468188663178287
159,0.19468460554139985
160,0.1946933374639
161,0.19471994443189897
162,0.19470369932260337
163,0.1707751829582323
164,0.1702262970419124
165,0.17005070733560837
166,0.17014400659373013
167,0.16920681397347737
168,0.16918527323749366
169,0.16968039238918217
170,0.1688705878419467
171,0.1685704199485933
172,0.1685964854118885
173,0.16768764130178698
174,0.16767258034246785
175,0.16696814930129825
176,0.16700714759762172
177,0.16680034534932495
178,0.16714071136670716
179,0.16711400020547992
180,0.16696607025492952
181,0.16768338556713394
182,0.16766966112067355
183,0.16825481466924358
184,0.16749699222791128
185,0.1673659128509918
186,0.16664642552283299
187,0.16588523538200725
188,0.16589783346634182
189,0.1657020216725666
190,0.16552840361612348
191,0.16552306688863544
192,0.167708074458894
193,0.16595973323053148
194,0.16546548811664197
195,0.16529983257546904
196,0.16506261681343828
197,0.1649372077783681
198,0.16480148155945384
199,0.16484202448135862
