Time(Iteration),EpsilonGreedyLinearBandit,LinUCB
0,0.7042884579841509,0.6306670600291552
1,1.184351347113093,1.1933292888122455
2,1.6756555191240718,1.8269626672159922
3,2.1320567371140693,2.475188925913833
4,2.3477675589977123,2.8882562023956018
5,2.6539643896440355,3.509744346255471
6,2.962992665715874,4.216291233710414
7,3.3015074364159895,4.778542495794436
8,3.7334524838280956,5.4708687921789805
9,4.107937000249682,6.088961307565219
10,4.494601104590922,6.162805605449099
11,4.687002082049316,6.204728399176732
12,5.0091101348910705,6.2276272315883014
13,5.446497322071648,6.25052606399987
14,5.591594846552408,6.27342489641144
15,6.106006519033986,6.296323728823008
16,6.175363783241635,6.319222561234577
17,6.377204999594127,6.3421213936461465
18,6.573843916934739,6.365020226057715
19,6.893575386837476,6.387919058469285
20,7.050263010285231,6.410817890880854
21,7.2110462643835405,6.433716723292423
22,7.37348695227725,6.456615555703992
23,7.553663795133946,6.479514388115561
24,7.911556914518353,6.50241322052713
25,8.539918415102067,6.525312052938699
26,8.567274045740657,6.548210885350268
27,8.738164867358694,6.571109717761837
28,8.980253736934515,6.594008550173406
29,9.285971462394574,6.616907382584975
30,9.705483218377951,6.639806214996544
31,10.006541197034064,6.662705047408113
32,10.077954800312394,6.685603879819682
33,10.579114059654149,6.708502712231251
34,10.751722498036635,6.73140154464282
35,11.038220085578722,6.754300377054389
36,11.163691457073806,6.777199209465958
37,11.51678977540086,6.800098041877527
38,11.799723089571778,6.822996874289096
39,12.013659370858813,6.845895706700665
40,12.165390138683168,6.868794539112234
41,12.372271879181705,6.891693371523803
42,12.500996603151545,6.914592203935372
43,12.906803043767757,6.937491036346941
44,12.934158674406351,6.96038986875851
45,13.088323851920572,6.983288701170079
46,13.252024307258287,7.006187533581648
47,13.421563420546127,7.0290863659932175
48,13.847576336084567,7.051985198404786
49,14.014303171051306,7.074884030816355
50,14.263440545999,7.097782863227924
51,14.469037485804972,7.120681695639493
52,14.481311243618112,7.1435805280510625
53,14.776830829368503,7.166479360462631
54,15.145744373397829,7.1893781928742
55,15.293843423058172,7.212277025285769
56,15.608434620695807,7.235175857697338
57,15.739681776009869,7.2580746901089075
58,15.940552796335385,7.280973522520476
59,16.180656466869895,7.303872354932045
60,16.28216805566642,7.326771187343614
61,16.77733419574073,7.349670019755183
62,16.938839346254383,7.3725688521667525
63,16.948324845304388,7.395467684578321
64,17.212732068151936,7.41836651698989
65,17.41376859974995,7.441265349401459
66,17.571598670563137,7.464164181813028
67,17.828604957242128,7.4870630142245975
68,17.852741042478023,7.509961846636166
69,17.990427233508626,7.532860679047735
70,18.226367407932912,7.555759511459304
71,18.513231901539548,7.578658343870873
72,18.703950004722838,7.6015571762824425
73,18.812039784709974,7.624456008694011
74,18.95621068149452,7.64735484110558
75,19.216480206853344,7.670253673517149
76,19.333325797692012,7.693152505928718
77,19.424617253426437,7.716051338340288
78,19.43410275247644,7.738950170751856
79,19.554761657544525,7.761849003163425
80,19.66334608381912,7.784747835574994
81,19.71805439763742,7.807646667986563
82,19.779636812635665,7.830545500398133
83,19.9746552152409,7.853444332809701
84,19.984140714290906,7.87634316522127
85,20.109711548747264,7.899241997632839
86,20.168344738150104,7.922140830044408
87,20.37533858501159,7.945039662455978
