Time(Iteration),EpsilonGreedyLinearBandit,LinUCB
0,0.5711926626411727,0.5854505459503441
1,1.1235851339922178,1.2006235919021395
2,1.6109928024519906,1.9928916490054824
3,2.207248774145934,2.6427953780320035
4,2.920219439197908,3.230845478259434
5,3.1289775280489147,3.7291818141659663
6,3.727190902602941,4.320164841975312
7,4.178737920027315,4.95953229994209
8,4.49347842939485,5.56583970438974
9,4.82127767970612,6.206644725977028
