Time(Iteration),UppperConfidenceBound,ThompsonSampling,PHE
0,0.5995671488653574,0.5995671488653574,0.5995671488653574
1,1.2448470166804848,1.2448470166804848,1.2448470166804848
2,1.7609666908931285,1.7609666908931285,1.7609666908931285
3,2.115646624433935,2.115646624433935,2.115646624433935
4,2.5623332507273426,2.5623332507273426,2.5623332507273426
5,3.055241421356777,3.055241421356777,3.055241421356777
6,3.555528994561643,3.555528994561643,3.555528994561643
7,3.985130960174886,3.985130960174886,3.985130960174886
8,4.448382141627951,4.448382141627951,4.448382141627951
9,4.942941958526185,4.942941958526185,4.942941958526185
10,5.423229748954092,5.365565147122767,5.203138401816998
11,5.879837008064235,5.910943467149946,5.5284259723132685
12,6.3265305669495415,6.2369391675709025,5.980812450869132
13,6.716963186406107,6.638690748827964,6.223246778728641
14,6.772253609973757,6.755416623810975,6.471541783148114
15,6.814832576168358,6.794563342635766,6.666080387075354
16,6.862195714765848,6.857946356657216,6.7371526854799395
17,6.947541284417274,6.948338399177113,7.020037680392936
18,6.9955727925838875,7.004384363973806,7.117094831974772
19,7.035417721424729,7.05066291400116,7.2119468478649225
20,7.146196759730198,7.069056804484899,7.305276959267621
21,7.194147250683493,7.0761418122181325,7.426126130607585
22,7.224825632885316,7.123008162548777,7.471786391515965
23,7.296031861842254,7.1394057954236745,7.549233384386028
24,7.330402624006848,7.1753573930318355,7.594893645294408
25,7.360615962678925,7.217467019384531,7.603457975864136
26,7.3825103319369845,7.218417730023125,7.638581397204504
27,7.419893166963639,7.2684844058834575,7.684241658112884
28,7.426027464058279,7.282633159608176,7.730117653433195
29,7.463378282505573,7.345275057995385,7.774025087717327
30,7.463378282505573,7.362073527569228,7.790422720592224
31,7.542650563207199,7.368207824663868,7.826650194552931
32,7.565376111378565,7.444042003936827,7.843047827427829
33,7.5837700018623035,7.451426335761934,7.859445460302726
34,7.584720712500898,7.457859956948447,7.8758430931776235
35,7.584720712500898,7.472752202814642,7.8844074237473505
36,7.604550553586708,7.498979395603551,7.892971754317078
37,7.604550553586708,7.499930106242145,7.909369387191975
38,7.604550553586708,7.508714119185909,7.925767020066873
39,7.616630066869544,7.509664829824503,7.94216465294177
40,7.653125968401406,7.534477637555966,7.958562285816667
41,7.66907463079624,7.562109393751198,7.974959918691565
42,7.687956426078273,7.563060104389793,7.991357551566462
43,7.687956426078273,7.571844117333557,8.00775518444136
