Time(Iteration),UppperConfidenceBound,ThompsonSampling,PHE
0,0.4249363274356749,0.4249363274356749,0.4249363274356749
1,1.012453144293716,1.012453144293716,1.012453144293716
2,1.5894141942141677,1.5894141942141677,1.5894141942141677
3,1.9059414448722733,1.9059414448722733,1.9059414448722733
4,2.4664032545935055,2.4664032545935055,2.4664032545935055
5,3.0408866249570683,3.0408866249570683,3.0408866249570683
6,3.4865121285604217,3.4865121285604217,3.4865121285604217
7,4.170934834608965,4.170934834608965,4.170934834608965
8,4.595784510749074,4.595784510749074,4.595784510749074
9,4.980855992806232,4.980855992806232,4.980855992806232
10,5.628282185598285,5.616871251116949,5.628282185598285
11,6.09401374852061,6.1762247622579665,6.09401374852061
12,6.6201609479887065,6.652694730169915,6.6201609479887065
13,6.786965563271669,6.814061409736723,6.786965563271669
14,6.867643109838051,6.906351511018603,6.867643109838051
15,6.980237987841858,6.981011720698531,6.95276443071553
16,7.01366133425481,7.080021710999249,7.04016186630075
17,7.13378201484813,7.127931131318602,7.13378201484813
18,7.13378201484813,7.127931131318602,7.13378201484813
19,7.207495478757258,7.231724145311253,7.207495478757258
20,7.254689974957579,7.249536672301692,7.254689974957579
21,7.296763412806857,7.3151411958313215,7.2868404214779385
22,7.324511646023167,7.3326046340763495,7.296763412806857
23,7.348146448062967,7.3326046340763495,7.32579808239026
24,7.409139822543783,7.414888340236277,7.381036619560622
25,7.4785818434192874,7.4456293200339845,7.435846768594222
26,7.530393923243532,7.485006854793516,7.461158419123647
27,7.542023224786755,7.496636156336739,7.478970946114086
28,7.56581434574621,7.521875947521674,7.497998050127127
29,7.56581434574621,7.59437567512929,7.518868283849676
30,7.56581434574621,7.59437567512929,7.525051509296892
31,7.56581434574621,7.63028081931167,7.56713987892649
32,7.56581434574621,7.644967827587003,7.581826887201823
33,7.56581434574621,7.651151053034219,7.581826887201823
34,7.56581434574621,7.651151053034219,7.59174987853074
35,7.571997571193426,7.696226862266594,7.597933103977956
36,7.578180796640643,7.7289105170086305,7.661929048757456
37,7.650271053117045,7.779983160548893,7.694612703499492
38,7.650271053117045,7.791595715264391,7.694612703499492
39,7.660194044445963,7.791595715264391,7.694612703499492
40,7.660194044445963,7.791595715264391,7.700795928946708
41,7.679305722700448,7.791595715264391,7.712408483662206
42,7.685488948147665,7.799094838803379,7.767782937447431
43,7.740267249962869,7.799094838803379,7.773966162894648
44,7.746450475410086,7.799094838803379,7.780149388341864
45,7.752633700857302,7.799094838803379,7.786332613789081
46,7.776280364549547,7.810724140346601,7.792515839236297
47,7.782463589996763,7.810724140346601,7.810328366226736
48,7.797750928128103,7.810724140346601,7.816511591673953
49,7.8039341535753195,7.810724140346601,7.822694817121169
50,7.810117379022536,7.810724140346601,7.837982155252509
51,7.835429029551962,7.819828253030724,7.861628818944753
52,7.8532415565424,7.828932365714847,7.880501976577577
53,7.8532415565424,7.850726410584578,7.896637655078389
54,7.87974208858834,7.872520455454309,7.896637655078389
55,7.895877767089152,7.872520455454309,7.9028208805256055
56,7.895877767089152,7.872520455454309,7.909004105972822
57,7.895877767089152,7.872520455454309,7.95843647186193
58,7.895877767089152,7.872520455454309,7.964619697309146
59,7.895877767089152,7.886782928630876,7.9850653959329305
60,7.895877767089152,7.886782928630876,7.9850653959329305
61,7.90337689062814,7.886782928630876,8.00419382101514
62,7.90337689062814,7.894282052169864,8.010377046462356
63,7.90337689062814,7.901781175708851,8.025064054737689
64,7.909560116075356,7.901781175708851,8.031247280184905
65,7.915743341522573,7.9164681839841835,8.037430505632122
66,7.921926566969789,7.9164681839841835,8.05524303262256
67,7.928109792417006,7.9164681839841835,8.073055559613
68,7.934293017864222,7.9164681839841835,8.079238785060216
69,7.940476243311439,7.9164681839841835,8.085422010507433
