Time(Iteration),EpsilonGreedyLinearBanditTheta
0,0.9617892270850747
1,0.944521866919916
2,0.9103291852245035
3,0.8635184546166595
4,0.7699474723667926
5,0.7483817468777225
6,0.7393205173165469
7,0.6689204752899901
8,0.6487304666143754
9,0.6439098774580481
10,0.639482175321673
11,0.6090344897890638
12,0.5955864968523319
13,0.5920105838063094
14,0.5901287724692714
15,0.5690212647026343
16,0.544020898255097
17,0.5303974468366837
18,0.5134534777919035
19,0.49529275005736545
20,0.49658947188945424
21,0.49793377493880675
22,0.4961664994880651
23,0.4951578955154082
24,0.4930513092426983
25,0.48791555640933504
26,0.45342529232352413
27,0.45328207429364964
28,0.44878192916048876
29,0.4481229548594373
30,0.45013851020663986
31,0.4266702955302316
32,0.42565294865263886
33,0.4252008246358713
34,0.3871764367282696
35,0.3866020887488991
36,0.38391355108790765
37,0.3811547578133413
38,0.3809762786642156
39,0.38092056837675925
40,0.36932494954870354
41,0.3589051665799526
42,0.34435878363078676
43,0.34514067049542174
44,0.34562810534061106
45,0.3424814500936103
46,0.3427291036121686
47,0.34416745677661764
48,0.3441141907284212
49,0.3444858527730616
50,0.34441459747475
51,0.3438366324344646
52,0.3418621035785098
53,0.34284201203749837
54,0.3432002625574317
55,0.3442670352081319
56,0.34358792292551044
57,0.34280178989505566
58,0.32921537926932704
59,0.32977065579635534
60,0.3301140081447858
61,0.32998821612343504
62,0.31851003327854854
63,0.31202179511779404
64,0.3123833970489226
65,0.28941172439989327
66,0.2842216827687568
67,0.28199638010773526
68,0.2823708704705016
69,0.28286480979815903
70,0.2826216137263542
71,0.2844008334459689
72,0.28289139760815896
73,0.2833686076062908
74,0.28197567932907597
75,0.2826782007010512
76,0.2808993795578948
77,0.2803656277839306
78,0.2797050980278213
79,0.27911529297136956
80,0.2822098553245237
81,0.28178692371198855
82,0.28130781469714644
83,0.2827204595630378
84,0.2826328034190055
85,0.2822971107240765
86,0.2761875618843854
87,0.27116155499811023
88,0.2709522094978673
89,0.2713765410087567
90,0.2713195504200517
91,0.2711840208728686
92,0.27157059225720676
93,0.2716255976585248
94,0.2713862641215263
95,0.20919573164038682
96,0.2075535764316741
97,0.2100341033858621
98,0.20972853340379247
99,0.2082054509636333
100,0.20880421791507123
101,0.20904198994912596
102,0.20872779840629976
103,0.20891776603225742
104,0.20904781564212685
105,0.20931870108408104
106,0.20055974173226515
107,0.19981221365420335
108,0.19965623804418778
109,0.1996188446326706
110,0.199568984380377
111,0.19880875646105642
112,0.19880131038844065
113,0.19896945605786112
114,0.20374560467033292
115,0.202223756903048
116,0.20231434357858952
117,0.20283310373855595
118,0.20076360702846915
119,0.20093236209555093
120,0.19975043768457862
121,0.1997124338778539
122,0.19985614156799275
123,0.1987449907604155
124,0.19886573702428262
125,0.19869343486885777
126,0.198958576752197
127,0.19548356338961415
128,0.1952691409267425
129,0.19546216253477028
130,0.19623643453859377
131,0.1964716530529333
132,0.19651514162371136
133,0.1959288964005083
134,0.19586270483279472
135,0.19585151630845243
136,0.19568506673714872
137,0.19429276674603896
138,0.19420107972574907
139,0.1945303893803857
140,0.19454048116735168
141,0.19455346056589468
142,0.19448092185659704
143,0.19433053825201557
144,0.19456780605731222
145,0.19441390770345426
146,0.19490672320764077
147,0.1948767727483324
148,0.1940210681566455
149,0.19430631633895412
150,0.19432029233081685
151,0.1941882857617511
152,0.19407617913593703
153,0.19389291474671316
154,0.19410823080311806
155,0.19373278868646407
156,0.19388328523516957
157,0.19375105446996346
158,0.19344474403018125
159,0.19332491965672133
160,0.19334875779700347
161,0.19340656825098032
162,0.19340785678985
163,0.19195486293327862
164,0.19163241122193422
165,0.19161402718131382
166,0.19181750673263395
167,0.19282216201651212
168,0.19264015977676585
169,0.19232789989017968
170,0.1923084344401349
171,0.19231895016140677
172,0.1927189018309325
173,0.1927059748321444
174,0.19254987236750648
175,0.1915497476386256
176,0.17059390982032824
177,0.16977004322183037
178,0.16976002631971152
179,0.1688723817132118
180,0.16948566213376934
181,0.1695282334852061
182,0.16953129300264955
183,0.16989115411742656
184,0.16992962126794475
185,0.16994820862060098
186,0.16987953676491205
187,0.1684570318308928
188,0.1688357121722824
189,0.1688609802493045
190,0.16913159964108992
191,0.16911677258639596
192,0.16970647068085037
193,0.16971321385614865
194,0.16972405312474234
195,0.1696030695386927
196,0.1696023734671804
197,0.16920534700816411
198,0.16875873348709655
199,0.16787963289883456
