Time(Iteration),EpsilonGreedyLinearBanditTheta,LinUCBTheta,LinTSTheta,LinPHETheta
0,0.946076623845571,0.9495342635048407,0.9488138241020202,0.9495342635048407
1,0.8890624069554699,0.9418158334472111,0.9412139152046455,0.9059373077716731
2,0.8615972924193013,0.8932506348893389,0.892444119400578,0.8857583637635026
3,0.8193754181009355,0.8306142866968464,0.8306764625918405,0.8528505052021276
4,0.8145827534845751,0.8203776982903855,0.8338094640853857,0.8221100098077059
5,0.7435066581295123,0.7787458157126724,0.7969603030608977,0.7937050106960191
6,0.7098366011060377,0.7123084004236919,0.7575852233644547,0.7356313306953932
7,0.6764047315604629,0.652503155998134,0.7265334243330726,0.6618710440079777
8,0.6799460618942963,0.6280071892476564,0.696394572430395,0.6576088058444682
9,0.6251559379482466,0.5995578010206688,0.6562307558384559,0.6111097005272879
10,0.6108332013676778,0.5574737893816263,0.6301919014659448,0.5606721768834909
11,0.5895022284831332,0.4822641867780647,0.5673606125253569,0.5343716116583549
12,0.5493936723018809,0.4448028750616412,0.5565986472389556,0.4562903300540878
13,0.5236709919468787,0.43922737018766567,0.541988731708576,0.44357871504655993
14,0.5123177258515987,0.4435013999737313,0.5415358364893113,0.3980197597687382
15,0.5098410139349993,0.3965225876021652,0.5356653914205468,0.3355304172175909
16,0.5137158794368532,0.3964674669864977,0.5406514855383009,0.331710424141064
17,0.4939961573200611,0.3871452385231783,0.5302649433048618,0.3370386479161943
18,0.47270740380855225,0.3742379337972611,0.5241582326007093,0.3247442953721844
19,0.46337360938763067,0.37483209264248857,0.514503562466399,0.3101389556969542
20,0.44477247545712933,0.37147846070934076,0.5102645388578237,0.303876957699389
21,0.39327524454965745,0.3748558697785859,0.512355393586601,0.29543657498632225
22,0.3821798745904293,0.3741237778278167,0.5179043053227826,0.2845893084853489
23,0.38412865746934266,0.37332526210114547,0.5188807901025874,0.2634048234641262
24,0.35320002814405815,0.3753245332856244,0.5159955706549091,0.25333751545088556
25,0.3400170887557682,0.37409073844117446,0.5198012113516981,0.25218543193163356
26,0.3452138663291543,0.37137889909298344,0.5129589580534162,0.24914017450517
27,0.34648239504065015,0.36924498169031034,0.5098416127110494,0.25007795624170537
28,0.33390060753204104,0.37023350706329455,0.5105163160192226,0.24583489081031873
29,0.3412058077781254,0.37053859980185505,0.5106925429052334,0.24513468644761924
30,0.34545894447431624,0.36906130807557347,0.5114063097674241,0.2462440173420759
31,0.3373540366208665,0.369985147768998,0.5112027815114736,0.24727129977620693
32,0.33774090555273645,0.3706327143697625,0.5118319750709758,0.24711370706375052
33,0.3358594194448469,0.37125347636033645,0.5121227284149439,0.24651048615868415
34,0.3339840451875936,0.3715604585607675,0.5133939146123219,0.2447427853361749
35,0.3375099289444619,0.37132415880699543,0.5140068807805331,0.24196912461501635
36,0.3347375459481906,0.37205714013654523,0.5120137011313143,0.2414341395410815
37,0.3343452448118759,0.37252808606978394,0.5109313281500457,0.2427516689543899
38,0.3256213855401204,0.372764290520539,0.5124504232412963,0.243487645440385
39,0.3258636797664244,0.3721779251107752,0.512488406528994,0.2426509880310288
40,0.3225008675844993,0.3707847473210213,0.5113543414507854,0.24384587272740835
41,0.31977170787540354,0.3708889008296618,0.5122516603565892,0.2430513600832313
42,0.31364056387970807,0.3719715217742607,0.5127830341641786,0.24276593779334021
43,0.310911524450881,0.3723888194789486,0.5135620892566213,0.24199985242080385
44,0.30302839124127934,0.3719183112771813,0.5133647942914231,0.2415394348973346
45,0.3031637993270995,0.37197304974797396,0.5127627009098283,0.24145611400453687
46,0.2963037748764304,0.3720013889257575,0.5139521473905992,0.2416652531390427
47,0.2900715932546222,0.37286025035849,0.5141752195717049,0.24182882551703616
48,0.28080017352452236,0.37300708167323293,0.5143193788772676,0.24179598471907462
49,0.2638294502374423,0.3717667773943035,0.5152835123058754,0.24160334119480398
50,0.26572310465422466,0.3723291551284321,0.5115240463896241,0.2421183003176412
51,0.2670633278801452,0.3734568578795171,0.5118007317927181,0.24233140474384923
52,0.26523797104223984,0.373634883018621,0.5123844366719454,0.24188191057914069
53,0.2576178736166643,0.3744550305434031,0.4991218364782548,0.2424105523354092
54,0.2587536422329844,0.3743443414125486,0.5002654876854532,0.24277668971477132
55,0.2590680347711888,0.37390804584226445,0.4998891114941945,0.2426769584645614
56,0.25707685125899793,0.3740030584242124,0.49986939278270376,0.24271782810781595
57,0.25685450921040526,0.373412688349858,0.49945483130780993,0.2424980553900849
58,0.25765877031687767,0.37383814652264574,0.5005271812864157,0.2425131171971943
59,0.252535153146274,0.3745992629707088,0.5007147207873658,0.2422567877384038
60,0.2531255164755185,0.3755111514114754,0.49993280117450245,0.2419411881545336
61,0.26032248526904495,0.37445557493800374,0.5008183796625492,0.2424811095963726
62,0.26154918931058385,0.3744662019228387,0.5005538587418566,0.2420734371644809
63,0.26792398700735626,0.3738040531532928,0.5004328749031386,0.24204942340413288
64,0.26747465797326286,0.37369617388583326,0.4998034053408322,0.24176126106463278
65,0.2635643499276932,0.3738819303466712,0.49990565142202437,0.24179021847486865
66,0.2585897039946889,0.37410233622929817,0.49973836298752483,0.24178017513465105
67,0.2589001461661251,0.3737893719397095,0.4996465643844033,0.2411117563274697
68,0.2582858690553574,0.3736701602713573,0.4987572079392349,0.24096847089960577
69,0.25596586552225714,0.37402024572892584,0.4985862491904022,0.2411546702692291
70,0.25419620924194347,0.37359225327388945,0.49802634422142467,0.24098967349825923
71,0.2538573068648774,0.3737350426005991,0.4977655116962182,0.24098450853661676
72,0.24966534579918695,0.37359170291081795,0.49845344916749934,0.24037262025942355
73,0.24616301898249757,0.37379238424461864,0.49835932898785507,0.24070264485340442
74,0.2511845688922473,0.3730868346941562,0.4977550090207055,0.24040539854540272
75,0.25563139947118174,0.3729999702192536,0.4977155334292444,0.24037457264198397
76,0.25562110839790025,0.37277071719929245,0.49738141712450645,0.2402393345405202
77,0.24620484442449034,0.3729728845172065,0.49778079830265864,0.24013173357724343
78,0.25052159805898866,0.3727642755118331,0.4977000566643611,0.2397807469069516
