Time(Iteration),EpsilonGreedyLinearBandit,EpsilonGreedyMultiArmedBandit,UppperConfidenceBound,ThompsonSampling
0,0.4589913645828322,0.45476931415071953,0.5521493414510092,0.5521493414510092
1,0.9610710300959777,1.0205737923993712,1.1002383682031864,1.1002383682031864
2,1.4366866384622112,1.4792823873620855,1.7193603039940282,1.7193603039940282
3,1.908445951793523,1.7183476598093539,2.1965652013813495,2.1965652013813495
4,2.416967112903497,2.034669929905566,2.8029930046521505,2.8029930046521505
5,2.990122408372486,2.3379651464032944,3.2731681019923498,3.2731681019923498
6,3.3907658382570736,2.60234204505536,3.6293587777049465,3.6293587777049465
7,3.7813828643894576,2.8019703114097965,3.989501568066724,3.989501568066724
8,4.171575570755062,3.061468856020227,4.520426955592437,4.520426955592437
9,4.639405797296704,3.481066998776086,5.045267781478053,5.045267781478053
10,4.946381376513267,3.7268746682798026,5.703103899531658,5.703103899531658
11,5.3216122218166975,3.9583174968458663,6.232042265396265,6.232042265396265
12,5.851136347167542,4.310768940239967,6.839591437393507,6.839591437393507
13,6.112861320018932,4.714550109473221,7.209426966874001,7.209426966874001
14,6.509494114266992,4.877263563369075,7.3090447583322184,7.3090447583322184
15,6.875715242051193,5.080275680663903,7.310857834734716,7.310857834734716
16,7.37322153206483,5.181162030518697,7.327448498414514,7.327448498414514
17,7.864198450923889,5.336938392350427,7.338014601055112,7.338480152481853
18,8.195021513301265,5.5115508221327625,7.35861585100047,7.35861585100047
19,8.495010973332569,5.897544883932369,7.363515260085215,7.363980811511956
20,8.771961609652102,6.014015352669648,7.364413366940705,7.364878918367447
21,9.020537840315338,6.203336979436186,7.387271078565209,7.387271078565209
22,9.340439687117614,6.279324753042359,7.404271507431784,7.404737058858525
23,9.525174867495682,6.401543423323541,7.404737058858525,7.405202610285267
24,9.800496271554934,6.582309743372967,7.436926801045739,7.407481238114505
25,10.027110950749462,6.843415713081496,7.4493536577265544,7.4387560107547115
26,10.479375279097221,7.044866669128092,7.460385311793894,7.461316414647376
27,10.745832630873512,7.062225930891644,7.460817867222643,7.462214521502867
28,10.948743012860433,7.165465127761763,7.4983390854386744,7.464493149332105
29,11.123605682558459,7.2435062865132664,7.532509068790011,7.5271468735579194
30,11.383511843878331,7.475602958373261,7.53294162421876,7.5280449804134095
31,11.626873291394647,7.584568492940451,7.5333741796475095,7.5289430872689
32,11.924835482795428,7.6670959729773545,7.538273588732254,7.545533750948697
33,12.18001137709047,7.770261486892942,7.543172997816998,7.557528052200763
34,12.435910610543255,7.8366009460847055,7.54363854924374,7.562893012712249
35,12.577693096920425,7.999675206716056,7.544071104672488,7.562893012712249
36,12.685161319966483,8.165411391645211,7.549436065183974,7.563791119567739
37,12.951751596846464,8.325020967969735,7.549436065183974,7.565604195970236
38,13.274207382115781,8.417091456264268,7.551249141586472,7.570503605054981
39,13.37645533059415,8.547110435098762,7.551681697015221,7.570503605054981
40,13.660681307267737,8.969484691285123,7.552114252443969,7.570503605054981
41,14.039127036854435,9.023548107922528,7.564541109124785,7.570503605054981
42,14.256942380419602,9.055438636971914,7.596964504314876,7.570969156481722
43,14.718665631705344,9.087628379159128,7.609391360995692,7.571434707908463
