Time(Iteration),EpsilonGreedyLinearBandit,EpsilonGreedyMultiArmedBandit,UppperConfidenceBound,ThompsonSampling
0,0.44195159648026694,0.32777147175968624,0.4770605011334041,0.4770605011334041
1,1.1371441708242451,0.662808879238602,0.9828517942620898,0.9828517942620898
2,1.5635286380710596,1.1032170359847293,1.5251794680017554,1.5251794680017554
3,1.9619116932780272,1.3134898673670827,1.995003184531063,1.995003184531063
4,2.205156550517567,1.7050864588014263,2.6156175470915057,2.6156175470915057
5,2.512816223974928,1.9236651582155797,3.073649495474405,3.073649495474405
6,2.826760136641081,2.159059890978555,3.4942395351878224,3.4942395351878224
7,3.231715295711721,2.290971737414541,3.9608589785654553,3.9608589785654553
8,3.482853849814738,2.4764410278630873,4.497404446864379,4.497404446864379
9,3.679043955617577,2.830405890408586,4.83750783411268,4.83750783411268
10,4.088012713012225,2.9568498310256937,5.385404235750499,4.9215007801866255
11,4.435499960682181,3.3551764271752127,5.733456479942563,4.9936620299923025
12,4.715702848084642,3.5452882322550527,6.146154204209281,5.064417199538208
13,4.881607656650706,3.82476102601039,6.3375405909000495,5.147004065352382
14,5.147543749594702,4.169777613162283,6.5295350441723174,5.244931025825866
15,5.459191049400051,4.306375487598103,6.64182211290114,5.313852712200139
16,5.675736899132345,4.604825475367368,6.7053410471006885,5.414829215299672
17,5.840059023065505,4.755638090183724,6.808414555416448,5.517921690004812
18,5.995208950449755,4.928555628777541,6.8348032775083585,5.664735711147398
19,6.2502033963184775,5.044625771524535,6.927303536939826,5.736476460064226
20,6.417678987909985,5.216469560583546,6.934101266650719,5.815459535639286
21,6.548721441630201,5.48076356321903,6.964342599399389,5.928885158724305
22,6.76258360464838,5.560156831098952,7.013382960364838,6.001046408529982
23,6.830877689525082,5.677228001127489,7.100046211027083,6.071801578075887
24,6.9587575249163836,5.7419923855808,7.179032427965422,6.167775232421452
25,6.994342825271365,5.855015280044417,7.292569769380426,6.271310304575105
26,7.334637004263497,6.034739547895277,7.293886301747362,6.3716142302884275
27,7.6736224539059865,6.224393186117537,7.340001437280651,6.45620076602046
28,7.976750495478319,6.3409469016729805,7.368789007924738,6.540193712094405
29,8.159221950000662,6.555986456139983,7.430346394019499,6.612354961900083
30,8.28132694604161,6.681093309801973,7.490111440646489,6.698694629956721
31,8.31691224639659,6.800802332411583,7.512407851618737,6.791633247832456
32,8.651357371561447,6.802118864778518,7.556274441837511,6.906464951177247
33,8.841573042808195,7.114485030232454,7.606355390487858,7.011538492118565
34,9.03569361341798,7.162940213461129,7.614914249513023,7.107248572218945
35,9.127138595362203,7.225491580205326,7.616230781879959,7.211478562517813
36,9.208305458817016,7.349722508486792,7.618936200471191,7.308933541182299
37,9.537856999411,7.351039040853728,7.672105522535729,7.377855227556571
38,9.581670205795135,7.528812228202601,7.695754569990659,7.441368070444247
39,9.626643077953272,7.560779897387052,7.704313429015825,7.591164911137385
40,9.714767584586799,7.562096429753987,7.707018847607057,7.662905660054214
41,9.942022291902205,7.784572987340313,7.715133109684887,7.729299457995654
42,10.018683923927336,7.966936207093878,7.717838528276118,7.845767934467244
43,10.15976805407393,8.118999597287386,7.741864797005613,7.926632326853413
44,10.212711816405577,8.290162297063851,7.764031051299966,7.988009352272954
45,10.383613360363942,8.383586775680577,7.766736469891198,8.047980297432723
46,10.438313383886769,8.479577928596703,7.768125356115495,8.10752383968063
47,10.61478631165916,8.807123514757127,7.79087645323622,8.168480364211323
48,10.772384561863845,8.953556526564928,7.793581871827452,8.259235261475023
49,10.873545947050705,9.009382232244073,7.794970758051749,8.346702752260821
50,11.165802256216198,9.10702338682449,7.79767617664298,8.425788420588436
51,11.377990406790003,9.242811109913294,7.80579043872081,8.478517039089974
52,11.457558297321695,9.325896083825738,7.8139047007986395,8.544910837031413
53,11.602088644679942,9.34457107816934,7.830246868905623,8.618057666208014
54,11.840547843528764,9.396477126635283,7.838361130983452,8.693099871067457
55,12.070777232078864,9.456242464648673,7.846475393061281,8.758018794214902
56,12.394791998347094,9.628558596518573,7.89365097615841,8.924748501395614
57,12.430377298702075,9.774713402754859,7.903598721407873,8.978883200156924
58,12.603272622962894,9.781438778608392,7.906304139999105,9.05127943124305
59,12.8426099622373,9.887998590603521,7.914418402076935,9.105414130004359
60,13.055488467989608,10.009816358811541,7.915807288301231,9.159548828765669
61,13.16103084540452,10.011132891178477,7.9308251228736335,9.213683527526978
62,13.196616145759501,10.076461131686886,7.938939384951463,9.286892249214786
63,13.378388168995869,10.191012943171689,7.95644121883245,9.378761983436235
64,13.592241776574264,10.32857468115653,7.9591466374236814,9.431490601937773
65,13.882089417804796,10.52411054936094,7.97263628040105,9.516324294963711
66,13.917674718159777,10.706439700629513,7.986125923378419,9.619081772818936
67,14.19099514699668,10.810097267871637,7.994240185456249,9.701709338874457
68,14.280308800780016,10.811413800238572,7.996945604047481,9.777737123104822
69,14.398945475912765,10.85708277162849,8.007878928667868,9.89846482800231
70,14.55789572352422,10.978956272227048,8.0105843472591,9.959841853421851
71,14.805854792516604,11.011296446010551,8.058898160509242,10.020798377952543
72,15.090690571690782,11.235136284819966,8.08025668052767,10.09260101938058
73,15.218248372026883,11.378992568295063,8.088887893410197,10.153978044800121
74,15.404234513789334,11.442931922579174,8.091593312001429,10.222176895989044
75,15.623061653762528,11.747533046937711,8.09429873059266,10.282147841148813
76,15.712626258156956,11.995077771285107,8.116464984887015,10.34169138339672
77,15.720740520234788,12.104124490473264,8.119170403478247,10.394420001898258
78,15.754029284618316,12.277929866784172,8.12187582206948,10.452557463886395
79,15.76075466047185,12.277929866784172,8.124581240660712,10.554502451139935
80,15.77908177080433,12.419420242835598,8.127286659251943,10.692592758753893
81,15.78719603288216,12.482247854369241,8.128603191618879,10.761514445128167
82,15.885702220035125,12.728119512067693,8.13130861021011,10.814243063629705
83,16.08384374577101,12.83766556558076,8.134014028801342,10.868377762391015
84,16.199094362662912,12.907814411834755,8.135330561168278,10.922512461152325
85,16.328855688797326,12.97754855468393,8.136647093535213,10.98602530404
86,16.391479124187367,13.171943751910211,8.137963625902149,11.046954378467682
87,16.446065496051283,13.234495118654412,8.139280158269084,11.088173674103425
88,16.514561929286675,13.235811651021347,8.14059669063602,11.127918094945175
89,16.726017530623693,13.500077561532724,8.141913223002955,11.183607985025647
90,16.823876734114396,13.743229046168508,8.143229755369891,11.219390007250642
91,16.94745274247457,13.907787234450367,8.144546287736826,11.27936095241041
92,16.9555670045524,13.949061415105836,8.145862820103762,11.313729992352622
93,17.08710076765838,14.048515073683125,8.147179352470697,11.342690188808234
94,17.143949111564655,14.270504740575273,8.148495884837633,11.370244305004075
95,17.219579155162606,14.403424558410617,8.16002526545922,11.399204501459689
96,17.349094720239027,14.461873364057073,8.171554646080805,11.442228850342914
97,17.38541118838536,14.482300042116075,8.17287117844774,11.496512660163615
98,17.585087491934676,14.579417343044742,8.174187710814676,11.524066776359458
99,17.757520192224828,14.639182681058134,8.189205545387079,11.551620892555299
100,17.82016104220892,14.783745358661989,8.190522077754014,11.585989932497508
101,17.925986247891817,14.817399196188159,8.19183861012095,11.614950128953122
102,17.978318200743526,14.88666826877253,8.193155142487885,11.673347651222066
103,18.32488228659264,14.999783924938498,8.194471674854821,11.729609776633332
104,18.44858512447656,15.131916885310222,8.194471674854821,11.765391798858328
105,18.549016407685023,15.358554159083965,8.195788207221756,11.79435199531394
106,18.66476223249816,15.42870300533796,8.197104739588692,11.835542861025534
