Time(Iteration),EpsilonGreedyLinearBandit,EpsilonGreedyMultiArmedBandit
1246,74.4089908299613,84.00257664410397
1247,74.47476617197518,84.11644040156044
1248,74.52452307504599,84.13076679952333
1249,74.63662579754127,84.30317199509281
1250,74.78204658883456,84.34929164514492
1251,74.83855174329582,84.36361804310779
1252,74.89870991509426,84.4971068401051
1253,74.95778749284766,84.511433238068
1254,74.99039020019319,84.57916258287919
1255,75.06080035546199,84.59348898084207
1256,75.0913705052072,84.60781537880496
1257,75.14157885711852,84.62214177676785
1258,75.23850711125594,84.68781054599671
1259,75.36599896453771,84.7021369439596
1260,75.36760264672036,84.7358189481319
1261,75.369206328903,84.75014534609478
1262,75.42683120311463,84.80305843701493
1263,75.48734240017615,84.81738483497782
1264,75.51933279833473,84.87620995448958
1265,75.52093648051738,84.91319963494001
1266,75.5679397855134,84.92752603290289
1267,75.60059943751504,85.05081397521096
1268,75.68400940039967,85.09810144754276
1269,75.68561308258232,85.11242784550565
1270,75.83618240803561,85.12675424346853
1271,75.87002007805708,85.14108064143142
1272,75.90990966499815,85.1554070393943
1273,75.96611109718886,85.16973343735718
1274,75.97075737382642,85.24412278083767
1275,76.05018914720077,85.25844917880056
1276,76.13543570246483,85.27277557676345
1277,76.27971549406934,85.28710197472633
1278,76.28131917625197,85.30142837268922
1279,76.28292285843462,85.34992958209729
1280,76.28452654061726,85.4753428634452
1281,76.28613022279991,85.53876408105087
1282,76.35529844717959,85.58864589501762
1283,76.400388448371,85.62166956026513
1284,76.40199213055365,85.69002854722994
1285,76.44765044970795,85.72068321574262
1286,76.51504719203092,85.74920373302841
1287,76.53361696593107,85.79880750934105
1288,76.64217508687065,85.81313390730392
1289,76.6437787690533,85.84442639698432
1290,76.67106309471748,85.85875279494721
1291,76.67266677690013,85.99667731056127
1292,76.69911723171984,86.01100370852416
1293,76.81511751319476,86.03939823547917
1294,76.81672119537741,86.07818425707012
1295,76.81832487756006,86.09251065503301
1296,76.93149489119766,86.10683705299589
1297,76.9330985733803,86.24350123972938
1298,76.93470225556294,86.32020082034585
1299,76.95824994011315,86.38578869637328
1300,77.0021234933326,86.40011509433616
1301,77.00372717551525,86.43543216429183
1302,77.06694546981336,86.47148906253395
1303,77.06854915199601,86.50959657436762
1304,77.07015283417866,86.61437103709024
1305,77.0717565163613,86.67540514580796
1306,77.07336019854395,86.72110044813864
1307,77.11936520986659,86.79128399652502
1308,77.12096889204923,86.8056103944879
1309,77.12257257423188,86.85760075772853
1310,77.2372832928321,86.87192715569142
1311,77.32204820514663,86.88625355365431
1312,77.38407058844965,86.96810331204752
1313,77.38567427063228,87.03259907784926
1314,77.38727795281493,87.13498793611652
1315,77.42261652680449,87.1493143340794
1316,77.44506527891966,87.16986144112107
1317,77.4466689611023,87.20613184145151
1318,77.46417366265656,87.2204582394144
1319,77.47192685019164,87.23478463737727
1320,77.48998830194714,87.24911103534016
1321,77.49159198412977,87.26343743330304
1322,77.49319566631242,87.27776383126593
1323,77.49479934849506,87.29209022922882
1324,77.49640303067771,87.3064166271917
1325,77.60085616549294,87.32074302515458
1326,77.76312325972953,87.34012155569249
1327,77.81730716005498,87.4122469798382
1328,77.96310411219882,87.44091111630334
1329,77.96470779438147,87.50826501220055
1330,78.02024231547738,87.54570271863165
1331,78.08022140492332,87.56002911659454
1332,78.09622481607639,87.60365858256215
1333,78.24977803280441,87.72543019941541
1334,78.29215546990761,87.80165625213347
1335,78.30777376525431,87.91032622586877
1336,78.30937744743696,87.98641927230233
1337,78.3267971255117,88.04832997536452
1338,78.41204368077577,88.06265637332741
1339,78.492600354029,88.07698277129029
1340,78.49420403621164,88.1160206420592
1341,78.52400523596324,88.13034704002209
1342,78.5503203909519,88.14467343798496
1343,78.63168437314762,88.20981612465631
1344,78.63328805533027,88.29464469061199
1345,78.70035112314989,88.30897108857486
1346,78.70195480533253,88.35426142174798
1347,78.70355848751518,88.36858781971087
1348,78.70516216969783,88.50958137082111
1349,78.77143354858072,88.58206207150832
1350,78.80851715178727,88.5963884694712
1351,78.86910746902213,88.65833781651583
1352,78.90547432410543,88.67266421447871
1353,78.90707800628807,88.73148933399048
1354,78.96226382964201,88.74581573195336
1355,78.96226382964201,88.76014212991625
1356,78.9829687819974,88.94664752897187
1357,79.08178144557745,89.0017593312725
1358,79.10824824501233,89.076148674753
1359,79.10985192719497,89.09047507271588
1360,79.11145560937761,89.15188245805635
1361,79.13742982799877,89.21177093129299
1362,79.17081953038124,89.22609732925588
1363,79.2469849552148,89.30923020030492
1364,79.26451849234847,89.38223664365754
1365,79.26612217453112,89.39656304162042
1366,79.27974245953574,89.43686365820446
1367,79.28134614171839,89.55118503812814
1368,79.30343706775571,89.56551143609103
1369,79.37831499453827,89.63877087012804
1370,79.37991867672092,89.681406576202
1371,79.38152235890357,89.69573297416488
1372,79.42379268052227,89.8111529598669
1373,79.5242651494651,89.82547935782978
1374,79.53971041666672,89.9652293795655
1375,79.54131409884937,90.02016451414002
1376,79.6283224001655,90.16019283359721
1377,79.62992608234813,90.17451923156008
1378,79.63152976453078,90.24457983278413
1379,79.63313344671343,90.26715645436501
1380,79.74586356738442,90.29582059083016
1381,79.84843356722578,90.31014698879304
1382,79.85003724940842,90.3306940958347
1383,79.85164093159106,90.3872903648344
1384,79.85324461377371,90.40161676279727
1385,79.87728407927902,90.45277218445203
1386,79.9230533655552,90.49872338772153
1387,79.92465704773784,90.5130497856844
1388,79.92626072992049,90.5426885398255
1389,80.02375383813747,90.61569498317813
1390,80.13907564391214,90.630021381141
1391,80.27292466843136,90.6443477791039
1392,80.274528350614,90.67777544723953
1393,80.29898860987093,90.70962724557404
1394,80.30059229205358,90.77138831927554
1395,80.30219597423623,90.86863906970233
1396,80.30379965641887,91.08001329664985
1397,80.30540333860151,91.14837228361465
1398,80.44450258833407,91.19781579829565
1399,80.52587086004756,91.21214219625854
1400,80.52747454223021,91.2258510954486
1401,80.52907822441286,91.28965128890826
1402,80.5306819065955,91.3794828632619
1403,80.53680238816087,91.39380926122479
1404,80.62804918288197,91.40813565918766
1405,80.65753065006109,91.4737579680482
1406,80.78438015324431,91.48808436601108
1407,80.8865540371181,91.5610908093637
1408,80.88815771930075,91.61931063815862
1409,80.90018058198409,91.66642433744667
1410,80.90187627689072,91.71174976057245
1411,80.93382037311704,91.8612232646819
1412,80.98900619647097,91.93292306752598
1413,81.02223468396022,91.96375277028491
1414,81.02383836614287,92.0234787910612
1415,81.14142652942368,92.03780518902407
1416,81.14303021160632,92.05213158698696
1417,81.19838475358708,92.13749098447373
1418,81.24225830680652,92.24854865958083
1419,81.24386198898917,92.28744286554944
1420,81.24546567117181,92.30176926351233
1421,81.24706935335446,92.3160956614752
1422,81.2930827856807,92.38079873114381
1423,81.29468646786333,92.41183220082857
1424,81.29629015004598,92.49773045704428
1425,81.34221057565718,92.51205685500716
1426,81.39633064779152,92.52638325297005
1427,81.45377887708345,92.67949197654283
1428,81.6211458733226,92.71501026112777
1429,81.74259935093829,92.76583322840655
1430,81.74420303312094,92.78015962636944
1431,81.74580671530359,92.79448602433231
1432,81.76902329856902,92.85607501069003
1433,81.77062698075167,92.89535298902362
1434,81.86187771056609,93.06784046822611
1435,81.86348139274874,93.1049637660631
1436,81.96552178200658,93.11929016402598
1437,81.99190117554612,93.13361656198887
1438,82.02450388289165,93.14794295995175
1439,82.02610756507428,93.19600424972155
1440,82.06533453976671,93.21033064768444
1441,82.0860394921221,93.22465704564732
1442,82.08764317430474,93.26014728770903
1443,82.17040953068337,93.27447368567191
1444,82.172013212866,93.40594004616348
1445,82.17361689504865,93.46928147371335
1446,82.1752205772313,93.58233471393275
1447,82.19656782924984,93.59666111189564
1448,82.22303462868472,93.64278076194773
1449,82.22463831086736,93.70844953117661
1450,82.24376739342163,93.77800297747596
1451,82.24537107560428,93.82466595586604
1452,82.24697475778693,93.8942194021654
1453,82.34299274991251,93.90854580012828
1454,82.34459643209516,93.92287219809117
1455,82.3462001142778,93.93719859605406
1456,82.34780379646045,93.95152499401694
1457,82.34940747864309,94.06109960742012
1458,82.3944974798345,94.11992472693188
1459,82.39610116201715,94.13425112489477
1460,82.45230259420785,94.14857752285766
1461,82.45390627639048,94.16290392082054
1462,82.45550995857313,94.20274439756005
1463,82.47781880673398,94.21707079552293
1464,82.47942248891663,94.24894244668772
1465,82.54804960667323,94.3102624952082
1466,82.54965328885588,94.32963835681463
1467,82.59687447706962,94.37356626339138
1468,82.62284869569076,94.38789266135426
1469,82.68282778513671,94.43009684431362
1470,82.76807434040077,94.49463311018505
1471,82.8171554628951,94.53207081661614
1472,82.81875914507773,94.54639721457903
1473,82.82036282726038,94.5721033944277
1474,82.86423638047984,94.66272027383222
1475,82.86584006266249,94.67704667179511
1476,82.86744374484513,94.72233619139918
1477,82.86904742702777,94.73666258936206
1478,82.91205401232098,94.80936439458824
1479,82.91365769450363,94.90360510675798
1480,82.98604344487245,94.91793150472087
1481,83.0359733109619,95.00903227211947
1482,83.03757699314454,95.02335867008235
1483,83.11723231056266,95.0740533509348
1484,83.23190318662284,95.17732682212379
1485,83.23350686880549,95.20168272841677
1486,83.2649929530698,95.21600912637965
1487,83.26659663525244,95.23033552434254
1488,83.26820031743509,95.24466192230543
1489,83.29034464103283,95.2589883202683
1490,83.29194832321548,95.32338128461622
1491,83.36104894934948,95.33940337748574
1492,83.36265263153213,95.37398868742278
1493,83.36425631371478,95.45377447102265
1494,83.39114126632253,95.46810086898554
1495,83.39274494850518,95.48242726694842
1496,83.56826468601653,95.49675366491131
1497,83.59244988432172,95.51108006287419
1498,83.63949239072976,95.60264371273263
1499,83.6410960729124,95.61697011069552
1500,83.68326245695405,95.6518371500735
1501,83.73310658699125,95.71057329817998
1502,83.78070447743627,95.72489969614286
1503,83.87928898135036,95.79798351261397
1504,83.90546047153873,95.88678401801111
1505,83.90546047153873,95.96198024469385
1506,83.94957207342199,96.03007629237172
1507,83.95117575560462,96.08995244982634
1508,83.95277943778727,96.10427884778923
1509,83.95438311996992,96.15773073930458
1510,83.95598680215257,96.22339950853346
1511,83.95759048433521,96.27167417396838
1512,84.12314400971985,96.3106165335889
1513,84.1247476919025,96.32494293155177
1514,84.12635137408515,96.33926932951466
1515,84.17807863810029,96.35359572747754
1516,84.2148373493754,96.45661446216539
1517,84.25565654078964,96.47094086012828
1518,84.3175309992737,96.48526725809117
1519,84.33506453640737,96.57895658328002
1520,84.42399886859349,96.5932829812429
1521,84.42560255077612,96.6750452014446
1522,84.42720623295877,96.70536622480219
1523,84.44462591103351,96.71969262276508
1524,84.44622959321616,96.81127370016176
1525,84.51724578796725,96.82560009812465
1526,84.58907823450636,96.90360445098085
1527,84.59068191668901,96.96706319989003
1528,84.65188973269667,96.98138959785292
1529,84.72620117917094,96.9957159958158
1530,84.78850313941217,97.01004239377869
1531,84.84899396315902,97.02436879174158
1532,84.85867033802347,97.03869518970446
1533,84.90448158581799,97.05302158766735
1534,84.9424535508902,97.06734798563022
1535,85.01286370615901,97.08167438359311
1536,85.01446738834166,97.14864744035225
1537,85.0686512886671,97.21057897375094
1538,85.07025497084975,97.24501205416689
1539,85.0718586530324,97.25933845212977
1540,85.07346233521504,97.27366485009266
1541,85.1005800961743,97.28799124805553
1542,85.10218377835695,97.30231764601842
1543,85.18515208233859,97.41493883236863
1544,85.18675576452124,97.46729379452947
1545,85.18835944670388,97.48162019249234
1546,85.18996312888653,97.52056255211286
1547,85.19156681106918,97.59583763599083
1548,85.19317049325181,97.61016403395372
1549,85.19477417543446,97.6244904319166
1550,85.19637785761711,97.63881682987949
1551,85.30423597147532,97.65314322784238
1552,85.3539741830101,97.71675814430782
1553,85.38345565018923,97.79178282032927
1554,85.43701080749322,97.80610921829216
1555,85.48417656494964,97.82043561625504
1556,85.50836176325483,97.87395987389002
1557,85.54866388740665,97.88828627185289
1558,85.60894761497903,97.94064123401373
1559,85.70076389101197,98.00596206245595
1560,85.8207862844449,98.06095509985488
1561,85.82238996662755,98.07528149781777
1562,85.82461114758301,98.12057101742184
1563,85.86426708229568,98.13489741538471
1564,85.91411121233288,98.1492238133476
1565,85.92709467640131,98.2309585610569
1566,85.96728505154123,98.24528495901978
1567,85.96888873372387,98.3141697821609
1568,85.97049241590652,98.32849618012378
1569,85.97209609808917,98.34282257808667
1570,85.98809950924223,98.37831282014837
1571,86.00410292039531,98.39263921811126
1572,86.00570660257796,98.40696561607413
1573,86.0073102847606,98.42129201403702
1574,86.00891396694325,98.43561841199991
1575,86.1076979832541,98.44994480996279
1576,86.10930166543673,98.4889826807317
1577,86.17012630038349,98.50330907869457
1578,86.26330931438953,98.51763547665746
1579,86.26491299657218,98.53196187462035
1580,86.26651667875481,98.62261471178383
1581,86.36718775756306,98.63694110974672
1582,86.39856287971571,98.68441154258375
1583,86.41920378174798,98.74057048178511
1584,86.42080746393063,98.76948724257531
1585,86.46391744968133,98.83758329025318
1586,86.51525982094732,98.94662201388994
1587,86.57874664674658,98.99373571317798
1588,86.58035032892923,99.05672279929547
1589,86.6439114791199,99.12699323785566
1590,86.66862646977074,99.16853115485796
1591,86.70499332485404,99.23862963567568
1592,86.7389230075995,99.36306498527199
1593,86.74052668978214,99.40290546201149
1594,86.80050577922808,99.55582432011313
1595,86.83469083101677,99.57015071807601
1596,86.85946982793311,99.61935549595627
1597,86.92598592170222,99.64298700007986
1598,86.97771318571736,99.71134598704467
1599,86.9793168679,99.75800896543474
1600,87.06034726881056,99.83421850701424
1601,87.06195095099321,99.93249266752738
1602,87.06355463317585,100.0146033283693
1603,87.0651583153585,100.0289297263322
1604,87.17178373516988,100.09870593584546
1605,87.17338741735253,100.14482558589756
1606,87.17499109953516,100.15915198386044
1607,87.24503200906689,100.19217564910795
1608,87.24663569124954,100.20650204707084
1609,87.25275617281491,100.26196697041595
1610,87.25435985499755,100.27629336837883
1611,87.27176078820384,100.29061976634172
1612,87.30698639089594,100.3049461643046
1613,87.39369572618813,100.31927256226749
1614,87.44503809745412,100.38284383105503
1615,87.44664177963676,100.51619436046208
1616,87.45232191364703,100.53052075842496
1617,87.45392559582967,100.54484715638785
1618,87.45552927801232,100.55917355435074
1619,87.46555878634241,100.61303778990255
1620,87.46555878634241,100.62736418786542
1621,87.52597509407362,100.66615020945639
1622,87.52757877625626,100.68047660741927
1623,87.58378020844695,100.69480300538216
1624,87.60756132231775,100.72848500955445
1625,87.6091650045004,100.77339073357187
1626,87.71568627585324,100.80870780352754
1627,87.81785502225463,100.90664955406288
1628,87.81945870443728,100.98274260049644
1629,87.8596490795772,101.0884760974887
1630,87.99630500665761,101.10280249545158
1631,88.06230867272292,101.18812757413389
1632,88.06391235490557,101.260704450627
1633,88.0655160370882,101.27503084858989
1634,88.07849950115664,101.28935724655278
1635,88.08010318333928,101.30368364451566
1636,88.1124423840271,101.32153691199056
1637,88.14567087151634,101.33586330995345
1638,88.14727455369899,101.35018970791633
1639,88.14887823588164,101.36451610587922
1640,88.20184703865365,101.41520935892541
1641,88.25804847084434,101.42953575688828
1642,88.33921070912507,101.50201645757548
1643,88.39337830033996,101.53660176751254
1644,88.39498198252261,101.59724870196608
1645,88.39658566470526,101.61157509992896
1646,88.3981893468879,101.62590149789185
1647,88.49770949296217,101.71325601907658
1648,88.57839309147404,101.72758241703947
1649,88.68752908981595,101.74190881500235
1650,88.8056414639428,101.78551097758336
1651,88.85264476893883,101.79983737554623
1652,88.85424845112148,101.86638967541998
1653,88.97302460093655,101.95894259698794
1654,88.97462828311919,101.97326899495081
1655,88.98030841712946,102.0878140669582
1656,89.07199915186928,102.10214046492109
1657,89.2037189187836,102.19275734432561
1658,89.20532260096624,102.27182276890497
1659,89.20692628314887,102.28614916686784
1660,89.26880074163293,102.30047556483073
1661,89.27040442381558,102.31480196279361
1662,89.31549442500699,102.40379339363503
1663,89.31709810718964,102.41811979159795
1664,89.35081227349971,102.48621583927586
1665,89.42769848733369,102.55987172559688
1666,89.42930216951633,102.5741981235598
1667,89.43090585169898,102.69033172482662
1668,89.45335460381415,102.71849970780849
1669,89.4903374608789,102.77379243065961
1670,89.49194114306155,102.84458060189345
1671,89.49354482524419,102.85890699985637
1672,89.49514850742683,103.00527183557901
1673,89.49675218960948,103.03699916674823
1674,89.49835587179213,103.06481735842456
1675,89.57614009619124,103.07914375638748
1676,89.59470987009139,103.14055114172795
1677,89.64643713410653,103.15487753969087
1678,89.64804081628918,103.16920393765379
1679,89.69103823151333,103.21691292924292
1680,89.71741762505287,103.23123932720584
1681,89.71902130723552,103.24556572516876
1682,89.76313290911877,103.31203621475655
1683,89.81411422519471,103.42527973068574
1684,89.92592728357408,103.52141240935066
1685,90.00902863288202,103.60016223319516
1686,90.01063231506467,103.66560767501205
1687,90.0122359972473,103.67993407297497
1688,90.09198432138047,103.70810205595686
1689,90.0935880035631,103.74915682291014
1690,90.09519168574575,103.76348322087306
1691,90.13484762045842,103.81059692016113
1692,90.22299131292877,103.9347370762442
1693,90.2245949951114,103.94906347420712
1694,90.22619867729405,103.96338987217004
1695,90.2278023594767,104.00233223179059
1696,90.27472579277644,104.01214183037078
1697,90.32073922510267,104.09206697232693
1698,90.42074565832293,104.10639337028985
1699,90.52463774983443,104.20391976155015
1700,90.52624143201707,104.27273249328387
1701,90.52784511419972,104.37208786229094
1702,90.52944879638235,104.43907738044997
1703,90.55363399468754,104.48436771362313
1704,90.7612064353604,104.49869411158605
1705,90.76281011754305,104.51302050954897
1706,90.82678210692563,104.54788754892698
1707,90.82838578910828,104.72138980339408
1708,90.82998947129093,104.79939415625029
1709,90.88171673530607,104.8137205542132
1710,90.94508706595938,104.82804695217612
1711,90.9986041578125,104.84237335013904
1712,91.00020783999514,104.85669974810196
1713,91.03689609900654,104.92618007557189
1714,91.07717679189535,104.97229249373463
1715,91.15191504544748,104.98661889169755
1716,91.33894578898152,105.04173069399822
1717,91.44138803168326,105.05605709196114
1718,91.4429917138659,105.12528496220268
1719,91.5113402848706,105.19596086488517
1720,91.51294396705325,105.29654673386392
1721,91.51454764923588,105.3723819271225
1722,91.51615133141853,105.38670832508542
1723,91.51775501360117,105.4319978446895
1724,91.60178248081554,105.44632424265242
1725,91.60716954364332,105.46065064061534
1726,91.63911363986963,105.48699364140023
1727,91.70166600796738,105.54998072751773
1728,91.82028955083486,105.56430712548065
1729,91.84646104102322,105.57863352344357
1730,91.84806472320587,105.61878353606741
1731,91.84966840538851,105.63737960917858
1732,91.88527861723631,105.71984387806228
1733,91.95234168505593,105.7341702760252
1734,91.95394536723857,105.74849667398811
1735,91.97716195050403,105.76282307195103
1736,92.0919474080862,105.77714946991395
1737,92.09355109026885,105.91780919335233
1738,92.15338413871477,105.98815678334424
1739,92.16990136230265,106.00248318130716
1740,92.17612207138143,106.01680957927007
1741,92.26092574686145,106.05148229510249
1742,92.2625294290441,106.0658086930654
1743,92.26413311122674,106.09420322002045
1744,92.26573679340939,106.13348119835408
1745,92.26734047559202,106.147807596317
1746,92.26894415777467,106.30118101874446
1747,92.27054783995732,106.31550741670738
1748,92.27215152213996,106.46113543843458
1749,92.32750606412071,106.4754618363975
1750,92.32910974630336,106.48978823436042
1751,92.3971137777302,106.50979476633358
1752,92.39871745991285,106.5732159839393
1753,92.43210716229532,106.64020550209834
1754,92.43371084447797,106.70834815294003
1755,92.45486042591159,106.77861859150023
1756,92.45646410809424,106.79294498946315
1757,92.52352717591387,106.80727138742607
1758,92.5251308580965,106.84417930151153
1759,92.54386490407082,106.85850569947445
1760,92.54546858625346,106.93829148307437
1761,92.5470722684361,106.98221938965112
1762,92.54867595061874,107.18470086230543
1763,92.55027963280139,107.19902726026835
1764,92.55188331498404,107.21335365823127
1765,92.55348699716669,107.2411718499076
1766,92.70814504709776,107.30897139600782
1767,92.7097487292804,107.5014105695428
1768,92.76326582113352,107.66030960992127
1769,92.81977097559478,107.67463600788419
1770,92.84468895765883,107.7544217914841
1771,92.84629263984148,107.76874818944702
1772,92.90047654016692,107.78307458740994
1773,92.98356954967977,107.79740098537286
1774,93.04176809805267,107.8312235750512
1775,93.18164331174138,107.89908161487469
1776,93.2139825124292,107.9134080128376
1777,93.21558619461184,107.92773441080053
1778,93.21718987679449,107.98125866843552
1779,93.21879355897713,108.02658409156132
1780,93.22039724115977,108.06357377201175
1781,93.22200092334242,108.12533484571327
1782,93.22360460552507,108.13966124367619
1783,93.22520828770772,108.1539876416391
1784,93.2599560047645,108.16831403960202
1785,93.3058764303757,108.21621083835983
1786,93.30748011255835,108.23053723632275
1787,93.34350066061229,108.27880360351696
1788,93.42038687444628,108.34498325271281
1789,93.48349935192456,108.35930965067573
1790,93.54686968257789,108.42666354657297
1791,93.54847336476054,108.43484043918345
1792,93.57061768835828,108.44916683714636
1793,93.57222137054093,108.51613346169886
1794,93.61803261833546,108.55870620535968
1795,93.64030054404711,108.59416436082685
1796,93.68606983032328,108.68112076826901
1797,93.76799563607275,108.74626345494039
1798,93.84615034459601,108.76058985290331
1799,93.84775402677866,108.82177619240511
1800,93.8493577089613,108.89385266894422
1801,93.89162803058,108.93891458541229
1802,93.89323171276264,108.9870100887509
1803,93.89483539494529,109.03230042192406
1804,93.95581278197824,109.04662681988698
1805,94.02033183394313,109.0609532178499
1806,94.02193551612578,109.09859391569421
1807,94.09180122867409,109.1439762834761
1808,94.16453649566444,109.15830268143903
1809,94.20250846073665,109.20639818477764
1810,94.22572504400209,109.26359340297651
1811,94.22732872618474,109.34337918657643
1812,94.28268326816548,109.36738195940379
1813,94.34904488358897,109.48733651188641
1814,94.35064856577162,109.50166290984933
1815,94.3840382681541,109.61757427008142
1816,94.38564195033675,109.7222028675989
1817,94.43915904218986,109.81795329573336
1818,94.51555919049203,109.84941005748792
1819,94.57300741978396,109.86373645545083
1820,94.57461110196661,109.9209692300398
1821,94.71417031229232,109.93529562800272
1822,94.75115316935708,109.9924908462016
1823,94.78499083937854,110.02177890518706
1824,94.83171074188289,110.03610530314998
1825,94.86887118745884,110.0504317011129
1826,94.87047486964148,110.10726601877641
1827,94.92503329481971,110.12159241673933
1828,95.0070786710311,110.15224708525201
1829,95.17580268330288,110.16657348321493
1830,95.38676847929409,110.24197053685039
1831,95.38898966024955,110.2562969348133
1832,95.41545645968442,110.3565148972054
1833,95.41706014186707,110.41603416108187
1834,95.47233725704561,110.52050268259711
1835,95.57823811205722,110.58245202964179
1836,95.63721519912106,110.65866157122132
1837,95.6388188813037,110.67298796918423
1838,95.64042256348634,110.76147183191532
1839,95.69552818959201,110.77579822987823
1840,95.74144861520321,110.80413924100522
1841,95.81142605215567,110.81846563896814
1842,95.81650311611097,110.87835411220483
1843,95.8711674331148,110.96698168195755
1844,95.97081187054047,110.98130807992047
1845,95.97241555272312,111.04319003173175
1846,96.08729773110716,111.05751642969467
1847,96.08890141328979,111.07184282765759
1848,96.09050509547244,111.1201091948518
1849,96.12726380674755,111.20178221282984
1850,96.19063413740088,111.21610861079276
1851,96.20154292574423,111.23043500875568
1852,96.25707744684014,111.27576043188147
1853,96.31327887903083,111.34585891269921
1854,96.40723269183414,111.36018531066213
1855,96.42658829804354,111.39147780034257
1856,96.44793555006208,111.40580419830549
1857,96.44953923224473,111.49659044841815
1858,96.49670498970114,111.51091684638106
1859,96.54654911973834,111.52524324434398
1860,96.60590288049717,111.5395696423069
1861,96.64144653191113,111.59450477688146
1862,96.6847162883628,111.60883117484438
1863,96.68631997054544,111.6231575728073
1864,96.70862881870627,111.66536175576671
1865,96.76513397316754,111.70511185757577
1866,96.76673765535018,111.71943825553869
1867,96.79363088580891,111.73376465350161
1868,96.79523456799156,111.78922957684674
1869,96.85703608507936,111.89054024366723
1870,96.88081719895015,111.92681064399771
1871,96.96537778979457,111.94113704196063
1872,96.96698147197722,111.97179171047333
1873,96.96858515415985,112.02565594602515
1874,96.99067608019719,112.08592459635156
1875,97.07191483002322,112.10025099431448
1876,97.14856718010111,112.22276708586705
1877,97.21193751075444,112.25422384762162
1878,97.21354119293707,112.26855024558454
1879,97.23627663262398,112.28287664354745
1880,97.28343007429837,112.29720304151037
1881,97.285033756481,112.31152943947329
1882,97.31161534481812,112.3369643828278
1883,97.31321902700077,112.46677111594113
1884,97.3689911098556,112.5346288295885
1885,97.37059479203825,112.65026000903227
1886,97.5078647342847,112.66458640699518
1887,97.54923393016908,112.7280076246009
1888,97.55553156295215,112.77999798784158
1889,97.61152239362261,112.85515301216155
1890,97.61312607580525,112.92007800196218
1891,97.6147297579879,112.96679214674718
1892,97.62675262067124,112.9811185447101
1893,97.62835630285389,112.99544494267302
1894,97.62995998503654,113.00977134063594
1895,97.68571248167645,113.04266804522675
1896,97.6873161638591,113.11155286836788
1897,97.68891984604173,113.17309683043825
1898,97.71338010529867,113.24393855277204
1899,97.7603834102947,113.34049603968442
1900,97.83391506827368,113.4024453867291
1901,97.87411676091511,113.41677178469202
1902,97.93104703909155,113.43109818265494
1903,97.9326507212742,113.49913740134745
1904,97.96525342861972,113.51346379931037
1905,97.96685711080237,113.60095417836408
1906,97.96846079298501,113.615280576327
1907,98.01233434620447,113.66057090950014
1908,98.01393802838712,113.67489730746306
1909,98.01554171056975,113.70988794895497
1910,98.06462283306408,113.82749586097466
1911,98.1272041279125,113.92462933924014
1912,98.14282242325922,113.99625583617951
1913,98.14442610544185,114.01058223414243
1914,98.16820721931265,114.02490863210535
1915,98.214927121817,114.1155255115099
1916,98.30030953290434,114.16904976914489
1917,98.3224538565021,114.2359563852506
1918,98.34842807512324,114.25028278321352
1919,98.35003175730589,114.32229714430643
1920,98.35163543948853,114.33662354226935
1921,98.35323912167118,114.35094994023227
1922,98.35484280385381,114.36527633819519
1923,98.35644648603646,114.47252329105586
1924,98.35805016821911,114.51847449432537
1925,98.40491795842514,114.5723387298772
1926,98.43136841324484,114.58666512784012
1927,98.56712447529353,114.60099152580304
1928,98.63303407677623,114.61531792376596
1929,98.6880570251195,114.62964432172888
1930,98.78139120327265,114.67493465490202
1931,98.78299488545528,114.78107492644043
1932,98.80369983781068,114.79540132440334
1933,98.88843483540884,114.80972772236626
1934,98.89003851759149,114.8767172405253
1935,98.89164219977414,114.89104363848821
1936,98.94519735707813,114.99819632869927
1937,99.0091731220738,115.06199652215894
1938,99.01077680425645,115.07632292012185
1939,99.0123804864391,115.14418063376922
1940,99.03875987997864,115.15850703173214
1941,99.04036356216128,115.17283342969506
1942,99.04196724434392,115.18715982765798
1943,99.04357092652657,115.2014862256209
1944,99.0992849423403,115.29210310502545
1945,99.1530974080621,115.30642950298837
1946,99.23649244410268,115.36136463756293
1947,99.29986277475601,115.42927317669712
1948,99.3240479730612,115.44359957466004
1949,99.32565165524383,115.48888990783318
1950,99.32734735015046,115.5032163057961
1951,99.32895103233311,115.5791573158745
1952,99.33055471451576,115.62444683547858
1953,99.3881795887274,115.6387732334415
1954,99.38978327091004,115.79195149541545
1955,99.42839274682964,115.83603882982791
1956,99.4445867918396,115.85036522779083
1957,99.57780838114118,115.92836958064704
1958,99.6212446045623,115.94269597860996
1959,99.65678825597627,115.95702237657288
1960,99.65839193815891,115.9713487745358
1961,99.65999562034156,115.98567517249872
1962,99.6615993025242,116.09156578937682
1963,99.6851469870744,116.10589218733973
1964,99.68675066925705,116.17796866387884
1965,99.6883543514397,116.19229506184176
1966,99.68995803362233,116.2259770660141
1967,99.73015972626376,116.28462020740555
1968,99.81492463857829,116.35900669222751
1969,99.86626700984428,116.42912934885331
1970,99.86787069202693,116.48028477050809
1971,99.86947437420957,116.49461116847101
1972,99.87107805639222,116.50893756643393
1973,99.92141989755893,116.57891959364179
1974,99.92302357974157,116.60783635443201
1975,99.92462726192421,116.65123064206743
1976,99.92623094410686,116.66555704003035
1977,99.92783462628951,116.71061895649844
1978,99.98003645677544,116.72494535446135
1979,100.06971329230308,116.85188574760521
1980,100.07131697448573,116.86621214556813
